application_number,parent_application_number,parent_filing_date,continuation_type
13289557,PCT/GB2010/050654,2010-04-22,CON
13289558,61414829,2010-11-17,PRO
13289560,PCT/EP2009/003504,2009-05-16,CON
13289563,61248740,2009-10-05,PRO
13289563,12897405,2010-10-04,CON
13289564,61437350,2011-01-28,PRO
13289566,11974632,2007-10-15,DIV
13289568,61444116,2011-02-17,PRO
13289568,61524668,2011-08-17,PRO
13289571,61410633,2010-11-05,PRO
13289571,61430745,2011-01-07,PRO
13289573,61410526,2010-11-05,PRO
13289574,12323215,2008-11-25,CON
13289577,60483437,2003-06-27,PRO
13289577,10874054,2004-06-21,DIV
13289577,12165928,2008-07-01,DIV
13289577,12791133,2010-06-01,DIV
13289580,09844581,2001-04-26,CON
13289580,11841622,2007-08-20,CON
13289582,61110863,2008-11-03,PRO
13289582,12347131,2008-12-31,DIV
13289584,61410935,2010-11-07,PRO
13289585,61418035,2010-11-30,PRO
13289586,61456348,2010-11-05,PRO
13289586,61416840,2010-11-24,PRO
13289587,PCT/JP2010/057504,2010-04-27,CON
13289591,PCT/EP2010/055248,2010-04-21,CON
13289592,PCT/CA2010/000677,2010-05-03,CIP
13289593,12549718,2009-08-28,CON
13289595,61410600,2010-11-05,PRO
13289596,61456239,2010-11-04,PRO
13289597,12273296,2008-11-18,DIV
13289597,PCT/US2007/069271,2007-05-18,CIP
13289601,61410632,2010-11-05,PRO
13289602,61410493,2010-11-05,PRO
13289605,10011759,2001-12-11,CON
13289605,10403438,2003-03-31,CIP
13289605,10720769,2003-11-24,CON
13289605,10838307,2004-05-04,CIP
13289605,11466868,2006-08-24,CON
13289605,13190545,2011-07-26,CON
13289607,61410567,2010-11-05,PRO
13289607,61430736,2011-01-07,PRO
13289609,60683587,2005-05-23,PRO
13289609,11419660,2006-05-22,CON
13289610,09567442,2000-05-10,CON
13289610,11170789,2005-06-30,CON
13289614,61344893,2010-11-05,PRO
13289618,61411400,2010-11-08,PRO
13289619,11898615,2007-09-13,DIV
13289621,10409281,2003-04-08,CON
13289621,12768518,2010-04-27,CON
13289625,12110649,2008-04-28,DIV
13289626,12443697,2009-03-31,DIV
13289626,PCT/SE2007/000939,2007-10-26,NST
13289628,12219408,2008-07-22,DIV
13289630,11012494,2004-12-16,CON
13289630,12457751,2009-06-19,DIV
13289632,PCT/EP2010/056077,2010-05-05,CON
13289634,60639181,2004-12-22,PRO
13289634,60717274,2005-09-14,PRO
13289634,11315801,2005-12-22,CON
13289635,61415090,2010-11-18,PRO
13289639,PCT/CN2010/072459,2010-05-05,CON
13289640,11803421,2007-05-15,CIP
13289640,12315859,2008-12-05,CON
13289644,60762002,2006-01-24,PRO
13289644,11657812,2007-01-24,CON
13289644,12633773,2009-12-08,CON
13289646,61410638,2010-11-05,PRO
13289647,61410283,2010-11-04,PRO
13289650,09223129,1998-12-30,CON
13289650,60102614,1998-10-01,PRO
13289650,10123788,2002-04-16,CON
13289650,10657757,2003-09-08,CIP
13289650,10879331,2004-06-29,CIP
13289650,11056022,2005-02-11,CIP
13289650,11353452,2006-02-13,CIP
13289650,11540820,2006-09-28,CON
13289650,12575188,2009-10-07,CON
13289650,13084000,2011-04-11,CON
13289651,61410479,2010-11-05,PRO
13289652,12175702,2008-07-18,CON
13289655,61412030,2010-11-10,PRO
13289658,11632260,2007-07-23,CON
13289658,PCT/US2004/024108,2004-07-26,NST
13289659,61409996,2010-11-04,PRO
13289660,PCT/EP2010/056192,2010-05-06,CON
13289664,61423376,2010-12-15,PRO
13289675,61419683,2010-12-03,PRO
13289675,61450010,2011-03-07,PRO
13289675,61485574,2011-05-12,PRO
13289678,61242752,2009-09-15,PRO
13289678,61317039,2010-03-24,PRO
13289678,61332150,2010-05-06,PRO
13289678,61381851,2010-09-10,PRO
13289678,12883084,2010-09-15,CIP
13289678,13047766,2011-03-14,CIP
13289678,13208661,2011-08-12,CIP
13289679,61410801,2010-11-05,PRO
13289681,11686728,2007-03-15,CON
13289683,PCT/JP2009/007142,2009-12-22,CON
13289685,60808360,2006-05-22,PRO
13289685,11752214,2007-05-22,CON
13289686,11489846,2006-07-20,CIP
13289686,12613919,2009-11-06,CIP
13289686,61410255,2010-11-04,PRO
13289687,PCT/IN2010/000291,2010-05-05,CON
13289688,11199204,2005-08-09,CON
13289689,12471729,2009-05-26,DIV
13289690,60341160,2001-12-20,PRO
13289690,60369835,2002-04-05,PRO
13289690,60381805,2002-05-21,PRO
13289690,60385216,2002-05-31,PRO
13289690,60394793,2002-07-09,PRO
13289690,60399710,2002-08-01,PRO
13289690,60408032,2002-09-03,PRO
13289690,60428509,2002-11-22,PRO
13289690,10326211,2002-12-20,CON
13289690,11679182,2007-02-27,CON
13289691,61524538,2011-08-17,PRO
13289694,61410550,2010-11-05,PRO
13289696,PCT/JP2010/000020,2010-01-05,CON
13289700,60758642,2006-01-13,PRO
13289700,11622878,2007-01-12,CON
13289702,61291750,2009-12-31,PRO
13289702,61314654,2010-03-17,PRO
13289702,12930172,2010-12-30,CIP
13289705,61410469,2010-11-05,PRO
13289706,61539096,2011-09-26,PRO
13289707,PCT/JP2010/006331,2010-10-26,CON
13289709,60130497,1999-04-22,PRO
13289709,09556958,2000-04-21,CON
13289709,10727137,2003-12-03,CON
13289709,12081278,2008-04-14,CON
13289712,PCT/CN2010/072174,2010-04-24,CON
13289714,61423498,2010-12-15,PRO
13289716,61412863,2010-11-12,PRO
13289717,11002635,2004-12-03,DIV
13289717,12468350,2009-05-19,CON
13289717,12770177,2010-04-29,CON
13289722,61410684,2010-11-05,PRO
13289724,61456348,2010-11-05,PRO
13289724,61416840,2010-11-24,PRO
13289727,61410182,2010-11-04,PRO
13289728,11916039,2008-05-01,DIV
13289728,PCT/JP2006/311038,2006-05-26,NST
13289730,61422595,2010-12-13,PRO
13289731,61148866,2009-01-30,PRO
13289731,12422661,2009-04-13,CON
13289731,13196618,2011-08-02,CON
13289732,61410774,2010-11-05,PRO
13289733,61410547,2010-11-05,PRO
13289736,61412030,2010-11-10,PRO
13289737,61411025,2010-11-08,PRO
13289738,12414987,2009-03-31,DIV
13289742,61214584,2009-04-24,PRO
13289742,12761735,2010-04-16,DIV
13289744,PCT/CN2010/072504,2010-05-07,CIP
13289745,61411913,2010-11-09,PRO
13289749,PCT/DE2010/000486,2010-04-29,CON
13289752,12324503,2008-11-26,CON
13289754,61370013,2010-08-02,PRO
13289754,61382848,2010-09-14,PRO
13289754,13195304,2011-08-01,CIP
13289755,61428441,2010-12-30,PRO
13289760,61424468,2010-12-17,PRO
13289762,11714565,2007-03-05,CIP
13289762,12042240,2008-03-04,CIP
13289762,13053908,2011-03-22,CIP
13289762,PCT/IN2005/000243,2005-07-19,CIP
13289763,11311698,2005-12-19,CON
13289764,60482678,2003-06-26,PRO
13289764,10878456,2004-06-28,DIV
13289764,12177352,2008-07-22,CON
13289764,12962788,2010-12-08,CON
13289765,13208094,2011-08-11,CON
13289766,61174542,2009-05-01,PRO
13289766,12772625,2010-05-03,CIP
13289769,12917043,2010-11-01,CON
13289770,61410556,2010-11-05,PRO
13289771,PCT/CN2010/072372,2010-04-30,CON
13289773,61411409,2010-11-08,PRO
13289774,PCT/CA2011/000245,2011-03-10,CON
13289775,61344893,2010-11-05,PRO
13289776,11675261,2007-02-15,CON
13289781,61409975,2010-11-04,PRO
13289782,11107793,2005-04-18,CON
13289783,PCT/KR2010/001252,2010-02-26,CON
13289784,61417977,2010-11-30,PRO
13289788,13229286,2011-09-08,CIP
13289789,61410057,2010-11-04,PRO
13289790,61412030,2010-11-10,PRO
13289793,61344893,2010-11-05,PRO
13289794,08631578,1996-04-12,CIP
13289794,08840288,1997-04-14,CIP
13289794,09494374,2000-01-31,DIV
13289794,10943217,2004-09-17,CON
13289794,12475760,2009-06-01,CON
13289797,61174472,2009-04-30,PRO
13289797,61187658,2009-06-16,PRO
13289797,61220149,2009-06-24,PRO
13289797,61221554,2009-06-30,PRO
13289797,61232425,2009-08-08,PRO
13289797,61232525,2009-08-10,PRO
13289797,61248194,2009-10-02,PRO
13289797,61267030,2009-12-05,PRO
13289797,61267031,2009-12-05,PRO
13289797,12766473,2010-04-23,CIP
13289797,12784908,2010-05-21,CON
13289799,61411198,2010-11-08,PRO
13289799,61411222,2010-11-08,PRO
13289801,61321286,2010-04-06,PRO
13289801,61321290,2010-04-06,PRO
13289801,13081204,2011-04-06,DIV
13289802,61411411,2010-11-08,PRO
