application_number,child_application_number,child_filing_date,continuation_type
61543262,PCT/US12/41352,2012-06-07,PRO
61543262,13459702,2012-04-30,PRO
61543262,13459734,2012-04-30,PRO
61543262,13600187,2012-08-30,PRO
61543262,13600192,2012-08-30,PRO
61543262,13831953,2013-03-15,PRO
61543262,14147483,2014-01-03,PRO
61543264,13628654,2012-09-27,PRO
61543264,14465690,2014-08-21,PRO
61543269,13645073,2012-10-04,PRO
61543269,PCT/US12/58776,2012-10-04,PRO
61543272,13604576,2012-09-05,PRO
61543272,PCT/US12/58683,2012-10-04,PRO
61543274,13411649,2012-03-05,PRO
61543277,13455081,2012-04-24,PRO
61543277,PCT/US12/35059,2012-04-25,PRO
61543277,14077147,2013-11-11,PRO
61543277,PCT/US12/35056,2012-04-25,PRO
61543277,13592230,2012-08-22,PRO
61543277,14231283,2014-03-31,PRO
61543277,13455055,2012-04-24,PRO
61543277,13455073,2012-04-24,PRO
61543277,13735913,2013-01-07,PRO
61543277,13604557,2012-09-05,PRO
61543277,14312396,2014-06-23,PRO
61543277,13846648,2013-03-18,PRO
61543277,13455041,2012-04-24,PRO
61543277,PCT/US12/35061,2012-04-25,PRO
61543277,PCT/US12/35054,2012-04-25,PRO
61543277,PCT/US12/35058,2012-04-25,PRO
61543277,13455076,2012-04-24,PRO
61543277,13455066,2012-04-24,PRO
61543277,PCT/US12/35055,2012-04-25,PRO
61543278,13324907,2011-12-13,PRO
61543278,14336768,2014-07-21,PRO
61543284,14349654,2014-04-03,PRO
61543284,PCT/US12/58786,2012-10-04,PRO
61543287,14349206,2014-04-02,PRO
61543287,PCT/US12/58801,2012-10-04,PRO
61543288,13567620,2012-08-06,PRO
61543288,13567689,2012-08-06,PRO
61543290,13289818,2011-11-04,PRO
61543293,PCT/US12/58737,2012-10-04,PRO
61543293,13573771,2012-10-03,PRO
61543300,13644873,2012-10-04,PRO
61543303,14009335,2013-10-02,PRO
61543303,13629613,2012-09-28,PRO
61543303,PCT/US12/57807,2012-09-28,PRO
61543304,13289818,2011-11-04,PRO
61543305,13627398,2012-09-26,PRO
61543306,13339945,2011-12-29,PRO
61543306,PCT/US11/68091,2011-12-30,PRO
61543306,13335527,2011-12-22,PRO
61543308,PCT/US12/58448,2012-10-02,PRO
61543308,13633447,2012-10-02,PRO
61543309,13289818,2011-11-04,PRO
61543318,13645450,2012-10-04,PRO
61543320,13563672,2012-07-31,PRO
61543324,13367241,2012-02-06,PRO
61543330,13646094,2012-10-05,PRO
61543332,13646046,2012-10-05,PRO
61543333,13546546,2012-07-11,PRO
61543334,13305803,2011-11-29,PRO
61543338,13644494,2012-10-04,PRO
61543341,14349983,2014-04-04,PRO
61543341,PCT/IL12/50018,2012-01-23,PRO
61543347,13623657,2012-09-20,PRO
61543349,13646470,2012-10-05,PRO
61543351,13645100,2012-10-04,PRO
61543359,13918527,2013-06-14,PRO
61543359,14169679,2014-01-31,PRO
61543359,13645778,2012-10-05,PRO
61543360,13646465,2012-10-05,PRO
61543370,13646001,2012-10-05,PRO
61543371,13486372,2012-06-01,PRO
61543372,13632301,2012-10-01,PRO
61543374,13644238,2012-10-03,PRO
61543376,13632966,2012-10-01,PRO
61543379,PCT/US12/59084,2012-10-05,PRO
61543379,13646397,2012-10-05,PRO
61543380,PCT/US12/59084,2012-10-05,PRO
61543380,13646382,2012-10-05,PRO
61543382,13883921,2013-05-07,PRO
61543382,PCT/US12/30889,2012-03-28,PRO
61543384,13590872,2012-08-21,PRO
61543384,PCT/US12/51738,2012-08-21,PRO
61543387,13645711,2012-10-05,PRO
61543389,13646260,2012-10-05,PRO
61543392,14005828,2014-06-19,PRO
61543393,13645692,2012-10-05,PRO
61543395,13345721,2012-01-08,PRO
61543395,13483585,2012-05-30,PRO
61543395,13401704,2012-02-21,PRO
61543395,13936354,2013-07-08,PRO
61543395,13451530,2012-04-19,PRO
61543395,13483585,2012-05-30,PRO
61543400,13465150,2012-05-07,PRO
61543401,13645055,2012-10-04,PRO
61543404,13646286,2012-10-05,PRO
61543405,PCT/US12/58696,2012-10-04,PRO
61543405,14349708,2014-04-04,PRO
61543408,13643204,2012-10-24,PRO
61543415,13646215,2012-10-05,PRO
61543418,13645986,2012-10-05,PRO
61543418,PCT/US12/58941,2012-10-05,PRO
61543419,PCT/US11/58799,2011-11-01,PRO
61543419,13286773,2011-11-01,PRO
61543423,PCT/US12/58850,2012-10-05,PRO
61543423,13645570,2012-10-05,PRO
61543424,13645786,2012-10-05,PRO
61543428,13645570,2012-10-05,PRO
