application_number,child_application_number,child_filing_date,continuation_type
07293837,07702347,1991-05-15,CON
07293837,07441600,1989-11-27,CON
07293839,07366799,1989-06-15,DIV
07293840,07688752,1991-04-22,CIP
07293840,08145635,1993-11-04,CIP
07293840,07696696,1991-05-07,CIP
07293842,07460708,1990-01-04,DIV
07293842,07519188,1990-05-04,DIV
07293845,07552851,1990-07-16,CON
07293846,08192266,1994-02-07,DIV
07293846,07999338,1992-12-31,DIV
07293846,07668364,1991-03-13,CON
07293846,07796974,1991-11-25,CON
07293847,07700321,1991-05-09,CON
07293851,07404533,1989-09-08,CIP
07293851,08400439,1995-03-02,CIP
07293851,08448909,1995-04-24,CIP
07293851,08056518,1993-04-30,REI
07293851,07458564,1989-12-28,CIP
07293880,07839487,1992-02-20,CIP
07293889,07410314,1989-09-21,DIV
07293890,07443932,1989-11-30,DIV
07293893,08102474,1993-08-05,CIP
07293893,08414019,1995-03-31,CIP
07293894,07739593,1991-07-31,CIP
07293898,07573285,1990-08-27,CON
07293906,07348784,1989-05-08,CIP
07293906,08120311,1993-09-13,CON
07293906,10995847,2004-11-23,CON
07293906,09963759,2001-09-25,CON
07293906,08306539,1994-09-15,CON
07293906,07446008,1989-12-05,CIP
07293906,07447810,1989-12-08,CIP
07293906,08852143,1997-05-06,CIP
07293908,07439731,1989-11-20,CIP
07293911,07629946,1990-12-19,CIP
07293911,07862039,1992-04-02,CIP
07293911,07402378,1989-09-05,CIP
07293911,07629946,1990-12-19,CIP
07293911,07862039,1992-04-02,CIP
07293914,07605450,1990-10-30,DIV
07293918,07651103,1991-02-04,CON
07293920,07526420,1990-05-22,CIP
07293932,07631224,1990-12-21,CON
07293934,07344004,1989-04-26,DIV
07293943,07620380,1990-11-29,CON
07293944,07549252,1990-07-06,CON
07293946,07452239,1989-12-18,CIP
07293960,08101894,1993-08-02,CIP
07293968,08008901,1993-01-25,CIP
07293970,07622153,1990-12-03,CON
07293976,07432209,1989-11-06,CIP
07293980,07558011,1990-07-26,CIP
07293986,07515562,1990-04-23,CON
07293991,07407320,1989-09-14,CON
07293993,07571323,1990-08-22,CON
07293994,07462972,1990-01-05,CIP
07293996,07507126,1990-04-06,CIP
07294001,08008851,1993-01-25,CON
07294005,07563206,1990-08-06,CON
07294011,07607330,1990-10-31,CIP
07294014,07322486,1989-03-13,CIP
07294014,07817048,1992-01-06,CIP
07294014,07763194,1991-09-20,CIP
07294027,07678164,1991-03-28,CON
07294042,07532125,1990-06-01,CON
07294046,07763080,1991-09-20,CIP
07294054,07635400,1990-12-21,CON
07294059,07728304,1991-07-05,CON
07294068,07449509,1989-12-04,CON
07294071,07673249,1991-03-20,CON
07294071,07990933,1992-12-14,CON
07294072,07453377,1989-11-08,CON
07294074,07541026,1990-06-20,DIV
07294075,08590378,1996-01-25,CON
07294075,07626245,1990-12-12,CON
07294076,07609129,1990-11-01,CON
07294076,07764752,1991-09-24,CON
07294079,07943842,1992-09-11,CON
07294090,07494807,1990-03-14,CON
07294094,07579102,1990-09-06,CON
07294114,07811928,1991-12-23,DIV
07294114,07575631,1990-08-31,DIV
07294119,07521835,1990-05-10,DIV
07294123,07729845,1991-07-12,CON
07294123,07427905,1989-10-24,CON
07294132,07795367,1991-11-20,DIV
07294143,07765476,1991-09-25,CON
07294145,07437546,1989-11-16,DIV
07294146,09780351,2001-02-12,CON
07294146,08241675,1994-05-12,CON
07294146,08305967,1994-09-15,CON
07294146,08487319,1995-06-07,CON
07294146,10990946,2004-11-16,CON
07294146,07876448,1992-04-30,CON
07294146,08102313,1993-07-15,CON
07294146,08474192,1995-06-07,CON
07294146,09794061,2001-02-28,CON
07294146,07795266,1991-11-19,CON
07294146,07876449,1992-04-30,CON
07294146,95000300,2007-08-31,CON
07294150,07342042,1989-04-21,CIP
07294160,90004051,1995-11-17,REX
07294160,07907813,1992-07-02,DIV
07294160,07771389,1991-10-03,DIV
07294167,07437731,1989-11-16,CON
07294167,08054590,1993-04-30,REI
07294175,07762245,1991-09-19,CON
07294175,07409462,1989-09-19,CIP
07294175,07859869,1992-03-30,CIP
07294187,07549645,1990-07-06,CON
07294197,07577046,1990-08-30,CON
07294198,07960245,1992-10-13,CIP
07294198,07379613,1989-07-13,CIP
07294199,90002531,1991-12-04,REX
07294200,07690502,1991-04-24,CIP
07294207,07595778,1990-10-09,CON
07294224,08012174,1993-02-02,DIV
07294224,07840253,1992-02-24,DIV
07294228,07549646,1990-07-06,CON
07294241,08486846,1995-06-07,DIV
07294241,10306089,2002-11-27,DIV
07294241,08486415,1995-06-07,DIV
07294241,10310730,2002-12-05,DIV
07294241,10896177,2004-07-21,DIV
07294241,10313853,2002-12-06,DIV
07294246,07574552,1990-08-27,CON
07294248,07531198,1990-05-31,CON
07294249,07681242,1991-04-05,CIP
07294249,08562311,1995-11-22,CIP
07294259,07422222,1989-10-16,DIV
07294264,07503122,1990-03-28,CON
07294266,07478623,1990-02-12,CIP
07294266,07706562,1991-05-28,CIP
07294268,07430804,1989-11-02,CIP
07294270,07849638,1992-03-05,CON
07294270,08096651,1993-07-22,CON
07294270,07974670,1992-11-12,CON
07294270,08230439,1994-04-19,CON
07294270,07637992,1991-01-03,CON
07294270,08654146,1996-05-28,CON
07294270,08531453,1995-09-21,CON
07294276,07593476,1990-10-01,CON
07294276,07456073,1989-12-21,CON
07294289,07634773,1990-12-26,CON
07294301,07435666,1989-11-13,DIV
07294324,07885587,1992-05-19,CON
07294324,07631219,1990-12-21,CON
07294324,07719981,1991-06-24,CON
07294324,08133423,1993-10-08,CON
07294324,08045153,1993-04-12,CON
07294331,07594761,1990-10-09,DIV
07294332,07984711,1992-12-02,DIV
07294334,07660762,1991-02-25,CIP
07294339,07539377,1990-06-15,CON
07294340,07876818,1992-04-29,DIV
07294340,07600430,1990-10-19,CIP
07294340,07958885,1992-10-09,CIP
07294340,07600430,1990-10-19,CIP
07294341,07622279,1990-12-06,CON
07294341,07845537,1992-03-04,CON
07294341,07953304,1992-09-28,CON
07294343,07745470,1991-08-13,CON
07294344,07745469,1991-08-13,CON
07294372,07839170,1992-02-21,CIP
07294380,07378324,1989-07-11,CIP
07294380,08216501,1994-03-22,CIP
07294380,07919460,1992-07-27,CIP
07294383,07458605,1989-12-29,CON
07294383,07868733,1992-04-14,CON
07294383,07588596,1990-09-26,CON
07294385,07939961,1992-09-04,CON
07294385,08238357,1994-05-05,CON
07294398,07436965,1989-11-15,CON
07294403,07637622,1991-01-04,CON
07294405,07590531,1990-09-28,CON
07294414,07614834,1990-11-13,DIV
07294418,07501548,1990-03-30,DIV
07294428,07822379,1992-01-17,CON
07294428,07408761,1989-09-18,CON
07294428,07545295,1990-06-28,CON
07294429,90002214,1990-11-30,REX
07294452,07696676,1991-05-07,DIV
07294459,07358911,1989-05-30,CIP
07294461,07870360,1992-04-17,CON
07294461,08186232,1994-01-25,CON
07294461,08815462,1997-03-11,CON
07294461,07610339,1990-11-05,CON
07294461,08715992,1996-09-19,CON
07294462,07443863,1989-11-30,CON
07294463,07803659,1991-12-02,CON
07294466,07833012,1992-02-10,DIV
07294470,07782288,1991-10-24,CON
07294470,08074978,1993-06-10,CON
07294476,07581314,1990-09-12,DIV
07294479,07637930,1991-01-08,CON
07294481,07461931,1990-01-08,DIV
07294485,07717178,1991-06-18,CON
07294512,08095246,1993-07-22,CON
07294512,08636722,1996-04-23,CON
07294512,08182824,1994-01-19,CON
07294512,08450684,1995-05-25,CON
07294514,08058979,1993-05-06,DIV
07294514,07948614,1992-09-22,DIV
07294514,08839909,1997-04-21,DIV
07294514,08412769,1995-03-29,DIV
07294514,07667159,1991-03-11,DIV
07294514,09781510,2001-02-12,DIV
07294521,07358778,1989-05-30,CIP
07294533,07455486,1989-12-22,CON
07294537,07469655,1990-01-23,DIV
07294548,07390344,1989-08-07,CIP
07294551,07991757,1992-12-16,CIP
07294551,07991757,1992-12-16,CIP
07294557,07651086,1991-02-06,DIV
07294560,07622365,1990-12-05,CON
07294562,07808194,1991-12-13,CIP
07294562,08226408,1994-04-12,CIP
07294564,07582771,1990-09-13,CON
07294566,07454020,1989-12-20,DIV
07294566,07491835,1990-03-12,DIV
07294567,07436582,1989-11-15,DIV
07294580,07704646,1991-05-23,CIP
07294602,08230875,1994-04-20,DIV
07294602,07868337,1992-04-07,DIV
07294602,08376050,1995-01-23,DIV
07294608,08080563,1993-06-21,CIP
07294608,07699460,1991-05-13,CIP
07294610,07584364,1990-09-17,CON
07294610,07811884,1991-12-19,CON
07294619,07601550,1990-06-14,DIV
07294627,08431464,1995-05-01,REI
07294627,08261882,1994-06-17,REI
07294627,07899211,1992-06-19,REI
07294627,08789606,1997-01-24,REI
07294630,07963369,1992-10-20,DIV
07294631,07896482,1992-06-02,CON
07294631,08275474,1994-07-15,CON
07294631,08459692,1995-06-02,CON
07294631,07668681,1991-03-07,CON
07294648,07774169,1991-10-15,CON
07294654,07735001,1991-07-22,CIP
07294654,08290211,1994-08-15,CIP
07294654,08427150,1995-04-24,CIP
07294654,08105364,1993-08-11,CIP
07294654,07438048,1989-11-20,CIP
07294654,08079040,1993-06-21,CIP
07294660,07714901,1991-06-17,CIP
07294661,07779194,1991-10-22,CIP
07294662,07713641,1991-06-10,CON
07294677,07637204,1991-01-03,CON
07294682,07555651,1990-07-20,CON
07294688,07526529,1990-05-21,DIV
07294689,07893895,1992-06-04,CON
07294689,08311289,1994-09-23,CON
07294690,07696086,1991-05-06,CIP
07294690,07522820,1990-05-14,CIP
07294690,08103579,1993-08-09,CIP
07294691,07464552,1989-11-27,CON
07294692,07701643,1991-05-15,CON
07294695,07501318,1990-03-27,CON
07294700,08465435,1995-06-05,CIP
07294700,07613603,1990-11-08,CON
07294700,08161706,1993-12-03,CON
07294700,08462823,1995-06-05,CON
07294723,07510360,1990-04-16,DIV
07294723,07753017,1991-08-23,CIP
07294723,07357377,1989-05-25,CIP
07294723,07416079,1989-10-02,DIV
07294723,07516509,1990-04-30,CIP
07294723,07416284,1989-10-02,DIV
07294723,07416082,1989-10-02,DIV
07294723,07513406,1990-04-23,CIP
07294723,07416283,1989-10-02,DIV
07294726,07733188,1991-07-19,CON
07294726,07499717,1990-03-27,CIP
07294735,07454759,1989-12-21,CIP
07294738,07597388,1990-10-15,CIP
07294740,07405574,1989-09-07,CON
07294740,07723674,1991-06-27,CON
07294742,07432456,1989-11-06,DIV
07294742,07642551,1991-01-18,DIV
07294749,08206871,1994-03-04,CON
07294749,08658014,1996-06-04,CON
07294749,07733365,1991-07-19,CON
07294749,08018068,1993-02-16,CON
07294754,07552556,1990-07-16,DIV
07294757,07647496,1991-01-29,CON
07294765,07521582,1990-05-10,CON
07294774,07304874,1989-02-01,CIP
07294780,07886230,1992-05-21,REI
07294781,07697992,1991-05-10,CIP
07294781,07814596,1991-12-30,CIP
07294782,07781652,1991-10-25,CON
07294782,07489868,1990-03-06,CON
07294783,07506566,1990-04-05,CON
07294787,07433976,1989-11-09,DIV
07294789,07509409,1990-04-09,CIP
07294790,08095829,1993-07-22,CIP
07294790,07713105,1991-06-11,CIP
07294790,08339291,1994-11-10,CIP
07294791,07501317,1990-03-27,CON
07294792,07682407,1991-04-08,CON
07294794,08085687,1993-06-25,DIV
07294794,08370317,1995-01-10,DIV
07294794,07625357,1990-12-11,DIV
07294794,07701172,1991-05-16,DIV
07294823,07569229,1990-08-17,CON
07294823,07744588,1991-08-12,CON
07294828,07511306,1990-04-19,CIP
07294837,07836154,1992-02-13,CON
07294838,07581542,1990-09-12,CIP
07294838,08008012,1992-11-13,CIP
07294838,08083879,1993-06-30,CIP
07294852,07440917,1989-11-22,CON
07294859,07588252,1990-09-26,DIV
07294866,07657621,1991-02-02,CON
07294866,07562653,1990-08-03,DIV
07294866,07562654,1990-08-03,DIV
07294877,07420547,1989-10-12,CIP
07294878,07615924,1990-11-20,DIV
07294882,07419340,1989-10-10,CIP
07294892,07724517,1991-06-28,CON
07294896,07756444,1991-09-09,CON
07294903,08208198,1994-03-10,DIV
07294903,07731153,1991-07-15,DIV
07294914,07449114,1989-12-08,CON
07294922,07356607,1989-05-23,CON
07294922,07428900,1989-10-30,CON
07294929,07587480,1990-09-19,CON
07294932,07533947,1990-06-04,CON
07294944,07582114,1990-09-12,CON
07294946,07747764,1991-08-20,DIV
07294946,07747773,1991-08-20,DIV
07294946,07747818,1991-08-20,DIV
07294946,07747775,1991-08-20,CON
07294948,07436113,1989-11-13,CON
07294949,07635396,1991-01-02,CON
07294953,07455092,1989-12-22,DIV
07294953,07581262,1990-09-10,DIV
07294958,07729020,1991-07-12,CIP
07294958,07614329,1990-11-15,CIP
07294958,07587594,1990-09-24,CIP
07294958,07402934,1989-09-05,CIP
07294959,07359445,1989-05-31,DIV
07294961,07536055,1990-06-11,CON
07294961,07738014,1991-07-30,CON
07294962,07449066,1989-12-14,CON
07294968,07899223,1992-06-16,CON
07294969,07399338,1989-08-28,CON
07294971,08459498,1995-06-02,CON
07294971,08723535,1996-09-30,CON
07294971,08889065,1997-07-07,CON
07294972,07597271,1990-10-15,CON
07294974,07517446,1990-01-12,CON
07294976,07453163,1989-12-19,CON
07294980,07471019,1990-01-19,CON
07294980,07702977,1991-05-20,CON
07294995,07515229,1990-04-27,CON
07294996,07496048,1990-03-16,CON
07295001,07582396,1990-09-13,CIP
07295004,07427956,1989-10-25,CON
07295008,08396582,1995-03-01,REI
07295008,07858602,1992-03-27,REI
07295026,07516317,1990-04-30,DIV
07295031,07603314,1990-10-25,DIV
07295033,07730530,1991-07-15,CON
07295041,07839170,1992-02-21,CIP
07295046,07751334,1991-08-29,CIP
07295046,07429720,1989-10-31,CIP
07295046,07955670,1992-10-02,CIP
07295050,07963946,1992-10-20,CON
07295050,07649125,1991-01-28,CON
07295050,08176339,1994-01-03,CON
07295055,07465024,1990-01-16,DIV
07295062,07478750,1990-02-12,CON
07295064,07674426,1991-03-22,CON
07295072,07590610,1990-09-25,CON
07295077,07603760,1990-11-09,CIP
07295079,08004813,1993-01-15,CON
07295079,07637390,1991-01-04,CON
07295080,07417437,1989-10-05,CON
07295083,07664135,1991-03-04,DIV
07295097,07501340,1990-03-27,CON
07295100,07971254,1992-11-04,CON
07295100,07728029,1991-07-08,CON
07295100,08466035,1995-06-06,CON
07295101,07370662,1989-06-23,CIP
07295109,07521602,1990-05-10,DIV
07295113,07501434,1990-03-28,CON
07295114,07396849,1989-08-22,DIV
07295114,07528095,1990-05-23,CON
07295114,07653343,1991-02-08,CON
07295124,08032681,1993-03-17,CIP
07295124,08031810,1993-03-15,CIP
07295124,08300724,1994-09-02,CIP
07295124,07562455,1990-08-01,CON
07295124,07583819,1990-09-17,CON
07295124,07865357,1992-04-08,CIP
07295124,07489706,1990-03-07,CON
07295124,07461049,1990-01-04,CIP
07295125,07545093,1990-06-27,CON
07295148,07804520,1991-12-10,CON
07295151,09373279,1999-08-12,DIV
07295151,08074641,1993-06-11,DIV
07295151,08646438,1996-05-07,DIV
07295151,07562037,1990-08-02,DIV
07295151,07690702,1991-04-24,DIV
07295151,07615735,1991-01-22,DIV
07295151,07784619,1991-10-30,DIV
07295151,07690705,1991-04-24,DIV
07295151,08590096,1996-01-26,DIV
07295151,08353682,1994-12-09,DIV
07295151,07454144,1989-12-21,CON
07295151,07931728,1992-08-18,DIV
07295151,07421589,1989-10-16,CIP
07295151,08163580,1993-12-07,DIV
07295151,08604858,1996-02-22,DIV
07295151,08447074,1995-05-22,DIV
07295161,07441183,1989-11-22,CON
07295163,07893596,1992-06-02,CON
07295164,07343017,1989-04-25,CIP
07295164,07764666,1991-10-25,CON
07295164,07774439,1991-10-10,CON
07295166,07727039,1991-07-08,DIV
07295166,07896773,1992-06-10,DIV
07295172,07583053,1990-09-14,CON
07295172,08170644,1993-12-16,CON
07295185,07928187,1992-08-14,CON
07295185,07481698,1990-02-20,CON
07295205,07862174,1992-04-02,DIV
07295208,08255990,1994-06-08,CON
07295208,08349764,1994-12-05,CON
07295208,08453439,1995-05-30,CON
07295208,08454064,1995-05-30,CON
07295208,08200866,1994-02-22,CON
07295208,08454529,1995-05-30,CON
07295208,08454060,1995-05-30,CON
07295208,08454080,1995-05-30,CON
07295208,08293567,1994-08-22,CON
07295208,08455834,1995-05-30,CON
07295208,08453755,1995-05-30,CON
07295208,08453763,1995-05-30,CON
07295208,07806929,1991-12-11,CON
07295208,08454081,1995-05-30,CON
07295208,08456032,1995-05-30,CON
07295208,08471394,1995-06-06,CON
07295208,08454073,1995-05-30,CON
07295208,08454063,1995-05-30,CON
07295208,08454067,1995-05-30,CON
07295208,09609475,2000-06-30,CON
07295208,08453015,1995-05-30,CON
07295208,08455977,1995-05-31,CON
07295208,08454079,1995-05-30,CON
07295208,08453771,1995-05-30,CON
07295210,07559381,1990-07-25,DIV
07295213,08068178,1993-05-28,DIV
07295214,07594670,1990-10-05,CON
07295219,07651828,1991-02-07,CON
07295224,07532184,1990-06-01,CON
07295225,07530441,1990-05-29,CON
07295229,07601201,1990-10-19,CON
07295229,08120660,1993-09-13,CON
07295232,07489162,1990-03-06,CON
07295239,08932286,1997-09-17,CON
07295239,07747469,1991-08-13,CON
07295239,07980106,1992-11-23,CON
07295239,08240270,1994-05-10,CON
07295239,08595644,1996-02-02,CON
07295239,08560821,1995-11-20,CON
07295247,07640513,1991-01-11,CON
07295247,07905717,1992-06-29,CON
07295253,07727575,1991-07-09,CIP
07295260,07540285,1990-06-18,CON
07295260,07784632,1991-10-25,CON
07295264,07647173,1991-01-24,CON
07295290,07460810,1990-01-04,DIV
07295290,07743022,1991-08-09,DIV
07295305,07570273,1990-08-20,CIP
07295308,07708780,1991-05-29,CIP
07295308,07451648,1989-12-28,CIP
07295321,07964121,1992-10-21,CIP
07295321,07394382,1989-08-15,CIP
07295321,07394394,1989-08-15,CIP
07295321,08173256,1993-12-27,CIP
07295321,08458110,1995-06-02,CIP
07295322,07691664,1991-04-25,CON
07295329,07533617,1990-06-05,CIP
07295332,08032216,1993-03-17,CON
07295332,07876269,1992-04-30,CON
07295332,08424135,1995-04-17,CON
07295332,07434142,1989-11-09,CON
07295332,08260584,1994-06-16,CON
07295332,07709866,1991-06-03,CON
07295332,07569787,1990-08-17,CON
07295336,07813045,1991-12-23,CON
07295349,07657387,1991-02-19,CON
07295349,07553368,1990-07-17,CON
07295359,07545146,1990-06-28,CON
07295364,09514448,2000-02-23,REI
07295364,90004214,1996-04-10,REX
07295365,07602932,1990-10-25,CON
07295389,07707079,1991-05-29,CON
07295391,08065524,1993-05-24,DIV
07295391,07598977,1990-10-17,DIV
07295391,07892653,1992-06-03,DIV
07295398,07524720,1990-04-20,CON
07295404,07479436,1990-02-14,CIP
07295406,07525891,1990-05-18,CON
07295409,07463090,1990-01-10,CIP
07295409,07457662,1989-12-27,CIP
07295409,07554770,1990-07-19,CIP
07295413,07725703,1991-07-03,DIV
07295413,07526880,1990-05-22,DIV
07295419,07495790,1990-03-16,CIP
07295428,07590972,1990-10-01,CIP
07295429,07707959,1991-05-22,CON
07295430,07384361,1989-07-25,CIP
07295430,07512239,1990-04-20,CIP
07295430,07435106,1989-11-13,CIP
07295433,07703359,1991-05-21,CON
07295434,07666642,1991-03-08,DIV
07295435,07383231,1989-07-19,CIP
07295435,07565629,1990-08-10,CON
07295438,07949166,1992-09-22,DIV
07295438,07710769,1991-06-04,DIV
07295438,07608570,1990-11-02,DIV
07295439,07583296,1990-09-14,CON
07295439,07691633,1991-04-25,DIV
07295448,07609030,1990-10-31,CON
07295450,07700778,1991-05-16,CIP
07295450,07701850,1991-05-17,CIP
07295450,07440794,1989-11-24,CIP
07295450,07596498,1990-10-12,CIP
07295450,07356503,1989-05-25,CIP
07295450,07596507,1990-10-12,CIP
07295452,90002347,1991-05-16,REX
07295453,07668363,1991-03-12,CON
07295454,08089430,1993-07-09,CIP
07295454,07364063,1989-06-08,CIP
07295454,08086553,1993-07-01,CIP
07295454,08474535,1995-06-07,CIP
07295454,07993908,1992-12-18,CIP
07295466,07582789,1990-09-12,CON
07295474,07471277,1990-01-26,DIV
07295474,07471262,1990-01-26,DIV
07295474,07471278,1990-01-26,DIV
07295474,07471364,1990-01-26,DIV
07295474,07471362,1990-01-26,DIV
07295474,07471356,1990-01-26,DIV
07295474,07471363,1990-01-26,DIV
07295474,07471354,1990-01-26,DIV
07295474,07471279,1990-01-26,DIV
07295480,07801647,1991-12-02,CIP
07295480,07636733,1991-01-02,CIP
07295480,07453124,1989-12-05,CON
07295483,07628491,1990-12-17,DIV
07295488,07724236,1991-07-01,CON
