application_number,child_application_number,child_filing_date,continuation_type
60737548,PCT/US06/44296,2006-11-14,PRO
60737548,11595423,2006-11-08,PRO
60737549,PCT/US06/44410,2006-11-15,PRO
60737549,11599918,2006-11-15,PRO
60737550,11601149,2006-11-17,PRO
60737550,PCT/US06/44857,2006-11-17,PRO
60737555,11599865,2006-11-15,PRO
60737560,PCT/US06/44627,2006-11-15,PRO
60737560,11600401,2006-11-15,PRO
60737564,11600622,2006-11-16,PRO
60737566,11560342,2006-11-15,PRO
60737567,11601310,2006-11-17,PRO
60737567,PCT/US06/44710,2006-11-17,PRO
60737568,11601223,2006-11-17,PRO
60737569,11558109,2006-11-09,PRO
60737569,11678383,2007-02-23,PRO
60737569,12862252,2010-08-24,PRO
60737572,11561152,2006-11-17,PRO
60737575,11551340,2006-10-20,PRO
60737578,11581237,2006-10-16,PRO
60737579,11387245,2006-03-22,PRO
60737579,11485572,2006-07-11,PRO
60737579,PCT/US06/27116,2006-07-12,PRO
60737580,12541852,2009-08-14,PRO
60737580,13199664,2011-09-06,PRO
60737580,PCT/US06/44762,2006-11-15,PRO
60737580,11600234,2006-11-14,PRO
60737581,13106954,2011-05-13,PRO
60737581,12326536,2008-12-02,PRO
60737581,11599663,2006-11-15,PRO
60737581,PCT/US06/44461,2006-11-15,PRO
60737581,13085722,2011-04-13,PRO
60737581,12622545,2009-11-20,PRO
60737581,13767947,2013-02-15,PRO
60737582,11599151,2006-11-14,PRO
60737582,PCT/US06/44105,2006-11-14,PRO
60737586,11924586,2007-10-25,PRO
60737586,12503470,2009-07-15,PRO
60737586,14150742,2014-01-08,PRO
60737586,12781710,2010-05-17,PRO
60737586,PCT/US06/14503,2006-04-17,PRO
60737586,11405843,2006-04-17,PRO
60737586,11394354,2006-03-29,PRO
60737587,PCT/US05/45409,2005-12-13,PRO
60737587,11517086,2006-09-06,PRO
60737587,11792967,2007-06-13,PRO
60737587,12069614,2008-02-11,PRO
60737587,11974399,2007-10-12,PRO
60737587,11974399,2007-10-12,PRO
60737587,11900614,2007-09-11,PRO
60737587,11403402,2006-04-12,PRO
60737587,11900614,2007-09-11,PRO
60737589,11560255,2006-11-15,PRO
60737590,11400046,2006-04-07,PRO
60737590,PCT/US06/40119,2006-10-13,PRO
60737592,12092742,2008-07-17,PRO
60737592,PCT/US06/60599,2006-11-07,PRO
60737593,PCT/US06/08974,2006-03-10,PRO
60737593,11908183,2007-09-10,PRO
60737593,PCT/US06/08684,2006-03-10,PRO
60737593,11908203,2007-09-10,PRO
60737595,PCT/US06/42215,2006-10-30,PRO
60737595,11589499,2006-10-30,PRO
60737596,11600433,2006-11-16,PRO
60737597,11601029,2006-11-17,PRO
60737600,11494345,2006-07-27,PRO
60737600,PCT/US06/44584,2006-11-16,PRO
60737601,12090347,2008-08-28,PRO
60737601,PCT/US06/44829,2006-11-16,PRO
60737603,PCT/US06/37901,2006-09-27,PRO
60737603,11535427,2006-09-26,PRO
60737606,11601384,2006-11-17,PRO
60737608,11470816,2006-09-07,PRO
60737609,PCT/US06/44317,2006-11-15,PRO
60737609,11560590,2006-11-16,PRO
60737611,12093958,2008-05-16,PRO
60737611,13315938,2011-12-09,PRO
60737611,12910921,2010-10-25,PRO
60737611,11300842,2005-12-15,PRO
60737611,PCT/US06/44500,2006-11-16,PRO
60737611,11378498,2006-03-17,PRO
60737612,11560568,2006-11-16,PRO
60737613,11561277,2006-11-17,PRO
60737613,12179701,2008-07-25,PRO
60737613,PCT/US06/44827,2006-11-17,PRO
60737613,14191069,2014-02-26,PRO
60737614,12085086,2009-08-03,PRO
60737614,PCT/US06/44263,2006-11-15,PRO
60737617,11559768,2006-11-14,PRO
60737621,11369545,2006-03-07,PRO
60737621,11371767,2006-03-09,PRO
60737621,11373074,2006-03-10,PRO
60737621,11373086,2006-03-10,PRO
60737621,11368865,2006-03-06,PRO
60737621,11366268,2006-03-02,PRO
60737621,11601553,2006-11-17,PRO
60737621,11370098,2006-03-07,PRO
60737621,11371303,2006-03-08,PRO
60737621,11561343,2006-11-17,PRO
60737621,PCT/US06/09822,2006-03-20,PRO
60737621,11371305,2006-03-08,PRO
60737621,11371424,2006-03-09,PRO
60737621,11363635,2006-02-28,PRO
60737621,11367519,2006-03-03,PRO
60737621,11367729,2006-03-03,PRO
60737622,11992341,2008-05-06,PRO
60737622,PCT/US06/39711,2006-10-11,PRO
60737622,11580223,2006-10-11,PRO
60737626,11599506,2006-11-13,PRO
60737627,12093054,2008-05-08,PRO
60737627,PCT/US06/60586,2006-11-07,PRO
60737628,11601532,2006-11-17,PRO
60737628,PCT/US06/44855,2006-11-17,PRO
60737631,PCT/US06/44642,2006-11-16,PRO
60737631,13079400,2011-04-04,PRO
60737631,12093383,2008-05-12,PRO
60737632,12093825,2008-05-15,PRO
60737632,PCT/US06/60977,2006-11-16,PRO
60737642,11599248,2006-11-14,PRO
60737646,11561325,2006-11-17,PRO
60737648,11380007,2006-04-25,PRO
60737650,PCT/US06/44630,2006-11-16,PRO
60737650,12092277,2008-05-01,PRO
60737654,12685522,2010-01-11,PRO
60737654,PCT/US06/44689,2006-11-17,PRO
60737654,11561266,2006-11-17,PRO
60737655,12093517,2008-05-13,PRO
60737655,PCT/US06/41312,2006-10-23,PRO
60737656,PCT/US06/44916,2006-11-17,PRO
60737656,11601551,2006-11-17,PRO
60737657,13220426,2011-08-29,PRO
60737657,12063403,2008-07-09,PRO
60737657,PCT/US06/31091,2006-08-09,PRO
60737657,14171259,2014-02-03,PRO
60737658,PCT/US06/44564,2006-11-17,PRO
60737658,11600589,2006-11-16,PRO
60737659,13533523,2012-06-26,PRO
60737659,11599328,2006-11-15,PRO
60737660,13434628,2012-03-29,PRO
60737660,14285228,2014-05-22,PRO
60737660,14065277,2013-10-28,PRO
60737660,11599323,2006-11-15,PRO
60737661,PCT/US06/44716,2006-11-16,PRO
60737661,11600360,2006-11-15,PRO
60737662,11559838,2006-11-14,PRO
60737662,12801619,2010-06-17,PRO
60737662,12471426,2009-05-25,PRO
60737663,11560628,2006-11-16,PRO
60737663,PCT/US06/60984,2006-11-16,PRO
60737664,11601414,2006-11-16,PRO
60737665,11501377,2006-08-08,PRO
60737665,13358244,2012-01-25,PRO
60737666,11557541,2006-11-08,PRO
60737666,PCT/US06/60653,2006-11-08,PRO
60737677,11559099,2006-11-13,PRO
60737678,11541049,2006-09-29,PRO
60737679,11585004,2006-10-23,PRO
60737680,PCT/US06/44598,2006-11-17,PRO
60737680,12093924,2009-06-19,PRO
60737681,PCT/US06/38995,2006-10-06,PRO
60737681,11391037,2006-03-28,PRO
60737682,11592683,2006-11-03,PRO
60737682,PCT/US06/43123,2006-11-04,PRO
60737682,11592556,2006-11-03,PRO
60737682,PCT/US06/43124,2006-11-04,PRO
60737684,11560869,2006-11-17,PRO
60737687,11601369,2006-11-16,PRO
60737688,PCT/US06/25932,2006-06-30,PRO
60737688,11449218,2006-06-07,PRO
60737698,11406086,2006-04-18,PRO
60737702,PCT/US06/44862,2006-11-16,PRO
60737702,11560460,2006-11-16,PRO
60737705,11560597,2006-11-16,PRO
60737705,29340465,2009-07-20,PRO
60737706,11598887,2006-11-14,PRO
60737706,PCT/US06/44074,2006-11-14,PRO
60737715,11560018,2006-11-15,PRO
60737716,11591913,2006-11-01,PRO
60737717,11560068,2006-11-15,PRO
60737720,11589494,2006-10-30,PRO
60737721,11601001,2006-11-17,PRO
60737722,11554782,2006-10-31,PRO
60737723,PCT/US06/44552,2006-11-17,PRO
60737723,11601135,2006-11-17,PRO
60737724,11600581,2006-11-16,PRO
60737724,PCT/US06/44851,2006-11-16,PRO
60737726,12094064,2008-09-22,PRO
60737726,PCT/US06/44800,2006-11-17,PRO
60737730,PCT/US06/44764,2006-11-16,PRO
60737730,11601113,2006-11-16,PRO
60737731,11560092,2006-11-15,PRO
60737731,PCT/US06/61006,2006-11-16,PRO
60737732,11600299,2006-11-15,PRO
60737736,11595369,2006-11-08,PRO
60737738,13013989,2011-01-26,PRO
60737738,11600724,2006-11-17,PRO
60737738,13413807,2012-03-07,PRO
60737738,13413792,2012-03-07,PRO
60737739,11599517,2006-11-15,PRO
60737739,PCT/US06/44321,2006-11-15,PRO
60737742,12094114,2008-10-27,PRO
60737742,PCT/US06/44930,2006-11-17,PRO
60737745,12395425,2009-02-27,PRO
60737745,11600178,2006-11-16,PRO
60737747,12083687,2008-04-17,PRO
60737747,12908896,2010-10-21,PRO
60737747,PCT/IL06/01330,2006-11-19,PRO
60737747,12083686,2008-04-17,PRO
60737748,12083686,2008-04-17,PRO
60737748,12908896,2010-10-21,PRO
60737748,12083687,2008-04-17,PRO
60737748,PCT/IL06/01330,2006-11-19,PRO
60737749,12887936,2010-09-22,PRO
60737749,12267796,2008-11-10,PRO
60737749,12704907,2010-02-12,PRO
60737749,12404126,2009-03-13,PRO
60737749,11594913,2006-11-09,PRO
60737750,11472623,2006-06-22,PRO
60737751,11561673,2006-11-20,PRO
60737752,11561724,2006-11-20,PRO
60737752,11561689,2006-11-20,PRO
60737752,12576773,2009-10-09,PRO
60737752,12334124,2008-12-12,PRO
60737752,11561732,2006-11-20,PRO
60737754,11561076,2006-11-17,PRO
60737755,PCT/US06/44884,2006-11-20,PRO
60737755,11561882,2006-11-20,PRO
60737755,11561880,2006-11-20,PRO
60737755,11561877,2006-11-20,PRO
60737755,11561886,2006-11-20,PRO
60737755,13786350,2013-03-05,PRO
60737757,11599775,2007-02-05,PRO
60737761,11561482,2006-11-20,PRO
60737765,PCT/US06/61030,2006-11-17,PRO
60737765,11560640,2006-11-16,PRO
60737766,11550796,2006-10-19,PRO
60737767,11561872,2006-11-20,PRO
60737767,PCT/US06/61122,2006-11-20,PRO
60737768,11600821,2006-11-17,PRO
60737768,PCT/US06/44538,2006-11-17,PRO
60737769,11435920,2006-05-18,PRO
60737769,PCT/US06/45026,2006-11-20,PRO
60737769,13041817,2011-03-07,PRO
60737772,11462449,2006-08-04,PRO
60737773,PCT/US06/43817,2006-11-09,PRO
60737773,11988454,2008-01-08,PRO
60737774,11589883,2006-10-31,PRO
60737775,11580041,2006-10-13,PRO
60737776,PCT/US06/44534,2006-11-17,PRO
60737776,11600913,2006-11-17,PRO
60737779,PCT/US05/44229,2005-12-06,PRO
60737779,11720945,2010-03-24,PRO
60737781,11590637,2006-10-31,PRO
60737781,PCT/US06/44320,2006-11-15,PRO
60737784,11594271,2006-11-07,PRO
60737786,12092935,2008-10-01,PRO
60737786,PCT/IL06/01319,2006-11-15,PRO
60737787,11601169,2006-11-17,PRO
60737788,11599238,2006-11-14,PRO
60737789,11933815,2007-11-01,PRO
60737789,12237004,2008-09-24,PRO
60737789,11594400,2006-11-08,PRO
60737791,11561239,2006-11-17,PRO
60737792,11601322,2006-11-16,PRO
60737793,11601259,2006-11-17,PRO
60737794,11561258,2006-11-17,PRO
60737798,PCT/US06/44781,2006-11-17,PRO
60737798,11590222,2006-10-31,PRO
60737799,11600764,2006-11-17,PRO
60737799,PCT/US06/44567,2006-11-17,PRO
60737800,11600814,2006-11-17,PRO
60737801,11473248,2006-06-23,PRO
60737802,11601721,2006-11-20,PRO
60737802,PCT/US06/61073,2006-11-18,PRO
60737803,11384379,2006-03-21,PRO
60737804,11453143,2006-06-15,PRO
60737805,11462562,2006-08-04,PRO
60737806,11599254,2006-11-15,PRO
60737807,11599615,2006-11-15,PRO
60737808,PCT/US06/44788,2006-11-17,PRO
60737808,11601150,2006-11-17,PRO
60737809,11556315,2006-11-03,PRO
60737809,PCT/US06/43065,2006-11-03,PRO
60737811,11561737,2006-11-20,PRO
60737813,12324450,2008-11-26,PRO
60737813,11455012,2006-06-16,PRO
60737813,PCT/US06/23524,2006-06-16,PRO
60737814,PCT/US06/44782,2006-11-17,PRO
60737814,11601589,2006-11-17,PRO
60737815,11599830,2006-11-15,PRO
60737815,PCT/US06/44373,2006-11-15,PRO
60737817,11560509,2006-11-16,PRO
60737819,11583450,2006-10-19,PRO
60737820,11560314,2006-11-15,PRO
60737820,13708272,2012-12-07,PRO
60737820,13399087,2012-02-17,PRO
60737820,12834681,2010-07-12,PRO
60737820,11560346,2006-11-15,PRO
60737820,12723099,2010-03-12,PRO
60737820,12708344,2010-02-18,PRO
60737820,11560335,2006-11-15,PRO
60737820,11560330,2006-11-15,PRO
60737820,11560337,2006-11-15,PRO
60737821,11601549,2006-11-17,PRO
60737822,14036000,2013-09-25,PRO
60737822,11601277,2006-11-17,PRO
60737822,13094089,2011-04-26,PRO
60737823,11601238,2006-11-17,PRO
60737826,11841676,2007-08-20,PRO
60737826,PCT/US06/44846,2006-11-16,PRO
60737826,11601073,2006-11-16,PRO
60737830,11598335,2006-11-13,PRO
60737831,11291516,2005-12-01,PRO
60737831,11291515,2005-12-01,PRO
60737833,11388898,2006-03-24,PRO
60737833,PCT/US06/10847,2006-03-24,PRO
60737833,11388336,2006-03-24,PRO
60737834,11601507,2006-11-17,PRO
60737834,PCT/US06/44546,2006-11-17,PRO
60737836,11560782,2006-11-16,PRO
60737836,13667474,2012-11-02,PRO
60737836,12689148,2010-01-18,PRO
60737837,11560764,2006-11-16,PRO
60737848,11350446,2006-02-09,PRO
60737848,PCT/US06/06142,2006-02-21,PRO
60737851,11561113,2006-11-17,PRO
60737852,11601866,2006-11-17,PRO
60737853,11541955,2006-10-02,PRO
60737854,PCT/US06/42630,2006-10-31,PRO
60737854,12091304,2008-04-24,PRO
60737855,12092791,2008-08-20,PRO
60737855,PCT/US06/44682,2006-11-16,PRO
60737855,12902010,2010-10-11,PRO
60737856,11602153,2006-11-20,PRO
60737856,PCT/US06/45024,2006-11-20,PRO
60737860,12139000,2008-06-13,PRO
60737860,11327636,2006-01-06,PRO
60737860,12941430,2010-11-08,PRO
60737862,12093954,2008-11-21,PRO
60737862,PCT/US06/61070,2006-11-18,PRO
60737862,12726619,2010-03-18,PRO
60737863,12093956,2008-10-03,PRO
60737863,PCT/US06/61071,2006-11-18,PRO
60737863,12726619,2010-03-18,PRO
60737864,11327804,2006-01-06,PRO
60737864,12139000,2008-06-13,PRO
60737864,12941411,2010-11-08,PRO
60737865,11327590,2006-01-06,PRO
60737865,12139000,2008-06-13,PRO
60737866,PCT/US06/60862,2006-11-14,PRO
60737866,11559080,2006-11-13,PRO
60737867,12093745,2008-05-15,PRO
60737867,PCT/US06/61065,2006-11-18,PRO
60737868,11335437,2006-01-18,PRO
60737870,11588676,2006-10-26,PRO
60737872,11557714,2006-11-08,PRO
60737874,11561347,2006-11-17,PRO
60737876,11466962,2006-08-24,PRO
60737877,11535423,2006-09-26,PRO
60737878,PCT/US06/61059,2006-11-17,PRO
60737878,11561333,2006-11-17,PRO
60737879,11323918,2005-12-30,PRO
60737879,PCT/US06/44569,2006-11-17,PRO
60737881,11559514,2006-11-14,PRO
60737883,11499206,2006-08-04,PRO
60737884,12139095,2008-06-13,PRO
60737884,12139000,2008-06-13,PRO
60737884,11327639,2006-01-06,PRO
60737884,12941239,2010-11-08,PRO
60737886,11327638,2006-01-06,PRO
60737886,12139000,2008-06-13,PRO
60737886,12946425,2010-11-15,PRO
60737887,11327807,2006-01-06,PRO
60737887,12139000,2008-06-13,PRO
60737887,12941418,2010-11-08,PRO
60737892,PCT/US06/37373,2006-09-25,PRO
60737892,11487628,2006-07-17,PRO
60737895,12093814,2009-06-08,PRO
60737895,PCT/US06/44826,2006-11-17,PRO
60737896,PCT/US06/44525,2006-11-20,PRO
60737896,PCT/US06/44522,2006-11-20,PRO
60737896,12092811,2009-02-24,PRO
60737897,11601364,2006-11-16,PRO
60737897,PCT/US06/44805,2006-11-16,PRO
60737898,11561262,2006-11-17,PRO
60737898,PCT/US06/61124,2006-11-20,PRO
60737899,11429492,2006-05-05,PRO
60737899,12767703,2010-04-26,PRO
60737900,11601471,2006-11-17,PRO
60737900,PCT/US06/44755,2006-11-17,PRO
60737902,11601520,2006-11-17,PRO
60737904,PCT/US06/44670,2006-11-17,PRO
60737904,11601597,2006-11-17,PRO
60737906,11601329,2006-11-17,PRO
60737908,13418774,2012-03-13,PRO
60737908,11493436,2006-07-25,PRO
60737908,13898697,2013-05-21,PRO
60737908,13419683,2012-03-14,PRO
60737912,11411674,2006-04-26,PRO
60737915,11383817,2006-05-17,PRO
60737916,11601470,2006-11-17,PRO
60737918,11476244,2006-06-28,PRO
60737918,PCT/US06/44306,2006-11-15,PRO
60737919,12901638,2010-10-11,PRO
60737919,11560112,2006-11-15,PRO
60737920,11601608,2006-11-17,PRO
60737922,PCT/US06/33233,2006-08-25,PRO
60737922,11461465,2006-08-01,PRO
60737924,PCT/US06/33232,2006-08-25,PRO
60737924,11466783,2006-08-24,PRO
60737925,11560047,2006-11-15,PRO
60737925,11561132,2006-11-17,PRO
60737926,11623190,2007-01-15,PRO
60737926,12574007,2009-10-06,PRO
60737926,11560927,2006-11-17,PRO
60737926,13627703,2012-09-26,PRO
60737926,13073743,2011-03-28,PRO
60737927,PCT/US06/61126,2006-11-20,PRO
60737927,11561878,2006-11-20,PRO
60737928,11552372,2006-10-24,PRO
60737930,11466929,2006-08-24,PRO
60737931,11601493,2006-11-17,PRO
60737932,11560720,2006-11-16,PRO
60737933,11599571,2006-11-14,PRO
60737933,12660033,2010-02-19,PRO
60737935,13671908,2012-11-08,PRO
60737935,13364105,2012-02-01,PRO
60737935,11601591,2006-11-17,PRO
60737937,11560514,2006-11-16,PRO
60737937,12332423,2008-12-11,PRO
60737939,PCT/US06/44697,2006-11-17,PRO
60737939,11601528,2006-11-17,PRO
60737941,11561364,2006-11-17,PRO
60737942,13116968,2011-05-26,PRO
60737942,11346603,2006-02-01,PRO
60737942,PCT/US06/44634,2006-11-17,PRO
60737942,12469555,2009-05-20,PRO
60737943,11561306,2006-11-17,PRO
60737943,13229323,2011-09-09,PRO
60737944,PCT/US06/61062,2006-11-17,PRO
60737944,11561363,2006-11-17,PRO
60737945,11601437,2006-11-17,PRO
60737947,PCT/US08/66328,2008-06-09,PRO
60737947,13115957,2011-05-25,PRO
60737947,11759607,2007-06-07,PRO
60737947,12534547,2009-08-03,PRO
60737947,11561735,2006-11-20,PRO
60737947,PCT/US06/61113,2006-11-20,PRO
60737947,12692018,2010-01-22,PRO
60737947,PCT/US06/61112,2006-11-20,PRO
60737947,11561659,2006-11-20,PRO
60737949,11601904,2006-11-20,PRO
60737949,13228717,2011-09-09,PRO
60737950,11601365,2006-11-16,PRO
60737950,12568795,2009-09-29,PRO
60737950,PCT/US06/44806,2006-11-16,PRO
60737951,11562412,2006-11-21,PRO
60737952,12984421,2011-01-04,PRO
60737952,PCT/US06/61038,2006-11-17,PRO
60737952,11560950,2006-11-17,PRO
60737952,PCT/US06/61043,2006-11-17,PRO
60737953,11561135,2006-11-17,PRO
60737956,11600906,2006-11-17,PRO
60737956,PCT/US06/44537,2006-11-17,PRO
60737958,11427991,2006-06-30,PRO
60737959,11586892,2006-10-26,PRO
