application_number,child_application_number,child_filing_date,continuation_type
60043672,10664356,2003-09-20,PRO
60043672,11689173,2007-03-21,PRO
60043672,10664359,2003-09-20,PRO
60043672,09148545,1998-09-04,PRO
60043672,11346470,2006-02-03,PRO
60043672,11366486,2006-03-03,PRO
60043672,11687755,2007-03-19,PRO
60043672,09809391,2001-03-16,PRO
60043672,10472534,2004-04-08,PRO
60043674,09148545,1998-09-04,PRO
60043674,10979111,2004-11-02,PRO
60043674,11001793,2004-12-02,PRO
60043674,11751886,2007-05-22,PRO
60043674,11366980,2006-03-03,PRO
60043674,10664357,2003-09-20,PRO
60043674,10100683,2002-03-19,PRO
60043674,11366980,2006-03-03,PRO
60043674,11001793,2004-12-02,PRO
60043674,09882171,2001-06-18,PRO
60043674,10100683,2002-03-19,PRO
60043674,11745580,2007-05-08,PRO
60043674,10664356,2003-09-20,PRO
60043674,10164861,2002-06-10,PRO
60043674,13359199,2012-01-26,PRO
60043674,11346470,2006-02-03,PRO
60043674,10664359,2003-09-20,PRO
60043674,10664356,2003-09-20,PRO
60043674,11366486,2006-03-03,PRO
60043674,09981876,2001-10-19,PRO
60043674,11687755,2007-03-19,PRO
60043674,09621011,2000-07-20,PRO
60043674,11687755,2007-03-19,PRO
60043674,11144947,2005-06-06,PRO
60043674,10472534,2004-04-08,PRO
60043674,10664359,2003-09-20,PRO
60043674,09809391,2001-03-16,PRO
60043674,09981876,2001-10-19,PRO
60043674,11689173,2007-03-21,PRO
60043674,11689173,2007-03-21,PRO
60043674,09149476,1998-09-08,PRO
60043674,10664357,2003-09-20,PRO
60043674,11366486,2006-03-03,PRO
60043674,11346470,2006-02-03,PRO
60043674,10664358,2003-09-20,PRO
60043674,10664358,2003-09-20,PRO
60043680,09059710,1998-04-14,PRO
60043681,PCT/US97/18661,1997-10-16,PRO
60043681,09773757,2001-01-29,PRO
60043681,08951573,1997-10-16,PRO
60043681,11657677,2007-01-24,PRO
60043681,10315611,2002-12-10,PRO
60043682,09045295,1998-03-20,PRO
60043683,09060282,1998-04-14,PRO
60043687,09008998,1998-01-20,PRO
60043687,08961235,1997-10-30,PRO
60043687,09184119,1998-11-02,PRO
60043689,09014451,1998-01-28,PRO
60043690,09059151,1998-04-13,PRO
60043690,09852487,2001-05-10,PRO
60043695,PCT/US98/00102,1998-01-06,PRO
60043695,09488241,2000-01-20,PRO
60043695,09003390,1998-01-06,PRO
60043695,10225406,2002-08-20,PRO
60043696,10341917,2003-01-13,PRO
60043696,09610652,2000-07-02,PRO
60043696,09003115,1998-01-06,PRO
60043696,PCT/US98/00532,1998-01-06,PRO
60043700,09060765,1998-04-15,PRO
60043700,10818966,2004-04-05,PRO
60043700,09500009,2000-02-08,PRO
60043700,PCT/US98/07723,1998-04-15,PRO
60043700,09780878,2001-02-09,PRO
60043700,09780643,2001-02-09,PRO
60043701,09036612,1998-03-07,PRO
60043701,PCT/US98/08063,1998-04-16,PRO
60043702,09061531,1998-04-15,PRO
60043703,PCT/US98/07061,1998-04-09,PRO
60043703,09617563,2000-07-17,PRO
60043703,09832552,2001-04-11,PRO
60043703,09057883,1998-04-09,PRO
60043703,09617335,2000-07-17,PRO
60043703,09832547,2001-04-11,PRO
60043706,11699817,2007-01-30,PRO
60043706,09981124,2001-10-17,PRO
60043706,09059769,1998-04-14,PRO
60043708,09060797,1998-04-15,PRO
60043708,PCT/US98/08006,1998-04-15,PRO
60043713,10898410,2004-07-23,PRO
60043713,PCT/US98/06035,1998-03-25,PRO
60043713,10205021,2002-07-25,PRO
60043713,09083776,1998-03-25,PRO
60043715,PCT/US97/13214,1997-07-29,PRO
60043715,08902569,1997-07-29,PRO
60043719,09058759,1998-04-11,PRO
60043725,09058501,1998-04-10,PRO
60043730,PCT/US97/19096,1997-10-17,PRO
60043730,09058634,1998-04-10,PRO
60043731,08915062,1997-08-20,PRO
60043731,PCT/US97/16685,1997-09-19,PRO
60043732,09059261,1998-04-14,PRO
60043733,08944094,1997-10-02,PRO
60043735,09038207,1998-03-10,PRO
60043736,10693937,2004-03-23,PRO
60043736,09471384,1999-12-23,PRO
60043736,09033000,1998-03-02,PRO
60043737,08998504,1997-12-26,PRO
60043737,09063752,1998-04-21,PRO
60043739,09063521,1998-04-21,PRO
60043741,09030894,1998-02-26,PRO
60043741,PCT/US98/06531,1998-04-02,PRO
60043742,11927342,2007-10-29,PRO
60043742,11622279,2007-01-11,PRO
60043742,09055183,1998-04-03,PRO
60043742,09823034,2001-03-29,PRO
60043742,11927361,2007-10-29,PRO
60043742,14017510,2013-09-04,PRO
60043742,09488142,2000-01-20,PRO
60043742,09493496,2000-01-28,PRO
60043742,11927327,2007-10-29,PRO
60043742,10677549,2003-10-01,PRO
60043742,11927309,2007-10-29,PRO
60043742,11927369,2007-10-29,PRO
60043742,12789704,2010-05-28,PRO
60043742,13441136,2012-04-06,PRO
60043742,13441573,2012-04-06,PRO
60043742,09487408,2000-01-18,PRO
60043742,12698026,2010-02-01,PRO
60043742,PCT/US98/06591,1998-04-03,PRO
60043742,10677548,2003-10-01,PRO
60043742,10677409,2003-10-01,PRO
60043742,11927287,2007-10-29,PRO
60043742,13167451,2011-06-23,PRO
60043746,09057277,1998-04-08,PRO
60043748,PCT/US97/15093,1997-08-27,PRO
60043748,08920223,1997-08-25,PRO
60043749,PCT/US97/24300,1997-12-19,PRO
60043749,08994901,1997-12-19,PRO
60043751,09031135,1998-02-26,PRO
60043752,09056636,1998-04-08,PRO
60043752,09484218,2000-01-18,PRO
60043752,PCT/US98/07015,1998-04-09,PRO
60043756,10052365,2002-01-23,PRO
60043756,09912393,2001-07-26,PRO
60043756,09662156,2000-09-14,PRO
60043756,08857882,1997-05-16,PRO
60043756,09422259,1999-10-21,PRO
60043756,08870100,1997-06-05,PRO
60043759,09057358,1998-04-08,PRO
60043761,09411326,1999-10-04,PRO
60043764,09804949,2001-03-13,PRO
60043764,09988483,2001-11-16,PRO
60043764,PCT/US97/23845,1997-12-29,PRO
60043773,09187795,1998-11-06,PRO
60043774,09005702,1998-01-12,PRO
60043776,10691241,2003-10-22,PRO
60043776,10320084,2002-12-16,PRO
60043776,PCT/US97/18001,1997-10-01,PRO
60043776,09973973,2001-10-09,PRO
60043780,PCT/US98/07183,1998-04-09,PRO
60043780,09058443,1998-04-09,PRO
60043782,09057892,1998-04-09,PRO
60043784,08910724,1997-08-13,PRO
60043787,09058665,1998-04-09,PRO
60043787,09238839,1999-01-27,PRO
60043805,08859528,1997-05-20,PRO
60043808,08944082,1997-10-04,PRO
60043809,09014486,1998-01-28,PRO
60043811,09231665,1999-01-15,PRO
60043811,08905775,1997-08-04,PRO
60043811,PCT/US98/07347,1998-04-13,PRO
60043812,10624187,2003-07-22,PRO
60043812,10786978,2004-02-26,PRO
60043812,09136320,1998-07-06,PRO
60043812,PCT/US98/06194,1998-03-31,PRO
60043812,10036881,2002-01-04,PRO
60043812,09351532,1999-07-12,PRO
60043814,09056140,1998-04-07,PRO
60043816,09057197,1998-04-08,PRO
60043817,09015144,1998-01-29,PRO
60043818,09049958,1998-03-27,PRO
60043819,09059753,1998-04-14,PRO
60043819,PCT/US98/07655,1998-04-14,PRO
60043820,09054580,1998-04-03,PRO
60043822,08933457,1997-09-18,PRO
60043824,08901062,1997-07-25,PRO
60043827,09059510,1998-04-13,PRO
60043831,09058947,1998-04-10,PRO
60043831,09892325,2001-06-26,PRO
60043835,09697030,2000-10-25,PRO
60043835,09060930,1998-04-14,PRO
60043835,11224742,2005-09-09,PRO
60043835,PCT/US98/07609,1998-04-14,PRO
60043835,09884709,2001-06-19,PRO
60043835,11367948,2006-03-02,PRO
60043835,09060931,1998-04-14,PRO
60043835,12887318,2010-09-21,PRO
60043838,09689729,2000-10-13,PRO
60043838,09457726,1999-12-10,PRO
60043838,08858810,1997-05-19,PRO
60043842,08954759,1997-10-20,PRO
60043844,09013625,1998-01-26,PRO
60043847,08891005,1997-07-10,PRO
60043847,08891004,1997-07-10,PRO
60043848,10983177,2004-11-05,PRO
60043848,11091637,2005-03-28,PRO
60043849,09057950,1998-04-09,PRO
60043852,10170971,2002-06-13,PRO
60043852,09567558,2000-05-05,PRO
60043852,11270185,2005-11-09,PRO
60043852,09057323,1998-04-09,PRO
60043852,PCT/US98/07063,1998-04-09,PRO
60043852,10827602,2004-04-19,PRO
60043853,09057486,1998-04-09,PRO
60043853,PCT/US98/06867,1998-04-09,PRO
60043854,09057490,1998-04-09,PRO
60043854,PCT/US98/06868,1998-04-09,PRO
60043855,09058756,1998-04-10,PRO
60043856,09058165,1998-04-10,PRO
60043859,PCT/US98/07455,1998-04-10,PRO
60043859,09057868,1998-04-09,PRO
60043860,09058587,1998-04-10,PRO
60043861,09058942,1998-04-10,PRO
60043864,09028729,1998-02-24,PRO
60043866,08858341,1997-05-19,PRO
60043866,09780440,2001-02-12,PRO
60043867,09057359,1998-04-08,PRO
60043868,PCT/US98/07012,1998-04-08,PRO
60043868,09413088,1999-10-06,PRO
60043868,09696352,2000-10-24,PRO
60043872,08933643,1997-09-19,PRO
60043874,09024948,1998-02-17,PRO
60043875,09045889,1998-03-23,PRO
60043875,09259277,1999-03-01,PRO
60043875,PCT/US98/06952,1998-04-09,PRO
60043880,09056689,1998-04-08,PRO
60043882,09055694,1998-04-06,PRO
60043883,09056678,1998-04-07,PRO
60043884,09058488,1998-04-10,PRO
60043885,PCT/US98/07138,1998-04-08,PRO
60043885,09057043,1998-04-08,PRO
60043886,09938114,2001-08-23,PRO
60043886,11243482,2005-10-03,PRO
60043886,09058740,1998-04-10,PRO
60043890,08937725,1997-09-25,PRO
60043893,09055654,1998-04-06,PRO
60043895,09058760,1998-04-11,PRO
60043896,PCT/US98/07277,1998-04-10,PRO
60043896,09486125,2000-06-12,PRO
60043898,09058684,1998-04-10,PRO
60043898,PCT/US98/07219,1998-04-10,PRO
60043899,09486125,2000-06-12,PRO
60043899,PCT/US98/07342,1998-04-10,PRO
60043899,PCT/US98/07277,1998-04-10,PRO
60043899,09486124,2000-06-12,PRO
60043900,PCT/US98/06682,1998-04-03,PRO
60043900,09054211,1998-04-02,PRO
60043901,09355265,1999-07-26,PRO
60043901,09450976,1999-11-30,PRO
60043902,PCT/US98/06603,1998-04-03,PRO
60043902,09054366,1998-04-02,PRO
60043903,PCT/US98/06760,1998-04-03,PRO
60043903,09054640,1998-04-03,PRO
60043906,09047755,1998-03-25,PRO
60043908,09054133,1998-04-02,PRO
60043908,PCT/US98/06564,1998-04-02,PRO
60043909,PCT/US98/06674,1998-04-03,PRO
60043909,09319388,1999-05-27,PRO
60043913,09050857,1998-03-30,PRO
60043916,10884906,2004-07-06,PRO
60043916,09898772,2001-07-02,PRO
60043916,PCT/US98/06143,1998-03-30,PRO
60043916,09402076,2000-01-13,PRO
60043920,09061464,1998-04-16,PRO
60043920,PCT/US98/07572,1998-04-16,PRO
60043927,08891007,1997-07-10,PRO
60043928,10082330,2002-02-26,PRO
60043931,08954143,1997-10-20,PRO
60043933,09421724,1999-10-20,PRO
60043933,PCT/US98/08122,1998-04-21,PRO
60043934,09015724,1998-01-29,PRO
60043935,09048455,1998-03-26,PRO
60043935,PCT/US98/06572,1998-04-02,PRO
60043937,09063563,1998-04-20,PRO
60043941,09060070,1998-04-15,PRO
60043943,09058182,1998-04-10,PRO
60043944,09060327,1998-04-15,PRO
60043944,PCT/US98/07497,1998-04-15,PRO
60043948,PCT/US97/12599,1997-06-13,PRO
60043948,09202346,1999-01-13,PRO
60043948,09845899,2001-04-30,PRO
60043949,09054887,1998-04-03,PRO
60043950,09061094,1998-04-16,PRO
60043956,09040917,1998-03-18,PRO
60043957,09058272,1998-04-09,PRO
60043965,09063359,1998-04-21,PRO
60043966,09064173,1998-04-22,PRO
60043968,09464681,1999-12-16,PRO
60043968,09892556,2001-06-28,PRO
60043970,09063612,1998-04-21,PRO
60043972,09065656,1998-04-23,PRO
60043973,09063479,1998-04-20,PRO
60043974,09291907,1999-04-14,PRO
60043974,PCT/US98/00634,1998-01-13,PRO
60043974,09595364,2000-06-16,PRO
60043974,09594271,2000-06-15,PRO
60043974,10021772,2001-10-30,PRO
60043974,PCT/US97/18387,1997-10-15,PRO
60043975,09064651,1998-04-22,PRO
60043975,PCT/US98/08107,1998-04-22,PRO
60043977,11030738,2005-01-06,PRO
60043977,11007683,2004-12-08,PRO
60043977,09858938,2001-05-16,PRO
60043977,09504662,2000-02-14,PRO
60043981,09065370,1998-04-23,PRO
60043983,PCT/US98/06521,1998-04-02,PRO
60043983,10074694,2002-02-12,PRO
60043983,09053967,1998-04-02,PRO
60043986,PCT/US98/06538,1998-04-02,PRO
60043986,09052256,1998-03-31,PRO
60043989,08859163,1997-05-20,PRO
60043989,09075095,1998-05-08,PRO
60043991,09027174,1998-02-20,PRO
60043992,09067959,1998-04-29,PRO
60044002,08771261,1996-12-20,PRO
60044005,09381556,2000-01-05,PRO
60044005,PCT/US98/05505,1998-03-20,PRO
60044005,10470568,2003-03-24,PRO
60044005,10463319,2003-06-16,PRO
60044005,09045476,1998-01-20,PRO
60044005,09550892,2000-04-17,PRO
60044006,PCT/US97/18603,1997-10-16,PRO
60044008,09064242,1998-04-22,PRO
60044008,PCT/US98/08098,1998-04-22,PRO
60044008,09064439,1998-04-22,PRO
60044010,09202351,1999-06-09,PRO
60044012,09071339,1998-05-01,PRO
60044013,09070904,1998-05-01,PRO
60044013,PCT/US98/08921,1998-05-01,PRO
60044014,09072805,1998-05-05,PRO
60044015,09369617,1999-08-06,PRO
60044015,09369618,1999-08-06,PRO
60044015,PCT/US98/08871,1998-05-01,PRO
60044015,09071101,1998-05-01,PRO
60044019,08951090,1997-10-15,PRO
60044019,09705585,2000-11-02,PRO
60044019,09139960,1998-08-25,PRO
60044023,08876953,1997-06-17,PRO
60044025,09073299,1998-05-05,PRO
60044026,11482231,2006-06-30,PRO
60044026,09064368,1998-04-22,PRO
60044026,11476989,2006-06-27,PRO
60044026,09932471,2001-08-17,PRO
60044026,11482230,2006-06-30,PRO
60044026,09066143,1998-04-24,PRO
60044026,09510029,2000-02-22,PRO
60044026,11318739,2005-12-27,PRO
60044026,09558438,2000-04-25,PRO
60044026,10047943,2002-01-15,PRO
60044026,11318740,2005-12-27,PRO
60044026,08949508,1997-10-14,PRO
60044026,09065308,1998-04-23,PRO
60044026,11985978,2007-11-19,PRO
60044026,09678352,2000-10-03,PRO
60044026,09065309,1998-04-23,PRO
60044026,11034414,2005-01-11,PRO
60044026,11482232,2006-06-30,PRO
60044027,08892590,1997-07-14,PRO
60044031,10912362,2004-08-06,PRO
60044031,PCT/US98/08959,1998-05-04,PRO
60044031,PCT/US98/08985,1998-05-04,PRO
60044031,10206576,2002-07-29,PRO
60044032,09308767,1999-11-01,PRO
60044033,10260157,2002-09-27,PRO
60044033,10870627,2004-06-17,PRO
60044033,09785614,2001-02-16,PRO
60044033,PCT/US98/08031,1998-04-21,PRO
60044034,09398719,1999-09-20,PRO
60044034,09492502,2000-01-27,PRO
60044034,09492893,2000-01-27,PRO
60044034,09492894,2000-01-27,PRO
60044034,08943719,1997-10-03,PRO
60044037,09022416,1998-02-12,PRO
60044037,09983050,2001-10-18,PRO
60044039,11687755,2007-03-19,PRO
60044039,11689173,2007-03-21,PRO
60044039,11346470,2006-02-03,PRO
60044039,11801040,2007-05-07,PRO
60044039,10062599,2002-02-05,PRO
60044039,09690454,2000-10-18,PRO
60044039,12324825,2008-11-26,PRO
60044039,10664359,2003-09-20,PRO
60044039,11226657,2005-09-15,PRO
60044039,13027141,2011-02-14,PRO
60044039,11767824,2007-06-25,PRO
60044039,11366980,2006-03-03,PRO
60044039,PCT/US98/10868,1998-05-28,PRO
60044039,09189144,1998-11-10,PRO
60044039,10664357,2003-09-20,PRO
60044039,10664358,2003-09-20,PRO
60044039,11001793,2004-12-02,PRO
60044039,11366001,2006-03-02,PRO
60044039,10664356,2003-09-20,PRO
60044039,11366486,2006-03-03,PRO
