application_number,child_application_number,child_filing_date,continuation_type
08678176,09145733,1998-09-02,CON
08678177,08786442,1997-01-21,CON
08678178,09517844,2000-03-02,DIV
08678184,08839652,1997-04-15,CIP
08678191,08901023,1997-07-25,CIP
08678191,10635807,2003-08-05,CIP
08678191,PCT/US97/11880,1997-07-10,CON
08678191,10224046,2002-08-19,CIP
08678191,09654967,2000-09-05,CIP
08678194,08756142,1996-11-26,CIP
08678194,08890011,1997-07-10,CIP
08678194,09772120,2001-01-26,CIP
08678194,PCT/US97/12013,1997-07-10,CON
08678194,09262724,1999-03-04,CON
08678197,08889808,1997-07-08,CON
08678208,09387374,1999-08-31,DIV
08678208,10788114,2004-02-26,DIV
08678209,PCT/US97/12172,1997-07-11,CON
08678209,09034825,1998-03-04,DIV
08678209,08888712,1997-07-07,DIV
08678210,PCT/US97/11285,1997-06-27,CON
08678211,08950018,1997-10-14,CON
08678219,09718689,2000-11-22,DIV
08678219,09033678,1998-03-03,CIP
08678219,09384176,1999-08-27,DIV
08678219,PCT/US97/12443,1997-07-09,CON
08678220,08933716,1997-09-19,CON
08678222,PCT/US96/20914,1996-12-19,CON
08678222,09158092,1998-09-22,DIV
08678224,08889685,1997-07-08,CIP
08678229,PCT/IL97/00143,1997-05-04,CON
08678233,09071325,1998-05-01,DIV
08678234,PCT/US96/15974,1996-10-04,CON
08678240,09395821,1999-09-14,CIP
08678240,08686309,1996-07-25,CIP
08678240,08881929,1997-06-25,CIP
08678240,09636330,2000-08-10,CIP
08678246,08960717,1997-10-30,CON
08678252,09057677,1998-04-09,DIV
08678253,PCT/US97/13346,1997-07-22,CON
08678254,PCT/US97/10100,1997-07-08,CON
08678254,09026504,1998-02-19,CIP
08678256,09128307,1998-08-03,CIP
08678266,09019161,1998-02-06,DIV
08678280,PCT/US97/05930,1997-04-09,CON
08678288,09183971,1998-12-04,DIV
08678288,09372563,1999-08-11,DIV
08678288,09383319,1999-08-26,DIV
08678288,09383708,1999-08-26,DIV
08678288,09384007,1999-08-26,DIV
08678288,09416412,1999-10-12,DIV
08678301,09226687,1999-01-07,CON
08678301,PCT/US97/12290,1997-07-09,CON
08678313,08974828,1997-11-20,DIV
08678314,PCT/US97/10127,1997-06-13,CON
08678317,PCT/US97/11887,1997-07-10,CON
08678320,PCT/US96/19307,1996-11-25,CON
08678320,08712908,1996-09-12,CIP
08678321,09518843,2000-03-03,CIP
08678321,09209313,1998-12-09,CIP
08678346,08909718,1997-08-12,CON
08678348,10136894,2002-04-29,CIP
08678348,10004143,2001-10-23,CIP
08678348,09212737,1998-12-15,CON
08678348,10745777,2003-12-24,CIP
08678348,11142210,2005-05-31,CIP
08678348,09038508,1998-03-10,CIP
08678348,09999884,2001-10-31,CIP
08678348,09909674,2001-07-19,CIP
08678348,10132103,2002-04-24,CIP
08678348,09855815,2001-05-14,CON
08678349,09379826,1999-08-23,CIP
08678350,09495928,2000-02-02,CIP
08678351,PCT/US97/12291,1997-07-09,CON
08678353,PCT/US97/09317,1997-06-17,CON
08678357,09058497,1998-04-10,DIV
08678360,PCT/US97/10292,1997-06-11,CON
08678363,PCT/US97/05204,1997-03-31,CON
08678364,09076169,1998-05-04,CIP
08678369,09047243,1998-03-24,DIV
08678376,09024962,1998-02-11,CON
08678380,10401287,2003-03-27,CON
08678380,09003248,1998-01-06,CON
08678380,10003666,2001-10-23,CON
08678380,PCT/US97/11603,1997-06-27,CON
08678382,08768251,1996-12-17,CIP
08678382,09892384,2001-06-26,DIV
08678382,09318074,1999-05-25,DIV
08678382,09531733,2000-03-21,DIV
08678382,09023438,1998-02-13,CON
08678382,PCT/US97/10969,1997-06-23,CON
08678393,PCT/US97/10959,1997-06-25,CON
08678398,PCT/US97/11633,1997-07-01,CON
08678400,PCT/US97/11383,1997-07-01,CON
08678411,PCT/US97/11630,1997-07-01,CON
08678412,PCT/US97/11604,1997-06-27,CON
08678420,08949729,1997-10-14,CON
08678424,08899295,1997-07-23,DIV
08678426,PCT/US97/12711,1997-07-16,CON
08678426,09535869,2000-03-27,DIV
08678427,09396084,1999-09-14,CON
08678427,10637245,2003-08-07,CON
08678427,09829519,2001-04-09,CON
08678427,12538850,2009-08-10,CON
08678427,11436113,2006-05-16,CON
08678428,PCT/US97/10169,1997-06-05,CON
08678435,08792832,1997-01-30,CIP
08678436,09214127,1999-07-29,CIP
08678436,08888064,1997-07-03,CIP
08678436,PCT/US97/12930,1997-07-03,CON
08678441,09521797,2000-03-09,CON
08678441,09371285,1999-08-10,CON
08678441,10290944,2002-11-08,CON
08678441,09212200,1998-12-15,CON
08678441,10639394,2003-08-12,CON
08678441,09951835,2001-09-13,CON
08678451,08739737,1996-11-07,CON
08678462,09214699,1999-10-15,CIP
08678462,PCT/US97/11425,1997-06-30,CON
08678465,09561371,2000-04-28,CON
08678465,PCT/US97/11462,1997-07-02,CON
08678465,10128154,2002-04-23,CON
08678465,11581565,2006-10-16,CON
08678465,12217691,2008-07-08,CON
08678465,09315454,1999-05-20,CON
08678465,13149260,2011-05-31,CON
08678465,12728984,2010-03-22,CON
08678468,09099612,1998-06-19,CON
08678468,09305261,1999-05-04,CON
08678473,08974700,1997-11-19,CON
08678478,PCT/US97/11204,1997-06-24,CON
08678478,09132601,1998-08-11,DIV
08678479,09900126,2001-07-06,CIP
08678479,09426744,1999-10-25,CIP
08678479,09105709,1998-06-26,CIP
08678482,09123333,1998-07-28,DIV
08678484,09935282,2001-08-21,DIV
08678484,09387272,1999-08-31,DIV
08678487,09195022,1998-11-18,CON
08678489,PCT/US96/17703,1996-11-01,CON
08678492,09086776,1998-05-28,CIP
08678495,08944363,1997-10-06,CON
08678496,09461714,1999-12-13,DIV
08678510,12420076,2009-04-08,CON
08678513,PCT/US97/11512,1997-06-30,CON
08678513,09167200,1998-10-06,CIP
08678513,08706722,1996-09-06,CIP
08678513,09728128,2000-11-30,CIP
08678522,09819065,1998-05-28,CON
08678523,PCT/US97/12538,1997-07-09,CON
08678524,09573469,2000-05-17,CIP
08678524,08760755,1996-12-05,CIP
08678527,PCT/US97/11362,1997-07-09,CON
08678529,PCT/US97/11363,1997-07-09,CON
08678530,PCT/US97/06465,1997-04-22,CON
08678532,08947761,1997-10-09,CON
08678538,08843189,1997-04-14,CON
08678549,09366564,1999-08-04,DIV
08678551,08939116,1997-09-26,DIV
08678551,09708444,2000-11-09,DIV
08678551,08938712,1997-09-26,DIV
08678555,PCT/US97/06514,1997-04-16,CON
08678557,PCT/US97/11284,1997-06-27,CON
08678572,PCT/US97/12165,1997-07-11,CON
08678575,08905467,1997-08-04,CIP
08678575,PCT/US97/11600,1997-06-18,CON
08678577,09143787,1998-08-31,CIP
08678582,PCT/US97/11672,1997-07-02,CON
08678584,08748505,1996-11-08,CIP
08678585,08797960,1997-02-10,CIP
08678590,09447661,1999-11-23,DIV
08678590,09081027,1998-05-19,DIV
08678597,PCT/US97/12199,1997-07-15,CON
08678605,09002392,1998-01-02,CIP
08678605,08885851,1997-06-30,CIP
08678617,PCT/US97/11933,1997-07-07,CON
08678619,PCT/US97/10440,1997-06-18,CON
08678628,09186359,1998-11-05,CIP
08678628,09299567,1999-04-27,CON
08678628,PCT/US97/11563,1997-07-08,CON
08678628,09710844,2000-11-14,CIP
08678628,09326657,1999-06-07,CIP
08678632,08974195,1997-11-19,DIV
08678636,08694802,1996-08-09,CIP
08678638,08887360,1997-07-02,CIP
08678652,PCT/US97/11691,1997-07-02,CON
08678654,09467731,1999-12-20,DIV
08678655,08741825,1996-10-31,CIP
08678656,09988137,2001-11-19,CON
08678656,12081256,2008-04-14,CON
08678656,09008589,1998-01-16,CON
08678656,10614796,2003-07-09,CON
08678658,09069203,1998-04-29,CON
08678660,08911295,1997-08-14,CIP
08678664,09176863,1999-10-08,DIV
08678667,08988761,1997-12-11,CIP
08678667,09050855,1998-03-30,DIV
08678670,PCT/US97/12179,1997-07-11,CON
08678676,09421390,1999-10-20,CON
08678680,PCT/US97/11885,1997-07-10,CON
08678693,PCT/US96/14896,1996-09-16,CON
08678700,09452186,1999-12-02,DIV
08678700,11400408,2006-04-10,DIV
08678700,11178374,2005-07-12,DIV
08678704,08876265,1997-06-16,CON
08678709,08963193,1997-11-03,CON
08678718,08955384,1997-10-21,DIV
08678718,08954791,1997-10-21,DIV
08678727,09792381,2001-02-22,DIV
08678727,09076504,1998-05-12,DIV
08678727,PCT/US97/11898,1997-07-10,CON
08678729,09076333,1998-05-11,DIV
08678732,08835689,1997-04-10,DIV
08678739,PCT/US97/10539,1997-06-18,CON
08678742,PCT/US97/10104,1997-07-08,CON
08678744,09684917,2000-10-10,DIV
08678746,08956080,1997-10-22,DIV
08678746,09292972,1999-04-16,DIV
08678746,08956149,1997-10-22,DIV
08678747,09645193,2000-08-24,CIP
08678747,PCT/US97/12572,1997-07-10,CON
08678755,08923082,1997-09-04,DIV
08678759,PCT/US97/12307,1997-07-09,CON
08678762,11652730,2007-01-12,CIP
08678762,PCT/US97/12168,1997-07-11,CON
08678762,09688625,2000-10-16,CIP
08678762,10749436,2003-12-31,CIP
08678765,08729418,1996-10-11,CIP
08678765,09371493,1999-08-10,CON
08678765,11115341,2005-04-27,CON
08678765,10712306,2003-11-14,CON
08678765,11378352,2006-03-20,CON
08678765,09875272,2001-06-07,CON
08678765,10263674,2002-10-04,CON
08678767,09414647,1999-10-08,CON
08678767,09120805,1998-07-23,CON
08678771,10684025,2003-10-10,CON
08678771,10010860,2001-12-07,CON
08678771,PCT/US97/01614,1997-01-17,CON
08678772,PCT/US97/12166,1997-07-11,CON
08678776,95000395,2008-09-04,REX
08678776,PCT/US97/06970,1997-04-25,CON
08678776,90009288,2008-09-29,REX
08678776,09569060,2000-05-10,CIP
08678776,95000207,2006-12-15,CIP
08678785,08925069,1997-09-08,CON
08678788,09095023,1998-06-09,CIP
08678788,08800390,1997-02-14,CIP
08678788,09500244,2000-02-08,CIP
08678788,09801792,2001-03-09,CIP
08678792,09552462,2000-04-18,CON
08678792,09138043,1998-08-21,CON
08678795,09113837,1998-07-10,CIP
08678795,10440458,2003-05-16,CIP
08678795,12861516,2010-08-23,CIP
08678795,10440459,2003-05-16,CIP
08678795,11055247,2005-02-10,CIP
08678795,10079360,2002-02-20,CIP
08678795,11045726,2005-01-28,CIP
08678797,08958543,1997-10-27,CIP
08678798,PCT/US97/10869,1997-07-03,CON
08678799,08892149,1997-07-14,CIP
08678799,PCT/US97/12148,1997-07-14,CON
08678801,PCT/US97/12573,1997-07-11,CON
08678804,PCT/US97/11766,1997-07-02,CON
08678808,09057125,1998-04-08,DIV
08678808,10167169,2002-06-11,DIV
08678808,09271688,1999-03-18,DIV
08678808,09766814,2001-01-22,DIV
08678808,11043354,2005-01-26,DIV
08678810,PCT/US97/11227,1997-06-26,CON
08678810,08819574,1997-03-14,CIP
08678810,09094019,1998-06-09,CIP
08678811,09094014,1998-06-09,CIP
08678811,08867343,1997-06-02,CIP
08678811,PCT/US97/09708,1997-06-03,CON
08678821,08993406,1997-12-18,CON
08678821,09237918,1999-01-27,CON
08678832,PCT/US96/18519,1996-11-18,CON
08678832,09074827,1998-05-08,CON
08678840,09149370,1998-09-08,DIV
08678848,08723762,1996-09-30,CIP
08678848,08757096,1996-12-02,CIP
08678848,08911361,1997-08-07,DIV
08678848,08885560,1997-06-30,DIV
08678854,09765588,2001-01-22,CON
08678854,10394192,2003-03-24,CON
08678854,09227923,1999-01-08,CON
08678862,10103103,2002-03-22,DIV
08678865,PCT/US97/06401,1997-04-17,CON
08678870,PCT/US97/12151,1997-07-14,CON
08678886,09523745,2000-03-13,CIP
08678886,08954640,1997-10-20,CIP
08678888,PCT/US97/09981,1997-06-10,CON
08678890,PCT/US97/11897,1997-07-10,CON
08678891,09178184,1998-10-23,DIV
08678892,09228432,1999-01-11,CON
08678892,09359996,1999-07-23,CON
08678900,PCT/US97/11262,1997-06-27,CON
08678901,08943163,1997-10-03,CIP
08678903,08744701,1996-10-31,CIP
08678903,09970156,2001-10-03,CIP
08678903,PCT/US96/18312,1996-11-13,CON
08678903,09241184,1999-02-01,CIP
08678903,09288924,1999-04-09,CIP
08678905,09170521,1998-10-13,CIP
08678906,PCT/US97/11064,1997-06-24,CON
08678907,09310252,1999-05-12,CON
08678907,10211499,2002-08-02,CON
08678909,09229109,1999-01-12,CIP
08678909,PCT/US97/12249,1997-07-10,CON
08678910,PCT/US97/12049,1997-07-11,CON
08678910,08794958,1997-02-04,CIP
08678912,08859312,1997-05-20,CON
08678927,08948041,1997-10-09,CIP
08678936,09265855,1999-03-11,DIV
08678937,09231477,1999-01-14,CON
08678942,08927457,1997-09-11,DIV
08678950,08802431,1997-02-18,DIV
08678952,08801029,1997-02-19,CON
08678953,PCT/US97/12157,1997-07-14,CON
08678965,09046850,1998-03-24,CON
08678970,09315990,1999-05-21,REI
08678977,10078739,2002-02-19,CIP
08678977,09513607,2000-02-25,CIP
08678977,08727318,1996-10-08,CIP
08678980,08891976,1997-07-11,CON
08678981,08932468,1997-09-18,DIV
08678982,PCT/US97/11925,1997-07-07,CON
08678990,PCT/US97/12042,1997-07-11,CON
08678993,PCT/US97/12011,1997-07-10,CON
08678993,08886586,1997-07-01,CIP
08678997,09285211,1999-04-01,CIP
08678997,09004501,1998-01-06,CIP
08678997,08756165,1996-11-25,CIP
08678997,09285803,1999-04-01,CIP
08678997,08802333,1997-02-11,CIP
08678997,08802333,1997-02-11,CIP
08678997,PCT/US97/12067,1997-07-11,CON
08678997,08784248,1997-01-15,CIP
08678997,PCT/US99/00072,1998-01-05,CON
08679006,09398405,1999-09-16,DIV
08679006,PCT/US97/12568,1997-07-10,CON
08679024,08818372,1997-03-14,CON
08679034,08947806,1997-10-09,CON
08679039,PCT/US97/12104,1997-07-11,CON
08679040,08970669,1997-11-14,CON
08679040,09632726,2000-08-04,CON
08679040,PCT/US97/11813,1997-07-08,CON
08679043,08764418,1996-12-12,DIV
08679047,PCT/US97/11378,1997-07-01,CON
08679048,09684383,2000-10-10,CON
08679048,11132241,2005-05-19,CON
08679048,09218176,1998-12-22,CON
08679049,09138411,1998-08-24,CON
08679049,08975062,1997-11-20,CON
08679056,11073931,2005-03-08,CIP
08679056,09189310,1998-11-10,CIP
08679056,09040161,1998-03-17,CON
08679056,11081827,2005-03-17,CON
08679056,PCT/US97/11595,1997-07-10,CON
08679056,11944884,2007-11-26,CON
08679056,11504098,2006-08-15,CIP
08679056,12208076,2008-09-10,CIP
08679056,12828665,2010-07-01,CON
08679056,12244463,2008-10-02,CON
08679056,10205887,2002-07-26,CON
08679056,13267581,2011-10-06,CON
08679056,09039957,1998-03-16,CIP
08679059,PCT/US97/12101,1997-07-11,CON
08679059,08880073,1997-06-20,CIP
08679059,PCT/US97/12099,1997-07-11,CON
08679059,09365831,1999-08-03,CIP
08679059,08866385,1997-05-30,CIP
08679060,09214605,1999-05-03,CIP
08679060,10901147,2004-07-29,CIP
08679060,09950655,2001-09-13,CIP
08679067,PCT/US97/12097,1997-07-11,CON
08679070,09421085,1999-10-19,CIP
08679070,PCT/US97/12578,1997-07-11,CON
08679070,08838970,1997-04-23,CIP
08679070,09669702,2000-09-26,CIP
08679070,09094247,1998-06-09,CON
08679073,PCT/US97/12097,1997-07-11,CON
08679076,09097719,1998-06-16,CON
08679085,PCT/US97/06795,1997-04-21,CON
08679085,09035909,1998-03-06,CIP
08679087,PCT/US97/12097,1997-07-11,CON
08679091,08961912,1997-10-31,CON
08679091,08961775,1997-10-31,DIV
08679096,08834128,1997-04-14,CON
08679101,PCT/US97/11756,1997-07-02,CON
08679107,PCT/US97/12575,1997-07-10,CON
08679107,08966184,1997-11-07,DIV
08679107,09316711,1999-05-21,DIV
08679122,PCT/US98/07509,1998-04-14,CON
08679122,11147469,2005-06-07,CIP
08679122,09060196,1998-04-14,CIP
08679122,09669994,2000-09-25,CIP
08679122,09647683,2000-09-28,CIP
08679124,09032355,1998-02-27,CIP
08679124,09512427,2000-02-24,CIP
08679126,PCT/US97/12103,1997-07-11,CON
08679126,08893851,1997-07-11,CIP
08679131,09877562,2001-06-08,CON
08679131,09217110,1998-12-21,CON
08679132,PCT/US97/12583,1997-07-14,CON
08679134,PCT/US97/10153,1997-06-12,CON
08679135,10097459,2002-03-12,CON
08679136,PCT/US97/12059,1997-07-11,CON
08679144,08897741,1997-07-21,CIP
08679151,08936620,1997-09-24,CON
08679156,09258653,1999-02-26,DIV
08679156,08954276,1997-10-21,DIV
08679156,09624358,2000-07-24,DIV
08679156,09535148,2000-03-24,DIV
08679162,08970864,1997-11-14,CIP
08679162,09031239,1998-02-26,CON
08679162,08713701,1996-09-13,CIP
08679164,08942514,1997-10-02,DIV
08679172,08936642,1997-09-24,DIV
08679174,08959098,1997-10-23,CON
08679183,09891619,2001-06-26,CIP
08679183,95001981,2012-04-27,CIP
08679183,09435598,1999-11-08,CIP
08679184,09058776,1998-04-13,DIV
08679185,09206766,1998-01-15,CON
08679185,09960760,2001-09-21,CON
08679187,PCT/US97/11365,1997-07-10,CON
08679189,08902863,1997-07-30,CON
08679190,08905018,1997-08-25,DIV
08679190,09198036,1998-11-23,DIV
08679195,PCT/US97/11706,1997-07-02,CON
08679199,09232288,1999-01-15,DIV
08679199,PCT/US97/13479,1997-07-11,CON
08679203,09015162,1998-01-29,CON
08679203,09357681,1999-07-20,CIP
08679206,10132460,2002-04-26,CON
08679206,09214713,1999-03-28,DIV
08679206,09200447,1998-11-27,CON
08679211,08973119,1998-02-03,CIP
08679215,09043422,1998-03-19,CIP
08679222,08752127,1996-11-20,CIP
08679223,09041525,1998-03-12,CIP
08679223,PCT/US97/13096,1997-07-03,CON
08679223,09288337,1999-04-08,CIP
08679224,10971334,2004-10-22,DIV
08679224,09114227,1998-06-30,DIV
08679226,09087773,1998-06-01,CIP
08679237,08834053,1997-04-11,CIP
08679237,PCT/US96/12274,1996-07-25,CON
08679241,08972285,1997-11-18,CON
08679245,PCT/US97/11178,1997-07-08,CON
08679250,10822737,2004-04-13,DIV
08679250,09852731,2001-05-11,DIV
08679258,PCT/US97/12165,1997-07-11,CON
08679259,PCT/US97/12037,1997-07-09,CON
08679267,PCT/US97/08742,1997-05-21,CON
08679273,09839837,2001-04-20,CON
08679273,08931172,1997-09-16,CON
08679276,08863731,1997-05-27,CON
08679276,09909035,2001-07-19,CON
08679278,09702858,2000-11-01,DIV
08679280,09179883,1998-10-28,CON
08679280,09739627,2000-12-20,CON
08679280,09883925,2001-06-20,CON
08679290,08936309,1997-09-24,CIP
08679291,09207226,1998-12-08,DIV
08679295,09560089,2000-04-28,DIV
08679295,08735225,1996-10-22,DIV
08679295,09666261,2000-09-21,DIV
08679310,08877656,1997-06-17,DIV
08679310,09309810,1999-05-11,CON
08679310,10092091,2002-03-06,CON
08679310,09119549,1998-07-20,CON
08679310,08969005,1997-11-12,CON
08679313,09211114,1998-12-14,CON
08679314,08903528,1997-07-30,CON
08679320,09225448,1999-01-06,DIV
08679327,10271746,2002-10-17,CON
08679328,09885365,2001-06-20,CIP
08679328,10885221,2004-07-06,DIV
08679328,09800022,2001-03-05,DIV
08679328,09315840,1999-05-21,CIP
08679328,09448483,1999-11-24,DIV
08679328,10251727,2002-09-20,DIV
08679328,09800040,2001-03-05,DIV
08679328,11290772,2005-11-30,DIV
08679328,10353324,2003-01-28,CIP
08679328,09940252,2001-08-27,CIP
08679330,09940252,2001-08-27,CIP
08679330,10382126,2003-03-04,CON
08679330,09805281,2001-03-13,CIP
08679330,09262845,1999-03-05,CIP
08679330,10790658,2004-03-01,CON
08679330,11290772,2005-11-30,CON
08679330,10026159,2001-12-21,CON
08679330,09895718,2001-06-29,DIV
08679330,09960277,2001-09-21,CON
08679330,10353324,2003-01-28,CIP
08679332,09119549,1998-07-20,CON
08679332,08871029,1997-06-09,CON
08679337,08912829,1997-08-19,DIV
08679341,09399160,1999-09-20,CON
08679347,PCT/US97/09805,1997-06-18,CON
08679347,08855318,1997-05-13,CIP
08679347,09071370,1998-05-04,CIP
08679347,08813448,1997-03-10,CIP
08679348,08855318,1997-05-13,CIP
08679348,08813448,1997-03-10,CIP
08679348,09071370,1998-05-04,CON
08679349,08824914,1997-03-27,CIP
08679350,10347641,2003-01-16,DIV
08679350,09421954,1999-10-20,DIV
08679355,09458832,1999-12-13,DIV
08679355,09258034,1999-02-25,DIV
08679355,PCT/US97/11828,1997-07-07,CON
08679355,09146282,1998-09-03,DIV
08679355,08802511,1997-02-20,DIV
08679356,09989106,2001-11-21,REI
08679356,PCT/US97/11686,1997-07-09,CON
08679360,09052404,1998-03-31,CIP
08679360,09060955,1998-04-16,CON
08679360,10186103,2002-06-28,CIP
08679364,10456486,2003-06-09,CIP
08679364,09391900,1999-09-07,CON
08679367,08917228,1997-08-25,CON
08679374,08920652,1997-08-15,CON
08679389,08966649,1997-11-10,DIV
08679396,08934728,1997-09-22,CON
08679402,08950312,1997-10-14,CON
08679402,PCT/US97/12242,1997-07-09,CON
08679405,08842799,1997-04-16,DIV
08679411,09249916,1999-02-12,DIV
08679412,PCT/US97/11846,1997-07-08,CON
08679416,08979896,1997-11-26,CON
08679418,PCT/US97/11021,1997-06-26,CON
08679420,09196704,1998-11-20,CIP
08679424,PCT/US97/11749,1997-07-02,CON
08679425,09928146,2001-08-10,DIV
08679425,PCT/US97/11864,1997-07-07,CON
08679425,11242236,2005-10-03,DIV
08679426,PCT/US97/09083,1997-05-30,CON
08679427,08991483,1997-12-16,CON
08679430,09197688,1998-11-23,DIV
08679435,PCT/US97/11185,1997-07-08,CON
08679437,PCT/US97/10101,1997-07-08,CON
08679437,11696015,2007-04-03,CON
08679437,10327509,2002-12-20,CON
08679439,08933336,1997-09-18,CIP
08679443,11034192,2005-01-12,CON
08679443,11494250,2006-07-27,CON
08679443,08893263,1997-07-15,CON
08679443,10400718,2003-03-27,CON
08679443,11263689,2005-11-01,CON
08679443,09809769,2001-03-16,CON
08679447,08978484,1997-11-25,DIV
08679456,08713041,1996-09-12,CIP
08679464,PCT/US97/12539,1997-07-03,CON
08679470,09597959,2000-06-20,CON
08679470,PCT/US97/11758,1997-07-03,CON
08679470,09226254,1999-01-07,CON
08679478,10077070,2002-02-14,CON
08679478,08829893,1997-04-02,CON
08679478,10996692,2004-11-23,CON
08679478,11325809,2006-01-05,CON
08679478,12325799,2008-12-01,CON
08679497,PCT/US97/11816,1997-07-08,CON
08679497,08757055,1996-11-26,CIP
08679498,PCT/US97/11764,1997-07-02,CON
08679506,29095976,1998-11-02,DIV
08679509,PCT/US97/11861,1997-07-07,CON
08679514,PCT/US97/12105,1997-07-11,CON
08679522,09141401,1998-08-27,CIP
08679522,09705043,2000-11-02,CIP
08679522,10413433,2003-04-14,CIP
08679526,08869984,1997-06-05,CIP
08679527,PCT/US97/12435,1997-07-09,CON
08679529,09226402,1999-01-06,CIP
08679529,08852666,1997-05-07,CIP
08679529,09953587,2001-09-12,CIP
08679538,PCT/US97/12294,1997-07-09,CON
08679539,09119703,1998-07-20,CON
08679540,08958543,1997-10-27,CIP
08679545,08787039,1997-01-28,DIV
08679546,PCT/US97/04014,1997-03-14,CON
08679546,09043202,1998-06-15,CIP
08679547,08977007,1997-11-24,CON
08679547,08951990,1997-10-16,DIV
08679548,09048767,1998-03-26,CON
08679550,09108126,1998-06-22,CON
08679555,PCT/US97/11905,1997-07-10,CON
08679555,09078923,1998-05-14,CON
08679560,11077587,2005-03-10,DIV
08679560,09116166,1998-07-16,CON
08679560,09657018,2000-09-07,DIV
08679560,10366173,2003-02-13,DIV
08679560,09092549,1998-06-05,DIV
08679560,11459828,2006-07-25,DIV
08679560,11848832,2007-08-31,DIV
08679560,10844871,2004-05-13,DIV
08679560,11078121,2005-03-10,DIV
08679562,09004649,1998-01-08,DIV
08679571,09008896,1998-01-20,DIV
08679579,09912406,2001-07-24,CON
08679579,09495666,2000-02-01,CON
08679605,09209699,1998-12-11,CIP
08679605,PCT/US97/11415,1997-06-30,CON
08679605,PCT/US97/11414,1997-06-30,CON
08679605,09966535,2001-09-26,CIP
08679605,09209700,1998-12-11,CIP
08679605,09458559,1999-12-09,CIP
08679605,PCT/US97/11417,1997-06-30,CON
08679606,09362285,1999-07-27,CON
08679606,11360768,2006-02-24,CON
08679606,09519084,2000-03-06,CON
08679606,09361704,1999-07-27,CON
08679606,10618182,2003-07-11,CON
08679606,10309943,2002-12-04,CON
08679607,PCT/US96/13938,1996-08-29,CON
08679607,09093755,1998-06-09,CON
08679607,09092123,1998-06-05,DIV
08679608,PCT/US97/13119,1997-06-30,CON
08679609,09496709,2000-02-02,CON
08679609,09757396,2001-01-08,CON
08679609,PCT/US97/13120,1997-06-30,CON
08679609,09512698,2000-02-25,CON
08679611,PCT/US97/16031,1997-06-20,CON
08679612,08935646,1997-09-23,CON
08679617,PCT/US97/10329,1997-06-18,CON
08679635,09419163,1999-10-15,DIV
08679637,08732565,1996-10-15,DIV
08679640,08944465,1997-10-06,CIP
08679640,08833148,1997-04-04,CIP
08679640,10391441,2003-03-17,CIP
08679640,09415900,1999-10-08,CIP
08679640,09415868,1999-10-08,CIP
08679640,09415784,1999-10-08,CIP
08679640,09415785,1999-10-08,CIP
08679640,09507362,2000-02-18,CIP
08679640,12845516,2010-07-28,CIP
08679640,PCT/US97/06010,1997-04-04,CON
08679642,10703153,2003-11-06,CON
08679642,11285779,2005-11-22,CON
08679642,08893575,1997-07-10,CON
