application_number,child_application_number,child_filing_date,continuation_type
10961818,13507606,2012-07-13,DIV
10961821,11849840,2007-09-04,CIP
10961821,13646381,2012-10-05,CIP
10961821,12874784,2010-09-02,CIP
10961822,PCT/US04/34155,2004-10-14,CON
10961823,10906888,2005-03-10,CIP
10961832,90011354,2010-11-23,REX
10961832,12511706,2009-07-29,CON
10961834,11740059,2007-04-25,CON
10961838,11507952,2006-08-21,CON
10961841,12490897,2009-06-24,DIV
10961841,12952020,2010-11-22,DIV
10961841,14179314,2014-02-12,DIV
10961841,12195860,2008-08-21,DIV
10961841,13099713,2011-05-03,DIV
10961841,12831421,2010-07-07,DIV
10961854,11490451,2006-07-21,CIP
10961857,12758231,2010-04-12,DIV
10961861,12807514,2010-09-07,CIP
10961862,11832938,2007-08-02,DIV
10961862,PCT/US05/27492,2005-08-03,CON
10961864,13867496,2013-04-22,CON
10961864,12012036,2008-01-30,CON
10961864,12869383,2010-08-26,CON
10961865,12875489,2010-09-03,CIP
10961865,11022266,2004-12-23,CIP
10961865,11000734,2004-11-30,CIP
10961865,12914328,2010-10-28,CIP
10961865,12911441,2010-10-25,DIV
10961865,11074923,2005-03-07,CIP
10961866,11137083,2005-05-25,CIP
10961869,12107653,2008-04-22,CON
10961871,PCT/US04/34113,2004-10-14,CON
10961873,11101758,2005-04-08,CIP
10961877,PCT/US05/29967,2005-08-23,CON
10961886,11655516,2007-01-18,DIV
10961886,12080898,2008-04-07,DIV
10961887,PCT/US05/05832,2005-02-24,CON
10961891,PCT/US04/33679,2004-10-13,CON
10961895,PCT/US05/35893,2005-10-06,CON
10961896,11780026,2007-07-19,DIV
10961898,11767544,2007-06-25,DIV
10961900,11426721,2006-06-27,CON
10961900,PCT/US05/33805,2005-09-20,CON
10961902,PCT/US04/33328,2004-10-08,CON
10961905,11235492,2005-09-26,CIP
10961905,PCT/US05/36104,2005-10-07,CON
10961910,12154726,2008-05-27,DIV
10961911,11192796,2005-07-29,CIP
10961911,11240039,2005-09-30,CIP
10961911,11193140,2005-07-29,CIP
10961911,11192868,2005-07-29,CIP
10961911,11241010,2005-09-30,CIP
10961911,11255333,2005-10-21,CIP
10961911,11255611,2005-10-21,CIP
10961911,11241071,2005-09-30,CIP
10961911,11233202,2005-09-22,CIP
10961911,11192870,2005-07-29,CIP
10961911,11240156,2005-09-30,CIP
10961911,11232552,2005-09-22,CIP
10961911,11241497,2005-09-30,CIP
10961911,11218033,2005-08-31,CIP
10961911,11465699,2006-08-18,CIP
10961911,11233270,2005-09-22,CIP
10961911,11232588,2005-09-22,CIP
10961911,13219501,2011-08-26,CIP
10961911,13078967,2011-04-02,CIP
10961911,11193188,2005-07-29,CIP
10961911,11240084,2005-09-30,CIP
10961911,11192824,2005-07-29,CIP
10961911,11562342,2006-11-21,CIP
10961911,11465747,2006-08-18,CIP
10961911,11241447,2005-09-30,CIP
10961911,11465722,2006-08-18,CIP
10961911,11193151,2005-07-29,CIP
10961911,11256493,2005-10-21,CIP
10961911,11256479,2005-10-21,CIP
10961911,11685046,2007-03-12,CIP
10961911,11241011,2005-09-30,CON
10961911,11241320,2005-09-30,CIP
10961911,11192547,2005-07-29,CIP
10961911,11240139,2005-09-30,CIP
10961911,11192615,2005-07-29,CIP
10961911,11192937,2005-07-29,CIP
10961911,11232827,2005-09-22,CIP
10961911,11193152,2005-07-29,CIP
10961911,11192617,2005-07-29,CIP
10961911,11192500,2005-07-29,CIP
10961911,11192467,2005-07-29,CIP
10961911,11192629,2005-07-29,CIP
10961911,11192862,2005-07-29,CIP
10961911,11465752,2006-08-18,CIP
10961911,11192546,2005-07-29,CIP
10961911,11233201,2005-09-22,CIP
10961911,11241498,2005-09-30,CIP
10961911,11193077,2005-07-29,CIP
10961911,11218186,2005-08-31,CIP
10961911,11192630,2005-07-29,CIP
10961911,11193154,2005-07-29,CIP
10961911,11193076,2005-07-29,CIP
10961911,11192865,2005-07-29,CIP
10961911,11241501,2005-09-30,CIP
10961919,12482963,2009-06-11,CON
10961919,13903575,2013-05-28,CON
10961920,10974191,2004-10-27,CON
10961921,PCT/US05/32390,2005-09-09,CON
10961927,11868400,2007-10-05,DIV
10961929,11098247,2005-04-04,CIP
10961930,12697935,2010-02-01,CIP
10961930,13102599,2011-05-06,CIP
10961930,12469540,2009-05-20,CIP
10961930,12885871,2010-09-20,CIP
10961933,12016134,2008-01-17,CON
10961936,12902610,2010-10-12,CON
10961936,PCT/US05/35794,2005-10-07,CON
10961940,PCT/US05/30823,2005-08-31,CON
10961942,11100197,2005-04-05,CON
10961948,PCT/US05/34235,2005-09-22,CON
10961954,PCT/US05/29917,2005-08-24,CON
10961957,11680490,2007-02-28,DIV
10961959,12323399,2008-11-25,CON
10961959,11673513,2007-02-09,CON
10961960,11825398,2007-07-06,DIV
10961961,PCT/US05/30822,2005-08-31,CON
10961962,PCT/US05/35303,2005-09-30,CON
10961964,PCT/US05/34148,2005-09-21,CON
10961965,PCT/US05/35558,2005-10-03,CON
10961970,12590505,2009-11-09,DIV
10961970,11974648,2007-10-15,DIV
10961976,12124591,2008-05-21,CON
10961977,12633116,2009-12-08,CON
10961977,14243400,2014-04-02,CON
10961979,11241500,2005-09-30,CON
10961982,11645014,2006-12-22,CON
10961991,PCT/US05/35998,2005-10-06,CON
10961994,14172177,2014-02-04,CON
10961994,12419395,2009-04-07,CON
10961994,11493392,2006-07-26,CON
10961994,13267369,2011-10-06,CON
10961998,12396330,2009-03-02,CIP
10961998,11697758,2007-04-09,DIV
10961999,11831659,2007-07-31,CON
10962000,12128282,2008-05-28,DIV
10962004,PCT/US05/36029,2005-10-07,CON
10962004,11246568,2005-10-07,CIP
10962014,13854334,2013-04-01,CIP
10962014,12780318,2010-05-14,CIP
10962014,90013376,2014-11-18,CIP
10962014,13010006,2011-01-20,CIP
10962014,12170876,2008-07-10,CIP
10962014,95002355,2012-09-14,CIP
10962014,13464099,2012-05-04,CIP
10962014,11180207,2005-07-13,CIP
10962016,11690385,2007-03-23,DIV
10962016,12436679,2009-05-06,DIV
10962021,PCT/US05/33951,2005-09-22,CON
10962026,11118010,2005-04-29,CIP
10962036,12114525,2008-05-02,DIV
10962040,11268870,2005-11-08,DIV
10962049,12209882,2008-09-12,CIP
10962049,12120174,2008-05-13,CIP
10962049,12210103,2008-09-12,CON
10962051,PCT/US05/15408,2005-05-03,CON
10962053,11962990,2007-12-21,DIV
10962056,11485769,2006-07-13,DIV
10962057,12407662,2009-03-19,CON
10962058,11196019,2005-08-02,CIP
10962058,12492040,2009-06-25,CIP
10962058,13573807,2012-10-05,CIP
10962062,12492040,2009-06-25,CIP
10962062,11196019,2005-08-02,CIP
10962062,13573807,2012-10-05,CIP
10962068,11679210,2007-02-27,DIV
10962076,14486511,2014-09-15,REI
10962078,11459178,2006-07-21,CON
10962080,PCT/US05/36208,2005-10-07,CON
10962082,12075577,2008-03-11,DIV
10962084,PCT/US05/35202,2005-09-30,CON
10962086,PCT/US04/43182,2004-12-21,CON
10962086,12214189,2008-06-17,DIV
10962091,12043302,2008-03-06,CON
10962092,29377146,2010-10-18,CON
10962092,12870393,2010-08-27,DIV
10962093,PCT/US05/11836,2005-04-07,CON
10962096,12704964,2010-02-12,CON
10962099,PCT/US05/33891,2005-09-20,CON
10962101,11734937,2007-04-13,CON
10962103,11192868,2005-07-29,CIP
10962103,11465752,2006-08-18,CIP
10962103,11255333,2005-10-21,CIP
10962103,11240084,2005-09-30,CIP
10962103,11232552,2005-09-22,CIP
10962103,11465699,2006-08-18,CIP
10962103,11241071,2005-09-30,CIP
10962103,11192630,2005-07-29,CIP
10962103,11192615,2005-07-29,CIP
10962103,11241010,2005-09-30,CIP
10962103,11193140,2005-07-29,CIP
10962103,11218186,2005-08-31,CIP
10962103,11241501,2005-09-30,CIP
10962103,11192870,2005-07-29,CIP
10962103,11233270,2005-09-22,CIP
10962103,11465722,2006-08-18,CIP
10962103,11241498,2005-09-30,CIP
10962103,11193076,2005-07-29,CIP
10962103,11233202,2005-09-22,CIP
10962103,11241447,2005-09-30,CIP
10962103,11192796,2005-07-29,CIP
10962103,11233201,2005-09-22,CIP
10962103,11241011,2005-09-30,CIP
10962103,11232588,2005-09-22,CIP
10962103,11465747,2006-08-18,CIP
10962103,11241320,2005-09-30,CIP
10962103,11192467,2005-07-29,CIP
10962103,11192500,2005-07-29,CIP
10962103,11193188,2005-07-29,CIP
10962103,11255611,2005-10-21,CIP
10962103,11218033,2005-08-31,CIP
10962103,11232827,2005-09-22,CIP
10962103,11685046,2007-03-12,CIP
10962103,11241497,2005-09-30,CIP
10962103,11240139,2005-09-30,CIP
10962103,11256479,2005-10-21,CIP
10962103,11240156,2005-09-30,CIP
10962103,11256493,2005-10-21,CIP
10962103,11192617,2005-07-29,CIP
10962103,13078967,2011-04-02,CIP
10962103,11192865,2005-07-29,CIP
10962103,11192824,2005-07-29,CIP
10962103,11192937,2005-07-29,CIP
10962103,11193152,2005-07-29,CIP
10962103,11562342,2006-11-21,CIP
10962103,13219501,2011-08-26,CIP
10962103,11192546,2005-07-29,CIP
10962103,11240039,2005-09-30,CIP
10962103,11192629,2005-07-29,CIP
10962103,11193154,2005-07-29,CIP
10962103,11193077,2005-07-29,CIP
10962103,11193151,2005-07-29,CIP
10962103,11192547,2005-07-29,CIP
10962103,11192862,2005-07-29,CIP
10962107,PCT/US05/34830,2005-09-29,CON
10962107,11157589,2005-06-21,CIP
10962108,PCT/US05/35264,2005-09-28,CON
10962109,11681124,2007-03-01,DIV
10962112,PCT/US05/29689,2005-08-23,CON
10962116,12508052,2009-07-23,CON
10962117,PCT/US05/36107,2005-10-07,CON
10962120,PCT/US05/05075,2005-02-17,CON
10962123,11969018,2008-01-03,DIV
10962125,11056869,2005-02-10,CIP
10962125,14282328,2014-05-20,CIP
10962125,11346087,2006-02-02,CIP
10962125,11891522,2007-08-10,CIP
10962125,11891522,2007-08-10,CIP
10962125,11891522,2007-08-10,CIP
10962125,11056868,2005-02-10,CIP
10962125,11726632,2007-03-22,CIP
10962125,13323674,2011-12-12,CIP
10962125,11072739,2005-03-03,CIP
10962125,11891522,2007-08-10,CIP
10962125,11056867,2005-02-10,CIP
10962125,11056866,2005-02-10,CIP
10962125,11165406,2005-06-22,CIP
10962125,14282328,2014-05-20,CIP
10962125,13323602,2011-12-12,CIP
10962125,11175879,2005-07-05,CIP
10962125,11891522,2007-08-10,CIP
10962127,12024226,2008-02-01,CON
10962127,11766911,2007-06-22,DIV
10962134,PCT/US05/07607,2005-03-08,CON
10962142,12512811,2009-07-30,DIV
10962145,11837953,2007-08-13,DIV
10962154,PCT/US05/07722,2005-03-09,CON
10962154,11472001,2006-06-21,CIP
10962154,11876327,2007-10-22,CON
10962154,13014911,2011-01-27,CON
10962154,11690486,2007-03-23,CON
10962155,11679585,2007-02-27,DIV
10962158,13476708,2012-05-21,CON
10962158,29235355,2005-08-01,CIP
10962158,12568536,2009-09-28,CON
10962160,PCT/US04/34155,2004-10-14,CON
10962162,11778526,2007-07-16,CON
10962163,11048579,2005-02-01,CIP
10962167,11670644,2007-02-02,DIV
10962167,12129310,2008-05-29,DIV
10962168,13295653,2011-11-14,DIV
10962168,12722026,2010-03-11,DIV
10962171,13573807,2012-10-05,CIP
10962171,12492040,2009-06-25,CIP
10962171,11196019,2005-08-02,CIP
10962172,11929881,2007-10-30,CON
10962173,12165973,2008-07-01,CON
10962174,PCT/US05/36362,2005-10-07,CON
10962176,11273721,2005-11-14,CIP
10962178,PCT/US05/36016,2005-10-07,CON
10962178,12606500,2009-10-27,CON
10962182,PCT/US04/34155,2004-10-14,CON
10962183,11828883,2007-07-26,CON
10962183,90010460,2009-03-20,CON
10962185,13572477,2012-08-10,CON
10962185,12190455,2008-08-12,DIV
10962185,12616064,2009-11-10,CON
10962188,12640590,2009-12-17,CON
10962188,PCT/US04/37890,2004-11-12,CON
10962188,13082881,2011-04-08,CON
10962191,12841977,2010-07-22,CON
10962191,13243786,2011-09-23,CON
10962191,13458864,2012-04-27,CON
10962191,13030057,2011-02-17,CON
10962191,12841972,2010-07-22,CON
10962193,PCT/US05/36212,2005-10-07,CON
10962194,11928230,2007-10-30,DIV
10962194,11928183,2007-10-30,DIV
10962194,12255553,2008-10-21,CON
10962195,11982351,2007-11-01,CON
10962196,12465394,2009-05-13,CON
10962200,12831092,2010-07-06,CIP
10962200,12054128,2008-03-24,DIV
10962200,11216536,2005-08-31,CIP
10962200,PCT/US05/31024,2005-08-31,CON
10962202,12643718,2009-12-21,DIV
10962202,12217755,2008-07-08,DIV
10962204,11974196,2007-10-10,DIV
10962204,11049266,2005-02-01,CIP
10962205,11869249,2007-10-09,CON
10962205,PCT/US05/36403,2005-10-06,CON
10962206,13038149,2011-03-01,CON
10962211,11365756,2006-03-01,CIP
10962215,12715133,2010-03-01,DIV
10962217,13573807,2012-10-05,CIP
10962217,12492040,2009-06-25,CIP
10962217,11196019,2005-08-02,CIP
10962218,12399468,2009-03-06,CIP
10962218,13573807,2012-10-05,CIP
10962218,11196019,2005-08-02,CIP
10962218,13573807,2012-10-05,CIP
10962218,11019969,2004-12-20,CIP
10962218,10980866,2004-11-02,CIP
10962218,12492040,2009-06-25,CIP
10962218,12492040,2009-06-25,CIP
10962220,PCT/US05/29226,2005-08-17,CON
10962224,PCT/US05/36430,2005-10-06,CON
10962227,PCT/US05/03266,2005-02-03,CON
10962227,11302689,2005-12-14,CIP
10962236,11072473,2005-03-03,CIP
10962240,11507110,2006-08-21,CON
10962241,13531219,2012-06-22,CON
10962243,PCT/US05/35431,2005-10-03,CON
10962247,11820238,2007-06-18,DIV
10962247,PCT/US05/35305,2005-09-30,CON
10962248,11218186,2005-08-31,CIP
10962248,11193154,2005-07-29,CIP
10962248,11241498,2005-09-30,CIP
10962248,11685046,2007-03-12,CIP
10962248,11218033,2005-08-31,CIP
10962248,11232552,2005-09-22,CIP
10962248,11240156,2005-09-30,CIP
10962248,11240084,2005-09-30,CIP
10962248,11240139,2005-09-30,CIP
10962248,11465722,2006-08-18,CIP
10962248,11465747,2006-08-18,CIP
10962248,11232827,2005-09-22,CIP
10962248,11240039,2005-09-30,CIP
10962248,11241447,2005-09-30,CIP
10962248,11192500,2005-07-29,CIP
10962248,11193151,2005-07-29,CIP
10962248,11192630,2005-07-29,CIP
10962248,11193188,2005-07-29,CIP
10962248,11255611,2005-10-21,CIP
10962248,11241071,2005-09-30,CIP
10962248,11192862,2005-07-29,CIP
10962248,11465752,2006-08-18,CIP
10962248,11192467,2005-07-29,CIP
10962248,11465699,2006-08-18,CIP
10962248,11193140,2005-07-29,CIP
10962248,11233270,2005-09-22,CIP
10962248,11193076,2005-07-29,CIP
10962248,11233202,2005-09-22,CIP
10962248,11192870,2005-07-29,CIP
10962248,11241497,2005-09-30,CIP
10962248,13078967,2011-04-02,CIP
10962248,11192547,2005-07-29,CIP
10962248,11256493,2005-10-21,CIP
10962248,11232588,2005-09-22,CIP
10962248,11193152,2005-07-29,CIP
10962248,11192629,2005-07-29,CIP
10962248,11192868,2005-07-29,CIP
10962248,11255333,2005-10-21,CIP
10962248,11192937,2005-07-29,CIP
10962248,11241320,2005-09-30,CIP
10962248,11193077,2005-07-29,CIP
10962248,11256479,2005-10-21,CIP
10962248,11192617,2005-07-29,CIP
10962248,11192865,2005-07-29,CIP
10962248,11192796,2005-07-29,CIP
10962248,13219501,2011-08-26,CIP
10962248,11241501,2005-09-30,CIP
10962248,11192546,2005-07-29,CIP
10962248,11562342,2006-11-21,CIP
10962248,11241010,2005-09-30,CIP
10962248,11233201,2005-09-22,CIP
10962248,11192615,2005-07-29,CIP
10962248,11241011,2005-09-30,CIP
10962248,11192824,2005-07-29,CIP
10962253,11133518,2005-05-19,CON
10962253,11929577,2007-10-30,CON
10962253,11741984,2007-04-30,CON
10962261,11351526,2006-02-10,DIV
10962271,12234194,2008-09-19,DIV
10962272,PCT/US05/03234,2005-02-03,CON
10962272,11206893,2005-08-17,CIP
10962272,11933292,2007-10-31,CIP
10962272,PCT/US05/29458,2005-08-17,CON
10962272,12580866,2009-10-16,CIP
10962272,PCT/US05/29453,2005-08-17,CON
10962272,11207121,2005-08-17,CIP
10962272,14170268,2014-01-31,CIP
10962276,11559810,2006-11-14,DIV
10962293,PCT/US05/31654,2005-09-07,CON
10962300,PCT/US05/34896,2005-09-28,CON
10962311,PCT/US05/35948,2005-10-05,CON
10962312,11371615,2006-03-09,CON
10962321,12214186,2008-06-16,CON
10962321,12858457,2010-08-18,CON
10962321,11311848,2005-12-19,CON
10962330,PCT/US05/36592,2005-10-12,CON
10962333,11593998,2006-11-07,CON
10962336,12165115,2008-06-30,CON
10962337,14044413,2013-10-02,CON
10962337,12558396,2009-09-11,CON
10962337,95000527,2010-01-13,REX
10962337,13622273,2012-09-18,CON
10962340,PCT/US05/35966,2005-10-06,CON
10962342,PCT/US05/32735,2005-09-14,CON
10962346,10961579,2004-10-08,CIP
10962349,11622138,2007-01-11,CON
10962357,12229264,2008-08-21,CIP
10962359,13457750,2012-04-27,DIV
10962359,14209289,2014-03-13,DIV
10962359,11400125,2006-04-07,DIV
10962364,12509644,2009-07-27,CON
10962364,11314726,2005-12-20,CON
10962364,12016646,2008-01-18,CON
10962364,11684770,2007-03-12,CON
10962365,14085403,2013-11-20,CON
10962365,11978088,2007-10-25,CON
10962365,13666740,2012-11-01,CON
10962365,12544854,2009-08-20,CON
10962365,12966955,2010-12-13,CON
10962367,PCT/US05/35620,2005-10-04,CON
10962367,11829262,2007-07-27,DIV
10962373,12263098,2008-10-31,CON
10962375,12492040,2009-06-25,CIP
10962375,11196019,2005-08-02,CIP
10962375,13573807,2012-10-05,CIP
10962377,12424479,2009-04-15,CON
10962378,12471670,2009-05-26,DIV
10962394,13079006,2011-04-03,CON
10962394,11442179,2006-05-30,CON
10962394,12482417,2009-06-10,CON
10962394,11172810,2005-07-05,CON
10962394,11766025,2007-06-20,CON
10962395,11876592,2007-10-22,CON
10962395,12324537,2008-11-26,CON
10962395,11650540,2007-01-08,CON
10962397,12423004,2009-04-14,CON
10962397,12749227,2010-03-29,CON
10962397,11485258,2006-07-13,CON
10962398,11329182,2006-01-11,DIV
10962399,11585925,2006-10-25,CON
10962400,11181754,2005-07-15,CON
10962402,12773793,2010-05-04,CON
10962404,11039850,2005-01-24,CON
10962405,12269191,2008-11-12,DIV
10962405,11706265,2007-02-15,CON
10962407,12472686,2009-05-27,DIV
10962408,11271916,2005-11-14,CIP
10962409,12422885,2009-04-13,CON
10962410,12324704,2008-11-26,CON
10962413,12197265,2008-08-24,CON
10962414,11212759,2005-08-29,CON
10962414,12422896,2009-04-13,CON
10962414,12139488,2008-06-15,CON
10962415,11929567,2007-10-30,CON
10962415,12422900,2009-04-13,CON
10962415,11503061,2006-08-14,CON
10962415,12712165,2010-02-24,CON
10962416,11706296,2007-02-15,CON
10962416,12506176,2009-07-20,CON
10962418,11778556,2007-07-16,CON
10962425,12649279,2009-12-29,CON
10962427,12605355,2009-10-25,CON
10962430,13224125,2011-09-01,CON
10962441,12435981,2009-05-05,CON
10962441,14188045,2014-02-24,CON
10962441,13681622,2012-11-20,CON
10962445,11589075,2006-10-30,DIV
10962449,11984472,2007-11-19,CIP
10962450,13098774,2011-05-02,DIV
10962456,12684531,2010-01-08,DIV
10962459,13709205,2012-12-10,DIV
10962461,13933837,2013-07-02,DIV
10962465,11642909,2006-12-21,DIV
10962466,11221934,2005-09-09,CON
10962467,11882927,2007-08-07,DIV
10962470,12081381,2008-04-15,CON
10962481,12453468,2009-05-12,DIV
10962495,11859909,2007-09-24,DIV
10962497,11562159,2006-11-21,CON
10962497,11562085,2006-11-21,CON
10962497,11562048,2006-11-21,CON
10962497,11971676,2008-01-09,CON
10962497,11562168,2006-11-21,CON
10962497,11562074,2006-11-21,CON
10962497,11562070,2006-11-21,CON
10962497,11562057,2006-11-21,CON
10962497,11562152,2006-11-21,CON
10962509,12728548,2010-03-22,DIV
10962509,11987233,2007-11-28,DIV
10962509,13004583,2011-01-11,DIV
10962511,11753566,2007-05-24,CON
10962511,12537151,2009-08-06,CON
10962511,12050157,2008-03-17,CON
10962513,11905601,2007-10-02,DIV
10962513,11905602,2007-10-02,CON
10962521,12272022,2008-11-17,CON
10962521,PCT/US05/32702,2005-09-14,CON
10962522,11778061,2007-07-15,CON
10962524,11780470,2007-07-19,CON
10962524,12138385,2008-06-12,CON
10962524,12537125,2009-08-06,CON
10962527,11397696,2006-04-05,CIP
10962534,12314354,2008-12-09,DIV
10962541,11391439,2006-03-29,DIV
10962550,11523695,2006-09-20,CON
10962552,12050161,2008-03-17,CON
10962553,13117097,2011-05-26,CIP
10962553,11545509,2006-10-11,CIP
10962553,11782595,2007-07-24,CIP
10962553,12627960,2009-11-30,CIP
10962553,11212637,2005-08-29,CIP
10962567,PCT/US05/36544,2005-10-12,CON
10962567,13887886,2013-05-06,CON
10962568,PCT/US05/35751,2005-10-06,CON
10962573,11409046,2006-04-24,DIV
10962578,11206993,2005-08-19,CON
10962578,11206779,2005-08-19,CON
10962578,11207058,2005-08-19,CON
10962578,11207021,2005-08-19,CON
10962578,11207059,2005-08-19,CON
10962580,11798405,2007-05-14,CON
10962583,11218561,2005-09-06,CIP
10962583,PCT/US04/33493,2004-10-13,CON
10962589,11144645,2005-06-06,CON
10962589,11675369,2007-02-15,CON
10962589,11534843,2006-09-25,CON
10962589,11409336,2006-04-24,CON
10962589,12949633,2010-11-18,CON
10962589,13692900,2012-12-03,CON
10962589,11771261,2007-06-29,CON
10962595,11411885,2006-04-27,DIV
10962596,PCT/US05/28322,2005-08-10,CON
10962598,11359616,2006-02-23,DIV
10962598,11892063,2007-08-20,DIV
10962601,11889510,2007-08-14,DIV
10962603,11671050,2007-02-05,CON
10962604,11334574,2006-01-19,CON
10962604,12503182,2009-07-15,CON
10962605,11969260,2008-01-04,DIV
10962606,11832300,2007-08-01,DIV
10962609,11976798,2007-10-29,DIV
10962614,11888229,2007-07-31,CON
10962633,11275959,2006-02-07,DIV
10962635,12367611,2009-02-09,CON
10962638,13278790,2011-10-21,CON
10962641,PCT/US04/35573,2004-10-27,CON
10962641,10583614,,CIP
10962643,PCT/US05/36190,2005-10-06,CON
10962657,12848369,2010-08-02,CON
10962657,12357196,2009-01-21,CON
10962662,11757146,2007-06-01,DIV
10962665,11474362,2006-06-26,CON
10962666,11809450,2007-06-01,CON
10962666,PCT/US05/36657,2005-10-12,CON
10962667,PCT/US05/36660,2005-10-12,CON
10962670,PCT/US05/36676,2005-10-13,CON
10962675,11200069,2005-08-10,DIV
10962676,95000299,2007-09-12,REX
10962677,95000297,2007-09-12,REX
10962679,95000298,2007-09-12,REX
10962682,11338349,2006-01-24,CIP
10962682,11038899,2005-01-19,CIP
10962689,PCT/US05/36343,2005-10-12,CON
10962693,12477756,2009-06-03,CON
10962694,12133873,2008-06-05,CON
10962703,PCT/US05/25911,2005-07-21,CON
10962720,11434330,2006-05-15,CON
10962720,13308950,2011-12-01,CON
10962720,PCT/US04/36310,2004-10-29,CON
10962720,13908242,2013-06-03,CON
10962721,12435500,2009-05-05,CON
10962724,29226207,2005-03-25,CIP
10962724,29226206,2005-03-25,CIP
10962724,11293949,2005-12-05,CIP
10962724,29272031,2007-01-31,CIP
10962726,11189233,2005-07-26,CON
10962735,11857822,2007-09-19,DIV
10962735,11876565,2007-10-22,DIV
10962735,11876585,2007-10-22,CON
10962745,11802816,2007-05-25,CON
10962745,11168352,2005-06-29,CIP
10962751,11812166,2007-06-15,DIV
10962758,12749163,2010-03-29,CON
10962758,14486700,2014-09-15,CON
10962758,13741663,2013-01-15,CON
10962763,14469268,2014-08-26,DIV
10962763,14469234,2014-08-26,DIV
10962763,13181285,2011-07-12,CIP
10962763,14469247,2014-08-26,DIV
10962763,13181249,2011-07-12,DIV
10962763,14469259,2014-08-26,DIV
10962765,13950975,2013-07-25,DIV
10962765,12228453,2008-08-13,DIV
10962765,13759461,2013-02-05,DIV
10962766,14287964,2014-05-27,DIV
10962767,11556634,2006-11-03,DIV
10962772,PCT/US05/24110,2005-07-07,CON
10962772,11397878,2006-04-04,CIP
10962775,12498646,2009-07-07,DIV
10962787,13195401,2011-08-01,CON
10962787,11441711,2006-05-26,CIP
10962787,13764373,2013-02-11,CON
10962787,14180876,2014-02-14,CIP
10962787,11442509,2006-05-26,CIP
10962787,PCT/US05/36650,2005-10-11,CON
10962787,13159034,2011-06-13,CIP
10962791,12138601,2008-06-13,DIV
10962792,11282129,2005-11-18,CIP
10962793,12615827,2009-11-10,CON
10962796,13032443,2011-02-22,CON
10962803,12575740,2009-10-08,CON
10962803,12110305,2008-04-26,CON
10962803,13460677,2012-04-30,CON
10962810,PCT/US05/35880,2005-10-05,CON
10962811,12575492,2009-10-08,DIV
10962815,12113357,2008-05-01,DIV
10962818,11731124,2007-03-30,DIV
10962820,11771077,2007-06-29,DIV
10962823,11491022,2006-07-20,CON
10962826,11245040,2005-10-07,CON
