application_number,child_application_number,child_filing_date,continuation_type
60096867,09991172,2001-11-16,PRO
60096867,10179506,2002-06-24,PRO
60096867,10173690,2002-06-17,PRO
60096867,10173701,2002-06-17,PRO
60096867,10173705,2002-06-17,PRO
60096867,10176759,2002-06-20,PRO
60096867,10173699,2002-06-17,PRO
60096867,09989722,2001-11-19,PRO
60096867,09990456,2001-11-14,PRO
60096867,10173694,2002-06-17,PRO
60096867,10175741,2002-06-19,PRO
60096867,10187743,2002-07-02,PRO
60096867,10179507,2002-06-24,PRO
60096867,10179512,2002-06-24,PRO
60096867,10179510,2002-06-24,PRO
60096867,10184636,2002-06-28,PRO
60096867,10176988,2002-06-20,PRO
60096867,10176750,2002-06-21,PRO
60096867,09997857,2001-11-15,PRO
60096867,10176490,2002-06-20,PRO
60096867,09990562,2001-11-14,PRO
60096867,10175747,2002-06-19,PRO
60096867,10174574,2002-06-18,PRO
60096867,10180559,2002-06-25,PRO
60096867,10179514,2002-06-24,PRO
60096867,10176914,2002-06-20,PRO
60096867,10173708,2002-06-17,PRO
60096867,10183002,2002-06-26,PRO
60096867,10174579,2002-06-18,PRO
60096867,10174582,2002-06-18,PRO
60096867,09990427,2001-11-14,PRO
60096867,10184656,2002-06-28,PRO
60096867,09993748,2001-11-14,PRO
60096867,10179515,2002-06-24,PRO
60096867,10176982,2002-06-21,PRO
60096867,10184652,2002-06-27,PRO
60096867,10175745,2002-06-19,PRO
60096867,10176493,2002-06-20,PRO
60096867,10173693,2002-06-17,PRO
60096867,10176915,2002-06-21,PRO
60096867,10176919,2002-06-20,PRO
60096867,10184646,2002-06-28,PRO
60096867,10176484,2002-06-20,PRO
60096867,09997573,2001-11-15,PRO
60096867,10174589,2002-06-18,PRO
60096867,10184622,2002-06-29,PRO
60096867,10176752,2002-06-21,PRO
60096867,10180543,2002-06-25,PRO
60096867,10173703,2002-06-17,PRO
60096867,10176923,2002-06-21,PRO
60096867,09989729,2001-11-19,PRO
60096867,10184644,2002-06-28,PRO
60096867,10180545,2002-06-25,PRO
60096867,09990440,2001-11-14,PRO
60096867,10175746,2002-06-19,PRO
60096867,10174587,2002-06-18,PRO
60096867,10179522,2002-06-24,PRO
60096867,10176482,2002-06-20,PRO
60096867,10188769,2002-07-02,PRO
60096867,10187600,2002-07-02,PRO
60096867,09993469,2001-11-14,PRO
60096867,10173698,2002-06-17,PRO
60096867,10176925,2002-06-21,PRO
