application_number,parent_application_number,parent_filing_date,continuation_type
14020807,60100074,1998-09-14,PRO
14020807,09383227,1999-08-26,REI
14020808,12199115,2008-08-27,DIV
14020809,60721226,2005-09-28,PRO
14020809,11534667,2006-09-24,CIP
14020809,60945099,2007-06-20,PRO
14020809,12142732,2008-06-19,CIP
14020809,12341318,2008-12-22,CON
14020811,61486025,2011-05-13,PRO
14020811,13470233,2012-05-11,DIV
14020812,61850532,2013-02-19,PRO
14020816,61698507,2012-09-07,PRO
14020819,PCT/JP2012/055954,2012-03-08,CON
14020820,60887628,2007-02-01,PRO
14020820,12022380,2008-01-30,CON
14020820,61363172,2010-07-09,PRO
14020820,13118550,2011-05-30,CIP
14020820,13267042,2011-10-06,CIP
14020820,13749512,2013-01-24,CON
14020822,60887628,2007-02-01,PRO
14020822,12022380,2008-01-30,CON
14020822,61363172,2010-07-09,PRO
14020822,13118550,2011-05-30,CIP
14020822,13267042,2011-10-06,CIP
14020822,13749512,2013-01-24,CON
14020824,61821672,2013-05-09,PRO
14020824,61830021,2013-05-31,PRO
14020825,61697877,2012-09-07,PRO
14020826,61698207,2012-09-07,PRO
14020827,11191300,2005-07-28,CIP
14020827,11505770,2006-08-16,CIP
14020827,61261512,2009-11-16,PRO
14020827,12947786,2010-11-16,CON
14020828,61698550,2012-09-07,PRO
14020832,61699781,2012-09-11,PRO
14020833,12874099,2010-09-01,CON
14020837,11861105,2007-09-25,CON
14020837,12916989,2010-11-01,DIV
14020838,61698127,2012-09-07,PRO
14020838,14019507,2013-09-05,CIP
14020843,12349522,2009-01-07,DIV
14020843,13612863,2012-09-13,DIV
14020844,61699394,2012-09-11,PRO
14020851,61233502,2009-08-13,PRO
14020851,12854188,2010-08-11,CON
14020858,13842627,2013-03-15,CON
14020863,61184412,2009-06-05,PRO
14020863,12573526,2009-10-05,CON
14020865,61701653,2012-09-15,PRO
14020866,61184412,2009-06-05,PRO
14020866,12618986,2009-11-16,CON
14020871,61788650,2013-03-15,PRO
14020872,60538379,2004-01-22,PRO
14020872,10805796,2004-03-22,CIP
14020872,60572274,2004-05-18,PRO
14020872,10889429,2004-07-12,CON
14020872,60818202,2006-06-30,PRO
14020872,11801547,2007-05-10,CON
14020872,12499887,2009-07-09,CON
14020874,13875205,2013-05-01,CON
14020875,61698599,2012-09-08,PRO
14020876,12935215,2010-12-21,DIV
14020876,PCT/JP2009/055794,2009-03-24,NST
14020878,61274478,2009-08-18,PRO
14020878,61280409,2009-11-04,PRO
14020878,12857493,2010-08-16,DIV
14020880,13565719,2012-08-02,CON
14020880,61698466,2012-09-07,PRO
14020880,61799369,2013-03-15,PRO
14020880,61869748,2013-08-25,PRO
14020880,PCT/US2012/049675,2012-08-05,CON
14020883,13455077,2012-04-24,CON
14020884,61373269,2010-08-12,PRO
14020884,61384219,2010-09-17,PRO
14020884,61493448,2011-06-04,PRO
14020884,61493611,2011-06-06,PRO
14020884,13205600,2011-08-08,CON
14020884,13310718,2011-12-03,CON
14020884,61586781,2012-01-14,PRO
14020884,61624384,2012-04-15,PRO
14020884,13600140,2012-08-30,CIP
14020884,61697825,2012-09-07,PRO
14020884,61737746,2012-12-15,PRO
14020884,13730811,2012-12-28,CIP
14020884,61841286,2013-06-29,PRO
14020884,13931828,2013-06-29,CIP
14020884,61860354,2013-07-31,PRO
14020884,61868089,2013-08-21,PRO
14020889,61698605,2012-09-08,PRO
14020892,61067934,2008-03-01,PRO
14020892,12380439,2009-02-27,CON
14020893,61067934,2008-03-01,PRO
14020893,12380439,2009-02-27,CON
14020894,61188115,2008-08-04,PRO
14020894,12462295,2009-07-31,CON
14020905,13532786,2012-06-26,DIV
14020908,12696026,2010-01-28,CIP
14020913,61739443,2012-12-19,PRO
14020916,61521903,2011-08-10,PRO
14020916,61521987,2011-08-10,PRO
14020916,61612835,2012-03-19,PRO
14020916,61612846,2012-03-19,PRO
14020916,61613888,2012-03-21,PRO
14020916,13572085,2012-08-10,CON
14020918,13546033,2012-07-11,DIV
14020919,12374932,2009-11-12,CON
14020922,61707947,2012-09-29,PRO
14020922,61718198,2012-10-25,PRO
14020924,61698788,2012-09-10,PRO
14020924,61725523,2012-11-13,PRO
14020924,13837577,2013-03-15,CIP
