application_number,parent_application_number,parent_filing_date,continuation_type
29224680,29204594,2004-04-30,DIV
29224681,29204594,2004-04-30,DIV
29224682,29204594,2004-04-30,DIV
29224683,10674673,2003-09-30,CIP
29224690,29204594,2004-04-30,DIV
29224691,29204594,2004-04-30,DIV
29224730,29218366,2004-12-01,CIP
29224790,11034462,2005-01-13,CON
29224791,60572922,2004-05-20,PRO
29224798,10277303,2002-10-22,CIP
29224798,29207825,2004-06-18,CON
29224799,29207828,2004-06-18,CON
29224808,29196689,2004-01-02,DIV
29224817,29201727,2004-03-19,CIP
29224846,29174253,2003-01-15,CIP
29224846,29185003,2003-06-20,CON
29224867,10045373,2002-01-15,CIP
29224907,29179195,2003-04-04,DIV
29224920,29209688,2004-07-20,CIP
29224922,10619982,2003-07-14,CON
29224922,29189081,2003-08-27,DIV
29224934,10619982,2003-07-14,CON
29224934,29196597,2003-12-31,DIV
29224951,29212845,2004-09-09,CON
29224952,29212828,2004-09-09,CON
29224966,10300471,2002-11-19,DIV
29224978,29201550,2004-03-17,DIV
29224993,29186986,2003-07-25,CON
29224995,60551537,2004-03-09,PRO
29224995,11074014,2005-03-07,CON
29225025,29194759,2003-12-01,DIV
29225025,29217610,2004-11-19,DIV
29225035,29194059,2003-11-19,DIV
29225035,29214209,2004-09-29,DIV
29225036,29194059,2003-11-19,DIV
29225036,29214209,2004-09-29,DIV
29225037,29213483,2004-09-16,DIV
29225073,29195510,2003-12-12,DIV
29225083,29194059,2003-11-19,DIV
29225083,29214209,2004-09-29,DIV
29225094,29199721,2004-02-18,DIV
29225107,29196189,2003-12-23,CON
29225108,29195510,2003-12-12,DIV
29225117,29203681,2004-04-16,CON
29225118,29201467,2004-03-16,DIV
29225120,29196192,2003-12-23,CON
29225141,10277303,2002-10-22,CIP
29225141,29210161,2004-07-28,CON
29225150,08992504,1997-12-17,CIP
29225156,29172622,2002-12-13,DIV
29225166,08992504,1997-12-17,CIP
29225169,29192674,2003-10-27,DIV
29225228,10272577,2002-10-16,CIP
29225228,29174936,2003-01-27,DIV
29225228,29200756,2004-03-03,DIV
29225274,29195158,2003-12-09,DIV
29225294,29182367,2003-05-23,DIV
29225299,29158504,2002-04-04,DIV
29225299,29178393,2003-03-25,DIV
29225299,29192246,2003-10-21,DIV
29225299,29209039,2004-07-09,DIV
29225306,10801786,2004-03-16,CON
29225325,29178443,2003-03-26,DIV
29225325,29202772,2004-04-05,DIV
29225325,29213033,2004-09-10,DIV
29225400,29051851,1996-03-01,CON
29225400,29057853,1996-08-01,CON
29225400,29070477,1997-05-08,CON
29225400,29083053,1998-01-20,CON
29225400,29090751,1998-07-15,CON
29225400,29096838,1998-11-20,CON
29225400,29105292,1999-05-21,CON
