application_number,parent_application_number,parent_filing_date,continuation_type
10668585,09522158,2000-03-09,CON
10668586,60472544,2003-05-22,PRO
10668588,60132714,1999-05-06,PRO
10668588,PCT/US00/12250,2000-05-04,NST
10668588,09980875,2001-10-29,CON
10668588,10443432,2003-05-22,CON
10668589,60413269,2002-09-24,PRO
10668591,09607103,2000-06-29,DIV
10668594,09325978,1999-06-04,CIP
10668594,09507148,2000-02-18,DIV
10668600,60413081,2002-09-24,PRO
10668605,60430674,2002-12-04,PRO
10668614,PCT/EP02/03629,2002-04-02,CON
10668615,60414137,2002-09-27,PRO
10668619,60115063,1999-01-07,PRO
10668619,09478150,2000-01-05,CON
10668622,60413249,2002-09-24,PRO
10668623,60360479,2002-02-28,PRO
10668623,10364668,2003-02-11,CIP
10668623,60469661,2003-05-12,PRO
10668627,09301217,1999-04-28,DIV
10668633,60253275,2000-11-27,PRO
10668633,09990556,2001-11-21,DIV
10668633,10326366,2002-12-20,DIV
10668634,60488866,2003-07-19,PRO
10668635,09261335,1999-03-03,CON
10668636,60413068,2002-09-23,PRO
10668637,60412606,2002-09-20,PRO
10668641,PCT/JP02/02744,2002-03-22,CON
10668642,60440434,2003-01-16,PRO
10668642,60440435,2003-01-16,PRO
10668642,60440443,2003-01-16,PRO
10668643,60180647,2000-02-07,PRO
10668643,60229550,2000-09-05,PRO
10668643,09718230,2000-11-21,CIP
10668643,09777020,2001-02-05,DIV
10668644,60440434,2003-01-16,PRO
10668644,60440435,2003-01-16,PRO
10668644,60440443,2003-01-16,PRO
10668645,60413489,2002-09-25,PRO
10668646,09902971,2001-07-11,CON
10668646,10388100,2003-03-13,CIP
10668647,60414804,2002-09-30,PRO
10668648,60472336,2003-05-21,PRO
10668648,60473776,2003-05-28,PRO
10668649,60414040,2002-09-27,PRO
10668650,60413266,2002-09-23,PRO
10668652,09411469,1999-10-01,CON
10668653,60460350,2003-04-03,PRO
10668653,60472336,2003-05-21,PRO
10668653,60473776,2003-05-28,PRO
10668653,60475661,2003-06-04,PRO
10668654,60183273,2000-02-17,PRO
10668654,09725525,2000-11-29,CON
10668656,09648209,2000-08-25,DIV
10668658,60413392,2002-09-25,PRO
10668659,10001774,2001-11-15,CIP
10668660,60412961,2002-09-23,PRO
10668662,09573749,2000-05-18,CON
10668662,10228826,2002-08-27,CON
10668663,60124873,1999-03-17,PRO
10668663,09700967,2000-11-16,DIV
10668663,PCT/US00/06876,2000-03-15,NST
10668667,08691862,1996-08-02,CIP
10668667,09103225,1998-06-23,CON
10668667,09752223,2000-12-29,CON
10668667,10164366,2002-06-05,CON
10668668,60412992,2002-09-23,PRO
10668670,60411849,2002-09-18,PRO
10668672,60413101,2002-09-23,PRO
10668673,60180647,2000-02-07,PRO
10668673,60229550,2000-09-05,PRO
10668673,09718230,2000-11-21,CIP
10668673,09777020,2001-02-05,DIV
10668677,09466487,1999-12-17,CIP
10668678,09785048,2001-02-15,CIP
10668679,60278092,2001-03-23,PRO
10668679,PCT/US02/09149,2002-03-25,CON
10668681,60413115,2002-09-24,PRO
10668682,60412449,2002-09-20,PRO
10668689,60491205,2003-07-29,PRO
10668692,09633156,2000-08-04,CON
10668696,60413073,2002-09-24,PRO
10668700,10430167,2003-05-06,CIP
10668701,60164723,1999-11-12,PRO
10668701,60165643,1999-11-15,PRO
10668701,60165651,1999-11-15,PRO
10668701,09709393,2000-11-13,DIV
10668704,60412722,2002-09-23,PRO
10668708,60081279,1998-04-10,PRO
10668708,09370430,1999-08-09,CON
10668708,PCT/US99/07846,1999-04-08,CIP
10668709,60412872,2002-09-23,PRO
10668711,09449121,1999-11-24,DIV
10668711,10207291,2002-07-29,DIV
10668721,60500539,2003-09-05,PRO
10668722,60413029,2002-09-23,PRO
10668723,60417254,2002-10-09,PRO
10668726,60413049,2002-09-24,PRO
10668727,10294246,2002-11-14,CIP
10668729,09814349,2001-03-21,DIV
10668733,60412866,2002-09-23,PRO
10668734,60412740,2002-09-23,PRO
10668749,60412959,2002-09-23,PRO
10668750,08498932,1995-07-06,CIP
10668750,08710208,1996-09-13,CIP
10668750,08939591,1997-09-29,CIP
10668750,09160224,1998-09-24,CIP
10668750,09099293,1998-06-18,CIP
10668750,09285409,1999-04-02,CIP
10668750,09866042,2001-05-24,CIP
10668750,10357996,2003-02-04,CIP
10668751,60415036,2002-09-30,PRO
10668752,60192383,2000-03-27,PRO
10668752,09791509,2001-02-22,DIV
10668759,09124328,1998-07-29,DIV
10668759,10174483,2002-06-18,CON
10668761,09499321,2000-02-07,CON
10668763,60412774,2002-09-24,PRO
10668764,08931861,1997-09-16,CON
10668765,09490626,2000-01-24,DIV
10668767,60412795,2002-09-23,PRO
10668767,60427324,2002-11-18,PRO
10668768,09210491,1998-12-11,CON
10668768,09705446,2000-11-03,CIP
10668768,10016355,2001-10-29,CON
10668771,60225109,2000-08-14,PRO
10668771,09930680,2001-08-14,CON
10668772,09865743,2001-05-25,DIV
10668772,10369994,2003-02-20,CON
10668775,10217749,2002-08-13,CIP
10668775,60412705,2002-09-23,PRO
10668778,60124339,1999-03-15,PRO
10668778,60135926,1999-05-25,PRO
10668778,60175968,2000-01-13,PRO
10668778,09526106,2000-03-15,CON
10668779,09819477,2001-03-28,CON
10668780,07565638,1990-08-09,CIP
10668780,07772945,1991-10-08,CIP
10668780,07830133,1992-01-31,CIP
10668780,08029177,1993-03-10,DIV
10668780,08456741,1995-06-01,CON
10668780,08781453,1997-01-10,CIP
10668780,09071625,1998-05-01,CON
10668780,09356063,1999-07-19,CON
10668780,09746882,2000-12-22,CON
10668780,10210716,2002-07-30,CON
10668781,09895753,2001-06-29,DIV
10668786,60285774,2001-04-23,PRO
10668786,PCT/US02/12570,2002-04-23,CON
10668787,09682831,2001-10-23,DIV
10668788,08621411,1996-03-25,CIP
10668788,09048360,1998-03-26,DIV
10668788,09434322,1999-11-04,CON
10668788,10133078,2002-04-26,CON
10668790,PCT/IB03/00139,2003-01-15,CON
10668792,60412958,2002-09-23,PRO
10668793,10402751,2003-03-28,CIP
10668796,29170809,2002-11-12,CIP
10668796,29185034,2003-06-20,CIP
10668800,09167681,1998-10-07,DIV
10668800,09829545,2001-04-10,DIV
10668808,60249400,2000-11-15,PRO
10668808,09992472,2001-11-14,DIV
10668812,60412417,2002-09-20,PRO
10668820,60412417,2002-09-20,PRO
10668822,09921039,2001-08-02,DIV
10668824,60413160,2002-09-23,PRO
10668827,60412725,2002-09-23,PRO
10668827,60419994,2002-10-21,PRO
10668828,10015424,2001-12-13,DIV
10668832,60416906,2002-10-08,PRO
10668836,60412845,2002-09-23,PRO
10668840,09647331,2001-01-30,CON
10668840,PCT/GB99/01019,1999-04-01,NST
10668842,60412723,2002-09-23,PRO
10668846,09523860,2000-03-13,CON
10668846,10039616,2002-01-04,CON
10668846,10160320,2002-05-30,CON
10668846,10286733,2002-11-01,CON
10668846,10395800,2003-03-24,CON
10668847,60413768,2002-09-26,PRO
10668847,60491113,2003-07-30,PRO
10668852,09699092,2000-10-26,DIV
10668856,08836440,1997-05-08,CON
10668856,09390161,1999-09-03,DIV
10668856,09693597,2000-10-20,CON
10668856,09837561,2001-04-18,CON
10668857,08893200,1997-07-15,DIV
10668857,09586370,2000-06-02,CON
10668857,10176289,2002-06-20,CIP
10668857,60413924,2002-09-25,PRO
10668860,60414788,2002-09-27,PRO
10668862,60132509,1999-05-04,PRO
10668862,09562814,2000-05-01,DIV
10668862,10061011,2002-01-30,DIV
10668866,10104811,2002-03-22,DIV
10668867,10243355,2002-09-13,CIP
10668867,10243218,2002-09-13,CIP
10668867,10243287,2002-09-13,CIP
10668867,10243858,2002-09-13,CIP
10668867,10243474,2002-09-13,CIP
10668870,10079471,2002-02-19,CIP
10668871,09008186,1998-01-16,CIP
10668871,09232170,1999-01-15,CIP
10668871,09353787,1999-07-15,CON
10668871,10043198,2002-01-14,DIV
10668872,09008186,1998-01-16,CIP
10668872,09232170,1999-01-15,CIP
10668872,09353787,1999-07-15,CON
10668872,10043198,2002-01-14,DIV
10668878,09896165,2001-06-29,DIV
10668881,60414461,2002-09-27,PRO
10668882,09132987,1998-08-12,CIP
10668882,09521010,2000-03-07,CIP
10668882,09586273,2000-06-02,DIV
10668882,10618279,2003-07-11,CIP
10668883,60413246,2002-09-23,PRO
10668884,60413086,2002-09-24,PRO
10668885,09963760,2001-09-26,DIV
10668887,09944867,2001-08-31,CON
10668892,09414456,1999-10-07,DIV
10668894,10358806,2003-02-06,CIP
10668896,09416399,1999-10-12,CON
10668897,10252350,2002-09-23,CIP
10668901,60412501,2002-09-20,PRO
10668902,60383481,2002-05-24,PRO
10668902,10307704,2002-12-02,DIV
10668904,09354476,1999-07-15,DIV
10668905,60412692,2002-09-23,PRO
10668907,09540386,2000-03-31,CON
10668910,09470077,1999-12-22,CIP
10668910,09953662,2001-09-18,CON
10668911,60412888,2002-09-23,PRO
10668913,08900901,1997-07-25,CIP
10668913,09620862,2000-07-21,CON
10668913,10263945,2002-10-03,CIP
10668918,08720556,1996-10-02,CON
10668918,08935723,1997-09-23,CON
10668918,09483466,2000-01-14,CON
10668918,09696651,2000-10-25,CON
10668918,10084806,2002-02-25,CON
10668918,10367346,2003-02-13,CON
10668919,60212036,2000-06-16,PRO
10668919,60223152,2000-08-07,PRO
10668919,09882652,2001-06-15,CIP
10668919,60422415,2002-10-30,PRO
10668920,60413067,2002-09-24,PRO
10668921,60187626,2000-03-08,PRO
10668921,09802349,2001-03-08,CIP
10668924,60414950,2002-09-30,PRO
10668925,09941853,2001-08-29,DIV
10668929,09896165,2001-06-29,DIV
10668930,09244914,1999-02-04,DIV
10668933,60413278,2002-09-25,PRO
10668934,60413276,2002-09-25,PRO
10668935,10223206,2002-08-19,DIV
10668936,60017427,1996-05-08,PRO
10668936,60019300,1996-06-07,PRO
10668936,60021859,1996-07-16,PRO
10668936,60023444,1996-08-23,PRO
10668936,60043533,1997-04-11,PRO
10668936,09187906,1998-11-06,DIV
10668936,PCT/US97/07726,1997-05-07,CIP
10668937,60362079,2002-03-07,PRO
10668937,10382539,2003-03-07,CON
10668938,60413805,2002-09-26,PRO
10668939,60462074,2003-04-10,PRO
10668940,09853487,2001-05-10,CIP
10668940,09928294,2001-08-10,CIP
10668941,07781012,1991-10-18,CIP
10668941,07949685,1992-09-23,CIP
10668941,07915425,1992-07-17,CIP
10668941,08024533,1993-03-01,DIV
10668941,08242798,1994-05-16,CON
10668941,08899453,1997-07-23,CON
10668941,09487111,2000-01-19,CON
10668941,09852457,2001-05-09,CON
10668942,10054456,2002-01-24,DIV
10668943,60126499,1999-03-26,PRO
10668943,09965533,2001-09-26,CON
10668943,PCT/US00/08051,2000-03-27,CON
10668943,60412481,2002-09-20,PRO
10668943,10634000,2003-08-04,CIP
10668944,10232221,2002-08-29,DIV
10668946,60319581,2002-09-27,PRO
10668947,60459349,2003-03-31,PRO
10668949,60441838,2003-01-22,PRO
10668952,60497886,2003-08-25,PRO
10668955,08618408,1996-03-19,CIP
10668955,08665220,1996-06-14,CON
10668955,08882429,1997-06-25,CON
10668955,09291692,1999-04-13,CON
10668955,09952768,2001-09-10,DIV
10668963,08651875,1996-05-21,DIV
10668963,09639801,2000-08-17,CON
10668963,10135530,2002-05-01,CON
10668966,09607103,2000-06-29,DIV
10668968,09928411,2001-08-14,DIV
10668970,PCT/DE02/01096,2002-03-26,CON
10668971,PCT/EP02/00698,2002-01-24,CON
10668973,09305473,1999-05-06,CON
10668973,10126588,2002-04-22,CON
10668976,60471780,2003-05-20,PRO
10668978,60309250,2001-07-31,PRO
10668978,10185464,2002-06-27,CON
10668982,60298009,2001-06-13,PRO
10668982,60371069,2002-04-09,PRO
10668982,10170721,2002-06-13,DIV
10668988,10138589,2002-05-03,CIP
10668988,10190419,2002-07-02,CIP
10668990,60413085,2002-09-24,PRO
10669001,09871637,2001-06-04,DIV
10669002,09586887,2000-06-05,DIV
10669003,09605894,2000-06-29,CON
10669008,60412851,2002-09-24,PRO
10669011,10058037,2002-01-29,DIV
10669011,10339489,2003-01-10,CON
10669019,09899467,2001-07-05,CIP
10669019,10016491,2001-12-10,DIV
10669024,09555040,2000-08-23,CON
10669024,10127636,2002-04-22,CON
10669024,PCT/DE98/03453,1998-11-23,NST
10669026,09921136,2001-08-03,CON
10669028,08643464,1996-05-06,CON
