application_number,child_application_number,child_filing_date,continuation_type
61679817,13960247,2013-08-06,PRO
61679817,PCT/US13/53790,2013-08-06,PRO
61679823,PCT/US13/50432,2013-07-15,PRO
61679823,13941640,2013-07-15,PRO
61679827,13958934,2013-08-05,PRO
61679827,14336580,2014-07-21,PRO
61679830,13960326,2013-08-06,PRO
61679830,PCT/US13/53794,2013-08-06,PRO
61679835,13959955,2013-08-06,PRO
61679836,PCT/US13/53822,2013-08-06,PRO
61679836,13960382,2013-08-06,PRO
61679837,13944745,2013-07-17,PRO
61679852,13958658,2013-08-05,PRO
61679855,13960573,2013-08-06,PRO
61679856,13958654,2013-08-05,PRO
61679857,13659258,2012-10-24,PRO
61679863,13959915,2013-08-06,PRO
61679863,PCT/US13/53738,2013-08-06,PRO
61679866,13959020,2013-08-05,PRO
61679866,PCT/US13/53727,2013-08-06,PRO
61679869,13959988,2013-08-06,PRO
61679872,13947606,2013-07-22,PRO
61679872,PCT/US13/51592,2013-07-23,PRO
61679878,13939697,2013-07-11,PRO
61679879,13603610,2012-09-05,PRO
61679879,PCT/US13/20710,2013-01-09,PRO
61679881,13794131,2013-03-11,PRO
61679884,14347724,2014-03-27,PRO
61679884,PCT/US12/57824,2012-09-28,PRO
61679886,13947570,2013-07-22,PRO
61679886,PCT/US13/51595,2013-07-23,PRO
61679888,14226550,2014-03-26,PRO
61679888,13798375,2013-03-13,PRO
61679891,13728471,2012-12-27,PRO
61679892,13596399,2012-08-28,PRO
61679893,13721322,2012-12-20,PRO
61679894,13947513,2013-07-22,PRO
61679894,PCT/US13/51602,2013-07-23,PRO
61679904,13960148,2013-08-06,PRO
61679910,13958636,2013-08-05,PRO
61679910,PCT/US13/58830,2013-09-09,PRO
61679911,PCT/US13/53292,2013-08-01,PRO
61679911,13957276,2013-08-01,PRO
61679915,13947648,2013-07-22,PRO
61679915,PCT/US13/53121,2013-08-01,PRO
61679917,13953001,2013-07-29,PRO
61679921,13958707,2013-08-05,PRO
61679928,13835829,2013-03-15,PRO
61679929,13960211,2013-08-06,PRO
61679929,13774073,2013-02-22,PRO
61679931,PCT/US13/53570,2013-08-05,PRO
61679931,13838984,2013-03-15,PRO
61679935,13958995,2013-08-05,PRO
61679936,13956780,2013-08-01,PRO
61679937,13957547,2013-08-02,PRO
61679942,13764979,2013-02-12,PRO
61679943,13894488,2013-05-15,PRO
61679943,PCT/US13/48419,2013-06-28,PRO
61679944,13959779,2013-08-06,PRO
61679948,13960779,2013-08-06,PRO
61679962,13956876,2013-08-01,PRO
61679968,13958913,2013-08-05,PRO
61679973,14055844,2013-10-16,PRO
61679973,PCT/US13/25135,2013-02-07,PRO
61679973,13762160,2013-02-07,PRO
61679973,PCT/US13/44317,2013-06-05,PRO
61679973,13910557,2013-06-05,PRO
61679973,13910557,2013-06-05,PRO
61679973,13910557,2013-06-05,PRO
61679973,13910557,2013-06-05,PRO
61679973,14055844,2013-10-16,PRO
61679973,13910557,2013-06-05,PRO
61679973,14055844,2013-10-16,PRO
61679973,13762281,2013-02-07,PRO
61679973,PCT/US13/25200,2013-02-07,PRO
61679973,13857685,2013-04-05,PRO
61679973,14055844,2013-10-16,PRO
61679973,13910557,2013-06-05,PRO
61679973,14055844,2013-10-16,PRO
61679973,PCT/US13/35495,2013-04-05,PRO
61679973,13910557,2013-06-05,PRO
61679973,14055844,2013-10-16,PRO
61679973,14055844,2013-10-16,PRO
61679975,13958844,2013-08-05,PRO
61679976,PCT/US13/53749,2013-08-06,PRO
61679976,13960006,2013-08-06,PRO
61679978,13756026,2013-01-31,PRO
61679979,13960550,2013-08-06,PRO
61679979,PCT/US13/53838,2013-08-06,PRO
61679981,13960100,2013-08-06,PRO
61679981,PCT/US13/53789,2013-08-06,PRO
61679982,PCT/US13/50558,2013-07-15,PRO
61679982,13942493,2013-07-15,PRO
61679985,PCT/US13/53765,2013-08-06,PRO
61679985,13959799,2013-08-06,PRO
61679986,13960606,2013-08-06,PRO
61679989,13959669,2013-08-05,PRO
61679993,PCT/US13/53860,2013-08-06,PRO
61679993,13959407,2013-08-05,PRO
61679995,13959740,2013-08-06,PRO
61679996,13960052,2013-08-06,PRO
61680002,13960095,2013-08-06,PRO
61680003,13957809,2013-08-02,PRO
61680003,PCT/US13/53575,2013-08-05,PRO
61680007,PCT/US13/53758,2013-08-06,PRO
61680007,13888821,2013-05-07,PRO
61680010,13960316,2013-08-06,PRO
61680011,13778919,2013-02-27,PRO
61680013,13827019,2013-03-14,PRO
61680016,13960537,2013-08-06,PRO
61680020,13731740,2012-12-31,PRO
61680020,PCT/US13/46723,2013-06-20,PRO
61680020,13731699,2012-12-31,PRO
61680020,13731688,2012-12-31,PRO
61680025,13956734,2013-08-01,PRO
61680027,13960143,2013-08-06,PRO
61680029,13957883,2013-08-02,PRO
61680032,PCT/US13/53849,2013-08-06,PRO
61680032,13960633,2013-08-06,PRO
61680032,13960411,2013-08-06,PRO
61680033,PCT/US13/31805,2013-03-14,PRO
61680033,14061554,2013-10-23,PRO
61680033,13831543,2013-03-14,PRO
61680035,13956959,2013-08-01,PRO
61680041,PCT/US13/53591,2013-08-05,PRO
61680044,13940218,2013-07-11,PRO
61680045,PCT/US13/39807,2013-05-07,PRO
61680045,PCT/US13/39800,2013-05-07,PRO
61680045,PCT/US13/39804,2013-05-07,PRO
61680045,PCT/US13/39809,2013-05-07,PRO
61680045,PCT/US13/53204,2013-08-01,PRO
61680045,13957187,2013-08-01,PRO
61680045,PCT/US13/53205,2013-08-01,PRO
61680045,13888679,2013-05-07,PRO
61680045,13888963,2013-05-07,PRO
61680045,PCT/US13/39811,2013-05-07,PRO
61680045,PCT/US13/39801,2013-05-07,PRO
61680045,13889090,2013-05-07,PRO
61680045,13888721,2013-05-07,PRO
61680045,PCT/US13/39802,2013-05-07,PRO
61680045,13889061,2013-05-07,PRO
61680045,13888756,2013-05-07,PRO
61680045,13957158,2013-08-01,PRO
61680045,13889000,2013-05-07,PRO
61680048,13716894,2012-12-17,PRO
61680049,13941312,2013-07-12,PRO
61680053,13761746,2013-02-07,PRO
61680056,13960120,2013-08-06,PRO
61680056,13953283,2013-07-29,PRO
61680059,13779020,2013-02-27,PRO
61680061,13960589,2013-08-06,PRO
61680066,13671312,2012-11-07,PRO
61680066,13671440,2012-11-07,PRO
61680066,PCT/US12/63929,2012-11-07,PRO
61680066,PCT/US12/63888,2012-11-07,PRO
61680066,13671454,2012-11-07,PRO
61680066,PCT/US12/63914,2012-11-07,PRO
61680066,14356347,2014-05-05,PRO
61680066,13670884,2012-11-07,PRO
61680066,PCT/US12/63918,2012-11-07,PRO
61680066,13671361,2012-11-07,PRO
61680066,PCT/US12/63930,2012-11-07,PRO
61680066,13960479,2013-08-06,PRO
61680066,PCT/US12/63923,2012-11-07,PRO
61680066,13671405,2012-11-07,PRO
61680066,PCT/US12/63931,2012-11-07,PRO
61680066,PCT/US13/53848,2013-08-06,PRO
61680067,13960169,2013-08-06,PRO
61680068,13956230,2013-07-31,PRO
61680071,13960356,2013-08-06,PRO
61680072,13959073,2013-08-05,PRO
61680078,13943415,2013-07-16,PRO
61680080,13959214,2013-08-05,PRO
61680091,13960707,2013-08-06,PRO
61680095,13927098,2013-06-25,PRO
61680099,PCT/US13/52044,2013-07-25,PRO
61680099,13950807,2013-07-25,PRO
61680102,13955175,2013-07-31,PRO
61680103,13959107,2013-08-05,PRO
61680103,PCT/US13/53606,2013-08-05,PRO
61680104,13887836,2013-05-06,PRO
61680109,PCT/US13/53802,2013-08-06,PRO
61680109,PCT/US13/53808,2013-08-06,PRO
61680109,13960365,2013-08-06,PRO
61680109,13960383,2013-08-06,PRO
61680109,13960375,2013-08-06,PRO
61680109,PCT/US13/53817,2013-08-06,PRO
61680109,13960389,2013-08-06,PRO
61680109,13960371,2013-08-06,PRO
61680110,PCT/US13/53700,2013-08-06,PRO
61680110,13959217,2013-08-05,PRO
61680113,13958871,2013-08-05,PRO
61680114,14237701,2014-09-18,PRO
61680114,PCT/US12/49868,2012-08-07,PRO
61680115,14207988,2014-03-13,PRO
61680115,14057541,2013-10-18,PRO
61680115,14207883,2014-03-13,PRO
61680115,14207942,2014-03-13,PRO
61680115,14207942,2014-03-13,PRO
61680115,14207988,2014-03-13,PRO
61680115,13871593,2013-04-26,PRO
61680115,PCT/US13/38533,2013-04-26,PRO
61680115,14207917,2014-03-13,PRO
61680115,14207883,2014-03-13,PRO
61680115,13960324,2013-08-06,PRO
61680115,PCT/US13/53835,2013-08-06,PRO
61680115,13960324,2013-08-06,PRO
61680115,14057541,2013-10-18,PRO
61680115,14207917,2014-03-13,PRO
61680117,PCT/US13/50804,2013-07-17,PRO
61680117,13836477,2013-03-15,PRO
61680119,14511044,2014-10-09,PRO
61680119,13599267,2012-08-30,PRO
61680120,13801379,2013-03-13,PRO
61680121,13679392,2012-11-16,PRO
61680124,13959394,2013-08-05,PRO
61680124,PCT/US13/53631,2013-08-05,PRO
61680125,PCT/US13/53246,2013-08-01,PRO
61680125,13839651,2013-03-15,PRO
61680127,13957725,2013-08-02,PRO
61680128,PCT/US13/53812,2013-08-06,PRO
61680128,13960470,2013-08-06,PRO
61680131,13959393,2013-08-05,PRO
61680135,13830523,2013-03-14,PRO
61680135,PCT/US13/53466,2013-08-02,PRO
61680138,PCT/US13/52290,2013-07-26,PRO
61680138,13947547,2013-07-22,PRO
61680144,13834510,2013-03-15,PRO
61680146,13866804,2013-04-19,PRO
61680150,13842950,2013-03-15,PRO
61680150,PCT/US13/53869,2013-08-06,PRO
61680156,13796335,2013-03-12,PRO
61680156,PCT/US13/52192,2013-07-26,PRO
61680160,13923218,2013-06-20,PRO
61680162,13937770,2013-07-09,PRO
61680163,13788880,2013-03-07,PRO
61680163,PCT/US13/29622,2013-03-07,PRO
61680168,PCT/US13/28178,2013-02-28,PRO
61680168,13780157,2013-02-28,PRO
61680169,13958853,2013-08-05,PRO
61680169,PCT/US13/53854,2013-08-06,PRO
61680169,13958888,2013-08-05,PRO
61680169,13958869,2013-08-05,PRO
61680170,13886599,2013-05-03,PRO
61680173,PCT/US13/53432,2013-08-02,PRO
61680173,13886975,2013-05-03,PRO
61680177,13753213,2013-01-29,PRO
61680177,PCT/US13/23749,2013-01-30,PRO
61680178,13959559,2013-08-05,PRO
61680179,PCT/US13/52998,2013-07-31,PRO
61680179,13800179,2013-03-13,PRO
61680181,PCT/US13/39585,2013-05-03,PRO
61680181,14398444,2014-10-31,PRO
61680183,PCT/US13/39585,2013-05-03,PRO
61680183,14398444,2014-10-31,PRO
61680184,13987544,2013-08-06,PRO
61680184,13987543,2013-08-06,PRO
61680186,13960442,2013-08-06,PRO
61680195,13797673,2013-03-12,PRO
61680195,PCT/US13/53656,2013-08-05,PRO
61680198,13957366,2013-08-01,PRO
61680198,PCT/US13/53386,2013-08-02,PRO
61680199,13958478,2013-08-02,PRO
61680199,PCT/US13/53514,2013-08-02,PRO
61680201,13958399,2013-08-02,PRO
61680201,PCT/US13/53626,2013-08-05,PRO
61680204,PCT/US13/22289,2013-01-18,PRO
61680204,13686724,2012-11-27,PRO
61680204,14060477,2013-10-22,PRO
61680206,13959348,2013-08-05,PRO
61680207,13957708,2013-08-02,PRO
61680208,13907783,2013-05-31,PRO
61680216,13717250,2012-12-17,PRO
61680217,13804045,2013-03-14,PRO
61680220,13911468,2013-06-06,PRO
61680221,PCT/US13/53625,2013-08-05,PRO
61680221,13682618,2012-11-20,PRO
61680223,PCT/US13/51220,2013-07-19,PRO
61680223,13841939,2013-03-15,PRO
61680223,13841746,2013-03-15,PRO
61680224,13960734,2013-08-06,PRO
61680226,13958939,2013-08-05,PRO
61680229,13960659,2013-08-06,PRO
61680230,14284363,2014-05-21,PRO
61680230,14221192,2014-03-20,PRO
61680230,13959706,2013-08-05,PRO
61680230,14148518,2014-01-06,PRO
61680230,13959681,2013-08-05,PRO
61680230,13959714,2013-08-05,PRO
61680230,13959720,2013-08-05,PRO
61680230,13959717,2013-08-05,PRO
61680230,14180314,2014-02-13,PRO
