application_number,child_application_number,child_filing_date,continuation_type
61829085,PCT/US14/38194,2014-05-15,PRO
61829085,14278817,2014-05-15,PRO
61829086,14285441,2014-05-22,PRO
61829086,PCT/US14/40267,2014-05-30,PRO
61829087,PCT/US13/77430,2013-12-23,PRO
61829087,14138992,2013-12-23,PRO
61829088,14138971,2013-12-23,PRO
61829088,PCT/US13/77413,2013-12-23,PRO
61829089,13924791,2013-06-24,PRO
61829090,PCT/US14/40141,2014-05-30,PRO
61829090,14291379,2014-05-30,PRO
61829091,14292674,2014-05-30,PRO
61829092,14138904,2013-12-23,PRO
61829092,PCT/US13/77411,2013-12-23,PRO
61829095,14292177,2014-05-30,PRO
61829096,14260046,2014-04-23,PRO
61829096,PCT/US14/35559,2014-04-25,PRO
61829101,14290379,2014-05-29,PRO
61829106,PCT/US13/75058,2013-12-13,PRO
61829106,14106033,2013-12-13,PRO
61829107,14048750,2013-10-08,PRO
61829108,13925798,2013-06-24,PRO
61829109,14292120,2014-05-30,PRO
61829110,14291906,2014-05-30,PRO
61829116,14292602,2014-05-30,PRO
61829119,14262610,2014-04-25,PRO
61829119,14262660,2014-04-25,PRO
61829125,14139142,2013-12-23,PRO
61829125,PCT/US13/77419,2013-12-23,PRO
61829126,14288120,2014-05-27,PRO
61829127,PCT/US14/40364,2014-05-30,PRO
61829127,14290875,2014-05-29,PRO
61829131,PCT/US14/40187,2014-05-30,PRO
61829131,14194417,2014-02-28,PRO
61829136,PCT/US14/40297,2014-05-30,PRO
61829136,14292130,2014-05-30,PRO
61829137,PCT/US13/77420,2013-12-23,PRO
61829137,14139072,2013-12-23,PRO
61829138,PCT/US14/40002,2014-05-29,PRO
61829138,14290255,2014-05-29,PRO
61829140,14289199,2014-05-28,PRO
61829143,14290055,2014-05-29,PRO
61829143,PCT/US14/39956,2014-05-29,PRO
61829145,14291741,2014-05-30,PRO
61829146,PCT/US14/35894,2014-04-29,PRO
61829146,14025616,2013-09-12,PRO
61829149,14292684,2014-05-30,PRO
61829151,14292708,2014-05-30,PRO
61829154,PCT/US14/40350,2014-05-30,PRO
61829154,14292463,2014-05-30,PRO
61829155,PCT/US14/40061,2014-05-29,PRO
61829155,14289265,2014-05-28,PRO
61829155,PCT/US14/40044,2014-05-29,PRO
61829155,PCT/US14/40025,2014-05-29,PRO
61829155,PCT/US14/40041,2014-05-29,PRO
61829155,PCT/US14/40048,2014-05-29,PRO
61829155,14289588,2014-05-28,PRO
61829155,14289551,2014-05-28,PRO
61829155,14289477,2014-05-28,PRO
61829155,14289549,2014-05-28,PRO
61829155,PCT/US14/40042,2014-05-29,PRO
61829155,PCT/US14/40035,2014-05-29,PRO
61829155,14289234,2014-05-28,PRO
61829155,PCT/US14/40008,2014-05-29,PRO
61829155,14289440,2014-05-28,PRO
61829155,14289174,2014-05-28,PRO
61829155,PCT/US14/40013,2014-05-29,PRO
61829155,14289323,2014-05-28,PRO
61829155,PCT/US14/40057,2014-05-29,PRO
61829155,14289522,2014-05-28,PRO
61829155,PCT/US14/39999,2014-05-29,PRO
61829155,14289396,2014-05-28,PRO
61829155,14289539,2014-05-28,PRO
61829155,PCT/US14/40047,2014-05-29,PRO
61829157,PCT/US14/39870,2014-05-29,PRO
61829157,14096001,2013-12-03,PRO
61829158,14015703,2013-08-30,PRO
61829160,14193808,2014-02-28,PRO
61829163,PCT/US13/77445,2013-12-23,PRO
61829163,14139225,2013-12-23,PRO
61829164,14246058,2014-04-05,PRO
61829165,14289990,2014-05-29,PRO
61829166,14291881,2014-05-30,PRO
61829168,PCT/US14/40337,2014-05-30,PRO
61829168,14292475,2014-05-30,PRO
61829169,14292695,2014-05-30,PRO
61829170,14292538,2014-05-30,PRO
61829171,14194443,2014-02-28,PRO
61829171,PCT/US14/39874,2014-05-29,PRO
61829173,14289274,2014-05-28,PRO
61829174,14289396,2014-05-28,PRO
61829174,14289174,2014-05-28,PRO
61829174,PCT/US14/40008,2014-05-29,PRO
61829174,14289551,2014-05-28,PRO
61829174,14289522,2014-05-28,PRO
61829174,PCT/US14/40047,2014-05-29,PRO
61829174,14289440,2014-05-28,PRO
61829174,14289265,2014-05-28,PRO
61829174,14289234,2014-05-28,PRO
61829174,PCT/US14/40042,2014-05-29,PRO
61829174,14289588,2014-05-28,PRO
61829174,PCT/US14/40048,2014-05-29,PRO
61829174,PCT/US14/39999,2014-05-29,PRO
61829174,PCT/US14/40057,2014-05-29,PRO
61829174,14289477,2014-05-28,PRO
61829174,PCT/US14/40061,2014-05-29,PRO
61829174,PCT/US14/40035,2014-05-29,PRO
61829174,PCT/US14/40044,2014-05-29,PRO
61829174,PCT/US14/40025,2014-05-29,PRO
61829174,14289323,2014-05-28,PRO
61829174,14289549,2014-05-28,PRO
61829174,PCT/US14/40013,2014-05-29,PRO
61829174,PCT/US14/40041,2014-05-29,PRO
61829174,14289539,2014-05-28,PRO
61829176,14292578,2014-05-30,PRO
61829178,14291708,2014-05-30,PRO
61829180,PCT/US14/40269,2014-05-30,PRO
61829180,14292099,2014-05-30,PRO
61829182,14289588,2014-05-28,PRO
61829182,PCT/US14/40047,2014-05-29,PRO
61829182,PCT/US14/40008,2014-05-29,PRO
61829182,PCT/US14/40057,2014-05-29,PRO
61829182,PCT/US14/40042,2014-05-29,PRO
61829182,14289174,2014-05-28,PRO
61829182,PCT/US14/40048,2014-05-29,PRO
61829182,14289440,2014-05-28,PRO
61829182,14289234,2014-05-28,PRO
