application_number,child_application_number,child_filing_date,continuation_type
60504090,11344278,2006-01-31,PRO
60504091,PCT/US04/30310,2004-09-16,PRO
60504091,10572124,2006-10-17,PRO
60504093,10785732,2004-02-23,PRO
60504093,12505311,2009-07-17,PRO
60504093,10785731,2004-02-23,PRO
60504093,10785821,2004-02-23,PRO
60504093,PCT/US04/05419,2004-02-23,PRO
60504093,11963730,2007-12-21,PRO
60504093,10729838,2003-12-05,PRO
60504093,12641663,2009-12-18,PRO
60504093,11926603,2007-10-29,PRO
60504093,11227764,2005-09-14,PRO
60504093,10785430,2004-02-23,PRO
60504093,10785723,2004-02-23,PRO
60504093,PCT/US03/38784,2003-12-05,PRO
60504093,11060588,2005-02-16,PRO
60504093,10785395,2004-02-23,PRO
60504093,11830798,2007-07-30,PRO
60504093,12410317,2009-03-24,PRO
60504093,13875160,2013-05-01,PRO
60504093,13407124,2012-02-28,PRO
60504093,10785396,2004-02-23,PRO
60504094,10691843,2003-10-23,PRO
60504094,11142483,2005-06-01,PRO
60504095,10820565,2004-04-07,PRO
60504095,PCT/US04/10971,2004-04-07,PRO
60504096,10943387,2004-09-17,PRO
60504096,13969272,2013-08-16,PRO
60504096,11789738,2007-04-24,PRO
60504099,10841200,2004-05-06,PRO
60504099,PCT/US04/15980,2004-05-20,PRO
60504103,10938108,2004-09-10,PRO
60504104,PCT/US04/28152,2004-08-30,PRO
60504104,10929331,2004-08-30,PRO
60504105,10862268,2004-06-07,PRO
60504106,10813807,2004-03-31,PRO
60504107,10939233,2004-09-10,PRO
60504109,10943401,2004-09-17,PRO
60504110,13780955,2013-02-28,PRO
60504110,PCT/US04/30436,2004-09-17,PRO
60504110,12184379,2008-08-01,PRO
60504110,13548784,2012-07-13,PRO
60504111,10943438,2004-09-17,PRO
60504111,12184770,2008-08-01,PRO
60504115,10941573,2004-09-15,PRO
60504116,10713846,2003-11-14,PRO
60504117,PCT/US04/30529,2004-09-20,PRO
60504117,10946445,2004-09-20,PRO
60504119,13675898,2012-11-13,PRO
60504119,13018326,2011-01-31,PRO
60504119,PCT/US04/30873,2004-09-20,PRO
60504119,12269636,2008-11-12,PRO
60504119,10945847,2004-09-20,PRO
60504119,10946647,2004-09-20,PRO
60504121,10943487,2004-09-18,PRO
60504123,11489162,2006-07-19,PRO
60504123,10946371,2004-09-20,PRO
60504123,PCT/US04/30747,2004-09-20,PRO
60504125,10945528,2004-09-20,PRO
60504125,13105372,2011-05-11,PRO
60504127,11417862,2006-05-04,PRO
60504127,10735123,2003-12-12,PRO
60504129,10943785,2004-09-17,PRO
60504130,10943775,2004-09-17,PRO
60504133,PCT/US04/25950,2004-08-11,PRO
60504133,11382840,2006-05-11,PRO
60504133,10916212,2004-08-11,PRO
60504135,10946637,2004-09-20,PRO
60504135,10946628,2004-09-20,PRO
60504135,10945851,2004-09-20,PRO
60504135,11537017,2006-09-29,PRO
60504135,11531218,2006-09-12,PRO
60504135,11537002,2006-09-29,PRO
60504135,10945851,2004-09-20,PRO
60504135,10946645,2004-09-20,PRO
60504135,11531221,2006-09-12,PRO
60504135,PCT/US04/31248,2004-09-20,PRO
60504138,10944071,2004-09-17,PRO
60504138,PCT/US04/30660,2004-09-20,PRO
60504138,PCT/US04/30619,2004-09-20,PRO
60504138,PCT/US04/30615,2004-09-20,PRO
60504138,10944374,2004-09-17,PRO
60504138,PCT/US04/30615,2004-09-20,PRO
60504138,10944317,2004-09-17,PRO
60504138,11972013,2008-01-10,PRO
60504139,10942665,2004-09-15,PRO
60504140,PCT/US04/30596,2004-09-17,PRO
60504140,10943782,2004-09-17,PRO
60504141,10687133,2003-10-15,PRO
60504141,PCT/US03/32908,2003-10-15,PRO
60504144,11372612,2006-03-10,PRO
60504144,PCT/US04/29355,2004-09-09,PRO
60504145,10767782,2004-01-28,PRO
60504145,PCT/US04/05399,2004-02-23,PRO
60504146,12623824,2009-11-23,PRO
60504146,13332453,2011-12-21,PRO
60504146,PCT/US04/30375,2004-09-16,PRO
60504146,13966493,2013-08-14,PRO
60504146,11872417,2007-10-15,PRO
60504146,10942478,2004-09-16,PRO
60504147,10933928,2004-09-03,PRO
60504147,PCT/US04/28869,2004-09-07,PRO
60504149,13047676,2011-03-14,PRO
60504149,11385583,2006-03-20,PRO
60504149,PCT/US04/30877,2004-09-20,PRO
60504150,10901724,2004-07-29,PRO
60504152,PCT/US04/30879,2004-09-20,PRO
60504152,10946402,2004-09-20,PRO
60504153,10943686,2004-09-17,PRO
60504154,10754277,2004-01-08,PRO
60504159,10943602,2004-09-17,PRO
60504161,10942725,2004-09-16,PRO
60504164,10943801,2004-09-17,PRO
60504165,10841231,2004-05-07,PRO
60504165,12724577,2010-03-16,PRO
60504165,PCT/US04/30731,2004-09-17,PRO
60504165,PCT/US04/30237,2004-09-16,PRO
60504165,PCT/US04/30071,2004-09-15,PRO
60504165,10870480,2004-06-17,PRO
60504165,PCT/US04/30248,2004-09-16,PRO
60504165,10871872,2004-06-17,PRO
60504165,10871871,2004-06-17,PRO
60504165,12183175,2008-07-31,PRO
60504165,10871870,2004-06-17,PRO
60504165,PCT/US04/31016,2004-09-15,PRO
60504165,PCT/US04/30299,2004-09-16,PRO
60504165,PCT/US04/30075,2004-09-15,PRO
60504165,10874697,2004-06-22,PRO
60504165,10857627,2004-05-28,PRO
60504165,11166417,2005-06-25,PRO
60504165,10841229,2004-05-07,PRO
60504165,10841222,2004-05-07,PRO
60504165,10857628,2004-05-28,PRO
60504165,11166416,2005-06-25,PRO
60504165,11351705,2006-02-09,PRO
60504165,PCT/US04/30465,2004-09-16,PRO
60504165,PCT/US04/30464,2004-09-16,PRO
60504165,PCT/US04/30225,2004-09-16,PRO
60504167,10570885,2006-12-15,PRO
60504167,PCT/US04/30438,2004-09-17,PRO
60504169,10958528,2004-10-05,PRO
60504169,10943112,2004-09-16,PRO
60504169,12824295,2010-06-28,PRO
60504170,12502071,2009-07-13,PRO
60504170,11417869,2006-05-03,PRO
60504170,11841816,2007-08-20,PRO
60504170,90011845,2011-09-06,PRO
60504170,11777243,2007-07-12,PRO
60504170,90011842,2011-09-06,PRO
60504170,10946207,2004-09-21,PRO
60504170,90011827,2011-09-08,PRO
60504170,13454026,2012-04-23,PRO
60504170,11417398,2006-05-03,PRO
60504170,90011841,2011-09-15,PRO
60504170,10946164,2004-09-21,PRO
60504170,PCT/US04/30858,2004-09-20,PRO
60504170,90011830,2011-09-14,PRO
60504170,11831833,2007-07-31,PRO
60504170,12705540,2010-02-12,PRO
60504170,90011831,2011-09-02,PRO
60504170,90011832,2011-09-06,PRO
60504170,90011919,2011-09-23,PRO
60504170,90011839,2011-12-30,PRO
60504170,12025712,2008-02-04,PRO
60504170,90011825,2011-09-02,PRO
60504170,12026348,2008-02-05,PRO
60504170,12359164,2009-01-23,PRO
60504170,11777240,2007-07-12,PRO
60504170,90011828,2011-09-14,PRO
60504170,90011846,2011-09-08,PRO
60504170,11841914,2007-08-20,PRO
60504170,90011820,2011-09-01,PRO
60504170,12026463,2008-02-05,PRO
60504170,90011823,,PRO
60504170,90011917,2011-09-23,PRO
60504170,10946161,2004-09-21,PRO
60504170,11417471,2006-05-03,PRO
60504170,90011826,2011-09-08,PRO
60504170,90011840,,PRO
60504170,10946054,2004-09-21,PRO
60504170,13453932,2012-04-23,PRO
60504170,11781207,2007-07-20,PRO
60504170,11781149,2007-07-20,PRO
60504170,90011836,2011-09-08,PRO
60504170,12717094,2010-03-03,PRO
60504170,10946252,2004-09-21,PRO
60504170,11417772,2006-05-03,PRO
60504170,90011920,2011-09-23,PRO
60504170,90011843,2011-09-06,PRO
60504170,10945773,2004-09-21,PRO
60504170,11777188,2007-07-12,PRO
60504170,11831829,2007-07-31,PRO
60504170,90011819,2011-09-01,PRO
60504170,90011821,2011-10-20,PRO
60504170,90011824,2011-09-02,PRO
60504170,11347823,2006-02-03,PRO
60504170,11418005,2006-05-03,PRO
60504170,11777190,2007-07-12,PRO
60504170,90011837,2011-09-10,PRO
60504170,12025624,2008-02-04,PRO
60504170,90011844,,PRO
60504170,10946208,2004-09-21,PRO
60504170,90011838,2011-09-15,PRO
60504170,11417901,2006-05-03,PRO
60504170,12717092,2010-03-03,PRO
60504170,90012242,2012-04-05,PRO
60504170,11347840,2006-02-03,PRO
60504170,10945223,2004-09-20,PRO
60504171,PCT/US04/30679,2004-09-17,PRO
60504171,10944503,2004-09-16,PRO
60504171,10943718,2004-09-17,PRO
60504171,PCT/US04/31075,2004-09-17,PRO
60504172,PCT/US04/30698,2004-09-17,PRO
60504172,10969196,2004-09-17,PRO
60504175,11215721,2005-08-29,PRO
60504175,PCT/US04/16894,2004-05-28,PRO
60504175,10742641,2003-12-18,PRO
60504175,12291752,2008-11-13,PRO
60504180,13678463,2012-11-15,PRO
60504180,10572147,2007-04-20,PRO
60504180,12972323,2010-12-17,PRO
60504180,PCT/US04/30675,2004-09-17,PRO
60504182,11301385,2005-12-13,PRO
60504182,10847892,2004-05-18,PRO
60504182,PCT/US04/30021,2004-09-14,PRO
60504182,10995952,2004-11-23,PRO
60504182,11280003,2005-11-16,PRO
60504182,11371472,2006-03-09,PRO
60504182,11280004,2005-11-16,PRO
60504184,10945242,2004-09-20,PRO
60504185,10923419,2004-08-20,PRO
60504188,13272868,2011-10-13,PRO
60504188,PCT/US04/30968,2004-09-22,PRO
60504188,10572908,2006-10-02,PRO
60504189,10945935,2004-09-22,PRO
60504189,12365593,2009-02-04,PRO
60504189,11779335,2007-07-18,PRO
60504189,11779338,2007-07-18,PRO
60504193,10946501,2004-09-21,PRO
60504194,10918447,2004-08-16,PRO
60504194,12557708,2009-09-11,PRO
60504196,10947775,2004-09-22,PRO
60504196,PCT/US04/31186,2004-09-22,PRO
60504196,12140871,2008-06-17,PRO
60504202,11591634,2006-11-02,PRO
60504202,11978590,2007-10-30,PRO
60504203,11932180,2007-10-31,PRO
60504203,10946327,2004-09-22,PRO
60504206,10573298,2007-02-12,PRO
60504206,PCT/US04/26735,2004-09-13,PRO
60504207,10934525,2004-09-07,PRO
60504208,12068434,2008-02-06,PRO
60504208,10946068,2004-09-22,PRO
60504210,10944838,2004-09-21,PRO
60504210,10850424,2004-05-21,PRO
60504210,10850407,2004-05-21,PRO
60504210,11437652,2006-05-22,PRO
60504210,11431665,2006-05-11,PRO
60504210,10944840,2004-09-21,PRO
60504212,10942021,2004-09-16,PRO
60504213,10946536,2004-09-21,PRO
60504213,11432843,2006-05-12,PRO
60504213,12075842,2008-03-13,PRO
60504213,11380285,2006-04-26,PRO
60504215,11732939,2007-04-04,PRO
60504215,10939713,2004-09-13,PRO
60504215,11732936,2007-04-04,PRO
60504215,PCT/US04/31030,2004-09-21,PRO
60504218,10944879,2004-09-21,PRO
60504218,10944868,2004-09-21,PRO
60504218,10944878,2004-09-21,PRO
60504220,10944834,2004-09-21,PRO
60504220,10944835,2004-09-21,PRO
60504223,10944834,2004-09-21,PRO
60504223,10944835,2004-09-21,PRO
60504225,11517464,2006-09-08,PRO
60504225,11131263,2005-05-18,PRO
60504225,10945948,2004-09-22,PRO
60504226,10945444,2004-09-21,PRO
60504227,10945492,2004-09-21,PRO
60504227,12209854,2008-09-12,PRO
60504227,10722545,2003-11-28,PRO
60504227,13862840,2013-04-15,PRO
60504228,10824941,2004-04-15,PRO
60504228,12723998,2010-03-15,PRO
60504229,PCT/US04/26883,2004-08-18,PRO
60504229,10920549,2004-08-17,PRO
60504229,PCT/US04/30787,2004-09-17,PRO
60504229,10943721,2004-09-17,PRO
60504229,12872730,2010-08-31,PRO
60504229,10920569,2004-08-17,PRO
60504230,PCT/US04/30618,2004-09-17,PRO
60504230,10944321,2004-09-17,PRO
60504230,10943732,2004-09-17,PRO
60504231,10943485,2004-09-18,PRO
60504233,10937109,2004-09-09,PRO
60504233,14327454,2014-07-09,PRO
60504233,10940419,2004-09-14,PRO
60504233,12699754,2010-02-03,PRO
60504233,14047717,2013-10-07,PRO
60504233,11950349,2007-12-04,PRO
60504233,14328610,2014-07-10,PRO
60504233,10937091,2004-09-09,PRO
60504233,11950328,2007-12-04,PRO
60504233,11950342,2007-12-04,PRO
60504233,11950318,2007-12-04,PRO
