application_number,foreign_parent_id,foreign_parent_date,parent_country_code,parent_country
PCT/US99/20132,10-276668,1998-09-11,JP,JAPAN
PCT/US99/20204,9811172,1998-09-03,FR,FRANCE
PCT/US99/20209,PCT/US99/01964,1999-01-29,US,UNITED STATES OF AMERICA
PCT/US99/20323,"198 48,673",1998-10-22,DE,GERMANY
PCT/US99/20323,"198 60,357",1998-12-24,DE,GERMANY
PCT/US99/20353,PCT/US99/04181,1999-02-26,US,UNITED STATES OF AMERICA
PCT/US99/20415,19842026.9,1998-09-14,DE,GERMANY
PCT/US99/20421,10-253706,1998-09-08,JP,JAPAN
PCT/US99/20471,98 11519,1998-09-11,FR,FRANCE
PCT/US99/20471,99 00162,1999-01-06,FR,FRANCE
PCT/US99/20472,98 11518,1998-09-11,FR,FRANCE
PCT/US99/20484,PCT/US99/03484,1999-02-17,US,UNITED STATES OF AMERICA
PCT/US99/20502,98116893.3,1998-09-07,None,None
PCT/US99/20503,98116894.1,1998-09-07,None,None
PCT/US99/20504,98116895.8,1998-09-07,None,None
PCT/US99/20526,9819545.6,1998-09-09,GB,UNITED KINGDOM
PCT/US99/20527,H10-270604,1998-09-08,JP,JAPAN
PCT/US99/20594,PCT/US98/18824,1998-09-10,US,UNITED STATES OF AMERICA
PCT/US99/20649,37273,1998-09-10,KR,REPUBLIC OF KOREA
PCT/US99/20649,37274,1998-09-10,KR,REPUBLIC OF KOREA
PCT/US99/20831,98117115.0,1998-09-10,None,None
PCT/US99/20923,98116895.8,1998-09-07,None,None
PCT/US99/20925,98116895.8,1998-09-07,None,None
PCT/US99/20926,98116895.8,1998-09-07,None,None
PCT/US99/20929,9811332,1998-09-11,FR,FRANCE
PCT/US99/20933,9811331,1998-09-14,FR,FRANCE
PCT/US99/20944,PCT/US98/19177,1998-09-14,US,UNITED STATES OF AMERICA
PCT/US99/20960,"2,246,663",1998-09-18,CA,CANADA
PCT/US99/21026,9819926.8,1998-09-14,GB,UNITED KINGDOM
PCT/US99/21048,PCT/US98/19121,1998-09-16,US,UNITED STATES OF AMERICA
PCT/US99/21090,PCT/US98/19330,1998-09-16,US,UNITED STATES OF AMERICA
PCT/US99/21117,H10-258765,1998-09-11,JP,JAPAN
PCT/US99/21117,H11-206973,1999-07-22,JP,JAPAN
PCT/US99/21118,9820121.3,1998-09-15,GB,UNITED KINGDOM
PCT/US99/21148,98203134.6,1998-09-17,None,None
PCT/US99/21166,9819979.7,1998-09-15,GB,UNITED KINGDOM
PCT/US99/21246,1010150,1998-09-22,NL,NETHERLANDS
PCT/US99/21246,98204334.1,1998-12-21,None,None
PCT/US99/21248,9803246-9,1998-09-24,SE,SWEDEN
PCT/US99/21345,98870193.4,1998-09-16,None,None
PCT/US99/21347,98870195.9,1998-09-16,None,None
PCT/US99/21417,99104113.5,1999-03-15,CN,CHINA
PCT/US99/21484,98 12139,1998-09-29,FR,FRANCE
PCT/US99/21504,9819925.0,1998-09-14,GB,UNITED KINGDOM
PCT/US99/21519,9820159.3,1998-09-17,GB,UNITED KINGDOM
PCT/US99/21547,PCT/US98/19437,1998-09-17,US,UNITED STATES OF AMERICA
PCT/US99/21559,10-264257,1998-09-18,JP,JAPAN
PCT/US99/21583,9820457.1,1998-09-19,GB,UNITED KINGDOM
PCT/US99/21588,98870196.7,1998-09-16,None,None
PCT/US99/21675,PCT/US98/23034,1998-10-30,US,UNITED STATES OF AMERICA
PCT/US99/21773,9824554.1,1998-11-09,GB,UNITED KINGDOM
PCT/US99/21795,9821050.3,1998-09-28,GB,UNITED KINGDOM
PCT/US99/21842,98118254.6,1998-09-25,None,None
PCT/US99/21843,PCT/US98/20221,1998-09-25,US,UNITED STATES OF AMERICA
PCT/US99/21872,10-295221,1998-10-16,JP,JAPAN
PCT/US99/21915,10-310199,1998-10-30,JP,JAPAN
PCT/US99/22193,PCT/US98/19921,1998-09-23,US,UNITED STATES OF AMERICA
PCT/US99/22269,99 400 394.5,1999-02-18,None,None
PCT/US99/22269,98 402 374.7,1998-09-25,None,None
PCT/US99/22333,10-305164,1998-10-27,JP,JAPAN
PCT/US99/22337,98203244.3,1998-09-28,None,None
PCT/US99/22337,98203235.1,1998-09-25,None,None
PCT/US99/22393,PCT/US98/20223,1998-09-25,US,UNITED STATES OF AMERICA
PCT/US99/22394,PCT/US98/20223,1998-09-25,US,UNITED STATES OF AMERICA
PCT/US99/22396,PCT/US98/20223,1998-09-25,US,UNITED STATES OF AMERICA
PCT/US99/22420,PCT/US99/01790,1999-01-27,US,UNITED STATES OF AMERICA
PCT/US99/22471,PCT/US98/21012,1998-10-02,US,UNITED STATES OF AMERICA
PCT/US99/22471,PCT/US98/21013,1998-10-02,US,UNITED STATES OF AMERICA
PCT/US99/22472,98870206.4,1998-10-01,None,None
PCT/US99/22472,98204346.5,1998-12-19,None,None
PCT/US99/22474,9822023.9,1998-10-09,GB,UNITED KINGDOM
PCT/US99/22481,98870207.2,1998-10-05,None,None
PCT/US99/22482,98870208.0,1998-10-15,None,None
PCT/US99/22536,PCT/US99/06017,1999-03-19,US,UNITED STATES OF AMERICA
PCT/US99/22564,98117983,1998-10-01,RU,RUSSIAN FEDERATION
PCT/US99/22651,9821524.7,1998-10-02,GB,UNITED KINGDOM
PCT/US99/22653,9821555.1,1998-10-02,GB,UNITED KINGDOM
PCT/US99/22763,98 402906.6,1998-11-20,None,None
PCT/US99/22774,98203796.2,1998-11-11,None,None
PCT/US99/22804,1984/CAL/98,1998-11-09,IN,INDIA
PCT/US99/22838,1882/CAL/98,1998-10-22,IN,INDIA
PCT/US99/22840,98870232.0,1998-10-30,None,None
PCT/US99/22841,98870232.0,1998-10-30,None,None
PCT/US99/22841,99870042.1,1999-03-11,None,None
PCT/US99/22841,98870231.2,1998-10-30,None,None
PCT/US99/22842,PCT/US99/11372,1999-05-21,US,UNITED STATES OF AMERICA
PCT/US99/22842,PCT/US99/10986,1999-05-19,US,UNITED STATES OF AMERICA
PCT/US99/22842,PCT/US99/11330,1999-05-21,US,UNITED STATES OF AMERICA
PCT/US99/22842,PCT/US99/11374,1999-05-21,US,UNITED STATES OF AMERICA
PCT/US99/23018,980990,1998-11-27,IE,IRELAND
PCT/US99/23018,980991,1998-11-27,IE,IRELAND
PCT/US99/23147,9905474.4,1999-03-11,None,None
PCT/US99/23148,9905475.1,1999-03-11,None,None
PCT/US99/23151,98119581.1,1998-10-16,None,None
PCT/US99/23154,9822654.1,1998-10-17,GB,UNITED KINGDOM
PCT/US99/23154,9828816.0,1998-12-31,GB,UNITED KINGDOM
PCT/US99/23228,9808284,1998-10-07,MX,MEXICO
PCT/US99/23232,"126,869",1998-11-02,IL,ISRAEL
PCT/US99/23298,98119574.6,1998-10-16,None,None
PCT/US99/23299,98119550.6,1998-10-16,None,None
PCT/US99/23300,9822654.1,1998-10-17,GB,UNITED KINGDOM
PCT/US99/23307,PCT/US98/21000,1998-10-06,US,UNITED STATES OF AMERICA
PCT/US99/23325,981283,1998-10-16,FR,FRANCE
PCT/US99/23327,98105286,1998-10-07,UA,UKRAINE
PCT/US99/23383,577-99,1999-03-26,CL,CHILE
PCT/US99/23499,10-325369,1998-11-16,JP,JAPAN
PCT/US99/23535,198 46 493.2,1998-10-09,DE,GERMANY
PCT/US99/23577,98 14862,1998-11-20,FR,FRANCE
PCT/US99/23597,PCT/US98/25699,1998-12-04,US,UNITED STATES OF AMERICA
PCT/US99/23616,9824572.3,1998-11-09,GB,UNITED KINGDOM
PCT/US99/23755,9824574.9,1998-11-09,GB,UNITED KINGDOM
PCT/US99/23757,9824573.1,1998-11-09,GB,UNITED KINGDOM
PCT/US99/23777,2255161,1998-12-03,CA,CANADA
PCT/US99/23787,9822245.8,1998-10-13,GB,UNITED KINGDOM
PCT/US99/23793,,1998-10-13,US,UNITED STATES OF AMERICA
PCT/US99/23844,9822461.1,1998-10-15,GB,UNITED KINGDOM
PCT/US99/23855,10-292457,1998-10-14,JP,JAPAN
PCT/US99/23860,PCT/US98/21860,1998-10-16,US,UNITED STATES OF AMERICA
PCT/US99/23982,HEI 10-307665,1998-10-28,JP,JAPAN
PCT/US99/23982,HEI 11-291967,1999-10-16,JP,JAPAN
PCT/US99/23987,PCT/US98/23430,1998-10-30,US,UNITED STATES OF AMERICA
PCT/US99/23995,9824352.0,1998-11-06,GB,UNITED KINGDOM
PCT/US99/23995,9824353.8,1998-11-06,GB,UNITED KINGDOM
PCT/US99/24022,98203513.1,1998-10-19,None,None
PCT/US99/24146,10-313993,1998-10-16,JP,JAPAN
PCT/US99/24168,PCT/US99/18811,1999-08-17,US,UNITED STATES OF AMERICA
PCT/US99/24168,PCT/US99/12868,1999-06-08,US,UNITED STATES OF AMERICA
PCT/US99/24203,10-297290,1998-10-19,JP,JAPAN
PCT/US99/24315,9822686.3,1998-10-19,GB,UNITED KINGDOM
PCT/US99/24485,198 48 144.6,1998-10-20,DE,GERMANY
PCT/US99/24485,198 48 153.3,1998-10-20,DE,GERMANY
PCT/US99/24505,98203574.3,1998-10-23,None,None
PCT/US99/24506,98120073.6,1998-10-23,None,None
PCT/US99/24513,9822685.5,1998-10-19,GB,UNITED KINGDOM
PCT/US99/24559,98 229711.4,1998-10-21,CN,CHINA
PCT/US99/24559,98 229712.2,1998-10-21,CN,CHINA
PCT/US99/24654,9822972.7,1998-10-21,GB,UNITED KINGDOM
PCT/US99/24655,9822971.9,1998-10-21,GB,UNITED KINGDOM
PCT/US99/24655,9915632.5,1999-07-05,GB,UNITED KINGDOM
PCT/US99/24728,98121053,1998-11-16,RU,RUSSIAN FEDERATION
PCT/US99/24729,98120377,1998-11-10,RU,RUSSIAN FEDERATION
PCT/US99/24730,981210554,1998-11-16,RU,RUSSIAN FEDERATION
PCT/US99/24731,98120889,1998-11-16,RU,RUSSIAN FEDERATION
PCT/US99/24732,98122569,1998-12-15,RU,RUSSIAN FEDERATION
PCT/US99/24734,98120378,1998-11-10,RU,RUSSIAN FEDERATION
PCT/US99/24743,98120376,1998-11-10,RU,RUSSIAN FEDERATION
PCT/US99/24744,10-313708,1998-11-04,JP,JAPAN
PCT/US99/24744,10-313705,1998-11-04,JP,JAPAN
PCT/US99/24744,10-313707,1998-11-04,JP,JAPAN
PCT/US99/24744,10-313706,1998-11-04,JP,JAPAN
PCT/US99/24767,10-302833,1998-10-23,JP,JAPAN
PCT/US99/24863,1881/CAL/98,1998-10-22,IN,INDIA
PCT/US99/24914,98120611.3,1998-11-02,None,None
PCT/US99/24940,98120610.5,1998-11-02,None,None
PCT/US99/24940,98124198.7,1998-12-21,None,None
PCT/US99/24948,9900148.9,1999-01-05,GB,UNITED KINGDOM
PCT/US99/25001,9900160.4,1999-01-05,GB,UNITED KINGDOM
PCT/US99/25004,9803665-0,1998-10-26,SE,SWEDEN
PCT/US99/25058,980903,1998-10-30,IE,IRELAND
PCT/US99/25115,10-307165,1999-10-28,JP,JAPAN
PCT/US99/25220,982386,1998-11-04,FI,FINLAND
PCT/US99/25222,98870240.3,1998-11-05,None,None
PCT/US99/25223,98870239.5,1998-11-05,None,None
PCT/US99/25246,"P-101,358",1999-10-21,US,UNITED STATES OF AMERICA
PCT/US99/25259,9824225.8,1998-11-06,GB,UNITED KINGDOM
PCT/US99/25267,9823695.3,1998-10-30,GB,UNITED KINGDOM
PCT/US99/25334,10-322859,1998-10-28,JP,JAPAN
PCT/US99/25369,PCT/US96/07265,1996-04-26,US,UNITED STATES OF AMERICA
PCT/US99/25392,98870225.4,1998-10-28,None,None
PCT/US99/25395,PCT/US98/26154,1998-12-08,US,UNITED STATES OF AMERICA
PCT/US99/25529,9909799.1,1999-04-28,GB,UNITED KINGDOM
PCT/US99/25555,315739/1998,1998-11-06,JP,JAPAN
PCT/US99/25558,9909799.1,1999-04-28,GB,UNITED KINGDOM
PCT/US99/25573,98870245.2,1998-11-09,None,None
PCT/US99/25624,98.120191.6,1998-10-30,None,None
PCT/US99/25685,MI99A000211,1999-02-04,IT,ITALY
PCT/US99/25687,PCT/US99/19665,1999-08-31,US,UNITED STATES OF AMERICA
PCT/US99/25712,98120476.1,1998-10-28,None,None
PCT/US99/25781,98203867.1,1998-11-19,None,None
PCT/US99/25791,9824027.8,1998-11-03,GB,UNITED KINGDOM
PCT/US99/25823,19902483.9,1999-01-22,DE,GERMANY
PCT/US99/25873,PP6891,1998-11-04,AU,AUSTRALIA
PCT/US99/25873,PP7975,1998-12-30,AU,AUSTRALIA
PCT/US99/25912,PCT/US99/13463,1999-06-15,US,UNITED STATES OF AMERICA
PCT/US99/26018,M.19843,1998-11-24,IT,ITALY
PCT/US99/26058,Y1F0589,1998-11-05,JP,JAPAN
PCT/US99/26061,9915626.7,1999-07-05,GB,UNITED KINGDOM
PCT/US99/26061,9824398.3,1998-11-10,GB,UNITED KINGDOM
PCT/US99/26066,199 04 665.4,1999-02-04,GD,GRENADA
PCT/US99/26066,99 115 967.4,1999-08-13,None,None
PCT/US99/26066,98-161,1998-11-13,LT,LITHUANIA
PCT/US99/26083,PCT/US98/27664,1998-12-28,None,UNITED STATES OF AMERICA
PCT/US99/26137,9824358.7,1998-11-07,GB,UNITED KINGDOM
PCT/US99/26237,P 98 01 05608,1998-11-06,AR,ARGENTINA
PCT/US99/26237,P 99 01 00677,1999-02-23,AR,ARGENTINA
PCT/US99/26238,P 98 01 05609,1998-11-06,AR,ARGENTINA
PCT/US99/26238,P 99 01 00679,1999-02-23,AR,ARGENTINA
PCT/US99/26240,P99 01 00681,1999-02-23,AR,ARGENTINA
PCT/US99/26240,P 98 01 05611,1998-11-06,AR,ARGENTINA
PCT/US99/26241,P98 01 00610,1998-11-06,AR,ARGENTINA
PCT/US99/26241,P 99 01 00680,1999-02-23,AR,ARGENTINA
PCT/US99/26246,98870244.5,1998-11-09,None,None
PCT/US99/26333,PCT/US99/19936,1999-08-30,US,UNITED STATES OF AMERICA
PCT/US99/26341,98870246.O,1998-11-10,None,None
PCT/US99/26422,9825118.4,1998-11-16,GB,UNITED KINGDOM
PCT/US99/26588,98870263.5,1998-12-02,None,None
PCT/US99/26588,98870247.8,1998-11-10,None,None
PCT/US99/26589,98870248.6,1998-11-10,None,None
PCT/US99/26590,98870249.4,1998-11-10,None,None
PCT/US99/26600,PCT/US98/23987,1998-11-10,US,UNITED STATES OF AMERICA
PCT/US99/26601,PCT/US98/23988,1998-11-10,US,UNITED STATES OF AMERICA
PCT/US99/26602,PCT/US98/23986,1998-11-10,US,UNITED STATES OF AMERICA
PCT/US99/26603,98870250.2,1998-11-10,None,None
PCT/US99/26604,98870251.0,1998-11-10,None,None
PCT/US99/26605,99870211.2,1999-10-14,None,None
PCT/US99/26605,98870247.8,1998-11-10,None,None
PCT/US99/26605,98870263.5,1998-12-02,None,None
PCT/US99/26606,PCT/US98/23989,1998-11-10,US,UNITED STATES OF AMERICA
PCT/US99/26607,PCT/US98/23990,1998-11-10,US,UNITED STATES OF AMERICA
PCT/US99/26608,PCT/US98/23985,1998-11-10,US,UNITED STATES OF AMERICA
PCT/US99/26609,PCT/US98/23982,1998-11-10,US,UNITED STATES OF AMERICA
PCT/US99/26617,9900072.1,1999-01-04,GB,UNITED KINGDOM
PCT/US99/26623,9901338.5,1999-01-21,GB,UNITED KINGDOM
PCT/US99/26746,9824893.3,1998-11-12,GB,UNITED KINGDOM
PCT/US99/26807,1998 01483,1998-11-13,DK,DENMARK
PCT/US99/26831,10-359976,1998-11-12,JP,JAPAN
PCT/US99/26831,10-359977,1998-11-12,JP,JAPAN
PCT/US99/26844,PCT/US99/03810,1999-02-22,US,UNITED STATES OF AMERICA
PCT/US99/26883,98121980.1,1998-11-19,None,None
PCT/US99/26884,PCT/US98/24577,1998-11-18,US,UNITED STATES OF AMERICA
PCT/US99/26884,PCT/US98/24576,1998-11-18,US,UNITED STATES OF AMERICA
PCT/US99/27045,TO 98 A 000973,1998-11-19,IT,ITALY
PCT/US99/27228,98122228.4,1998-11-23,None,None
PCT/US99/27229,98122263.1,1998-11-24,None,None
PCT/US99/27232,98122328.2,1998-11-24,None,None
PCT/US99/27328,9825423.8,1998-11-19,GB,UNITED KINGDOM
PCT/US99/27696,11-002770,1999-01-08,JP,JAPAN
PCT/US99/27745,19927270.0,1999-06-16,DE,GERMANY
PCT/US99/27746,9825429.5,1998-11-20,GB,UNITED KINGDOM
PCT/US99/27790,"P-101,434",1999-11-01,US,UNITED STATES OF AMERICA
PCT/US99/27840,PCT/US98/25239,1998-11-25,US,UNITED STATES OF AMERICA
PCT/US99/27913,127404,1998-12-06,IL,ISRAEL
PCT/US99/27974,10-353850,1998-11-27,JP,JAPAN
PCT/US99/28074,PCT/US99/01682,1999-01-27,US,UNITED STATES OF AMERICA
PCT/US99/28179,98870262.7,1998-12-02,None,None
PCT/US99/28180,98122815.8,1998-12-01,None,None
PCT/US99/28214,PCT/US99/21090,1999-09-15,US,UNITED STATES OF AMERICA
PCT/US99/28214,PCT/US99/20944,1999-09-13,US,UNITED STATES OF AMERICA
PCT/US99/28301,PCT/US98/25108,1998-12-01,US,UNITED STATES OF AMERICA
PCT/US99/28312,98122952.9,1998-12-03,None,None
PCT/US99/28409,PCT/US98/25108,1998-12-01,US,UNITED STATES OF AMERICA
PCT/US99/28420,9826841.0,1998-12-08,None,None
PCT/US99/28551,PCT/US99/05028,1998-03-08,US,UNITED STATES OF AMERICA
PCT/US99/28551,PCT/US99/20111,1999-09-01,US,UNITED STATES OF AMERICA
PCT/US99/28554,98123213.5,1998-12-05,None,None
PCT/US99/28555,9826397.3,1998-12-02,GB,UNITED KINGDOM
PCT/US99/28564,PCT/US99/28039,1999-10-05,US,UNITED STATES OF AMERICA
PCT/US99/28564,PCT/US99/20594,1999-09-08,US,UNITED STATES OF AMERICA
PCT/US99/28564,PCT/US99/21090,1999-09-15,US,UNITED STATES OF AMERICA
PCT/US99/28565,PCT/US99/21547,1999-09-15,US,UNITED STATES OF AMERICA
PCT/US99/28565,PCT/US99/21090,1999-09-15,US,UNITED STATES OF AMERICA
PCT/US99/28585,981008,1998-12-02,IE,IRELAND
PCT/US99/28608,9826783.4,1998-12-04,GB,UNITED KINGDOM
PCT/US99/28634,PCT/US99/12252,1999-06-02,US,UNITED STATES OF AMERICA
PCT/US99/28693,PCT/US98/25792,1998-12-04,US,UNITED STATES OF AMERICA
PCT/US99/28698,PCT/US99/28336,1999-11-30,US,UNITED STATES OF AMERICA
PCT/US99/28721,PCT/US98/25676,1998-12-03,US,UNITED STATES OF AMERICA
PCT/US99/28808,3655/DEL/98,1998-12-03,IN,INDIA
PCT/US99/28940,98123551,1998-12-15,RU,RUSSIAN FEDERATION
PCT/US99/28950,198 56 613.1,1998-12-08,DE,GERMANY
PCT/US99/28997,98870270.0,1998-12-14,None,None
PCT/US99/29078,10-366873,1998-12-24,JP,JAPAN
PCT/US99/29198,10-351113,1998-12-10,JP,JAPAN
PCT/US99/29265,9827207.3,1998-12-11,GB,UNITED KINGDOM
PCT/US99/29305,98124006.2,1998-12-17,None,None
PCT/US99/29330,99870220.3,1999-10-25,None,None
PCT/US99/29330,98870271.8,1998-12-14,None,None
PCT/US99/29331,98123642.5,1998-12-10,None,None
PCT/US99/29431,9827367.5,1998-12-11,GB,UNITED KINGDOM
PCT/US99/29451,PCT/US99/14815,1999-06-29,US,UNITED STATES OF AMERICA
PCT/US99/29552,9828482.1,1998-12-24,GB,UNITED KINGDOM
PCT/US99/29553,9828488.8,1998-12-24,GB,UNITED KINGDOM
PCT/US99/29661,981080,1998-12-21,IE,IRELAND
PCT/US99/29695,99400015.6,1999-01-05,None,None
PCT/US99/29707,10-375804,1998-12-16,JP,JAPAN
PCT/US99/29709,9828215.5,1998-12-21,GB,UNITED KINGDOM
PCT/US99/29714,9827731.2,1998-12-17,GB,UNITED KINGDOM
PCT/US99/29719,PCT/US98/12418,1998-06-12,US,UNITED STATES OF AMERICA
PCT/US99/29719,PCT/US96/19648,1996-12-12,US,UNITED STATES OF AMERICA
PCT/US99/29742,PCT/US96/18977,1996-11-11,None,UNITED STATES OF AMERICA
PCT/US99/29779,99400016.4,1999-01-05,None,None
PCT/US99/29795,98123817.3,1998-12-15,None,None
PCT/US99/29828,98403235.9,1998-12-21,None,None
PCT/US99/29870,9905564.2,1999-03-11,GB,UNITED KINGDOM
PCT/US99/29967,9827535.7,1998-12-14,GB,UNITED KINGDOM
PCT/US99/29988,P 9900022,1999-01-05,HU,HUNGARY
PCT/US99/29988,P 9902483,1999-07-22,HU,HUNGARY
PCT/US99/30077,11-7358,1999-01-14,JP,JAPAN
PCT/US99/30095,PCT/US99/21090,1999-09-15,US,UNITED STATES OF AMERICA
PCT/US99/30095,PCT/US99/28301,1999-12-01,US,UNITED STATES OF AMERICA
PCT/US99/30095,PCT/US99/05028,1999-03-08,US,UNITED STATES OF AMERICA
PCT/US99/30095,PCT/US99/28565,1999-12-02,US,UNITED STATES OF AMERICA
PCT/US99/30095,PCT/US99/12252,1999-06-02,US,UNITED STATES OF AMERICA
PCT/US99/30095,PCT/US99/28313,1999-11-30,US,UNITED STATES OF AMERICA
PCT/US99/30095,PCT/US99/28409,1999-11-30,US,UNITED STATES OF AMERICA
PCT/US99/30095,PCT/US99/20111,1999-09-01,US,UNITED STATES OF AMERICA
PCT/US99/30124,89 134,1998-12-14,DE,GERMANY
PCT/US99/30174,PCT/US98/19051,1998-09-11,US,UNITED STATES OF AMERICA
PCT/US99/30197,10-366465,1998-12-24,JP,JAPAN
PCT/US99/30206,9828109.0,1998-12-19,GB,UNITED KINGDOM
PCT/US99/30282,GB9827735.3,1998-12-17,GB,UNITED KINGDOM
PCT/US99/30282,GB9900793.2,1999-01-15,GB,UNITED KINGDOM
PCT/US99/30325,10-373892,1998-12-28,JP,JAPAN
PCT/US99/30503,9828377.3,1998-12-22,GB,UNITED KINGDOM
PCT/US99/30557,99100118.1,1999-01-04,None,None
PCT/US99/30558,99100115.7,1999-01-04,None,None
PCT/US99/30559,99100117.3,1999-01-04,None,None
PCT/US99/30560,99100116.5,1999-01-04,None,None
PCT/US99/30563,98124825.5,1998-12-30,None,None
PCT/US99/30564,98124824.8,1998-12-30,None,None
PCT/US99/30565,98124826.3,1998-12-30,None,None
PCT/US99/30566,98124828.9,1998-12-30,None,None
PCT/US99/30567,98124827.1,1998-12-30,None,None
PCT/US99/30691,99100119.9,1999-01-04,None,None
PCT/US99/30823,P10-372337,1998-12-28,JP,JAPAN
PCT/US99/30830,PCT/US99/23502,1999-10-13,US,UNITED STATES OF AMERICA
PCT/US99/30845,982811,1998-12-29,FI,FINLAND
PCT/US99/30873,10-3777183,1998-12-30,JP,JAPAN
PCT/US99/30903,99200332.7,1999-02-05,None,None
PCT/US99/30911,PCT/US99/12252,1999-06-02,US,UNITED STATES OF AMERICA
PCT/US99/30911,PCT/US99/21090,1999-09-15,US,UNITED STATES OF AMERICA
PCT/US99/30911,PCT/US99/28313,1999-11-30,US,UNITED STATES OF AMERICA
PCT/US99/30911,PCT/US99/21547,1999-09-15,US,UNITED STATES OF AMERICA
PCT/US99/30974,PP9075,1999-03-08,AU,AUSTRALIA
PCT/US99/30999,PCT/US99/20944,1999-09-13,US,UNITED STATES OF AMERICA
PCT/US99/30999,PCT/US99/28313,1999-11-30,US,UNITED STATES OF AMERICA
PCT/US99/30999,PCT/US99/21090,1999-09-15,US,UNITED STATES OF AMERICA
PCT/US99/30999,PCT/US99/20594,1999-09-08,US,UNITED STATES OF AMERICA
PCT/US99/30999,PCT/US99/28564,1999-12-02,US,UNITED STATES OF AMERICA
PCT/US99/30999,PCT/US00/23089,1999-10-05,US,UNITED STATES OF AMERICA
PCT/US99/30999,PCT/US99/28214,1999-11-29,US,UNITED STATES OF AMERICA
PCT/US99/31010,9828711.3,1998-12-24,GB,UNITED KINGDOM
PCT/US99/31012,PI 9805843-6,1998-12-29,BR,BRAZIL
PCT/US99/31013,PI 9805843-6,1998-12-29,BR,BRAZIL
PCT/US99/31097,P10-372325,1998-12-28,JP,JAPAN
PCT/US99/31145,092233783,1998-12-31,US,UNITED STATES OF AMERICA
PCT/US99/31145,092233783,1998-12-31,US,UNITED STATES OF AMERICA
PCT/US99/31209,9908515.1,1999-04-14,GB,UNITED KINGDOM
PCT/US99/31243,PCT/US99/05028,1999-03-08,US,UNITED STATES OF AMERICA
PCT/ZA01/00155,20005605,2000-10-12,ZA,SOUTH AFRICA
PCT/ZA02/00013,2000/3847,2001-01-31,ZA,SOUTH AFRICA
PCT/ZA02/00171,2001/9289,2001-11-12,ZA,SOUTH AFRICA
PCT/ZA03/00107,0218587.4,2002-08-12,GB,UNITED KINGDOM
PCT/ZA04/00045,2003/3380,2003-04-30,ZA,SOUTH AFRICA
PCT/ZA04/00072,2003/8654,2003-11-06,ZA,SOUTH AFRICA
PCT/ZA04/00072,2003/5129,2003-06-30,ZA,SOUTH AFRICA
PCT/ZA04/00072,2003/6980,2003-09-08,ZA,SOUTH AFRICA
PCT/ZA05/00158,2004/8518,2004-10-21,ZA,SOUTH AFRICA
PCT/ZA06/00012,2005/06319,2005-08-08,ZA,SOUTH AFRICA
PCT/ZA06/00022,2005/01285,2005-02-14,ZA,SOUTH AFRICA
PCT/ZA06/00053,2005/09731,2005-12-01,ZA,SOUTH AFRICA
PCT/ZA06/00112,2005/07682,2005-09-21,ZA,SOUTH AFRICA
PCT/ZA06/00115,2005/08213,2005-10-04,ZA,SOUTH AFRICA
PCT/ZA06/00115,2006/06536,2006-08-07,ZA,SOUTH AFRICA
PCT/ZA06/00115,2006/04692,2006-06-08,ZA,SOUTH AFRICA
PCT/ZA06/00115,2006/06534,2006-08-07,ZA,SOUTH AFRICA
PCT/ZA07/00017,2000/01193,2006-03-06,ZA,SOUTH AFRICA
PCT/ZA07/00017,2006/09203,2006-11-06,ZA,SOUTH AFRICA
PCT/ZA07/00024,2006/3759,2006-05-11,ZA,SOUTH AFRICA
PCT/ZA07/00070,2006/08462,2006-10-11,ZA,SOUTH AFRICA
PCT/ZA08/00075,2007/06993,2007-08-21,ZA,SOUTH AFRICA
PCT/ZA08/00100,2008/02564,2008-03-20,ZA,SOUTH AFRICA
PCT/ZA08/00100,2007/09930,2007-11-01,ZA,SOUTH AFRICA
PCT/ZA08/00100,2007/08760,2007-10-31,ZA,SOUTH AFRICA
PCT/ZA08/00120,2007/10445,2007-12-03,ZA,SOUTH AFRICA
PCT/ZA08/00126,2007/10024,2008-01-07,ZA,SOUTH AFRICA
PCT/ZA09/00009,2008/1271,2008-02-06,ZA,SOUTH AFRICA
PCT/ZA09/00052,2008/4940,2008-06-06,ZA,SOUTH AFRICA
PCT/ZA09/00055,2008/5323,2008-06-19,ZA,SOUTH AFRICA
PCT/ZA11/00027,2010/03011,2010-04-30,ZA,SOUTH AFRICA
PCT/ZA11/00027,2010/02859,2010-04-23,ZA,SOUTH AFRICA
PCT/ZA11/00029,2010/03406,2010-05-14,ZA,SOUTH AFRICA
PCT/ZA11/00037,2010/03968,2010-06-03,ZA,SOUTH AFRICA
PCT/ZA11/00052,2010/05252,2010-07-23,ZA,SOUTH AFRICA
PCT/ZA12/00053,2011/06880,2011-09-21,ZA,SOUTH AFRICA
PCT/ZA12/00069,2011/8002,2011-10-18,ZA,SOUTH AFRICA
PCT/ZA12/00072,2011/07640,2011-10-19,ZA,SOUTH AFRICA
PCT/ZA13/00006,2012/01311,2012-02-22,ZA,SOUTH AFRICA
PCT/ZA13/00006,2012/06653,2012-09-05,ZA,SOUTH AFRICA
PCT/ZA13/00016,2011/04519,2012-03-20,ZA,SOUTH AFRICA
PCT/ZA13/00081,2012/08153,2012-10-30,ZA,SOUTH AFRICA
PCT/ZA13/00090,2012/08969,2012-11-28,ZA,SOUTH AFRICA
PCT/ZA14/00012,2013/04133,2013-06-06,ZA,SOUTH AFRICA
