application_number,parent_application_number,parent_filing_date,continuation_type
12160256,PCT/EP07/00001,2007-01-02,NST
12160257,PCT/KR2007/000166,2007-01-09,NST
12160258,PCT/EP2007/000101,2007-01-09,NST
12160259,60757863,2006-01-11,PRO
12160259,60795596,2006-04-28,PRO
12160259,PCT/US07/00301,2007-01-09,NST
12160260,PCT/JP2007/051688,2007-02-01,NST
12160261,PCT/KR06/00091,2006-01-10,NST
12160262,PCT/US07/60092,2007-01-04,NST
12160263,PCT/US2007/000774,2007-01-12,NST
12160264,PCT/JP2007/053116,2007-02-20,NST
12160265,60757653,2006-01-10,PRO
12160265,PCT/US07/00621,2007-01-10,NST
12160266,60759099,2006-01-13,PRO
12160266,60779613,2006-03-06,PRO
12160266,PCT/US07/00987,2007-01-12,NST
12160267,PCT/EP2007/058860,2007-08-27,NST
12160268,PCT/JP2007/050944,2007-01-23,NST
12160269,PCT/IB07/01718,2007-01-11,NST
12160270,PCT/GB2007/000083,2007-01-12,NST
12160271,PCT/AU2007/000024,2007-01-12,NST
12160272,PCT/IB2006/003781,2006-12-27,NST
12160273,PCT/EP2007/054363,2007-05-04,NST
12160274,PCT/IB07/00546,2007-01-10,NST
12160275,PCT/NL2007/050006,2007-01-09,NST
12160276,PCT/EP2007/050105,2007-01-05,NST
12160277,PCT/EP07/07361,2007-08-21,NST
12160278,PCT/IT07/00028,2007-01-15,NST
12160279,PCT/EP2007/050257,2007-01-11,NST
12160280,PCT/CN2007/000087,2007-01-10,NST
12160281,PCT/JP2007/051804,2007-02-02,NST
12160282,PCT/JP2008/058797,2008-05-07,NST
12160283,PCT/AU2007/000007,2007-01-09,NST
12160284,PCT/JP2006/325869,2006-12-26,NST
12160285,PCT/JP2006/319053,2006-09-26,NST
12160286,PCT/JP2007/052449,2007-02-06,NST
12160287,PCT/EP07/50062,2007-01-04,NST
12160288,PCT/KR07/01027,2007-02-28,NST
12160289,PCT/EP2007/000258,2007-01-12,NST
12160290,PCT/JP2007/050293,2007-01-12,NST
12160291,PCT/JP2006/313711,2006-07-11,NST
12160292,PCT/EP07/50107,2007-01-05,NST
12160293,PCT/JP2007/051141,2007-01-25,NST
12160294,PCT/CN2007/000158,2007-01-16,NST
12160295,PCT/IL07/00025,2007-01-09,NST
12160296,PCT/GB2007/000292,2007-01-26,NST
12160297,PCT/JP2007/058967,2007-04-25,NST
12160298,PCT/US07/60570,2007-01-16,NST
12160299,PCT/US07/60567,2007-01-16,NST
