application_number,parent_application_number,parent_filing_date,continuation_type
08501683,08330832,1994-10-27,DIV
08501688,08121858,1993-09-17,DIV
08501690,08312017,1994-09-26,CIP
08501695,08353130,1994-12-09,CIP
08501696,08121361,1993-09-14,CON
08501698,08069684,1993-05-28,CON
08501702,08149077,1993-11-09,CON
08501703,08177010,1994-01-03,CON
08501704,08189062,1994-01-27,CON
08501711,08322939,1994-10-04,DIV
08501713,08378860,1995-01-26,DIV
08501717,08404421,1995-03-15,CIP
08501730,08161755,1993-12-03,CIP
08501743,08433646,1995-05-04,CIP
08501747,07767294,1991-09-27,CON
08501752,08342280,1994-11-18,DIV
08501757,08276020,1994-07-15,CON
08501760,08285453,1994-08-03,DIV
08501762,08103464,1993-08-06,CON
08501763,07291245,1988-12-28,CON
08501763,08003245,1993-01-11,CON
08501765,08242346,1994-05-13,CON
08501768,08313766,1994-09-28,CIP
08501776,08142861,1993-10-28,CON
08501777,08106330,1993-08-12,CON
08501779,08378860,1995-01-26,CIP
08501779,08098942,1993-07-27,CIP
08501779,08398945,1995-03-02,DIV
08501784,08212209,1994-03-11,CIP
08501799,08172971,1993-12-27,DIV
08501801,07819889,1992-01-13,CIP
08501801,07928492,1992-08-11,CIP
08501801,08085184,1993-06-30,CIP
08501810,07728142,1991-07-10,REI
08501837,08143230,1993-10-29,DIV
08501846,08412502,1995-03-29,CIP
08501847,08412502,1995-03-29,CIP
08501850,08412502,1995-03-29,CIP
08501856,08261786,1994-06-20,DIV
08501874,08345779,1994-11-22,DIV
08501875,08235535,1994-04-29,CON
08501879,08022560,1993-02-25,CIP
08501884,08183647,1994-01-18,CON
08501885,07928876,1992-08-11,CON
08501885,08318199,1994-10-05,CON
08501886,08257672,1994-06-08,CON
08501886,08391079,1995-02-21,CON
08501887,08199364,1994-02-18,CON
08501888,08071582,1993-06-02,CIP
08501888,08105419,1993-08-12,CON
08501889,08304038,1994-09-09,CIP
08501894,08145986,1993-10-29,DIV
08501898,08325769,1994-10-20,CIP
08501900,07966427,1992-10-26,CON
08501900,08275281,1994-07-12,CIP
08501904,08153216,1993-11-15,CIP
08501907,08140456,1993-10-25,CON
08501908,07998163,1992-12-29,CON
08501910,08139523,1993-10-20,CON
08501918,08296191,1994-08-24,DIV
08501929,08174809,1993-12-29,CON
08501931,08258743,1994-06-10,CON
08501932,08220450,1994-03-30,DIV
08501945,08255066,1994-06-07,DIV
08501949,08267063,1994-06-27,CON
08501951,08135804,1993-10-13,CON
08501969,07326229,1989-03-20,DIV
08501969,08271426,1994-07-07,CON
08501974,08154555,1993-11-19,CON
08501977,08214634,1994-03-18,CIP
08501982,08195664,1994-05-01,CIP
08501984,08037008,1993-03-25,CIP
08501986,08270204,1994-07-01,CON
08502004,08191616,1994-02-04,CIP
08502013,08141927,1993-10-28,CON
08502016,08227227,1994-04-13,CON
08502017,08111683,1993-08-25,CON
08502028,08250074,1994-05-27,CON
08502045,07984763,1992-12-03,CON
08502046,07912900,1992-07-13,CON
08502046,08285309,1994-08-03,CON
08502062,08307077,1994-09-16,CIP
08502066,08217180,1994-03-24,CON
08502077,08015938,1993-02-10,CON
08502079,07165600,1988-03-08,DIV
08502079,07482828,1990-02-21,CON
08502079,07861955,1992-04-01,CON
08502079,08227026,1994-04-13,CON
08502084,08179348,1994-01-10,CIP
08502092,08152350,1993-11-12,CON
