application_number,parent_application_number,parent_filing_date,continuation_type
14106300,61321212,2010-04-06,PRO
14106300,13064644,2011-04-05,CIP
14106300,13694621,2012-12-18,CIP
14106301,61187509,2009-06-16,PRO
14106301,12815894,2010-06-15,DIV
14106302,61745396,2012-12-21,PRO
14106302,61799093,2013-03-15,PRO
14106303,12758092,2010-04-12,CIP
14106305,61749142,2013-01-04,PRO
14106307,11302389,2005-12-14,DIV
14106309,08401871,1995-03-10,CIP
14106309,08508033,1995-07-27,CIP
14106309,08794871,1997-02-05,CIP
14106309,08833797,1997-04-09,CIP
14106309,08999583,1997-12-22,DIV
14106309,09855918,2001-05-15,DIV
14106309,10431685,2003-05-08,CON
14106309,11429849,2006-05-08,CON
14106309,12546483,2009-08-24,CON
14106309,13434472,2012-03-29,CON
14106309,13715874,2012-12-14,CON
14106309,PCT/US1995/016497,1995-12-08,CIP
14106310,61371276,2010-08-06,PRO
14106310,PCT/US11/46860,2011-08-05,NST
14106310,13581722,2012-08-29,DIV
14106312,61740250,2012-12-20,PRO
14106314,61404621,2010-10-06,PRO
14106314,61444998,2011-02-21,PRO
14106314,13190066,2011-07-25,CON
14106317,61737723,2012-12-14,PRO
14106319,14106161,2013-12-13,CON
14106320,12749259,2010-03-29,CON
14106323,61228494,2009-07-24,PRO
14106323,61243453,2009-09-17,PRO
14106323,12566467,2009-09-24,CIP
14106323,12566467,2009-09-24,CON
14106323,12686116,2010-01-12,CON
14106323,13892710,2013-05-13,CON
14106326,12523311,2009-12-21,CON
14106326,PCT/IB2007/000958,2007-04-13,NST
14106327,61335314,2010-01-05,PRO
14106327,12930348,2011-01-04,CON
14106328,61736975,2012-12-13,PRO
14106330,61781005,2013-03-14,PRO
14106331,61738196,2012-12-17,PRO
14106332,60480682,2003-06-23,PRO
14106332,10613349,2003-07-03,CON
14106332,11626167,2007-01-23,DIV
14106332,12575420,2009-10-07,CON
14106334,61868955,2013-08-22,PRO
14106338,PCT/JP2012/064171,2012-05-31,CON
14106342,12944470,2010-11-11,CON
14106343,13085253,2011-04-12,DIV
14106348,08397949,1995-03-03,CIP
14106348,08454934,1995-05-31,CIP
14106348,08905432,1997-08-04,CIP
14106348,09425517,1999-10-22,CON
14106348,09848594,2001-05-03,CON
14106348,11398819,2006-04-05,CON
14106348,13229503,2011-09-09,CON
14106348,13463504,2012-05-03,CON
14106350,61736926,2012-12-13,PRO
14106353,13153021,2011-06-03,DIV
14106354,12666067,2010-03-25,DIV
14106354,PCT/EP2008/004723,2008-06-10,NST
14106356,61618334,2012-03-30,PRO
14106356,13507217,2012-06-13,CON
14106357,61059708,2008-06-06,PRO
14106357,61108799,2008-10-27,PRO
14106357,12480627,2009-06-08,CON
14106358,61737255,2012-12-14,PRO
14106360,61737506,2012-12-14,PRO
14106360,61759621,2013-02-01,PRO
14106360,61858518,2013-07-25,PRO
14106360,61872603,2013-08-30,PRO
14106360,61874903,2013-09-06,PRO
14106360,61877928,2013-09-13,PRO
14106361,PCT/CN2012/076944,2012-06-14,CON
14106363,61876083,2013-09-10,PRO
14106364,PCT/US2012/042956,2012-06-18,CON
14106367,61738543,2012-12-18,PRO
14106367,61831667,2013-06-06,PRO
14106372,10922583,2004-08-19,DIV
14106372,11683122,2007-03-07,DIV
14106372,12783462,2010-05-19,DIV
14106372,13227187,2011-09-07,CON
14106372,13670209,2012-11-06,CON
14106374,13828709,2013-03-14,CON
14106375,61429077,2010-12-31,PRO
14106375,13341794,2011-12-30,CON
14106377,09243022,1999-02-02,CON
14106377,09923870,2001-08-06,CON
14106377,11980199,2007-10-29,CON
14106378,61221893,2009-06-30,PRO
14106378,12826390,2010-06-29,DIV
14106380,61736986,2012-12-13,PRO
14106384,61737584,2012-12-14,PRO
14106388,61317358,2010-03-25,PRO
14106388,13072573,2011-03-25,CON
14106391,60825921,2006-09-17,PRO
14106391,11855430,2007-09-14,CON
14106392,13569575,2012-08-08,CIP
14106393,11089524,2005-03-23,CON
14106393,13205487,2011-08-08,CON
14106393,PCT/GB03/04152,2003-09-24,CON
14106395,61893413,2013-10-21,PRO
14106397,13756572,2013-02-01,CON
14106399,60570907,2004-05-13,PRO
14106399,60616793,2004-10-06,PRO
14106399,11128301,2005-05-13,CON
14106399,12321825,2009-01-26,DIV
14106400,61737454,2012-12-14,PRO
14106403,60999774,2006-12-07,PRO
14106403,11987569,2007-11-30,DIV
14106404,61817559,2013-04-30,PRO
14106405,12736934,2011-02-16,CON
14106405,PCT/AU2009/000662,2009-05-27,NST
14106408,12937259,2011-02-01,DIV
14106408,PCT/SG09/00132,2009-04-08,NST
14106409,13057359,2011-07-28,CON
14106409,PCT/US2009/052748,2009-08-04,NST
14106410,12516478,2009-12-02,CON
14106410,PCT/JP2007/072568,2007-11-21,NST
14106414,61900179,2013-11-05,PRO
14106415,61371276,2010-08-06,PRO
14106415,PCT/US11/46860,2011-08-05,NST
14106415,13581722,2012-08-29,DIV
14106416,60197117,2000-04-14,PRO
14106416,60197085,2000-04-14,PRO
14106416,60239541,2000-10-10,PRO
14106416,60239340,2000-10-11,PRO
14106416,09835119,2001-04-13,CIP
14106416,60421226,2002-10-25,PRO
14106416,10695265,2003-10-27,CON
14106416,11405033,2006-04-14,CON
14106416,12182828,2008-07-30,CON
14106418,61848889,2013-01-15,PRO
14106419,61737680,2012-12-14,PRO
14106422,61868901,2013-08-22,PRO
14106423,61737577,2012-12-14,PRO
14106424,13227755,2011-09-08,CON
14106425,12440532,2010-01-04,CON
14106425,PCT/EP2007/007984,2007-09-13,NST
14106427,61222557,2009-07-02,PRO
14106427,12829680,2010-07-02,CON
14106427,61736882,2012-12-13,PRO
14106427,13830667,2013-03-14,CIP
14106429,61797690,2012-12-14,PRO
14106430,61737577,2012-12-14,PRO
14106431,60874720,2006-12-14,PRO
14106431,11955721,2007-12-13,CON
14106433,61737604,2012-12-14,PRO
14106437,61737582,2012-12-14,PRO
14106437,61759109,2013-01-31,PRO
14106438,12742652,2010-10-08,CON
14106438,PCT/US2008/083448,2008-11-13,NST
14106440,61087586,2008-08-08,PRO
14106440,12538064,2009-08-07,CON
14106441,61736935,2012-12-13,PRO
14106444,61302489,2010-02-08,PRO
14106444,13022905,2011-02-08,CON
14106446,12238663,2008-09-26,CON
14106451,61737806,2012-12-16,PRO
14106451,61836334,2013-06-18,PRO
14106451,61866979,2013-08-16,PRO
14106452,12343411,2008-12-23,CON
14106452,12343412,2008-12-23,CON
14106454,61166184,2009-04-02,PRO
14106454,PCT/US10/29552,2010-04-01,CON
14106454,12753049,2010-04-01,CON
14106455,61737044,2012-12-13,PRO
14106457,10504925,2005-01-24,CON
14106457,12758504,2010-04-12,CON
14106457,13272066,2011-10-12,CON
14106457,13484879,2012-05-31,CON
14106457,13766634,2013-02-13,CON
14106457,14015851,2013-08-30,CON
14106457,PCT/NZ03/00027,2003-02-18,NST
14106459,60787995,2006-03-31,PRO
14106459,11585415,2006-10-24,CON
14106459,12754394,2010-04-05,CON
14106459,13457346,2012-04-26,CON
14106461,61282526,2010-02-25,PRO
14106461,61344457,2010-07-27,PRO
14106461,61344580,2010-08-25,PRO
14106461,61344622,2010-09-01,PRO
14106461,PCT/US11/00352,2011-02-25,NST
14106461,13581157,2012-08-24,CON
14106463,14064051,2013-10-25,CIP
14106464,61790201,2013-03-15,PRO
14106466,12719464,2010-03-08,DIV
14106468,61394854,2010-10-20,PRO
14106468,PCT/US11/56349,2011-10-14,NST
14106468,13880120,,CON
14106473,12743559,2010-05-18,CON
14106473,PCT/EP2008/063307,2008-10-06,NST
14106474,61738956,2012-12-18,PRO
14106477,13133817,2011-10-03,DIV
14106477,PCT/US2009/067356,2009-12-09,NST
14106478,12343136,2008-12-23,CON
14106478,13671645,2012-11-08,CON
14106481,PCT/CN2011/084933,2011-12-29,CON
14106485,12983180,2010-12-31,CON
14106489,12343136,2008-12-23,CON
14106489,13671645,2012-11-08,DIV
14106490,61776734,2013-03-11,PRO
14106494,11007662,2004-12-07,CON
14106494,11851337,2007-09-06,CON
14106494,12338854,2008-12-18,CON
14106494,12538083,2009-08-07,CON
14106494,13619176,2012-09-14,CON
14106495,61881250,2013-09-23,PRO
14106499,PCT/CN2013/074653,2013-04-24,CON
14106504,13327390,2011-12-15,DIV
14106505,PCT/US2013/028670,2013-03-01,CON
14106508,60819441,2006-07-07,PRO
14106508,60821795,2006-08-08,PRO
14106508,11774984,2007-07-09,CON
14106511,11936053,2007-11-06,CON
14106511,13620083,2012-09-14,CON
14106513,13056544,2011-01-28,CON
14106513,PCT/JP2009/063530,2009-07-29,NST
14106514,60625331,2004-11-05,PRO
14106514,11232196,2005-09-20,DIV
14106514,11985865,2007-11-16,CON
14106514,12718987,2010-03-07,CIP
14106514,12938316,2010-11-02,CON
14106515,61736833,2012-12-13,PRO
14106515,61739582,2012-12-19,PRO
14106517,13331306,2011-12-20,DIV
14106520,13279151,2011-10-21,CIP
14106520,61550345,2011-10-21,PRO
14106520,61627996,2011-10-21,PRO
14106520,13632142,2012-09-30,CON
14106521,61765763,2013-02-17,PRO
14106523,61737444,2012-12-14,PRO
14106523,61834234,2013-06-12,PRO
14106524,61736687,2012-12-13,PRO
14106526,61798808,2013-03-15,PRO
14106528,61738926,2012-12-18,PRO
14106531,61736965,2012-12-13,PRO
14106531,61737579,2012-12-14,PRO
14106533,60245323,2000-11-01,PRO
14106533,10003740,2001-10-31,CIP
14106533,PCT/US01/45793,2001-10-31,CIP
14106533,10139606,2002-05-02,CIP
14106533,10444970,2003-05-23,CIP
14106533,10791223,2004-03-02,CON
14106533,12291017,2008-10-31,CON
14106533,13347415,2012-01-10,CON
14106533,13865848,2013-04-18,CON
14106534,11363582,2006-02-27,CON
14106534,12577428,2009-10-12,REI
14106537,61913488,2013-12-09,PRO
14106539,61831087,2013-06-04,PRO
14106542,61737401,2012-12-14,PRO
14106543,PCT/CN2012/080113,2012-08-14,CON
14106544,13624882,2012-09-21,DIV
14106545,PCT/US2013/030961,2013-03-13,CON
14106550,61737441,2012-12-14,PRO
14106553,13687724,2012-11-28,CON
14106554,12910615,2010-10-22,CON
14106555,61737244,2012-12-14,PRO
14106556,12646697,2009-12-23,CON
14106558,13080825,2011-04-06,DIV
14106561,11538136,2006-10-03,CIP
14106561,11687177,2007-03-16,CIP
14106561,12955719,2010-11-29,CON
14106561,13486324,2012-06-01,CON
14106562,13521409,2012-07-10,CON
14106562,PCT/KR2011/000167,2011-01-11,NST
14106566,61298861,2010-01-27,PRO
14106566,61305205,2010-02-17,PRO
14106566,13015458,2011-01-27,CIP
14106566,13175637,2011-07-01,CIP
14106566,13189402,2011-07-22,CIP
14106566,13719045,2012-12-18,CON
14106567,61737287,2012-12-14,PRO
14106568,10988120,2004-11-12,CON
14106568,12758455,2010-04-12,CIP
14106568,13565609,2012-08-02,CIP
14106572,13311369,2011-12-05,CON
14106578,13434980,2012-03-30,CON
14106581,61737957,2012-12-17,PRO
14106581,61763268,2013-02-11,PRO
14106584,12202364,2008-09-01,CIP
14106584,12473241,2009-05-27,CIP
14106584,61224849,2009-07-10,PRO
14106584,12540322,2009-08-12,CON
14106584,61392477,2010-10-13,PRO
14106584,13168954,2011-06-25,CON
14106584,13282446,2011-10-26,CON
14106584,13723181,2012-12-20,CIP
14106584,13924019,2013-06-21,CON
14106588,11764621,2007-06-18,CON
14106591,61846510,2013-07-15,PRO
14106592,61737439,2012-12-14,PRO
14106594,12668229,2010-01-08,CON
14106594,PCT/SE2008/050853,2008-07-09,NST
14106598,13434980,2012-03-30,CON
14106600,61328005,2010-04-26,PRO
14106600,13094173,2011-04-26,CIP
14106600,13282439,2011-10-26,DIV
14106601,61659838,2012-06-14,PRO
14106601,13918303,2013-06-14,CIP
14106602,12676132,2010-03-02,REI
14106602,PCT/KR2008/005164,2008-09-03,NST
14106603,12990163,2010-12-10,CON
14106603,PCT/US2009/043828,2009-05-13,NST
14106604,61781089,2013-03-14,PRO
14106605,12030147,2008-02-12,CON
14106605,13460316,2012-04-30,CON
14106607,61785610,2013-03-14,PRO
14106609,12994731,2011-03-04,CON
14106609,PCT/JP2009/059644,2009-05-20,NST
14106612,PCT/US2012/043002,2012-06-18,CON
14106613,61737638,2012-12-14,PRO
14106617,PCT/US2012/042517,2012-06-14,CON
14106620,09636010,2000-08-10,CON
14106620,10779106,2004-02-13,CON
14106620,12287705,2008-10-10,CON
14106623,13291926,2011-11-08,CON
14106625,13514938,2012-07-18,CON
14106625,PCT/NL2010/050831,2010-12-08,NST
14106627,13732194,2012-12-31,DIV
14106631,61737082,2012-12-13,PRO
14106634,PCT/CN2013/085738,2013-10-23,CON
14106636,09903431,2001-07-10,CON
14106636,11188025,2005-07-23,CON
14106636,13029267,2011-02-17,CON
14106636,PCT/EP2000/000141,2000-01-11,CON
14106637,60874720,2006-12-14,PRO
14106637,60874723,2006-12-14,PRO
14106637,60874730,2006-12-14,PRO
14106637,11955838,2007-12-13,CON
14106638,61737092,2012-12-13,PRO
14106641,61256211,2009-10-29,PRO
14106641,12916024,2010-10-29,DIV
14106642,PCT/CN2013/086152,2013-10-29,CON
14106649,PCT/CN2013/085289,2013-10-16,CON
14106650,60613742,2004-09-27,PRO
14106650,11236969,2005-09-27,CON
14106650,11247105,2005-10-11,CIP
14106650,11411314,2006-04-26,CIP
14106650,11618344,2006-12-29,CIP
14106650,11696987,2007-04-05,CIP
14106650,11868720,2007-10-08,CIP
14106650,11869517,2007-10-09,CIP
14106650,11872324,2007-10-15,CIP
14106650,12852179,2010-08-06,CIP
14106650,13198254,2011-08-04,CON
14106651,60981735,2007-10-22,PRO
14106651,12288593,2008-10-22,DIV
14106651,13309986,2011-12-02,CON
14106651,13691485,2012-11-30,CON
14106652,61754541,2013-01-19,PRO
14106654,13411990,2012-03-05,DIV
14106655,PCT/US2013/046445,2013-06-18,CON
14106656,61711216,2012-10-09,PRO
14106656,13759863,2013-02-05,CIP
14106656,13925724,2013-06-25,CIP
14106656,14081766,2013-11-15,CIP
14106659,61689930,2012-06-15,PRO
14106659,61689924,2012-06-15,PRO
14106659,61689933,2012-06-15,PRO
14106659,61689923,2012-06-15,PRO
14106659,61689921,2012-06-15,PRO
14106659,61689922,2012-06-15,PRO
14106659,61689929,2012-06-15,PRO
14106659,61689932,2012-06-15,PRO
14106659,61689935,2012-06-15,PRO
14106659,61689925,2012-06-15,PRO
14106659,61689939,2012-06-15,PRO
14106659,61689940,2012-06-15,PRO
14106659,61689945,2012-06-15,PRO
14106659,61689943,2012-06-15,PRO
14106659,61689953,2012-06-15,PRO
14106659,61849725,2013-02-01,PRO
14106659,61850631,2013-02-20,PRO
14106659,61851467,2013-03-08,PRO
14106659,61852451,2013-03-15,PRO
14106659,13918868,2013-06-14,CIP
14106659,PCT/US2013/046029,2013-06-14,CIP
14106660,13297085,2011-11-15,CON
14106661,61737237,2012-12-14,PRO
14106662,60713994,2005-09-02,PRO
14106662,11515343,2006-09-01,CON
14106662,12764027,2010-04-20,CON
14106662,13165609,2011-06-21,DIV
14106663,61866786,2013-08-16,PRO
14106664,61736726,2012-12-13,PRO
14106664,61876663,2013-09-11,PRO
14106665,61735153,2013-01-17,PRO
14106666,12766739,2010-04-23,CIP
14106666,61473207,2011-04-08,PRO
14106666,13105765,2011-05-11,CIP
