application_number,child_application_number,child_filing_date,continuation_type
09372107,09861982,2001-09-25,CIP
09372120,PCT/US00/14410,2000-05-25,CON
09372120,10102078,2002-03-20,CIP
09372122,PCT/US00/21921,2000-08-11,CON
09372124,09945641,2001-09-05,CON
09372125,PCT/US00/17879,2000-08-11,CON
09372125,09741794,2000-12-22,CIP
09372130,PCT/US00/20980,2000-08-01,CON
09372133,09887279,2001-06-22,CON
09372134,10639074,2003-08-12,DIV
09372134,PCT/US00/21758,2000-08-09,CON
09372134,10144277,2002-05-10,DIV
09372139,10186945,2002-07-02,CON
09372143,PCT/US00/00921,2000-01-13,CON
09372143,09571349,2000-05-16,CIP
09372143,09405367,1999-09-24,CIP
09372143,09816242,2001-03-23,CIP
09372143,10382094,2003-03-04,CIP
09372143,09569761,2000-05-12,CIP
09372145,10940632,2004-09-15,CON
09372145,10715406,2003-11-19,CON
09372145,10715404,2003-11-19,CON
09372146,10012874,2001-11-12,CON
09372146,10648698,2003-08-25,CON
09372154,09950688,2001-09-13,DIV
09372154,10979092,2004-11-02,DIV
09372154,11627246,2007-01-25,DIV
09372156,09944815,2001-08-30,CIP
09372156,09921972,2001-08-02,CON
09372157,PCT/US00/22676,2000-08-17,CON
09372158,10806415,2004-03-23,CIP
09372158,10717653,2003-11-21,CIP
09372158,09770663,2001-01-29,CIP
09372158,10160033,2002-06-04,CIP
09372158,10000806,2001-12-04,DIV
09372158,10693980,2003-10-28,CIP
09372158,10665448,2003-09-22,CIP
09372158,09662135,2000-09-14,CIP
09372158,10278097,2002-10-23,CIP
09372158,09480889,2000-01-11,CIP
09372158,10395298,2003-03-25,DIV
09372158,10769860,2004-02-03,CIP
09372160,10187984,2002-07-03,CIP
09372160,09676677,2000-10-02,CIP
09372160,11968820,2008-01-03,CIP
09372160,09631982,2000-08-03,CIP
09372160,11002981,2004-12-03,CIP
09372168,09450933,1999-11-29,CIP
09372179,09612240,2000-07-07,DIV
09372179,09612234,2000-07-07,DIV
09372190,09898470,2001-07-05,CON
09372191,09803957,2001-03-13,DIV
09372191,09803976,2001-03-13,DIV
09372191,09803901,2001-03-13,DIV
09372196,09900583,2001-07-06,CON
09372196,09747252,2000-12-21,CON
09372198,12582093,2009-10-20,CIP
09372198,10899216,2004-07-26,CIP
09372198,09945053,2001-08-31,CIP
09372198,12582106,2009-10-20,CIP
09372200,09662241,2000-09-14,DIV
09372201,PCT/US00/40586,2000-08-07,CON
09372201,09447333,1999-11-22,CIP
09372202,13524800,2012-06-15,CON
09372202,13524837,2012-06-15,CON
09372202,13524858,2012-06-15,CON
09372202,14070256,2013-11-01,CON
09372202,13868753,2013-04-23,CON
09372202,14645219,2015-03-11,CON
09372202,10196732,2002-07-17,CON
09372202,13524896,2012-06-15,CON
09372202,10440186,2003-05-19,CON
09372202,11840956,2007-08-18,CON
09372253,11067396,2005-02-22,CON
09372253,12569148,2009-09-29,CIP
09372253,13458367,2012-04-27,CIP
09372253,09492846,2000-01-27,CIP
09372253,10403359,2003-03-31,CIP
09372253,10396098,2003-03-25,CIP
09372253,11549042,2006-10-12,CON
09372253,09492844,2000-01-27,CIP
09372253,11549036,2006-10-12,CON
09372253,10403596,2003-03-31,CIP
09372254,PCT/US00/21613,2000-08-09,CON
09372260,09941121,2001-08-28,CON
09372260,10771305,2004-02-05,DIV
09372261,11556169,2006-11-03,CIP
09372261,09930763,2001-08-15,CIP
09372261,PCT/US00/22244,2000-08-11,CON
09372265,PCT/US00/40532,2000-08-01,CON
09372265,09789887,2001-02-21,DIV
09372270,PCT/US00/21486,2000-08-07,CON
09372274,PCT/US99/28525,1999-12-01,CON
09372274,09604180,2000-06-27,DIV
09372274,09802728,2001-03-09,DIV
09372274,09410897,1999-10-02,CIP
09372274,10934175,2004-09-03,DIV
09372274,PCT/US99/28526,1999-12-01,CON
09372274,PCT/US99/28521,1999-12-01,CON
09372274,PCT/US99/28493,1999-12-01,CON
09372274,11305376,2005-12-15,DIV
09372274,PCT/US99/28664,1999-12-01,CON
09372274,PCT/US99/28556,1999-12-01,CON
09372274,09921956,2001-08-03,DIV
09372278,09896422,2001-06-29,CIP
09372278,10073601,2002-02-11,CON
09372278,09826183,2001-04-04,CIP
09372278,09586926,2000-06-05,CIP
09372278,PCT/US00/13465,2000-05-16,CON
09372282,PCT/US00/21771,2000-08-09,CON
09372283,PCT/US00/07563,2000-03-22,CON
09372286,PCT/US00/20862,2000-08-01,CON
09372286,09666618,2000-09-20,DIV
09372287,09664505,2000-09-18,CON
09372291,10238954,2002-09-09,CIP
09372291,09747337,2000-12-21,CIP
09372291,10375847,2003-02-27,CIP
09372291,09747336,2000-12-21,CIP
09372299,09636695,2000-08-11,CIP
09372304,09969901,2001-10-03,CIP
09372315,10621810,2003-07-17,CIP
09372315,PCT/US00/21937,2000-08-10,CON
09372315,09663850,2000-09-18,CIP
09372316,09836685,2001-04-17,CIP
09372316,PCT/US00/21936,2000-08-10,CON
09372316,12474340,2009-05-29,CON
09372317,10788107,2004-02-26,DIV
09372319,09761211,2001-01-16,CIP
09372319,12174128,2008-07-16,CIP
09372319,11279350,2006-04-11,CIP
09372322,10737261,2003-12-15,CON
09372322,11418709,2006-05-05,CON
09372324,09898516,2001-07-02,CIP
09372338,12406702,2009-03-18,CON
09372338,11550275,2006-10-17,CON
09372338,10772164,2004-02-03,CON
09372338,10126752,2002-04-19,CON
09372350,PCT/US00/20206,2000-07-25,CON
09372360,09711991,2000-11-13,DIV
09372363,09799233,2001-03-05,CON
09372365,10284676,2002-10-31,DIV
09372365,PCT/US00/21955,2000-08-10,CON
09372365,11931872,2007-10-31,DIV
09372366,PCT/US00/03792,2000-02-14,CON
09372369,09973416,2001-10-09,CON
09372369,09941064,2001-08-28,CON
09372369,10843676,2004-05-11,CON
09372370,PCT/US00/21379,2000-08-04,CON
09372371,90010083,2008-01-29,REX
09372380,10808041,2004-03-24,DIV
09372386,09510751,2000-02-22,CIP
09372393,09767235,2001-01-18,DIV
09372394,10075854,2002-02-12,CON
09372394,13034103,2011-02-24,CON
09372394,11752222,2007-05-22,CON
09372394,09579976,2000-05-26,CON
09372394,10832909,2004-04-26,CON
09372399,10152241,2002-05-20,CON
09372399,10840670,2004-05-05,CON
09372399,12731094,2010-03-24,CON
09372402,PCT/US00/21700,2000-08-08,CON
09372402,PCT/US00/21702,2000-08-08,CON
09372402,PCT/US00/21701,2000-08-08,CON
09372405,10687190,2003-10-15,CIP
09372405,10899711,2004-07-26,CIP
09372405,09617721,2000-07-17,CIP
09372405,11468284,2006-08-29,CIP
09372405,10875096,2004-06-22,CIP
09372405,10687226,2003-10-15,CIP
09372405,10687243,2003-10-15,CIP
09372405,10687191,2003-10-15,CIP
09372412,10609331,2003-06-26,CON
09372416,11933080,2007-10-31,CON
09372416,PCT/US00/21793,2000-08-10,CON
09372416,13360806,2012-01-30,CON
09372416,11933122,2007-10-31,CON
09372416,11926939,2007-10-29,CON
09372419,PCT/US00/11733,2000-04-29,CON
09372421,PCT/US00/22375,2000-08-11,CON
09372425,10194801,2002-07-12,CON
09372427,10419592,2003-04-21,CON
09372427,09650231,2000-08-29,CON
09372428,PCT/US00/40531,2000-08-01,CON
09372428,09946390,2001-09-04,DIV
09372436,11061972,2005-02-16,CIP
09372436,PCT/US00/20719,2000-07-28,CON
09372437,10136248,2002-04-29,DIV
09372444,10184569,2002-06-28,CON
09372471,09496728,2000-02-02,DIV
09372472,09599244,2000-06-22,CIP
09372477,10194167,2002-07-11,CON
09372478,PCT/US00/22005,2000-08-11,CON
09372479,PCT/US00/21774,2000-08-08,CON
09372482,10209091,2002-07-30,CON
09372482,PCT/US00/21926,2000-08-10,CON
09372483,09459038,1999-12-10,CON
09372483,PCT/US00/22137,2000-08-11,CON
09372484,10647695,2003-08-25,CIP
09372484,09878689,2001-06-11,CIP
09372491,09418118,1999-10-14,CON
09372492,09449163,1999-11-24,CIP
09372493,10759776,2004-01-16,CIP
09372493,12220509,2008-07-25,CIP
09372493,10142486,2002-05-10,CIP
09372500,PCT/US00/21747,2000-08-09,CON
09372500,10049753,2002-10-10,CIP
09372503,09549454,2000-04-14,DIV
09372511,PCT/US00/12453,2000-05-08,CON
09372512,09922824,2001-08-06,CON
09372515,09749112,2000-12-26,DIV
09372522,10372318,2003-02-25,REI
09372525,09892825,2001-06-27,CIP
09372525,09892596,2001-06-27,CIP
09372525,09892390,2001-06-27,CIP
09372526,10177328,2002-06-20,CIP
09372526,10630088,2003-07-30,CIP
09372526,10617283,2003-07-10,DIV
09372526,10232496,2002-08-28,CIP
09372526,09584760,2000-05-31,CIP
09372526,09970744,2001-10-04,DIV
09372526,10278649,2002-10-21,CIP
09372526,10232493,2002-08-28,CIP
09372526,10616886,2003-07-10,DIV
09372526,10232559,2002-08-28,CIP
09372526,10178856,2002-06-21,CIP
09372526,09583847,2000-05-31,CIP
09372526,10177522,2002-06-20,CIP
09372526,10226469,2002-08-21,CIP
09372526,10232492,2002-08-28,CIP
09372526,10229794,2002-08-27,CIP
09372526,09971324,2001-10-04,DIV
09372526,09584553,2000-05-31,CIP
09372526,10229793,2002-08-27,CIP
09372526,10209720,2002-07-31,CIP
09372526,09584525,2000-05-31,CIP
09372526,09583417,2000-05-31,CIP
09372526,10624630,2003-07-22,CIP
09372526,09584321,2000-05-31,CIP
09372526,10628607,2003-07-28,CIP
09372526,10629144,2003-07-29,CIP
09372526,10210639,2002-07-31,CIP
09372526,09632616,2000-08-08,CON
09372526,10209557,2002-07-30,CIP
09372526,09970731,2001-10-04,DIV
09372526,10226467,2002-08-21,CIP
09372526,10215444,2002-08-07,CIP
09372526,10624859,2003-07-22,CIP
09372526,09971262,2001-10-04,DIV
09372526,10229737,2002-08-27,CIP
09372526,09583619,2000-05-31,CIP
09372526,10226463,2002-08-21,CIP
09372526,10229763,2002-08-27,CIP
09372526,10626938,2003-07-25,CIP
09372526,10615699,2003-07-09,DIV
09372526,10226466,2002-08-21,CIP
09372526,10624719,2003-07-22,CIP
09372526,10217657,2002-08-12,CIP
09372526,10229738,2002-08-28,CIP
09372526,09584522,2000-05-31,CIP
09372526,10209631,2002-07-30,CIP
09372526,09611932,2000-07-07,CIP
09372526,10226821,2002-08-21,CIP
09372526,10178858,2002-06-21,CIP
09372526,10209721,2002-07-31,CIP
09372526,10630147,2003-07-30,CIP
09372526,09971326,2001-10-04,CON
09372526,09970745,2001-10-04,DIV
09372526,10217656,2002-08-12,CIP
09372526,10616271,2003-07-09,DIV
09372526,10616877,2003-07-10,DIV
09372526,10679546,2003-10-06,CIP
09372541,PCT/US00/21944,2000-08-10,CON
09372546,PCT/US00/21666,2000-08-08,CON
09372547,10620086,2003-07-14,DIV
09372547,09757959,2001-01-10,DIV
09372547,09757964,2001-01-10,DIV
09372548,09812862,2001-03-20,DIV
09372552,PCT/US00/21577,2000-08-08,CON
09372553,09636692,2000-08-11,CIP
09372554,09636693,2000-08-11,CIP
09372556,09637244,2000-08-11,CIP
09372556,10164926,2002-06-07,CIP
09372557,10345011,2003-01-15,CIP
09372557,09636694,2000-08-11,CIP
09372558,09636690,2000-08-11,CIP
09372558,10298734,2002-11-18,CIP
09372559,09636688,2000-08-11,CIP
09372560,10189721,2002-07-03,CON
09372560,10643429,2003-08-19,CON
09372560,09616724,2000-07-14,CIP
09372560,10860288,2004-06-03,CIP
09372560,PCT/US99/20603,1999-09-08,CON
09372560,10155597,2002-05-24,CIP
09372562,PCT/US00/21217,2000-08-03,CON
09372564,10865132,2004-06-09,CON
09372565,09813699,2001-03-21,DIV
09372566,PCT/US00/21636,2000-08-08,CON
09372567,09999501,2001-10-19,CIP
09372568,09513720,2000-02-24,CON
09372568,09880138,2001-06-12,CON
09372571,PCT/US00/21129,2000-08-03,CON
09372573,09536129,2000-03-28,DIV
09372576,10323681,2002-12-20,DIV
09372576,10323683,2002-12-20,DIV
09372576,10323685,2002-12-20,DIV
09372576,09730549,2000-12-07,DIV
09372576,10323682,2002-12-20,DIV
09372576,10323679,2002-12-20,DIV
09372576,10323680,2002-12-20,DIV
09372584,10404114,2003-04-02,CON
09372586,09934591,2001-08-23,DIV
09372586,09983015,2001-10-22,CIP
09372587,09908940,2001-07-20,DIV
09372593,10995091,2004-11-24,DIV
09372603,10105225,2002-03-26,DIV
09372627,PCT/US00/22163,2000-08-11,CON
09372627,10082812,2002-02-25,CON
09372628,09664505,2000-09-18,CON
09372631,10770801,2004-02-03,CON
09372631,10184493,2002-06-28,CON
09372632,PCT/US00/22072,2000-08-11,CON
09372635,11249813,2005-10-12,CON
09372635,10783631,2004-02-20,CON
09372635,10457195,2003-06-09,CON
09372641,PCT/US00/22130,2000-08-10,CON
09372641,09797162,2001-03-01,CIP
09372643,10074356,2002-02-12,CIP
09372643,10075489,2002-02-12,CIP
09372643,10074364,2002-02-12,CIP
09372643,10074362,2002-02-12,CIP
09372643,09991078,2001-11-16,CIP
09372643,10147097,2002-05-13,CIP
09372643,10074162,2002-02-12,CIP
09372643,10811670,2004-03-29,CIP
09372643,10075488,2002-02-12,CIP
09372644,10268945,2002-10-11,CIP
09372644,11608458,2006-12-08,CIP
09372649,10414078,2003-04-14,CIP
09372649,09548788,2000-04-13,CIP
09372649,09549781,2000-04-14,CIP
09372649,PCT/US00/21662,2000-08-08,CON
09372649,PCT/US00/21647,2000-08-08,CON
09372649,10214918,2002-08-07,CIP
09372649,PCT/US00/21664,2000-08-08,CON
09372651,09394014,1999-09-10,CIP
09372651,PCT/US03/25321,2003-08-12,CON
09372655,09589042,2000-06-06,CON
09372656,10792172,2004-03-02,CON
09372661,10734353,2003-12-12,CIP
09372661,PCT/US00/12239,2000-05-04,CON
09372661,10637372,2003-08-07,CIP
09372661,09958263,2002-03-06,CIP
09372661,09452760,1999-12-01,CIP
09372661,12768414,2010-04-27,CIP
09372661,13308472,2011-11-30,CIP
09372666,09387938,1999-09-01,CIP
09372668,09697377,2000-10-25,DIV
09372668,09696868,2000-10-25,DIV
09372668,11787665,2007-04-16,CON
09372668,10934250,2004-09-03,DIV
09372668,10988852,2004-11-15,CON
09372668,09696867,2000-10-25,DIV
09372668,10115195,2002-04-02,CON
09372668,09697341,2000-10-25,DIV
09372668,09697340,2000-10-24,DIV
09372675,09746649,2000-12-26,CIP
09372675,09746730,2000-12-26,CIP
09372675,10162065,2002-06-05,CON
09372675,10291842,2002-11-12,CIP
09372675,09746528,2000-12-26,CIP
09372675,10315123,2002-12-10,CIP
09372675,10653157,2003-09-03,CIP
09372675,10282030,2002-10-29,CIP
09372676,10402947,2003-04-01,CON
09372676,10967371,2004-10-18,CIP
09372676,11588796,2006-10-27,CON
09372676,10424890,2003-04-28,CIP
09372676,09714059,2000-11-16,CIP
09372678,09658189,2000-09-08,DIV
09372678,10242761,2002-09-13,DIV
09372678,10704144,2003-11-10,DIV
09372678,09769314,2001-01-26,DIV
09372692,10099203,2002-03-12,DIV
09372692,10657782,2003-09-08,DIV
09372693,PCT/US00/21620,2000-08-09,CON
09372700,09788821,2001-02-20,DIV
09372700,PCT/US00/40533,2000-08-01,CON
09372701,10154992,2002-05-24,CON
09372701,10772493,2004-02-05,CON
09372702,PCT/US00/16578,2000-06-15,CON
09372711,09780883,2001-02-09,CON
09372711,10174008,2002-06-18,CON
09372713,10251642,2002-09-19,CON
09372713,11054748,2005-02-09,CIP
09372713,11932808,2007-10-31,CIP
09372713,09941949,2001-08-28,CIP
09372714,10137741,2002-05-02,CIP
09372714,PCT/US00/20321,2000-07-26,CON
09372714,10676880,2003-10-01,CIP
09372714,09844636,2001-04-27,CIP
09372715,PCT/US00/21592,2000-08-08,CON
09372718,PCT/US00/21604,2000-08-08,CON
09372719,10445625,2003-05-27,CON
09372722,PCT/US00/21749,2000-08-09,CON
09372726,10441592,2003-05-19,CON
09372726,PCT/US00/22151,2000-08-10,CON
09372727,PCT/US00/22272,2000-08-14,CON
09372729,12844816,2010-07-27,CIP
09372729,09590421,2000-06-08,CIP
09372729,09394635,1999-09-13,CIP
09372729,PCT/US99/26591,1999-11-10,CON
09372729,PCT/US99/26487,1999-11-10,CON
09372729,09577761,2000-05-24,CIP
09372729,10884528,2004-07-02,CIP
09372729,09755407,2001-01-05,CIP
09372731,PCT/US00/01208,2000-01-18,CON
09372734,10264813,2002-10-04,DIV
09372738,PCT/US99/18400,1999-08-12,CON
09372743,09696777,2000-10-26,DIV
09372746,10364382,2003-02-12,CON
09372747,11209764,2005-08-24,CIP
09372747,11690459,2007-03-23,CIP
09372747,12359602,2009-01-26,CIP
09372747,10252837,2002-09-24,CIP
09372747,11397796,2006-04-05,CIP
09372747,09820673,2001-03-30,CIP
09372748,10082127,2002-02-26,CON
09372748,09828783,2001-04-10,CON
09372749,09832831,2001-04-12,DIV
09372749,PCT/US00/21881,2000-08-10,CON
09372820,10217090,2002-08-12,DIV
09372823,10160986,2002-05-30,CON
09372824,PCT/US00/22135,2000-08-11,CON
09372826,PCT/US00/10768,2000-04-21,CON
09372827,09695073,2000-10-25,DIV
09372830,09873549,2001-06-04,CON
09372830,09612670,2000-07-10,CON
09372831,09667603,2000-09-22,CON
09372831,10048486,2002-05-01,CIP
09372831,PCT/US00/06699,2000-05-05,CON
09372831,09560400,2000-04-28,CON
09372832,10048474,2002-07-18,CIP
09372832,10902326,2004-07-29,CIP
09372833,PCT/US00/17878,2000-08-11,CON
09372833,10049288,2002-05-09,DIV
09372835,11285572,2005-11-21,CON
09372836,09804801,2001-03-14,CIP
09372836,09624513,2000-07-24,CIP
09372839,10020845,2001-12-12,CON
09372841,09965787,2001-09-28,CIP
09372848,09605456,2000-06-28,DIV
09372849,10359844,2003-02-06,CON
09372852,09611199,2000-07-06,CIP
09372856,10628043,2003-07-25,DIV
09372856,09688394,2000-10-16,DIV
09372856,09934138,2001-08-21,DIV
09372861,10142597,2002-05-09,CIP
09372861,10272755,2002-10-17,CON
09372861,09861332,2001-05-17,CIP
09372861,10410743,2003-04-10,CIP
09372863,09441766,1999-11-17,DIV
09372869,10087486,2002-03-01,DIV
09372876,PCT/US00/20279,2000-07-26,CON
09372877,09928572,2001-08-13,DIV
09372878,PCT/US00/21172,2000-08-03,CON
09372881,PCT/US99/18534,1999-08-13,CON
09372881,10292634,2002-11-13,CON
09372882,09907229,2001-07-17,DIV
09372883,09612718,2000-07-10,DIV
09372888,10237510,2002-09-06,CON
09372888,11175639,2005-07-06,CON
09372888,11755470,2007-05-30,CON
09372890,09612694,2000-07-10,CIP
09372893,09881586,2001-06-14,CON
09372896,09758896,2001-01-11,DIV
09372896,09635746,2000-08-10,CIP
09372898,09547710,2000-04-11,CIP
09372898,12244990,2008-10-03,CIP
09372898,PCT/US00/40634,2000-08-14,CON
09372899,PCT/US00/22068,2000-08-11,CON
09372899,09729932,2000-12-05,CON
09372902,PCT/US00/22178,2000-08-11,CON
09372907,09737980,2000-12-13,CON
09372912,09993794,2001-11-23,CON
09372915,10047901,2002-01-14,CON
09372915,11810164,2007-06-05,CON
09372915,13292119,2011-11-09,CON
09372915,14153604,2014-01-13,CON
09372915,13525767,2012-06-18,CON
09372915,10984403,2004-11-09,CON
09372917,11143340,2005-06-01,DIV
09372932,09683446,2001-12-31,CON
09372932,09634282,2000-08-09,CON
09372932,PCT/US00/01539,2000-01-21,CON
09372934,10306247,2002-11-27,DIV
09372934,09766898,2001-01-22,DIV
09372934,10306013,2002-11-27,DIV
09372934,10306249,2002-11-27,DIV
09372934,10306246,2002-11-27,DIV
09372934,09766916,2001-01-22,DIV
09372934,11011960,2004-12-14,DIV
09372941,09975379,2001-10-12,REI
09372944,10268827,2002-10-10,CIP
09372946,10008943,2001-12-03,DIV
09372952,09630947,2000-08-03,DIV
09372954,PCT/US00/21022,2000-08-02,CON
09372954,10156462,2002-05-28,DIV
09372955,11645067,2006-12-26,CON
09372955,11074053,2005-03-08,CON
09372962,09764573,2001-01-18,DIV
09372965,PCT/US00/18458,2000-07-06,CON
09372966,10800360,2004-03-12,REI
09372968,10201184,2002-07-22,DIV
09372972,09809284,2001-03-16,DIV
09372979,PCT/US00/19560,2000-08-02,CON
09372984,09902606,2001-07-12,CON
09372987,09632849,2000-08-04,DIV
09372991,10140283,2002-05-08,DIV
09373014,09954275,2001-09-12,CIP
09373014,09954989,2001-09-12,CIP
09373014,13078786,2011-04-01,CIP
09373014,11001617,2004-11-29,CIP
09373014,09591683,2000-06-09,CIP
09373014,09954715,2001-09-12,CIP
09373014,09918600,2001-07-30,CIP
09373014,09900124,2001-07-06,CIP
09373014,09546554,2000-04-10,CIP
09373014,11134125,2005-05-20,CON
09373018,10133109,2002-04-26,DIV
09373018,10386198,2003-03-11,DIV
09373018,10131145,2002-04-24,DIV
09373018,10385558,2003-03-11,DIV
09373018,11061499,2005-02-18,DIV
09373018,10126122,2002-04-19,DIV
09373021,09638682,2000-08-14,CIP
09373021,09580306,2000-05-26,CIP
09373028,PCT/US00/22076,2000-08-11,CON
09373033,09748466,2000-12-26,CIP
09373040,PCT/US00/17167,2000-06-22,CON
09373079,09855648,2001-05-16,DIV
09373096,09642182,2000-08-17,CON
09373097,09546798,2000-04-11,CIP
09373097,10939832,2004-09-13,CIP
09373097,09918136,2001-07-30,CIP
09373101,09940229,2001-08-27,DIV
09373101,09939900,2001-08-27,CON
09373105,10271223,2002-10-15,DIV
