application_number,parent_application_number,parent_filing_date,continuation_type
PCT/US13/49781,13544562,2012-07-09,CON
PCT/US13/49782,61669377,2012-07-09,PRO
PCT/US13/49783,61669404,2012-07-09,PRO
PCT/US13/49783,61780612,2013-03-13,PRO
PCT/US13/49784,61669530,2012-07-09,PRO
PCT/US13/49785,13560154,2012-07-27,CON
PCT/US13/49786,13546552,2012-07-11,CON
PCT/US13/49787,61669597,2012-07-09,PRO
PCT/US13/49789,61669459,2012-07-09,PRO
PCT/US13/49789,61763310,2013-02-11,PRO
PCT/US13/49790,61670883,2012-07-12,PRO
PCT/US13/49791,13545961,2012-07-10,CON
PCT/US13/49792,61669571,2012-07-09,PRO
PCT/US13/49793,13549301,2012-07-13,CON
PCT/US13/49794,61669780,2012-07-10,PRO
PCT/US13/49795,61671290,2012-07-13,PRO
PCT/US13/49795,13931708,2013-06-28,CON
PCT/US13/49796,13549159,2012-07-13,CON
PCT/US13/49798,13544890,2012-07-09,CON
PCT/US13/49799,61669553,2012-07-09,PRO
PCT/US13/49800,61669525,2012-07-09,PRO
PCT/US13/49800,13624859,2012-09-21,CON
PCT/US13/49801,61669593,2012-07-09,PRO
PCT/US13/49801,61714920,2012-10-17,PRO
PCT/US13/49803,13545854,2012-07-10,CON
PCT/US13/49804,61669509,2012-07-09,PRO
PCT/US13/49804,61790106,2013-03-15,PRO
PCT/US13/49805,61670071,2012-07-10,PRO
PCT/US13/49805,13929649,2013-06-27,CON
PCT/US13/49806,61669541,2012-07-09,PRO
PCT/US13/49806,13568135,2012-08-07,CON
PCT/US13/49807,61669589,2012-07-09,PRO
PCT/US13/49808,61505517,2011-07-07,PRO
PCT/US13/49808,13544774,2012-07-09,CON
PCT/US13/49809,61669541,2012-07-09,PRO
PCT/US13/49809,13568138,2012-08-07,CON
PCT/US13/49810,13545671,2012-07-10,CON
PCT/US13/49812,13545398,2012-07-10,CON
PCT/US13/49813,61669541,2012-07-09,PRO
PCT/US13/49813,13568140,2012-08-07,CON
PCT/US13/49814,61669395,2012-07-09,PRO
PCT/US13/49815,13545864,2012-07-10,CON
PCT/US13/49818,61669665,2012-07-09,PRO
PCT/US13/49818,61670057,2012-07-10,PRO
PCT/US13/49819,13547636,2012-07-12,CON
PCT/US13/49820,61671038,2012-07-12,PRO
