application_number,parent_application_number,parent_filing_date,continuation_type
09493347,08537206,1995-09-29,CIP
09493347,08589182,1996-01-19,CIP
09493347,08682174,1996-07-16,CIP
09493351,60118495,1999-02-03,PRO
09493352,60118496,1999-02-03,PRO
09493353,60118497,1999-02-03,PRO
09493356,60117921,1999-01-29,PRO
09493359,60118499,1999-02-03,PRO
09493361,09321676,1999-05-28,CIP
09493366,08970720,1997-11-14,DIV
09493370,60117818,1999-01-29,PRO
09493371,09310509,1999-05-12,CIP
09493376,60154797,1999-09-20,PRO
09493382,60117817,1999-01-29,PRO
09493392,60117779,1999-01-29,PRO
09493394,09337292,1999-06-21,CIP
09493401,60117844,1999-01-29,PRO
09493401,60118206,1999-02-01,PRO
09493401,60126593,1999-03-26,PRO
09493401,60134092,1999-05-14,PRO
09493401,60134093,1999-05-14,PRO
09493407,08962045,1997-10-31,CON
09493409,08415617,1995-04-03,CIP
09493409,08580759,1995-12-29,CIP
09493409,08767535,1996-12-16,CIP
09493409,60054575,1997-08-01,PRO
09493409,09111958,1998-07-08,CIP
09493409,09127273,1998-07-31,CON
09493410,60034558,1996-12-30,PRO
09493410,08999103,1997-12-29,DIV
09493412,60122237,1999-03-01,PRO
09493417,60117956,1999-01-30,PRO
09493420,08922540,1997-09-03,CIP
09493423,08731862,1996-10-21,CIP
09493426,60117795,1999-01-29,PRO
09493427,60117846,1999-01-29,PRO
09493429,60118013,1999-01-29,PRO
09493433,09293403,1999-04-16,CIP
09493435,60117695,1999-01-29,PRO
09493444,09268866,1999-03-15,CIP
09493444,09450857,1999-11-29,CIP
09493446,60029317,1996-10-25,PRO
09493446,60034887,1997-01-31,PRO
09493446,60039789,1997-03-04,PRO
09493446,08957764,1997-10-24,CON
09493458,60154903,1999-09-20,PRO
09493458,60156266,1999-09-27,PRO
09493458,60157470,1999-10-01,PRO
09493458,60160124,1999-10-18,PRO
09493458,60161152,1999-10-22,PRO
09493458,60162315,1999-10-28,PRO
09493458,60163169,1999-11-02,PRO
09493458,60163170,1999-11-02,PRO
09493458,09454219,1999-12-09,CIP
09493458,60163600,1999-11-04,PRO
09493458,60164379,1999-11-09,PRO
09493458,60164689,1999-11-10,PRO
09493458,60164690,1999-11-10,PRO
09493458,60166289,1999-11-18,PRO
09493458,60171169,1999-12-16,PRO
09493458,60171180,1999-12-16,PRO
09493458,60171184,1999-12-16,PRO
09493458,60171203,1999-12-15,PRO
09493458,60178258,2000-01-25,PRO
09493459,60027032,1996-09-24,PRO
09493459,08910505,1997-08-04,DIV
09493461,09089747,1998-06-02,CIP
09493462,60088466,1998-06-08,PRO
09493462,60092938,1998-07-15,PRO
09493462,09327904,1999-06-08,CON
09493465,08531363,1995-09-20,CIP
09493465,08725371,1996-10-03,DIV
09493465,09334531,1999-06-16,DIV
09493466,08531363,1995-09-20,CIP
09493466,08725371,1996-10-03,DIV
09493466,09334531,1999-06-16,DIV
09493470,08531363,1995-09-20,DIV
09493470,08725371,1996-10-03,CIP
09493470,09334531,1999-06-16,DIV
09493471,09109832,1998-07-02,CIP
09493476,60121392,1999-02-25,PRO
09493480,60117976,1999-01-29,PRO
09493485,60118650,1999-02-04,PRO
09493488,PCT/JP98/03337,1998-07-27,CIP
09493491,60117640,1999-01-28,PRO
09493492,60118286,1999-02-02,PRO
09493494,60117846,1999-01-29,PRO
09493496,60043742,1997-04-04,PRO
