application_number,child_application_number,child_filing_date,continuation_type
13570941,PCT/US13/30511,2013-03-12,CON
13570941,14165311,2014-01-27,CON
13570943,PCT/US12/50428,2012-08-10,CON
13570945,13935171,2013-07-03,DIV
13570945,13911815,2013-06-06,CON
13570951,PCT/US13/47547,2013-06-25,CON
13570953,13728236,2012-12-27,DIV
13570954,PCT/US13/52528,2013-07-29,CON
13570955,PCT/US12/50336,2012-08-10,CON
13570956,13951954,2013-07-26,CON
13570961,PCT/US12/50329,2012-08-10,CON
13570962,PCT/US13/47551,2013-06-25,CON
13570963,14202564,2014-03-10,DIV
13570971,14500347,2014-09-29,DIV
13570982,13858878,2013-04-08,CIP
13570986,13909727,2013-06-04,CON
13570986,14154668,2014-01-14,DIV
13570988,PCT/US12/50367,2012-08-10,CON
13570999,14100847,2013-12-09,CON
13570999,13857819,2013-04-05,CON
13571003,14602460,2015-01-22,CON
13571009,15056928,2016-02-29,CON
13571009,14045408,2013-10-03,CIP
13571010,PCT/US13/54036,2013-08-08,CON
13571012,PCT/US12/50366,2012-08-10,CON
13571020,14331050,2014-07-14,CON
13571026,14179042,2014-02-12,CIP
13571026,14721889,2015-05-26,CON
13571034,14282242,2014-05-20,CON
13571034,14822138,2015-08-10,CON
13571039,13830211,2013-03-14,CIP
13571039,13954779,2013-07-30,CON
13571039,14109899,2013-12-17,CIP
13571046,PCT/US12/50358,2012-08-10,CON
13571047,14679112,2015-04-06,DIV
13571049,PCT/US12/59793,2012-10-11,CON
13571053,14679712,2015-04-06,CON
13571055,14250180,2014-04-10,DIV
13571069,14727268,2015-06-01,CON
13571069,14244338,2014-04-03,CON
13571069,13941729,2013-07-15,CON
13571071,14492563,2014-09-22,DIV
13571073,PCT/US12/64570,2012-11-10,CON
13571073,PCT/US12/64572,2012-11-10,CON
13571073,13672965,2012-11-09,CIP
13571073,PCT/US12/50305,2012-08-10,CON
13571073,13673084,2012-11-09,CIP
13571073,PCT/US12/64574,2012-11-10,CON
13571073,PCT/US12/64573,2012-11-10,CON
13571073,13673373,2012-11-09,CIP
13571073,13673027,2012-11-09,CIP
13571075,14325950,2014-07-08,CON
13571075,14328322,2014-07-10,CON
13571075,13571670,2012-08-10,CON
13571077,14753411,2015-06-29,CON
13571102,13571760,2012-08-10,CON
13571104,13683852,2012-11-21,CIP
13571104,PCT/US12/66372,2013-06-25,CON
13571104,13863108,2013-04-15,CIP
13571104,14182088,2014-02-17,CON
13571110,14589630,2015-01-05,DIV
13571110,13710328,2012-12-10,DIV
13571111,14746524,2015-06-22,CON
13571114,14594052,2015-01-09,CON
13571121,13969354,2013-08-16,CON
13571124,14745955,2015-06-22,CON
13571124,13914303,2013-06-10,CON
13571126,14191370,2014-02-26,CON
13571126,13942673,2013-07-15,CON
13571126,13942672,2013-07-15,CON
13571126,13609201,2012-09-10,CON
13571126,PCT/US13/54376,2013-08-09,CON
13571127,14045527,2013-10-03,CON
13571130,14164463,2014-01-27,CON
13571133,PCT/US12/58489,2012-10-02,CON
13571141,14801757,2015-07-16,CON
13571144,PCT/US12/58482,2012-10-02,CON
13571147,14243887,2014-04-02,CIP
13571149,14052917,2013-10-14,CON
13571152,14108210,2013-12-16,CIP
13571156,PCT/US13/54372,2013-08-09,CON
13571158,14608905,2015-01-29,DIV
13571159,14495232,2014-09-24,DIV
13571159,13847971,2013-03-20,CIP
13571159,14449611,2014-08-01,CIP
13571159,13889931,2013-05-08,DIV
13571159,13743179,2013-01-16,CIP
13571159,14036630,2013-09-25,DIV
13571159,13863978,2013-04-16,CIP
13571164,13892663,2013-05-13,CON
13571166,14688920,2015-04-16,DIV
13571169,14549352,2014-11-20,DIV
13571177,13948803,2013-07-23,DIV
13571178,14877180,2015-10-07,CON
13571178,14877114,2015-10-07,CON
13571180,13770321,2013-02-19,CON
13571182,PCT/US12/50381,2012-08-10,CON
13571183,14182104,2014-02-17,DIV
13571188,14514326,2014-10-14,CON
13571194,14451760,2014-08-05,CON
13571201,14853587,2015-09-14,DIV
13571206,14331789,2014-07-15,CON
13571207,14595650,2015-01-13,CON
13571207,13860398,2013-04-10,CON
13571209,14094058,2013-12-02,CON
13571211,14058099,2013-10-18,CON
13571212,PCT/US13/54363,2013-08-09,CON
13571215,PCT/US13/53795,2013-08-06,CON
13571217,14861420,2015-09-22,CON
13571217,14861474,2015-09-22,CON
13571217,14645113,2015-03-11,CON
13571217,13801468,2013-03-13,CON
13571218,14625925,2015-02-19,CON
13571220,PCT/US12/50397,2012-08-10,CON
13571225,13784280,2013-03-04,CON
13571227,13677131,2012-11-14,CIP
13571227,14262283,2014-04-25,CIP
13571227,PCT/US13/54273,2013-08-09,CON
13571228,14334532,2014-07-17,CON
13571230,14075805,2013-11-08,CON
13571230,14814822,2015-07-31,CON
13571230,14486655,2014-09-15,CON
13571239,13849820,2013-03-25,CIP
13571239,14620518,2015-02-12,CIP
13571247,14489213,2014-09-17,DIV
13571250,14189957,2014-02-25,CON
13571250,14851443,2015-09-11,CON
13571250,14851478,2015-09-11,CON
13571253,14484909,2014-09-12,CON
13571259,14688728,2015-04-16,CON
13571263,14515304,2014-10-15,DIV
13571264,14624008,2015-02-17,DIV
13571272,14829243,2015-08-18,CON
13571272,PCT/US13/50223,2013-07-12,CON
13571273,13875138,2013-05-01,DIV
13571278,PCT/US12/63467,2012-11-03,CON
13571281,14705466,2015-05-06,DIV
13571284,13822358,2013-03-12,CIP
13571284,14645927,2015-03-12,DIV
13571284,14599149,2015-01-16,DIV
13571284,13745762,2013-01-19,CIP
13571284,14598484,2015-01-16,CIP
13571284,13745763,2013-01-19,CIP
13571284,14613827,2015-02-04,DIV
13571285,PCT/US13/54018,2013-08-07,CON
13571285,14645927,2015-03-12,DIV
13571286,14582037,2014-12-23,CON
13571287,14710188,2015-05-12,CON
13571287,PCT/US12/50313,2012-08-10,CON
13571288,13832240,2013-03-15,CON
13571290,14294647,2014-06-03,CON
13571294,13627883,2012-09-26,CIP
13571294,14740062,2015-06-15,CIP
13571294,14269014,2014-05-02,CIP
13571294,14523778,2014-10-24,CIP
13571294,13764008,2013-02-11,CIP
13571296,PCT/US12/50272,2012-08-10,CON
13571302,14831659,2015-08-20,CON
13571302,PCT/US13/50223,2013-07-12,CON
13571305,14023238,2013-09-10,CIP
13571305,13764581,2013-02-11,CIP
13571305,13940155,2013-07-11,CIP
13571305,13767421,2013-02-14,CIP
13571305,14051294,2013-10-10,CIP
13571305,13625718,2012-09-24,CIP
13571307,PCT/US12/50396,2012-08-10,CON
13571308,PCT/US13/50223,2013-07-12,CON
13571308,14832054,2015-08-21,CON
13571311,13871048,2013-04-26,CON
13571318,13741051,2013-01-14,CON
13571318,PCT/US13/54086,2013-08-08,CON
13571319,14053354,2013-10-14,CON
13571320,PCT/US13/54086,2013-08-08,CON
13571320,13741051,2013-01-14,CON
13571320,13936372,2013-07-08,REI
13571327,PCT/US13/53761,2013-08-06,CON
13571332,PCT/US13/54253,2013-08-09,CON
13571340,PCT/US13/45287,2013-06-12,CON
13571340,14327430,2014-07-09,CON
13571343,PCT/US13/50713,2013-07-16,CON
13571344,14605003,2015-01-26,CON
13571344,14701622,2015-05-01,CON
13571348,PCT/US13/53617,2013-08-05,CON
13571348,14855364,2015-09-15,DIV
13571349,13781733,2013-02-28,CON
13571375,14164240,2014-01-26,CON
13571379,14317062,2014-06-27,DIV
13571382,14842811,2015-09-01,CIP
13571387,14541348,2014-11-14,DIV
13571393,PCT/US13/54590,2013-08-12,CON
13571393,14270958,2014-05-06,CON
13571395,PCT/US13/54590,2013-08-12,CON
13571397,PCT/US13/54590,2013-08-12,CON
13571399,14047420,2013-10-07,CIP
13571399,14336271,2014-07-21,CIP
13571405,PCT/US13/54590,2013-08-12,CON
13571406,PCT/US12/56779,2012-09-22,CON
13571410,14281686,2014-05-19,DIV
13571412,PCT/US13/54369,2013-08-09,CON
13571412,13658500,2012-10-23,CIP
13571413,13941628,2013-07-15,DIV
13571420,13618370,2012-09-14,CON
13571424,PCT/US12/50245,2012-08-10,CON
13571426,PCT/US13/54004,2013-08-07,CON
13571434,14050050,2013-10-09,CON
13571448,13768240,2013-02-15,CON
13571451,PCT/US13/53786,2013-08-06,CON
13571455,14879877,2015-10-09,CON
13571460,14170672,2014-02-03,DIV
13571462,14319534,2014-06-30,DIV
13571467,14567923,2014-12-11,CON
13571468,14088404,2013-11-24,DIV
13571478,14718044,2015-05-20,CON
13571480,13770268,2013-02-19,CON
13571482,PCT/US13/52899,2013-07-31,CON
13571482,14416142,2015-01-21,CON
13571494,14098902,2013-12-06,CON
13571501,13738499,2013-01-10,CIP
13571512,14873004,2015-10-01,CON
13571528,13931658,2013-06-28,CON
13571537,14444469,2014-07-28,CON
13571540,PCT/US13/36968,2013-04-17,CON
13571542,14089822,2013-11-26,CIP
13571542,PCT/US13/51773,2013-07-24,CON
13571542,14799081,2015-07-14,CIP
13571542,14325460,2014-07-08,DIV
13571548,14333026,2014-07-16,CON
13571553,14331393,2014-07-15,CON
13571553,14556818,2014-12-01,CON
13571553,14825166,2015-08-12,CON
13571557,13837725,2013-03-15,CIP
13571557,14267197,2014-05-01,CON
13571564,14873183,2015-10-01,CON
13571564,14873084,2015-10-01,CON
13571569,PCT/US13/37341,2013-04-19,CON
13571576,PCT/US13/54002,2013-08-07,CON
13571581,14710293,2015-05-12,CON
13571591,14103260,2013-12-11,CIP
13571596,14099663,2013-12-06,CON
13571599,PCT/US13/37523,2013-04-22,CON
13571599,14629396,2015-02-23,CIP
13571603,14605064,2015-01-26,DIV
13571605,PCT/US13/53906,2013-08-07,CON
13571607,13585465,2012-08-14,CON
13571609,14175358,2014-02-07,CIP
13571614,14747599,2015-06-23,CON
13571614,13869115,2013-04-24,CON
13571619,PCT/US13/53616,2013-08-05,CON
13571621,PCT/US12/50319,2012-08-10,CON
13571629,14691721,2015-04-21,DIV
13571636,13796283,2013-03-12,CIP
13571640,14659825,2015-03-17,DIV
13571640,14246981,2014-04-07,DIV
13571642,14107547,2013-12-16,CIP
13571644,14484826,2014-09-12,CON
13571645,14844815,2015-09-03,CON
13571645,14635094,2015-03-02,CON
13571646,13848197,2013-03-21,CON
13571647,14664180,2015-03-20,CON
13571656,14520121,2014-10-21,CON
13571666,14084290,2013-11-19,CON
13571666,14694924,2015-04-23,CON
13571668,13841230,2013-03-15,CIP
13571668,13841365,2013-03-15,CIP
13571670,14328322,2014-07-10,CON
13571670,14325950,2014-07-08,CON
13571671,PCT/US13/45681,2013-06-13,CON
13571677,14164605,2014-01-27,DIV
13571679,13919544,2013-06-17,CIP
13571692,14097703,2013-12-05,CON
13571693,PCT/US13/43085,2013-05-29,CON
13571693,14580326,2014-12-23,CON
13571693,14057035,2013-10-18,CON
13571708,PCT/US13/50255,2013-07-12,CON
13571717,PCT/US13/54037,2013-08-08,CON
13571723,14536307,2014-11-07,CON
13571725,PCT/US13/53730,2013-08-06,CON
13571727,14695068,2015-04-24,CON
13571735,14878685,2015-10-08,CON
13571735,14878652,2015-10-08,CON
13571735,14878675,2015-10-08,CON
13571741,PCT/US12/50703,2012-08-14,CON
13571744,14661917,2015-03-18,CON
13571744,14331572,2014-07-15,CON
13571749,PCT/US13/54042,2013-08-08,CON
13571754,PCT/US13/50261,2013-07-12,CON
13571757,13781196,2013-02-28,CIP
13571763,14691174,2015-04-20,DIV
13571765,PCT/US13/23737,2013-01-30,CON
13571769,14281329,2014-05-19,CON
13571770,PCT/US13/53410,2013-08-02,CON
13571782,13932249,2013-07-01,CON
13571785,14452466,2014-08-05,CON
13571785,13871813,2013-04-26,CON
13571792,14711362,2015-05-13,DIV
13571796,14331465,2014-07-15,DIV
13571797,14493069,2014-09-22,CIP
13571797,14636155,2015-03-02,CIP
13571807,13962998,2013-08-09,DIV
13571810,14859887,2015-09-21,CON
13571810,14859868,2015-09-21,CON
13571810,14731702,2015-06-05,CON
13571815,13743744,2013-01-17,DIV
13571815,13783771,2013-03-04,DIV
13571815,13847514,2013-03-20,DIV
13571816,14307688,2014-06-18,DIV
13571821,13969204,2013-08-16,CON
13571823,14554397,2014-11-26,CON
13571824,14188936,2014-02-25,CON
13571827,14814179,2015-07-30,CON
13571849,14803885,2015-07-20,CON
13571850,14629854,2015-02-24,DIV
13571850,14629867,2015-02-24,DIV
13571852,14164573,2014-01-27,DIV
13571855,14470478,2014-08-27,CIP
13571867,14700602,2015-04-30,CIP
13571867,14700542,2015-04-30,CIP
13571867,13916762,2013-06-13,CIP
13571867,PCT/US14/15739,2014-02-11,CON
13571867,PCT/US13/24302,2013-02-01,CON
13571868,PCT/US13/53792,2013-08-06,CON
13571870,PCT/US12/50373,2012-08-10,CON
13571878,PCT/US13/53705,2013-08-06,CON
13571882,14675138,2015-03-31,CON
13571887,14546862,2014-11-18,DIV
13571894,13961331,2013-08-07,CIP
13571912,14615909,2015-02-06,CON
13571923,PCT/US12/50455,2012-08-10,CON
13571929,PCT/US13/53150,2013-08-01,CON
13571931,PCT/US13/50801,2013-07-17,CON
13571935,14820586,2015-08-07,CON
13571936,13961437,2013-08-07,CON
13571945,14468804,2014-08-26,DIV
13571948,PCT/US13/53705,2013-08-06,CON
13571949,13944444,2013-07-17,CON
13571957,13748731,2013-01-24,DIV
13571959,14638801,2015-03-04,CON
13571963,14562133,2014-12-05,DIV
13571967,PCT/US13/53932,2013-08-07,CON
13571969,13872451,2013-04-29,CON
13571969,14287795,2014-05-27,CON
13571969,14738369,2015-06-12,CON
13571974,14485046,2014-09-12,CON
13571974,13852712,2013-03-28,CON
13571983,14186686,2014-02-21,DIV
13571990,14799825,2015-07-15,CON
13571992,13682985,2012-11-21,CIP
13571992,13800996,2013-03-13,CON
13571992,13801338,2013-03-13,CON
13571992,PCT/US13/54498,2013-08-12,CON
13571992,29440522,2012-12-21,CIP
13571996,PCT/US13/57011,2013-08-28,CON
13572003,PCT/US12/50584,2012-08-13,CON
13572005,PCT/US13/40880,2013-05-14,CON
13572013,PCT/US13/54370,2013-08-09,CON
13572015,14487574,2014-09-16,DIV
13572029,13734126,2013-01-04,CON
13572035,PCT/US13/53123,2013-08-01,CON
13572042,14809538,2015-07-27,CON
13572045,14690746,2015-04-20,CIP
13572045,14330677,2014-07-14,CIP
13572045,13660313,2012-10-25,CIP
13572045,14886287,2015-10-19,CIP
13572045,13919489,2013-06-17,CON
13572045,14015441,2013-08-30,CIP
13572045,14714762,2015-05-18,CON
13572055,PCT/US13/53709,2013-08-06,CON
13572055,14797700,2015-07-13,DIV
13572057,PCT/US13/54134,2013-08-08,CON
13572065,PCT/US13/50278,2013-07-12,CON
13572066,PCT/US13/53964,2013-08-07,CON
13572070,14746286,2015-06-22,CON
13572071,14138499,2013-12-23,CIP
13572071,14471834,2014-08-28,CIP
13572071,13913402,2013-06-08,CIP
13572071,14793133,2015-07-07,CIP
13572071,14460511,2014-08-15,CIP
13572071,14793117,2015-07-07,CIP
13572071,14793123,2015-07-07,CIP
13572071,13760699,2013-02-06,CIP
13572071,14242429,2014-04-01,CIP
13572071,14607933,2015-01-28,CIP
13572077,14063031,2013-10-25,CON
13572077,13929927,2013-06-28,CON
13572077,13713417,2012-12-13,CIP
13572077,14456049,2014-08-11,CON
13572077,13784144,2013-03-04,CIP
13572081,14077239,2013-11-12,DIV
13572085,14020916,2013-09-09,CON
13572087,14588437,2015-01-01,CON
13572097,14059034,2013-10-21,CON
13572097,PCT/US13/43905,2013-06-03,CON
13572097,14216964,2014-03-17,CON
13572097,13888059,2013-05-06,CON
13572097,14335345,2014-07-18,CON
13572100,13587389,2012-08-16,CIP
13572104,13619215,2012-09-14,CON
13572113,14293527,2014-06-02,CON
13572128,13669876,2012-11-06,CIP
13572133,14557095,2014-12-01,CON
13572138,14586069,2014-12-30,CON
13572161,14041421,2013-09-30,CON
13572161,13760875,2013-02-06,CON
13572163,13842123,2013-03-15,CON
13572164,14810893,2015-07-28,CIP
13572169,14788520,2015-06-30,CON
13572169,14559689,2014-12-03,CON
13572174,13919350,2013-06-17,CON
13572179,13610092,2012-09-11,CON
13572185,14037933,2013-09-26,CIP
13572185,13829634,2013-03-14,CIP
13572188,13950086,2013-07-24,CON
13572188,PCT/US13/42889,2013-05-28,CON
13572188,13758753,2013-02-04,CON
13572188,14292628,2014-05-30,CON
13572189,14261947,2014-04-25,CON
13572192,14313122,2014-06-24,DIV
13572195,14668359,2015-03-25,CON
13572205,PCT/US12/50571,2012-08-13,CON
13572206,14257742,2014-04-21,CIP
13572206,13856899,2013-04-04,CIP
13572211,14278837,2014-05-15,CON
13572217,14484852,2014-09-12,DIV
13572219,14615934,2015-02-06,CON
13572225,PCT/US13/50294,2013-07-12,CON
13572226,14090978,2013-11-26,CON
13572227,13924188,2013-06-21,DIV
13572236,14165486,2014-01-27,DIV
13572237,14337764,2014-07-22,CON
13572239,14518977,2014-10-20,DIV
13572244,13854169,2013-04-01,CON
13572245,PCT/US13/54156,2013-08-08,CON
13572248,14724737,2015-05-28,CON
13572257,13962779,2013-08-08,CON
13572257,14247399,2014-04-08,CON
13572257,14862195,2015-09-23,CON
13572263,14527439,2014-10-29,DIV
13572263,PCT/US13/54530,2013-08-12,CON
13572263,14142512,2013-12-27,CIP
13572263,14502608,2014-09-30,DIV
13572263,14457829,2014-08-12,CIP
13572263,13964705,2013-08-12,CIP
13572263,14601087,2015-01-20,CIP
13572267,PCT/US13/43901,2013-06-03,CON
13572267,14270925,2014-05-06,CON
13572267,13912032,2013-06-06,CON
13572274,14228590,2014-03-28,DIV
13572274,14746809,2015-06-22,CIP
13572274,14479282,2014-09-06,CIP
13572274,14628714,2015-02-23,CON
13572277,PCT/US13/54433,2013-08-09,CON
13572283,13769076,2013-02-15,CON
13572283,14336495,2014-07-21,CON
13572283,14056554,2013-10-17,CON
13572283,13739896,2013-01-11,CON
13572285,PCT/US13/51583,2013-07-23,CON
13572292,14198018,2014-03-05,CON
13572296,13952239,2013-07-26,CIP
13572299,PCT/US13/52561,2013-07-29,CON
13572302,14451271,2014-08-04,CON
13572308,PCT/US13/49702,2013-07-09,CON
13572312,14882117,2015-10-13,DIV
13572313,14201455,2014-03-07,CON
13572315,PCT/US13/54353,2013-08-09,CON
13572315,14378034,2014-08-11,CIP
13572315,14458035,2014-08-12,CON
13572324,PCT/US13/53990,2013-08-07,CON
13572326,14628427,2015-02-23,CIP
13572332,14851705,2015-09-11,CON
13572332,PCT/US13/54365,2013-08-09,CON
13572332,14316257,2014-06-26,CON
13572337,14149514,2014-01-07,CON
13572337,14841517,2015-08-31,CON
13572345,13940725,2013-07-12,CON
13572346,13841142,2013-03-15,CON
13572346,14082000,2013-11-15,CON
13572348,14289465,2014-05-28,DIV
13572367,14076406,2013-11-11,CON
13572367,14799012,2015-07-14,CON
13572368,PCT/US13/53069,2013-07-31,CON
13572368,13798931,2013-03-13,CIP
13572371,PCT/US12/50409,2012-08-10,CON
13572373,PCT/US13/54351,2013-08-09,CON
13572380,14597202,2015-01-14,CON
13572386,13826957,2013-03-14,CIP
13572386,PCT/US13/53588,2013-08-05,CON
13572387,14198209,2014-03-05,CON
13572387,14210209,2014-03-13,CON
13572387,14932933,2015-11-04,CON
13572389,13826957,2013-03-14,CIP
13572391,14877323,2015-10-07,REI
13572398,PCT/US12/50652,2012-08-13,CON
13572400,14728506,2015-06-02,CON
13572402,14086589,2013-11-21,CON
13572404,13787012,2013-03-06,CIP
13572404,14665102,2015-03-23,CIP
13572404,PCT/US13/54210,2013-08-08,CON
13572408,PCT/US13/53702,2013-08-06,CON
13572408,14617854,2015-02-09,DIV
13572412,14635560,2015-03-02,CON
13572419,14517194,2014-10-17,CON
13572427,PCT/US12/50639,2012-08-13,CON
13572427,14169715,2014-01-31,CIP
13572428,14166659,2014-01-28,CON
13572434,13662356,2012-10-26,CON
13572434,14449135,2014-07-31,CON
13572434,14690249,2015-04-17,CON
13572434,14735120,2015-06-09,CON
13572434,PCT/US12/50452,2012-08-10,CON
13572434,14733870,2015-06-08,CON
13572434,14068445,2013-10-31,CON
13572434,14303596,2014-06-12,CON
13572436,14163060,2014-01-24,CON
13572437,14831717,2015-08-20,DIV
13572441,PCT/US12/50646,2012-08-13,CON
13572446,PCT/US12/50486,2012-08-11,CON
13572446,14531162,2014-11-03,CIP
13572446,14721082,2015-05-26,CIP
13572446,14184649,2014-02-19,CIP
13572449,13856899,2013-04-04,CIP
13572449,14257742,2014-04-21,CIP
13572451,13945343,2013-07-18,DIV
13572461,14324958,2014-07-07,CON
13572461,13850803,2013-03-26,CON
13572464,PCT/US12/50456,2012-08-10,CON
13572464,13662362,2012-10-26,CON
13572466,14493949,2014-09-23,CON
13572478,14109321,2013-12-17,CON
13572480,14726295,2015-05-29,CON
13572482,14276888,2014-05-13,DIV
13572486,PCT/US12/50424,2012-08-10,CON
13572487,14215468,2014-03-17,CON
13572488,14754203,2015-06-29,CON
13572491,PCT/US12/57634,2012-09-27,CON
13572492,PCT/US13/50046,2013-07-11,CON
13572493,14230900,2014-03-31,CON
13572493,14159339,2014-01-20,CON
13572493,14231176,2014-03-31,CON
13572493,14231129,2014-03-31,CON
13572497,14251139,2014-04-11,CON
13572497,14725834,2015-05-29,CON
13572499,14293975,2014-06-02,CON
13572501,PCT/US12/57634,2012-09-27,CON
13572502,14088070,2013-11-22,CIP
13572504,14088070,2013-11-22,CIP
13572505,13950213,2013-07-24,CIP
13572506,14088070,2013-11-22,CIP
13572508,14419063,2015-02-02,CON
13572508,PCT/US13/54384,2013-08-09,CON
13572513,PCT/US13/52875,2013-07-31,CON
13572514,14825021,2015-08-12,DIV
13572514,14824968,2015-08-12,DIV
13572519,PCT/US13/53681,2013-08-06,CON
13572519,PCT/US13/53680,2013-08-06,CON
13572521,PCT/US12/50448,2012-08-10,CON
13572522,PCT/US13/53681,2013-08-06,CON
13572522,PCT/US13/53680,2013-08-06,CON
13572525,14162706,2014-01-23,CON
13572529,14590308,2015-01-06,CIP
13572529,13715998,2012-12-14,CIP
13572533,14804319,2015-07-20,CIP
13572535,PCT/US12/50654,2012-08-13,CON
13572536,PCT/US13/40801,2013-05-13,CON
13572537,14719112,2015-05-21,CON
13572540,PCT/US13/46834,2013-06-20,CON
13572542,14275481,2014-05-12,CIP
13572542,14223289,2014-03-24,CIP
13572542,14257516,2014-04-21,CIP
13572542,14223604,2014-03-24,CIP
13572543,14604690,2015-01-24,CON
13572543,14169013,2014-01-30,CON
13572551,14680624,2015-04-07,CON
13572554,PCT/US13/40984,2013-05-14,CON
