application_number,parent_application_number,parent_filing_date,continuation_type
14724587,14098356,2013-12-05,CON
14724587,PCT/US2008/084133,2008-11-20,NST
14724588,62004530,2014-05-29,PRO
14724590,61943005,2014-02-21,PRO
14724590,62061020,2014-10-07,PRO
14724590,62113285,2015-02-06,PRO
14724590,14627955,2015-02-20,DIV
14724591,62004806,2014-05-29,PRO
14724593,60394241,2002-07-09,PRO
14724593,10615026,2003-07-09,CON
14724593,11279912,2006-04-17,CON
14724593,12688666,2010-01-15,CON
14724593,13175768,2011-07-01,CON
14724593,13350665,2012-01-13,CON
14724593,14022135,2013-09-09,CON
14724593,14321781,2014-07-01,CON
14724593,14639034,2015-03-04,CON
14724599,61704437,2012-09-21,PRO
14724599,13835523,2013-03-15,CON
14724601,61894167,2013-10-22,PRO
14724601,14517747,2014-10-17,CON
14724606,13277051,2011-10-19,CON
14724607,62005424,2014-05-30,PRO
14724607,62076786,2014-11-07,PRO
14724610,62004824,2014-05-29,PRO
14724611,62007416,2014-06-04,PRO
14724613,62010402,2014-06-10,PRO
14724615,61762758,2013-02-08,PRO
14724615,14174769,2014-02-06,CIP
14724615,62005829,2014-05-30,PRO
14724615,62023662,2014-07-11,PRO
14724616,61415771,2010-11-19,PRO
14724616,61429093,2010-12-31,PRO
14724616,12987257,2011-01-10,CON
14724621,61481607,2011-05-02,PRO
14724621,13217123,2011-08-24,CON
14724621,13438534,2012-04-03,CON
14724621,14074619,2013-11-07,CON
14724621,14473905,2014-08-29,CON
14724622,62005396,2014-05-30,PRO
14724623,62005556,2014-05-30,PRO
14724623,62129851,2015-03-08,PRO
14724625,13793134,2013-03-11,CON
14724626,13652512,2012-10-16,CON
14724629,PCT/CN2015/071249,2015-01-21,CON
14724636,PCT/JP2013/081346,2013-11-21,CON
14724637,62057991,2014-09-30,PRO
14724637,14510030,2014-10-08,CON
14724638,62005340,2014-05-30,PRO
14724638,62109951,2015-01-30,PRO
14724640,13078774,2011-04-01,DIV
14724640,14598587,2015-01-16,CON
14724641,62005942,2014-05-30,PRO
14724642,61998101,2014-06-19,PRO
14724643,62003998,2014-05-28,PRO
14724644,62004088,2014-05-28,PRO
14724644,62039295,2014-08-19,PRO
14724646,62004993,2014-05-30,PRO
14724652,13819304,2013-06-11,CON
14724652,PCT/GB2011/001277,2011-08-26,NST
14724653,62004008,2014-05-28,PRO
14724655,62004069,2014-05-28,PRO
14724656,62016000,2014-06-23,PRO
14724656,62016003,2014-06-23,PRO
14724656,62049285,2014-09-11,PRO
14724656,62051804,2014-09-17,PRO
14724659,14292637,2014-05-30,CIP
14724661,PCT/JP2013/006818,2013-11-20,CON
14724664,62005058,2014-05-30,PRO
14724665,13519217,2012-06-26,DIV
14724665,PCT/JP2010/073849,2010-12-22,NST
14724668,29492099,2014-05-28,CIP
14724668,62077676,2014-11-10,PRO
14724670,PCT/JP2013/084038,2013-12-19,CON
14724672,13078774,2011-04-01,CIP
14724672,61492324,2011-06-01,PRO
14724672,13485823,2012-05-31,DIV
14724672,14598979,2015-01-16,CON
14724677,PCT/JP2013/078839,2013-10-24,CON
14724678,13405187,2012-02-24,CON
14724680,13819269,2013-06-12,CON
14724680,PCT/GB2011/001278,2011-08-26,NST
14724683,PCT/CN2013/083880,2013-09-22,CON
14724687,62020558,2014-07-03,PRO
14724687,62032087,2014-08-01,PRO
14724688,PCT/JP2013/084039,2013-12-19,CON
14724690,62006737,2014-06-02,PRO
14724691,62003746,2014-05-28,PRO
14724692,62005354,2014-05-30,PRO
14724692,62110005,2015-01-30,PRO
14724694,61786031,2013-03-14,PRO
14724694,13938939,2013-07-10,CON
14724694,14315042,2014-06-25,CON
14724695,62005180,2014-05-30,PRO
14724695,62005187,2014-05-30,PRO
14724696,62006740,2014-06-02,PRO
14724697,14468101,2014-08-25,CIP
14724698,62004064,2014-05-28,PRO
14724698,62004089,2014-05-28,PRO
14724698,62156814,2015-05-04,PRO
14724700,11654949,2007-01-18,CON
14724700,12958186,2010-12-01,CON
14724700,13478107,2012-05-23,CON
14724700,14107211,2013-12-16,CON
14724702,62016050,2014-06-23,PRO
14724702,62016053,2014-06-23,PRO
14724702,62016057,2014-06-23,PRO
14724702,14612376,2015-02-03,CIP
14724702,62135133,2015-03-18,PRO
14724702,14684302,2015-04-10,CIP
14724702,14695436,2015-04-24,CIP
14724702,62158750,2015-05-08,PRO
14724702,62161616,2015-05-14,PRO
14724703,13923354,2013-06-20,CIP
14724705,13645468,2012-10-04,CIP
14724707,61779663,2013-03-13,PRO
14724707,13900754,2013-05-23,DIV
14724708,61105932,2008-10-16,PRO
14724708,12580044,2009-10-15,CON
14724712,62007784,2014-06-04,PRO
14724713,PCT/US12/31304,2012-03-29,NST
14724713,13640046,2012-10-09,CON
14724714,62005171,2014-05-30,PRO
14724714,62005723,2014-05-30,PRO
14724718,61778309,2013-03-12,PRO
14724718,14011079,2013-08-27,CON
14724723,62016050,2014-06-23,PRO
14724723,62016053,2014-06-23,PRO
14724723,62016057,2014-06-23,PRO
14724723,14612376,2015-02-03,CIP
14724723,62135133,2015-03-18,PRO
14724723,14684302,2015-04-10,CIP
14724723,14695436,2015-04-24,CIP
14724723,62158750,2015-05-08,PRO
14724723,62161616,2015-05-14,PRO
14724723,14724702,2015-05-28,CON
14724724,09491703,2000-01-26,CON
14724724,14218425,2014-03-18,CON
14724726,62005868,2014-05-30,PRO
14724728,13714083,2012-12-13,CON
14724732,62004471,2014-05-29,PRO
14724734,62012227,2014-06-13,PRO
14724735,09070677,1998-04-30,CON
14724735,09667199,2000-09-21,CON
14724735,10420057,2003-04-18,CIP
14724735,11265787,2005-11-01,CON
14724735,13283562,2011-10-27,CON
14724736,62030577,2014-07-29,PRO
14724737,13523446,2012-06-14,CIP
14724737,13572248,2012-08-10,CON
14724737,PCT/JP2011/056820,2011-03-22,CIP
14724743,60803306,2006-05-26,PRO
14724743,60820870,2006-07-31,PRO
14724743,11753476,2007-05-24,CON
14724743,12972876,2010-12-20,DIV
14724743,13942542,2013-07-15,CON
14724751,62005839,2014-05-30,PRO
14724751,14718049,2015-05-20,CIP
14724753,60658777,2005-03-04,PRO
14724753,60663345,2005-03-16,PRO
14724753,11367749,2006-03-03,CIP
14724753,11426078,2006-06-23,CON
14724753,12486710,2009-06-17,CON
14724754,14453164,2014-08-06,CON
14724755,62005424,2014-05-30,PRO
14724755,62076786,2014-11-07,PRO
14724756,13460558,2012-04-30,CON
14724757,62004046,2014-05-28,PRO
14724760,PCT/KR2014/005189,2014-06-13,CON
14724761,11137248,2005-05-24,CON
14724761,60888762,2007-02-07,PRO
14724761,60888763,2007-02-07,PRO
14724761,11687480,2007-03-16,CIP
14724761,11745440,2007-05-07,CIP
14724761,12564878,2009-09-22,CIP
14724761,13299356,2011-11-17,CON
14724762,62004801,2014-05-29,PRO
14724764,62004057,2014-05-28,PRO
14724768,13893705,2013-05-14,CON
14724769,62005424,2014-05-30,PRO
14724769,62076786,2014-11-07,PRO
14724770,61390100,2010-10-05,PRO
14724770,13253029,2011-10-04,CON
14724770,14500904,2014-09-29,CON
14724772,12445868,2009-04-16,DIV
14724772,PCT/US2007/081836,2007-10-18,NST
14724773,13076340,2011-03-30,CIP
14724773,61602552,2012-02-23,PRO
14724773,13775070,2013-02-22,CON
14724774,12445868,2009-04-16,DIV
14724774,PCT/US2007/081836,2007-10-18,NST
14724777,PCT/CN2014/091751,2014-11-20,CON
14724779,60972855,2007-09-17,PRO
14724779,12212293,2008-09-17,DIV
14724779,13243537,2011-09-23,DIV
14724779,13672297,2012-11-08,CON
14724779,14180561,2014-02-14,CON
14724783,62003770,2014-05-28,PRO
14724785,62004873,2014-05-29,PRO
14724787,62003869,2014-05-28,PRO
14724787,62003887,2014-05-28,PRO
