application_number,child_application_number,child_filing_date,continuation_type
11844995,PCT/US08/74054,2008-08-22,CON
11844996,13854857,2013-04-01,DIV
11844997,PCT/US08/74054,2008-08-22,CON
11844998,PCT/US08/73994,2008-08-22,CON
11844998,PCT/US08/73982,2008-08-22,CON
11844999,PCT/US08/74243,2008-08-25,CON
11845002,PCT/US08/73923,2008-08-21,CON
11845008,PCT/US08/73719,2008-08-20,CON
11845009,12968191,2010-12-14,CON
11845015,PCT/US08/74261,2008-08-25,CON
11845016,13347083,2012-01-10,CON
11845018,13944339,2013-07-17,CIP
11845018,29318377,2008-05-19,CON
11845018,12715331,2010-03-01,CIP
11845023,PCT/US08/74249,2008-08-25,CON
11845025,PCT/US07/76837,2007-08-25,CON
11845027,13596364,2012-08-28,CON
11845027,14459906,2014-08-14,CON
11845029,PCT/US07/19696,2007-09-11,CON
11845040,13091651,2011-04-21,CON
11845054,12917149,2010-11-01,CON
11845060,12882183,2010-09-14,CIP
11845061,12882183,2010-09-14,CIP
11845062,12882183,2010-09-14,CIP
11845063,12882183,2010-09-14,CIP
11845064,12882183,2010-09-14,CIP
11845065,12882183,2010-09-14,CIP
11845067,12882183,2010-09-14,CIP
11845068,12882183,2010-09-14,CIP
11845069,12882183,2010-09-14,CIP
11845070,13945658,2013-07-18,CON
11845070,12773119,2010-05-04,CON
11845070,13292328,2011-11-09,CON
11845070,13212676,2011-08-18,CON
11845070,13212755,2011-08-18,CON
11845070,14678727,2015-04-03,CON
11845070,14696637,2015-04-27,CON
11845070,14083628,2013-11-19,CON
11845070,13212729,2011-08-18,CON
11845070,13968657,2013-08-16,CON
11845070,13212774,2011-08-18,CON
11845071,13752016,2013-01-28,DIV
11845071,13756112,2013-01-31,DIV
11845071,13915266,2013-06-11,DIV
11845071,14138169,2013-12-23,DIV
11845071,14931888,2015-11-04,DIV
11845071,14588939,2015-01-04,DIV
11845071,14016982,2013-09-03,DIV
11845071,13886050,2013-05-02,DIV
11845071,13368369,2012-02-08,DIV
11845071,12965879,2010-12-12,DIV
11845073,12721228,2010-03-10,CIP
11845073,12100365,2008-04-09,CIP
11845075,PCT/US07/22317,2007-10-19,CON
11845075,13207027,2011-08-10,DIV
11845079,13023396,2011-02-08,CON
11845094,PCT/US08/74532,2008-08-27,CON
11845094,13485227,2012-05-31,CON
11845094,13431206,2012-03-27,CON
11845094,13777360,2013-02-26,CON
11845119,12333365,2008-12-12,CON
11845119,13030176,2011-02-18,CON
11845134,13714490,2012-12-14,CON
11845134,13839165,2013-03-15,CON
11845134,PCT/US08/74001,2008-08-22,CON
11845134,13179093,2011-07-08,DIV
11845134,13161581,2011-06-16,CON
11845134,13839588,2013-03-15,CON
11845135,12000624,2007-12-14,CON
11845135,12397150,2009-03-03,CON
11845140,14143073,2013-12-30,CON
11845141,PCT/US08/09608,2008-08-12,CON
11845143,12170633,2008-07-10,CIP
11845143,13151530,2011-06-02,CIP
11845143,13098701,2011-05-02,DIV
11845143,13151536,2011-06-02,CIP
11845143,13648494,2012-10-10,DIV
11845143,14719824,2015-05-22,CIP
11845143,13647592,2012-10-09,CIP
11845143,14699313,2015-04-29,CIP
11845143,PCT/US08/73824,2008-08-21,CON
11845143,14496628,2014-09-25,DIV
11845145,13371575,2012-02-13,DIV
11845145,14842718,2015-09-01,DIV
11845145,12587371,2009-10-05,DIV
11845145,13852343,2013-03-28,DIV
11845149,12108790,2008-04-24,CON
11845156,13159902,2011-06-14,DIV
11845160,PCT/US08/74332,2008-08-26,CON
11845175,12371156,2009-02-13,CON
11845180,PCT/US08/73095,2008-08-14,CON
11845180,95001445,2010-09-13,REX
11845181,12607460,2009-10-28,DIV
11845184,12423356,2009-04-14,CIP
11845184,12628806,2009-12-01,CIP
11845186,PCT/US08/74343,2008-08-26,CON
11845196,13286621,2011-11-01,CIP
11845197,PCT/US08/73125,2008-08-14,CON
11845198,12840885,2010-07-21,CIP
11845198,13937982,2013-07-09,CIP
11845198,13279616,2011-10-24,CIP
11845198,12540765,2009-08-13,CIP
11845198,12559905,2009-09-15,CIP
11845198,13361607,2012-01-30,CIP
11845198,13570061,2012-08-08,CIP
11845198,PCT/US08/72887,2008-08-12,CON
11845198,13767339,2013-02-14,CIP
11845198,14335499,2014-07-18,CIP
11845198,13328970,2011-12-16,CON
11845205,12579668,2009-10-15,CON
11845219,12966069,2010-12-13,CIP
11845220,12429660,2009-04-24,DIV
11845220,12465771,2009-05-14,CIP
11845232,PCT/US08/74373,2008-08-27,CON
11845232,PCT/US08/74380,2008-08-27,CON
11845233,13301054,2011-11-21,CIP
11845240,14626179,2015-02-19,DIV
11845245,12472975,2009-05-27,CON
11845248,12472975,2009-05-27,CON
11845250,14146881,2014-01-03,DIV
11845250,PCT/US08/74339,2008-08-26,CON
11845250,13413235,2012-03-06,DIV
11845250,14835255,2015-08-25,DIV
11845257,PCT/US08/70412,2008-07-18,CON
11845258,12614826,2009-11-09,DIV
11845258,12260373,2008-10-29,DIV
11845269,PCT/US07/20197,2007-09-14,CON
11845270,PCT/US08/56512,2008-03-11,CON
11845272,PCT/US08/74430,2008-08-27,CON
11845278,12243284,2008-10-01,DIV
11845286,PCT/US07/77004,2007-08-28,CON
11845288,PCT/US08/56515,2008-03-11,CON
11845289,PCT/US08/74333,2008-08-26,CON
11845290,12404187,2009-03-13,CON
11845291,12854090,2010-08-10,CON
11845296,13689344,2012-11-29,DIV
11845296,PCT/US07/77023,2007-08-28,CON
11845299,PCT/US08/74207,2008-08-25,CON
11845300,12874409,2010-09-02,DIV
11845301,11845852,2007-08-28,CIP
11845306,PCT/US08/74449,2008-08-27,CON
11845307,PCT/US07/18938,2007-08-28,CON
11845311,12163989,2008-06-27,CIP
11845317,13226063,2011-09-06,CON
11845317,12714720,2010-03-01,CON
11845317,13611309,2012-09-12,CON
11845321,12763006,2010-04-19,CON
11845324,PCT/US08/74391,2008-08-27,CON
11845325,14690849,2015-04-20,CON
11845325,13562914,2012-07-31,CON
11845325,14026349,2013-09-13,CON
11845326,PCT/US08/72600,2008-08-08,CON
11845326,12729528,2010-03-23,DIV
11845328,13117788,2011-05-27,DIV
11845339,13030861,2011-02-18,CON
11845339,12485528,2009-06-16,CON
11845340,13034204,2011-02-24,CON
11845340,13534559,2012-06-27,CON
11845374,12535837,2009-08-05,CON
11845376,13415942,2012-03-09,DIV
11845381,PCT/US08/70597,2008-07-21,CON
11845382,PCT/US08/61159,2008-04-22,CON
11845391,13353497,2012-01-19,CON
11845403,PCT/US08/74307,2008-08-26,CON
11845414,13845787,2013-03-18,CON
11845415,14168058,2014-01-30,DIV
11845415,13307131,2011-11-30,DIV
11845415,12977556,2010-12-23,DIV
11845415,13904147,2013-05-29,DIV
11845423,PCT/US08/10109,2008-08-26,CON
11845426,PCT/US08/73753,2008-08-20,CON
11845426,13526753,2012-06-19,DIV
11845430,12061368,2008-04-02,DIV
11845432,12940473,2010-11-05,DIV
11845433,13778102,2013-02-26,CON
11845433,12471445,2009-05-25,CON
11845433,11932290,2007-10-31,CON
11845433,13280283,2011-10-24,CON
11845438,14197781,2014-03-05,CON
11845438,13655651,2012-10-19,CON
11845438,12820687,2010-06-22,CON
11845439,PCT/US08/55245,2008-02-28,CON
11845441,PCT/US08/74148,2008-08-25,CON
11845445,PCT/US08/73595,2008-08-19,CON
11845445,12817840,2010-06-17,DIV
11845457,PCT/US08/74273,2008-08-26,CON
11845463,12779725,2010-05-13,CON
11845465,PCT/US08/73450,2008-08-18,CON
11845469,12541409,2009-08-14,CON
11845478,PCT/US08/61096,2008-04-22,CON
11845480,12841834,2010-07-22,CON
11845484,PCT/US08/73817,2008-08-21,CON
11845484,13476383,2012-05-21,CON
11845485,13567410,2012-08-06,CON
11845485,12947112,2010-11-16,CON
11845486,13533426,2012-06-26,CON
11845490,12413218,2009-03-27,DIV
11845490,12413191,2009-03-27,DIV
11845495,PCT/US08/73235,2008-08-15,CON
11845498,14643181,2015-03-10,DIV
11845498,13086245,2011-04-13,DIV
11845498,12466920,2009-05-15,DIV
11845498,13468730,2012-05-10,DIV
11845499,PCT/US08/74140,2008-08-25,CON
11845503,PCT/US07/76913,2007-08-27,CON
11845503,11929914,2007-10-30,CIP
11845504,12324377,2008-11-26,DIV
11845504,PCT/US07/85116,2007-11-19,CON
11845510,12914457,2010-10-28,DIV
11845511,14878708,2015-10-08,CON
11845511,PCT/US08/74397,2008-08-27,CON
11845511,14279755,2014-05-16,CON
11845511,13755366,2013-01-31,CON
11845512,13237022,2011-09-20,DIV
11845512,13899803,2013-05-22,DIV
11845512,PCT/US08/73956,2008-08-22,CON
11845513,13222889,2011-08-31,CON
11845513,13424105,2012-03-19,CON
11845514,12552650,2009-09-02,CON
11845517,13741170,2013-01-14,CON
11845530,PCT/US08/10029,2008-08-22,CON
11845532,14861115,2015-09-22,CON
11845534,12826875,2010-06-30,CIP
11845538,PCT/US08/72757,2008-08-11,CON
11845538,13361721,2012-01-30,CON
11845538,12207430,2008-09-09,CON
11845542,29303145,2008-02-01,CIP
11845552,PCT/US08/61329,2008-04-23,CON
11845557,14729096,2015-06-03,CON
11845557,13542560,2012-07-05,CON
11845559,PCT/US08/74349,2008-08-26,CON
11845560,PCT/US08/72207,2008-08-05,CON
11845560,12717012,2010-03-03,CON
11845564,13313615,2011-12-07,CON
11845570,PCT/US08/10098,2008-08-26,CON
11845576,12277585,2008-11-25,DIV
11845580,PCT/US08/73659,2008-08-20,CON
11845583,12362472,2009-01-29,CIP
11845590,12400201,2009-03-09,DIV
11845591,PCT/US08/74421,2008-08-27,CON
11845592,12501774,2009-07-13,CIP
11845592,13426242,2012-03-21,CIP
11845597,12249386,2008-10-10,CON
11845600,PCT/US08/73102,2008-08-14,CON
11845600,12769585,2010-04-28,CON
11845609,PCT/US08/73224,2008-08-15,CON
11845609,12769585,2010-04-28,CON
11845610,PCT/US08/74272,2008-08-26,CON
11845611,14089256,2013-11-25,CON
11845611,13363971,2012-02-01,CON
11845615,12685408,2010-01-11,DIV
11845617,13173424,2011-06-30,CON
11845617,14506415,2014-10-03,CON
11845624,13074563,2011-03-29,CON
11845629,13471896,2012-05-15,DIV
11845632,PCT/US07/77802,2007-09-06,CON
11845633,14929987,2015-11-02,CON
11845633,14224509,2014-03-25,CON
11845635,PCT/US08/73682,2008-08-20,CON
11845636,13050930,2011-03-17,CIP
11845644,PCT/US07/77154,2007-08-29,CON
11845648,13761043,2013-02-06,CON
11845649,12372448,2009-02-17,DIV
11845654,PCT/US07/18915,2007-08-28,CON
11845657,PCT/US08/74315,2008-08-26,CON
11845658,PCT/US07/76914,2007-08-27,CON
11845660,12560397,2009-09-15,CON
11845660,12965223,2010-12-10,CON
11845661,13539608,2012-07-02,CON
11845661,13539604,2012-07-02,CON
11845661,13417939,2012-03-12,CON
11845661,14299724,2014-06-09,CON
11845664,14515787,2014-10-16,DIV
11845664,PCT/US08/74512,2008-08-27,CON
11845666,12324661,2008-11-26,CON
11845670,13524780,2012-06-15,CON
11845673,14082725,2013-11-18,CON
11845674,11928043,2007-10-30,CON
11845675,14078953,2013-11-13,CON
11845675,14526973,2014-10-29,CON
11845675,14078962,2013-11-13,DIV
11845677,13923217,2013-06-20,CON
11845679,PCT/US08/74401,2008-08-27,CON
11845680,14015280,2013-08-30,CON
11845680,13350921,2012-01-16,CON
11845682,12398933,2009-03-05,CIP
11845682,14642385,2015-03-09,CIP
11845682,PCT/US08/73999,2008-08-22,CON
11845683,13186054,2011-07-19,DIV
11845684,12463197,2009-05-08,CON
11845685,PCT/US08/63776,2008-05-15,CON
11845690,12421523,2009-04-09,CON
11845690,12899439,2010-10-06,CON
11845695,13469968,2012-05-11,CON
11845695,PCT/US07/18941,2007-08-27,CON
11845696,PCT/US08/51574,2008-01-21,CON
11845696,12774024,2010-05-05,DIV
11845697,PCT/US07/18897,2007-08-28,CON
11845703,PCT/US08/74059,2008-08-22,CON
11845712,14186179,2014-02-21,CIP
11845712,13493722,2012-06-11,CIP
11845712,12333266,2008-12-11,CON
11845712,12464310,2009-05-12,CIP
11845712,12001548,2007-12-11,CIP
11845716,12628062,2009-11-30,CON
11845719,13197299,2011-08-03,CON
11845719,13193033,2011-07-28,CON
11845719,13633332,2012-10-02,CON
11845719,14561754,2014-12-05,CON
11845720,12259085,2008-10-27,CON
11845736,PCT/US08/73556,2008-08-19,CON
11845737,14157998,2014-01-17,CON
11845744,13181692,2011-07-13,CON
11845747,11876597,2007-10-22,CIP
11845747,12361772,2009-01-29,CIP
11845747,12834647,2010-07-12,CIP
11845747,13211100,2011-08-16,CIP
11845747,13585704,2012-08-14,CIP
11845747,12050748,2008-03-18,CIP
11845747,13267699,2011-10-06,CIP
11845747,11874767,2007-10-18,CIP
11845747,12171194,2008-07-10,CIP
11845747,11866927,2007-10-03,CIP
11845747,12113023,2008-04-30,CIP
11845747,12505327,2009-07-17,CIP
11845747,12884732,2010-09-17,CIP
11845747,12604309,2009-10-22,CIP
11845751,PCT/US07/77016,2007-08-28,CON
11845753,12974168,2010-12-21,DIV
11845770,13466785,2012-05-08,CON
11845778,12333216,2008-12-11,CIP
11845780,12652736,2010-01-05,DIV
11845784,12960463,2010-12-04,CIP
11845785,PCT/US08/73971,2008-08-22,CON
11845791,13091171,2011-04-21,DIV
11845807,12242108,2008-09-30,CIP
11845807,12622573,2009-11-20,CIP
11845807,14616864,2015-02-09,CIP
11845811,PCT/US08/00619,2008-01-17,CON
11845812,12046293,2008-03-11,CIP
11845815,13973356,2013-08-22,DIV
11845820,PCT/US08/71477,2008-07-29,CON
11845821,12577352,2009-10-12,CON
11845823,PCT/US08/72959,2008-08-13,CON
11845825,PCT/US08/72046,2008-08-04,CON
11845826,PCT/US07/19066,2007-08-29,CON
11845834,PCT/US08/74160,2008-08-25,CON
11845834,12828978,2010-07-01,DIV
11845837,12545902,2009-08-24,DIV
11845845,PCT/US08/72961,2008-08-13,CON
11845846,PCT/US08/73620,2008-08-20,CON
11845850,13602360,2012-09-04,CON
11845850,12467556,2009-05-18,CON
11845850,12961017,2010-12-06,CON
11845852,12781851,2010-05-18,CON
11845859,12675487,2010-09-22,CON
11845860,13403318,2012-02-23,CON
11845861,29386110,2011-02-24,CIP
11845866,11873173,2007-10-16,CIP
11845866,12351920,2009-01-12,CON
11845869,13454567,2012-04-24,CON
11845874,PCT/US08/74580,2008-08-28,CON
11845878,13863153,2013-04-15,CON
11845878,PCT/US07/77267,2007-08-30,CON
11845887,PCT/US08/74237,2008-08-25,CON
11845893,PCT/US08/73540,2008-08-19,CON
11845898,13896465,2013-05-17,DIV
11845904,12711421,2010-02-24,CIP
11845905,12132807,2008-06-04,CIP
11845905,13049500,2011-03-16,CIP
11845905,12133166,2008-06-04,CIP
11845909,12628334,2009-12-01,CON
11845912,PCT/US08/70706,2008-07-22,CON
11845913,14274292,2014-05-09,CON
11845915,PCT/US08/70838,2008-07-23,CON
11845915,14320908,2014-07-01,CON
11845918,PCT/US08/74241,2008-08-25,CON
11845922,PCT/US07/77032,2007-08-28,CON
11845929,PCT/US08/74162,2008-08-25,CON
11845930,13676472,2012-11-14,CON
11845930,14485739,2014-09-14,CON
11845935,PCT/US08/70059,2008-07-15,CON
11845938,12536653,2009-08-06,DIV
11845940,PCT/US08/73970,2008-08-22,CON
11845941,PCT/US07/77067,2007-08-29,CON
11845941,12712564,2010-02-25,CON
11845944,PCT/US08/70044,2008-07-15,CON
11845946,14502112,2014-09-30,CON
11845946,13473732,2012-05-17,CON
11845946,12363838,2009-02-02,CON
11845948,14277397,2014-05-14,CIP
11845948,13476980,2012-05-21,CIP
11845950,PCT/US08/74622,2008-08-28,CON
11845951,12165117,2008-06-30,CIP
11845953,PCT/US07/77057,2007-08-29,CON
11845958,13619244,2012-09-14,CON
11845964,14736444,2015-06-11,CON
11845967,PCT/US08/74306,2008-08-26,CON
11845968,13449565,2012-04-18,CIP
11845968,12334561,2008-12-15,CIP
11845969,12535870,2009-08-05,CON
11845983,12029905,2008-02-12,CIP
11845983,PCT/US07/19105,2007-08-30,CON
11845986,14585372,2014-12-30,CON
11845986,13622008,2012-09-18,CON
11845986,13019369,2011-02-02,CON
11845988,13433632,2012-03-29,CON
11845993,PCT/US07/20714,2007-09-24,CON
11845994,14733403,2015-06-08,CON
11845995,13396332,2012-02-14,CON
11846014,PCT/US07/77063,2007-08-29,CON
11846016,PCT/US08/10042,2008-08-25,CON
11846018,13650846,2012-10-12,CON
11846019,PCT/US07/19337,2007-09-04,CON
11846027,13848800,2013-03-22,CON
11846029,12206242,2008-09-08,CON
11846034,12938575,2010-11-03,DIV
11846036,13437496,2012-04-02,CIP
11846039,PCT/US08/74275,2008-08-26,CON
11846040,12851072,2010-08-05,CON
11846046,12061892,2008-04-03,CON
11846047,13208948,2011-08-12,DIV
11846049,PCT/US08/73349,2008-08-15,CON
11846052,14480978,2014-09-09,DIV
11846052,PCT/US07/77065,2007-08-29,CON
11846054,12488256,2009-06-19,CON
11846056,PCT/US08/72744,2008-08-11,CON
11846061,PCT/US08/73972,2008-08-22,CON
11846063,12964933,2010-12-10,DIV
11846067,PCT/US08/73353,2008-08-15,CON
11846067,14270134,2014-05-05,CON
11846068,PCT/US07/20713,2007-09-24,CON
11846070,12775605,2010-05-07,CIP
11846070,PCT/US08/74409,2008-08-27,CON
11846073,12209149,2008-09-11,CIP
11846073,12489179,2009-06-22,CIP
11846073,11929963,2007-10-30,CIP
11846074,13083874,2011-04-11,DIV
11846075,12728584,2010-03-22,DIV
11846076,PCT/US08/74441,2008-08-27,CON
11846088,14708820,2015-05-11,CON
11846091,12694933,2010-01-27,DIV
11846093,13857294,2013-04-05,CON
11846093,13012753,2011-01-24,CON
11846104,12554826,2009-09-04,CIP
11846106,13412933,2012-03-06,CON
11846107,11846181,2007-08-28,CIP
11846124,PCT/US07/77013,2007-08-28,CON
11846127,12720818,2010-03-10,DIV
11846127,13173745,2011-06-30,DIV
11846130,PCT/US07/77102,2007-08-29,CON
11846131,PCT/US08/74193,2008-08-25,CON
11846131,13164920,2011-06-21,DIV
11846131,12555839,2009-09-09,DIV
11846132,PCT/US08/52166,2008-01-28,CON
11846137,PCT/US07/77103,2007-08-29,CON
11846139,12392326,2009-02-25,CIP
11846139,12414948,2009-03-31,CIP
11846139,12021171,2008-01-28,CIP
11846142,13839439,2013-03-15,CON
11846143,PCT/US08/74364,2008-08-27,CON
11846144,12058497,2008-03-28,CIP
11846145,12890072,2010-09-24,CON
11846146,13556565,2012-07-24,CON
11846146,14172748,2014-02-04,CON
11846146,13013698,2011-01-25,CON
11846147,PCT/US08/10108,2008-08-26,CON
11846150,PCT/US07/77110,2007-08-29,CON
11846152,PCT/US08/74396,2008-08-27,CON
11846154,13524585,2012-06-15,CON
11846156,PCT/US08/71143,2008-07-25,CON
11846164,PCT/US07/18967,2007-08-29,CON
11846165,13085712,2011-04-13,CON
11846166,12222885,2008-08-19,CIP
11846169,14245404,2014-04-04,CIP
11846169,12604327,2009-10-22,CIP
11846169,12618705,2009-11-13,CIP
11846169,13301234,2011-11-21,CIP
11846169,PCT/US08/74639,2008-08-28,CON
11846169,14617654,2015-02-09,CIP
11846169,13669975,2012-11-06,CIP
11846169,12771836,2010-04-30,CIP
11846169,12126072,2008-05-23,CIP
11846169,13112508,2011-05-20,CIP
11846169,13658503,2012-10-23,CIP
11846169,14181532,2014-02-14,CIP
11846169,13664951,2012-10-31,CON
11846171,PCT/US07/77132,2007-08-29,CON
11846176,29345496,2009-10-16,DIV
11846180,29336197,2009-04-29,CON
11846182,PCT/US08/72955,2008-08-13,CON
11846183,PCT/US07/77104,2007-08-29,CON
11846185,PCT/US08/74319,2008-08-26,CON
11846185,13011414,2011-01-21,CON
11846187,PCT/US07/77188,2007-08-30,CON
11846188,PCT/US08/71461,2008-07-29,CON
11846191,13401224,2012-02-21,CON
11846193,PCT/US07/77760,2007-09-06,CON
11846194,13234504,2011-09-16,DIV
11846194,12713385,2010-02-26,DIV
11846195,12849528,2010-08-03,CON
11846209,13409722,2012-03-01,DIV
11846211,12941658,2010-11-08,CON
11846212,PCT/US08/72854,2008-08-12,CON
11846213,13742986,2013-03-12,CIP
11846213,14462436,2014-08-18,CIP
11846213,12801534,2010-06-14,CIP
11846216,PCT/US08/74296,2008-08-26,CON
11846217,12560584,2009-09-16,CIP
11846217,13790553,2013-03-08,CIP
11846217,12268286,2008-11-10,CIP
11846218,PCT/US07/77107,2007-08-29,CON
11846219,12906213,2010-10-18,DIV
11846219,12906219,2010-10-18,DIV
11846224,PCT/US07/18987,2007-08-29,CON
11846226,13046274,2011-03-11,DIV
11846236,PCT/US08/72857,2008-08-12,CON
11846238,PCT/US08/72404,2008-08-07,CON
11846238,13168732,2011-06-24,DIV
11846239,PCT/US08/10156,2008-08-27,CON
11846246,PCT/US08/72807,2008-08-11,CON
11846250,13603008,2012-09-04,DIV
11846250,PCT/US08/72955,2008-08-13,CON
11846253,PCT/US08/71351,2008-07-28,CON
11846253,13238975,2011-09-21,DIV
11846254,12638346,2009-12-15,CIP
11846258,12818943,2010-06-18,CON
11846261,12511296,2009-07-29,DIV
11846265,12343828,2008-12-24,DIV
11846265,12546923,2009-08-25,DIV
11846267,12621071,2009-11-18,CON
11846273,12687440,2010-01-14,CON
11846276,PCT/US08/74198,2008-08-25,CON
11846279,13568647,2012-08-07,CON
11846279,13099505,2011-05-03,CON
11846279,14603778,2015-01-23,CON
11846279,13915265,2013-06-11,CON
11846280,PCT/US08/72811,2008-08-11,CON
11846290,13158883,2011-06-13,CON
11846304,PCT/US08/73904,2008-08-21,CON
11846304,11968442,2008-01-02,CIP
11846304,13162508,2011-06-16,CON
11846307,13215426,2011-08-23,CIP
11846318,12603353,2009-10-21,DIV
11846321,12971720,2010-12-17,DIV
11846323,14294944,2014-06-03,CON
11846333,14551924,2014-11-24,CON
11846334,12483275,2009-06-12,CON
11846337,12422048,2009-04-10,CON
11846337,13016728,2011-01-28,CON
11846346,14099854,2013-12-06,CON
11846355,PCT/US07/77108,2007-08-29,CON
11846355,12644659,2009-12-22,DIV
11846356,PCT/US08/12199,2008-10-28,CON
11846356,PCT/US08/73161,2008-08-14,CON
11846358,13535584,2012-06-28,DIV
11846358,12130130,2008-05-30,DIV
11846358,12946518,2010-11-15,CON
11846359,PCT/US07/79084,2007-09-20,CON
11846360,13367149,2012-02-06,CON
11846360,PCT/US08/73127,2008-08-14,CON
11846362,PCT/US08/73977,2008-08-22,CON
11846362,13725445,2012-12-21,CON
11846365,13037599,2011-03-01,DIV
11846370,13030838,2011-02-18,CIP
11846370,14147326,2014-01-03,CON
11846370,PCT/US08/73703,2008-08-20,CON
11846371,13163219,2011-06-17,CON
11846371,PCT/US08/10187,2008-08-28,CON
11846371,13796410,2013-03-12,CON
11846372,14541806,2014-11-14,DIV
11846372,PCT/US08/74618,2008-08-28,CON
11846373,12210970,2008-09-15,CON
11846373,12779724,2010-05-13,CON
11846380,11928127,2007-10-30,CIP
11846386,13051293,2011-03-18,DIV
11846391,12728109,2010-03-19,CON
11846393,14481616,2014-09-09,CON
11846393,13357151,2012-01-24,CON
11846393,13853858,2013-03-29,CON
11846393,12614156,2009-11-06,CON
11846394,12358723,2009-01-23,CON
11846394,12940969,2010-11-05,CON
11846394,14815805,2015-07-31,CON
11846394,14686274,2015-04-14,CON
11846394,13862412,2013-04-13,CON
11846394,13398814,2012-02-16,CON
11846396,12728109,2010-03-19,CON
11846399,12947594,2010-11-16,CON
11846401,PCT/US08/74575,2008-08-28,CON
