application_number,child_application_number,child_filing_date,continuation_type
10611141,PCT/US04/11659,2004-04-13,CON
10611142,11169534,2005-06-28,CON
10611146,11284290,2005-11-21,CIP
10611146,11034115,2005-01-12,CIP
10611146,11305975,2005-12-19,CIP
10611146,11190186,2005-07-26,CIP
10611147,11059864,2005-02-17,CON
10611149,PCT/US04/18582,2004-06-14,CON
10611163,PCT/US04/19872,2004-06-18,CON
10611164,13070908,2011-03-24,CON
10611164,12039719,2008-02-28,CON
10611164,13417241,2012-03-10,CON
10611164,13844471,2013-03-15,CON
10611172,10725028,2003-12-02,CIP
10611172,11599263,2006-11-15,CIP
10611180,10917120,2004-08-12,CON
10611180,PCT/US03/20752,2003-07-02,CON
10611181,11616602,2006-12-27,CON
10611181,11361604,2006-02-24,CON
10611187,PCT/US04/21231,2004-07-01,CON
10611188,PCT/US04/17437,2004-07-01,CON
10611195,10829724,2004-04-22,CIP
10611199,PCT/US04/14250,2004-05-07,CON
10611200,11582644,2006-10-18,DIV
10611203,10887759,2004-07-08,CON
10611205,11844747,2007-08-24,CON
10611215,11827705,2007-07-13,DIV
10611218,10860387,2004-06-03,CIP
10611218,10967482,2004-10-18,CON
10611218,11413737,2006-04-28,CON
10611218,11931803,2007-10-31,CON
10611218,10892051,2004-07-15,CON
10611218,11847071,2007-08-29,CIP
10611218,12053071,2008-03-21,CIP
10611218,11846962,2007-08-29,CON
10611218,12052975,2008-03-21,CIP
10611220,11120045,2005-05-02,DIV
10611220,11609719,2006-12-12,DIV
10611222,PCT/US04/13288,2004-04-29,CON
10611223,11333091,2006-01-17,CON
10611225,12879130,2010-09-10,CON
10611225,13084149,2011-04-11,CON
10611225,12242170,2008-09-30,CON
10611225,11141721,2005-05-31,CON
10611225,11002326,2004-12-02,DIV
10611230,PCT/US03/28520,2003-09-11,CON
10611232,11734105,2007-04-11,DIV
10611237,11829756,2007-07-27,DIV
10611237,11782594,2007-07-24,CON
10611245,11249212,2005-10-13,DIV
10611246,11849174,2007-08-31,DIV
10611250,12103215,2008-04-15,CON
10611250,13082423,2011-04-08,CON
10611257,10643653,2003-08-19,CIP
10611262,11520658,2006-09-14,CON
10611264,12241595,2008-09-30,DIV
10611264,12241567,2008-09-30,DIV
10611265,PCT/US04/14072,2004-05-06,CON
10611267,13299825,2011-11-18,CON
10611269,12344153,2008-12-24,CON
10611274,12965555,2010-12-10,DIV
10611274,13684066,2012-11-21,DIV
10611274,14304578,2014-06-13,DIV
10611278,PCT/US04/20202,2004-06-23,CON
10611279,PCT/US04/21272,2004-07-02,CON
10611279,12334223,2008-12-12,CON
10611279,12819644,2010-06-21,CON
10611279,11380804,2006-04-28,CON
10611280,11217765,2005-09-01,DIV
10611287,PCT/US04/23771,2004-06-28,CON
10611287,11147901,2005-06-08,DIV
10611290,11032290,2005-01-10,DIV
10611291,13216025,2011-08-23,CON
10611291,12268112,2008-11-10,CON
10611293,PCT/US04/10899,2004-04-08,CON
10611295,10698693,2003-10-31,CIP
10611295,PCT/US03/20857,2003-07-01,CON
10611295,10680626,2003-10-07,CIP
10611295,11185482,2005-07-20,CIP
10611298,11215577,2005-08-30,CON
10611299,PCT/US04/13473,2004-04-29,CON
10611302,PCT/US04/20854,2004-06-29,CON
10611304,PCT/US04/03481,2004-02-06,CON
10611309,11584433,2006-10-20,CON
10611311,13618471,2012-09-14,DIV
10611312,PCT/US04/16480,2004-05-25,CON
10611312,11985519,2007-11-14,CON
10611316,PCT/US04/21054,2004-06-29,CON
10611318,10854741,2004-05-26,CIP
10611318,11030719,2005-01-06,CIP
10611325,12059873,2008-03-31,CIP
10611325,PCT/US04/14449,2004-05-06,CON
10611333,PCT/US04/04669,2004-02-17,CON
10611341,11546290,2006-10-12,DIV
10611344,12901336,2010-10-08,DIV
10611344,PCT/US04/20601,2004-06-24,CON
10611344,13540576,2012-07-02,DIV
10611344,12387958,2009-03-31,DIV
10611344,14586558,2014-12-30,DIV
10611344,14586581,2014-12-30,DIV
10611344,13608953,2012-09-10,DIV
10611351,11189545,2005-07-26,CON
10611351,11510129,2006-08-25,CON
10611357,PCT/IB04/02094,2004-06-23,CON
10611360,PCT/US04/12251,2004-04-22,CON
10611373,10949235,2004-09-24,CIP
10611377,PCT/US04/19613,2004-06-18,CON
10611381,PCT/US04/10901,2004-04-08,CON
10611384,PCT/US03/39168,2003-12-09,CON
10611385,PCT/US04/20668,2004-06-25,CON
10611390,11165877,2005-06-24,DIV
10611392,12781908,2010-05-18,CON
10611392,14293201,2014-06-02,CON
10611394,PCT/US04/20489,2004-06-25,CON
10611398,10986582,2004-11-12,CON
10611399,11472044,2006-06-20,CON
10611400,11026670,2004-12-31,CIP
10611411,12753221,2010-04-02,CIP
10611411,12753201,2010-04-02,CIP
10611411,13768895,2013-02-15,CIP
10611411,12753197,2010-04-02,CIP
10611411,11238794,2005-09-28,CIP
10611411,11238698,2005-09-28,CIP
10611411,12753238,2010-04-02,CIP
10611413,11650246,2007-01-05,CON
10611415,11027454,2004-12-30,CON
10611415,11065343,2005-02-25,CON
10611415,11303525,2005-12-16,CON
10611416,10989870,2004-11-16,CON
10611417,10618108,2003-07-11,CIP
10611420,PCT/US04/21146,2004-06-29,CON
10611430,14154228,2014-01-14,CON
10611430,13586169,2012-08-15,CON
10611430,11070094,2005-03-03,CON
10611430,13295630,2011-11-14,CON
10611430,14557288,2014-12-01,CON
10611430,12876365,2010-09-07,CON
10611430,13960096,2013-08-06,CON
10611430,14871135,2015-09-30,CON
10611430,11603225,2006-11-22,CON
10611430,12627211,2009-11-30,CON
10611430,13650481,2012-10-12,CON
10611430,90013009,2013-09-30,REX
10611430,14174310,2014-02-06,CON
10611430,11603187,2006-11-22,CON
10611430,14090131,2013-11-26,CON
10611430,13441456,2012-04-06,CON
10611430,12407427,2009-03-19,CON
10611431,PCT/US04/12211,2004-04-21,CON
10611431,11393326,2006-03-30,CON
10611433,11500464,2006-08-08,DIV
10611436,11767714,2007-06-25,CON
10611440,12888975,2010-09-23,DIV
10611445,11103177,2005-04-11,CON
10611447,PCT/US04/21093,2004-06-30,CON
10611451,11550755,2006-10-18,CIP
10611452,PCT/US04/21014,2004-06-29,CON
10611454,13790777,2013-03-08,CON
10611457,PCT/US04/19644,2004-06-16,CON
10611458,13249984,2011-09-30,CON
10611458,13282019,2011-10-26,CIP
10611458,13887026,2013-05-03,CON
10611458,12688467,2010-01-15,CON
10611458,14153801,2014-01-13,CIP
10611458,13737289,2013-01-09,CIP
10611458,13660486,2012-10-25,CIP
10611458,11953650,2007-12-10,CON
10611458,11951895,2007-12-06,CIP
10611458,PCT/US04/07064,2004-03-08,CON
10611458,13182178,2011-07-13,CIP
10611458,13486049,2012-06-01,CON
10611458,13735581,2013-01-07,DIV
10611458,12966467,2010-12-13,CON
10611458,10676318,2003-10-01,CIP
10611458,11951891,2007-12-06,CIP
10611458,12852656,2010-08-09,CIP
10611458,11931609,2007-10-31,DIV
10611458,14016871,2013-09-03,DIV
10611459,10808129,2004-03-24,CIP
10611459,PCT/US03/30369,2003-09-25,CON
10611459,10808054,2004-03-24,CON
10611459,10808113,2004-03-24,CIP
10611459,PCT/US03/30398,2003-09-25,CON
10611459,11459200,2006-07-21,CIP
10611464,12119866,2008-05-13,DIV
10611468,10945549,2004-09-20,CIP
10611468,PCT/US04/20960,2004-06-29,CON
10611470,PCT/US03/37464,2003-11-26,CON
10611470,12178366,2008-07-23,CIP
10611471,10731541,2003-12-08,CIP
10611471,PCT/US04/17398,2004-06-02,CON
10611475,11434640,2006-05-15,CON
10611478,12022702,2008-01-30,CON
10611478,PCT/US04/20849,2004-06-29,CON
10611480,11556487,2006-11-03,DIV
10611481,10887583,2004-07-09,DIV
10611481,10888463,2004-07-09,DIV
10611482,10891405,2004-07-14,CIP
10611485,11077061,2005-03-10,DIV
10611489,11511706,2006-08-28,CON
10611490,11741686,2007-04-27,CIP
10611490,PCT/US04/20861,2004-06-29,CON
10611491,10882009,2004-06-30,CIP
10611491,12259157,2008-10-27,CON
10611494,12802774,2010-06-14,CON
10611504,PCT/US04/15610,2004-05-18,CON
10611505,11059980,2005-02-16,DIV
10611507,PCT/US04/15437,2004-05-17,CON
10611507,11824910,2007-07-03,CIP
10611507,10700295,2003-11-03,CIP
10611509,PCT/US04/20444,2004-06-25,CON
10611512,PCT/US04/21328,2004-06-30,CON
10611513,PCT/US03/29303,2003-09-18,CON
10611513,11707468,2007-02-16,DIV
10611517,11142908,2005-05-31,CON
10611517,10928649,2004-08-26,CON
10611526,11339195,2006-01-25,DIV
10611533,12824897,2010-06-28,CON
10611537,PCT/US04/19941,2004-06-22,CON
10611539,13585006,2012-08-14,DIV
10611539,13026503,2011-02-14,DIV
10611539,11530272,2006-09-08,CIP
10611539,11779577,2007-07-18,DIV
10611540,11894742,2007-08-20,CON
10611540,10681452,2003-10-07,CON
10611540,11252854,2005-10-17,CON
10611540,11894704,2007-08-20,CON
10611540,11715295,2007-03-06,CON
10611545,PCT/US04/21188,2004-07-01,CON
10611546,PCT/US04/21062,2004-06-29,CON
10611548,PCT/US04/11044,2004-04-08,CON
10611549,10731177,2003-12-09,DIV
10611549,11940104,2007-11-14,DIV
10611551,12340505,2008-12-19,CON
10611551,PCT/US04/04659,2004-02-18,CON
10611553,11944336,2007-11-21,CIP
10611563,12891729,2010-09-27,CIP
10611563,10708548,2004-03-10,CIP
10611563,11871981,2007-10-13,CON
10611563,PCT/US03/34602,2003-10-30,CON
10611565,11037800,2005-01-18,CIP
10611565,11831755,2007-07-31,CIP
10611573,12046089,2008-03-11,CON
10611573,10858340,2004-06-01,CIP
10611573,12854153,2010-08-10,CON
10611575,12106900,2008-04-21,DIV
10611575,13475742,2012-05-18,DIV
10611577,PCT/US04/20887,2004-06-30,CON
10611578,11073073,2005-03-04,DIV
10611581,11689102,2007-03-21,CIP
10611582,12558721,2009-09-14,CON
10611582,13473743,2012-05-17,CON
10611583,PCT/US04/19645,2004-06-16,CON
10611584,12048570,2008-03-14,CON
10611589,11670797,2007-02-02,CON
10611591,PCT/US04/19614,2004-06-18,CON
10611594,11154498,2005-06-15,CON
10611594,PCT/US04/17991,2004-06-03,CON
10611596,PCT/US04/19615,2004-06-18,CON
10611596,13336638,2011-12-23,CON
10611597,11451810,2006-06-13,CIP
10611598,12012003,2008-01-30,CON
10611598,12633932,2009-12-09,CON
10611598,13886573,2013-05-03,CON
10611598,13333052,2011-12-21,CON
10611614,12285963,2008-10-17,CIP
10611616,12164902,2008-06-30,CON
10611618,11856265,2007-09-17,DIV
10611618,11259994,2005-10-24,DIV
10611618,PCT/US04/19371,2004-06-16,CON
10611622,11400942,2006-04-10,CON
10611626,11715025,2007-03-06,CIP
10611626,10726929,2003-12-03,CIP
10611626,12843646,2010-07-26,CIP
10611629,11746719,2007-05-10,CON
10611631,10921522,2004-08-19,DIV
10611631,PCT/US04/14359,2004-05-07,CON
10611632,11297659,2005-12-07,CON
10611632,11605836,2006-11-27,CON
10611632,11016369,2004-12-17,CON
10611634,12139749,2008-06-16,CON
10611635,12025412,2008-02-04,CON
10611637,11768055,2007-06-25,DIV
10611638,11693773,2007-03-30,DIV
10611648,11232029,2005-09-21,CON
10611652,11048661,2005-01-31,CON
10611652,10831965,2004-04-26,CON
10611655,PCT/US04/21286,2004-06-30,CON
10611656,PCT/US03/20761,2003-07-01,CON
10611659,13224743,2011-09-02,DIV
10611660,10692699,2003-10-24,CIP
10611660,12254420,2008-10-20,CON
10611660,11965162,2007-12-27,CIP
10611664,11202036,2005-08-12,DIV
10611671,12232134,2008-09-11,DIV
10611671,12957212,2010-11-30,DIV
10611674,10536409,2006-01-23,CIP
10611674,PCT/US03/38087,2003-11-26,CON
10611675,11107848,2005-04-18,DIV
10611684,11313171,2005-12-20,CON
10611684,11312663,2005-12-20,CON
10611692,PCT/US04/19016,2004-06-14,CON
10611693,11558159,2006-11-09,CON
10611696,PCT/US04/16701,2004-05-27,CON
10611698,10976057,2004-10-27,CIP
10611698,13152928,2011-06-03,CON
10611698,12728085,2010-03-19,CIP
10611701,11330270,2006-01-11,DIV
10611712,11085303,2005-03-21,DIV
10611712,12895089,2010-09-30,DIV
10611712,12501928,2009-07-13,DIV
10611714,11010892,2004-12-13,DIV
10611717,11068204,2005-02-28,CON
10611719,11228876,2005-09-16,CON
10611723,PCT/US04/20660,2004-06-28,CON
10611723,11352720,2006-02-13,DIV
10611727,10883539,2004-07-01,CON
10611729,PCT/US04/20047,2004-06-23,CON
10611731,11392370,2006-03-29,DIV
10611737,PCT/US04/20981,2004-06-29,CON
10611739,10953260,2004-09-29,CON
10611739,11431186,2006-05-10,CON
10611739,12573589,2009-10-05,CON
10611741,11331256,2006-01-12,CON
10611741,12238087,2008-09-25,CON
10611741,11362993,2006-02-27,CON
10611744,10908866,2005-05-30,CIP
10611744,10908365,2005-05-09,CIP
10611746,11254201,2005-10-20,CIP
10611746,11355270,2006-02-15,DIV
10611746,11443687,2006-06-01,CIP
10611759,PCT/US04/20969,2004-06-29,CON
10611760,PCT/US04/20970,2004-06-29,CON
10611763,PCT/US04/11735,2004-04-16,CON
10611763,12856520,2010-08-13,CIP
10611763,11039323,2005-01-20,CIP
10611769,10562600,2005-12-23,CON
10611769,11284377,2005-11-18,CIP
10611769,PCT/US04/23032,2004-06-28,CON
10611769,12606765,2009-10-27,CON
10611774,13339077,2011-12-28,CIP
10611774,10833541,2004-04-28,CIP
10611775,PCT/US04/18354,2004-06-08,CON
10611775,13931549,2013-06-28,CIP
10611775,12203004,2008-09-02,CIP
10611775,13097751,2011-04-29,CIP
10611775,12080070,2008-03-31,CIP
10611776,PCT/US04/18002,2004-06-03,CON
10611776,11372531,2006-03-10,CON
