application_number,parent_application_number,parent_filing_date,continuation_type
10460540,10140365,2002-05-06,CIP
10460545,60388031,2002-06-12,PRO
10460546,60390925,2002-06-24,PRO
10460550,60388058,2002-06-11,PRO
10460550,60458145,2003-03-26,PRO
10460551,09735982,2000-12-13,DIV
10460555,60392328,2002-06-28,PRO
10460555,60431545,2002-12-06,PRO
10460557,60226205,2000-08-18,PRO
10460557,09927583,2001-08-10,CON
10460558,10426161,2003-04-28,CIP
10460560,09736003,2000-12-13,DIV
10460565,60391337,2002-06-24,PRO
10460567,60387650,2002-06-11,PRO
10460568,09798551,2001-03-02,DIV
10460570,60465427,2003-04-25,PRO
10460573,09915094,2001-07-25,DIV
10460574,09990910,2001-11-14,CIP
10460575,60431016,2002-12-05,PRO
10460576,10104553,2002-03-22,CIP
10460576,60388334,2002-06-13,PRO
10460577,60389275,2002-06-13,PRO
10460579,09550431,2000-04-17,CIP
10460580,60388191,2002-06-13,PRO
10460580,60405843,2002-08-26,PRO
10460581,60388008,2002-06-11,PRO
10460582,60389169,2002-06-17,PRO
10460585,09260328,1999-03-01,CIP
10460585,09504224,2000-02-15,CIP
10460585,09958987,2001-10-12,CIP
10460585,PCT/US01/04906,2001-02-15,NST
10460586,60388181,2002-06-11,PRO
10460593,10003156,2001-11-02,DIV
10460594,08349498,1994-12-02,CIP
10460594,08567357,1995-12-04,CIP
10460594,08729743,1996-10-07,CIP
10460594,60061323,1997-10-02,PRO
10460594,08946329,1997-10-07,DIV
10460594,09562914,2000-05-02,DIV
10460595,60403296,2002-08-12,PRO
10460596,10062895,2002-02-01,CIP
10460596,10272640,2002-10-16,CIP
10460597,60388707,2002-06-12,PRO
10460597,60388709,2002-06-12,PRO
10460597,60388784,2002-06-12,PRO
10460597,60389053,2002-06-12,PRO
10460597,60388623,2002-06-12,PRO
10460600,09809849,2001-03-16,DIV
10460600,10236502,2002-09-06,CIP
10460600,60462109,2003-04-11,PRO
10460600,60462468,2003-04-11,PRO
10460600,60462463,2003-04-11,PRO
10460600,60461998,2003-04-11,PRO
10460601,60146997,1999-08-03,PRO
10460601,09629997,2000-08-01,CON
10460601,09966116,2001-09-28,DIV
10460601,10086583,2002-03-01,DIV
10460603,09148241,1998-09-04,CIP
10460603,10236667,2002-09-06,CIP
10460603,60409686,2002-09-09,PRO
10460605,60465423,2003-04-25,PRO
10460607,60465421,2003-04-25,PRO
10460608,09414659,1999-10-06,DIV
10460608,09635987,2000-08-09,CON
10460608,10214255,2002-08-06,CIP
10460608,10246367,2002-09-16,CIP
10460609,60422745,2002-10-30,PRO
10460610,10268566,2002-10-10,CIP
10460612,60388148,2002-06-12,PRO
10460613,60121291,1999-02-23,PRO
10460613,09496799,2000-02-02,CON
10460616,09486696,2000-05-10,DIV
10460616,10103708,2002-03-25,DIV
10460616,PCT/AU98/00726,1998-09-08,NST
10460620,09715282,2000-11-16,DIV
10460620,10193794,2002-07-11,DIV
10460622,10153709,2002-05-24,CON
10460623,09202455,1998-12-15,DIV
10460623,PCT/JP98/01728,1998-04-15,NST
10460624,10226849,2002-08-22,CON
10460625,09903095,2001-07-10,CON
10460630,60388668,2002-06-13,PRO
10460633,09771927,2001-01-30,DIV
10460634,60388993,2002-06-14,PRO
10460635,09908405,2001-07-18,DIV
10460637,PCT/EP01/12141,2001-10-20,CON
10460639,60406078,2002-08-27,PRO
10460641,60201173,2000-05-02,PRO
10460641,09846340,2001-05-02,CON
10460641,10371157,2003-02-24,DIV
10460643,PCT/DE01/04666,2001-12-12,CIP
10460644,60390159,2002-06-21,PRO
10460644,60390157,2002-06-21,PRO
10460644,60390806,2002-06-20,PRO
10460645,60388222,2002-06-13,PRO
10460645,60394791,2002-07-10,PRO
10460645,10282338,2002-10-28,CIP
10460650,60388295,2002-06-14,PRO
10460652,60387912,2002-06-13,PRO
10460654,09533547,2000-03-23,CIP
10460656,60387904,2002-06-13,PRO
10460658,09688382,2000-10-17,CON
10460659,09994937,2001-11-28,CIP
10460659,60387909,2002-06-13,PRO
10460662,PCT/CA02/01114,2002-07-18,CIP
10460672,08987756,1997-12-09,CON
10460681,60467151,2003-05-02,PRO
10460683,60388304,2002-06-14,PRO
10460684,60389677,2002-06-18,PRO
10460685,60289311,2001-05-06,PRO
10460685,10057442,2002-01-25,DIV
10460686,08339978,1994-11-15,CIP
10460686,08558432,1995-11-15,CIP
10460686,08826098,1997-03-24,REI
10460687,09082634,1998-05-21,CIP
10460687,09716518,2000-11-20,CON
10460688,09241011,1999-02-01,CON
10460688,09969903,2001-10-02,CIP
10460688,10058666,2002-01-28,DIV
10460688,10260452,2002-09-27,CIP
10460689,09852532,2001-05-09,CON
10460689,10365167,2003-02-12,CON
10460690,60405236,2002-08-22,PRO
10460697,60388256,2002-06-13,PRO
10460697,10188476,2002-07-03,CIP
10460697,60443363,2003-01-29,PRO
10460698,08615386,1996-03-14,CON
10460698,09003025,1998-01-05,CON
10460698,09497057,2000-02-02,DIV
10460698,10012142,2001-11-13,CON
10460699,60388026,2002-06-12,PRO
10460703,09387346,1999-08-31,REI
10460704,09080187,1998-05-18,CIP
10460704,09630212,2000-08-01,REI
10460705,09210745,1998-12-15,CIP
10460705,09870695,2001-06-01,CON
10460706,10100707,2002-03-19,DIV
10460707,60388605,2002-06-12,PRO
10460709,60408144,2002-09-04,PRO
10460710,60157619,1999-10-04,PRO
10460710,09678640,2000-10-03,DIV
10460712,08671927,1996-06-27,REI
10460713,09852531,2001-05-09,CON
10460716,60012916,1996-03-06,PRO
10460716,09142114,1999-02-05,CIP
10460716,09524087,2000-03-13,CON
10460716,PCT/US97/03444,1997-03-06,NST
10460717,09547893,2000-04-12,DIV
10460718,09554998,2000-05-23,DIV
10460718,PCT/US98/27020,1998-12-17,NST
10460720,07335819,1989-04-10,CON
10460720,08762435,1996-12-09,CON
10460720,08960567,1997-10-30,CON
10460720,09150533,1998-09-09,CON
10460720,09407486,1999-09-28,CON
10460720,09634687,2000-08-08,CON
10460720,09770088,2001-01-25,CON
10460720,10008534,2001-11-05,CON
10460722,60199214,2000-04-24,PRO
10460722,60199213,2000-04-24,PRO
10460722,60199215,2000-04-24,PRO
10460722,09840937,2001-04-24,DIV
10460725,60387608,2002-06-11,PRO
10460726,60389687,2002-06-18,PRO
10460727,09297316,1999-09-22,REI
10460727,PCT/US97/11145,1997-06-26,NST
10460728,08220852,1994-03-31,CIP
10460728,08237078,1994-05-03,CON
10460728,08318062,1994-10-04,CON
10460728,08880358,1997-06-23,CON
10460728,08926591,1997-09-04,CON
10460728,09076636,1998-05-12,CON
10460728,09398856,1999-09-17,CON
10460728,09624762,2000-07-24,CON
10460728,09994331,2001-11-26,CON
10460729,09944820,2001-08-31,DIV
10460730,60391557,2002-06-25,PRO
10460731,09737973,2000-12-15,CIP
10460731,09884306,2001-06-19,CIP
10460731,10171744,2002-06-14,CIP
10460732,09575301,2000-05-19,DIV
10460732,09766819,2001-01-22,CON
10460738,60347124,2002-01-09,PRO
10460738,60347125,2002-01-09,PRO
10460738,60387737,2002-06-11,PRO
10460738,10339925,2003-01-09,CIP
10460739,60388844,2002-06-14,PRO
10460740,60388540,2002-06-12,PRO
10460741,60388047,2002-06-11,PRO
10460742,60388537,2002-06-13,PRO
10460742,60394806,2002-07-10,PRO
10460743,60388574,2002-06-12,PRO
10460746,60389029,2002-06-13,PRO
10460747,10325710,2002-12-20,CIP
10460748,60388215,2002-06-13,PRO
10460748,60478071,2003-06-12,PRO
10460749,60192222,2000-03-27,PRO
10460749,09816768,2001-03-23,CIP
10460749,10280186,2002-10-25,CIP
10460751,09605143,2000-06-29,CIP
10460751,09756476,2001-01-08,CIP
10460751,09891141,2001-06-25,CIP
10460751,10055714,2002-01-22,CIP
10460752,60453711,2002-06-12,PRO
10460753,60391723,2002-06-25,PRO
10460754,09066357,1998-04-28,CON
10460754,PCT/JP96/03190,1996-10-31,NST
10460756,09364690,1999-07-30,CIP
10460756,09384393,1999-08-27,CIP
10460756,09500506,2000-02-09,CIP
10460756,09927946,2001-08-10,CIP
10460756,60342292,2001-12-21,PRO
10460756,60360479,2002-02-28,PRO
10460756,60388451,2002-06-13,PRO
10460756,10325439,2002-12-20,CIP
10460757,60388128,2002-06-11,PRO
10460759,60389014,2002-06-14,PRO
10460760,09538655,2000-03-30,CIP
10460766,60388997,2002-06-12,PRO
10460768,60004452,1995-09-28,PRO
10460768,08720029,1996-09-27,CIP
10460768,08804790,1997-02-24,CON
10460768,09295289,1999-04-20,CON
10460768,09597201,2000-06-20,CON
10460768,09875561,2001-06-06,CON
10460768,10041247,2002-01-08,CON
10460770,60368646,2002-03-29,PRO
10460770,10393724,2003-03-18,CIP
10460773,09518335,2000-03-03,CIP
10460773,09975754,2001-10-10,CON
10460773,PCT/US01/07016,2001-03-05,CON
10460774,60388133,2002-06-12,PRO
10460775,60402347,2002-08-10,PRO
10460778,09420348,1999-10-19,CIP
10460778,60424356,2002-11-05,PRO
10460778,60459927,2003-03-31,PRO
10460780,08606957,1996-02-26,CON
10460780,09401771,1999-09-22,CIP
10460780,09651567,2000-08-29,CIP
10460780,10124811,2002-04-10,CIP
10460781,60084964,1998-05-11,PRO
10460781,09161051,1998-09-25,DIV
10460781,09638809,2000-08-14,DIV
10460781,10052301,2002-01-18,DIV
10460784,PCT/JP01/10898,2001-12-12,CON
10460792,10233748,2002-09-03,DIV
10460801,60392243,2002-06-27,PRO
10460802,09226332,1999-01-06,DIV
10460802,10154987,2002-05-24,CON
10460803,09723233,2000-11-27,DIV
10460804,60388246,2002-06-12,PRO
10460805,60388336,2002-06-13,PRO
10460806,60388531,2002-06-13,PRO
10460808,09795604,2001-02-28,DIV
10460812,PCT/EP02/05057,2002-05-08,CON
10460813,08898177,1997-07-22,REI
10460813,10006785,2001-11-09,DIV
10460814,10313587,2002-12-06,CIP
10460818,60388331,2002-06-12,PRO
10460819,09182946,1998-10-29,DIV
10460819,09565202,2000-05-04,DIV
10460819,10199743,2002-07-19,CON
10460820,60388353,2002-06-13,PRO
10460821,09543138,2000-04-05,CON
10460822,09414659,1999-10-06,DIV
10460822,09635987,2000-08-09,CON
10460822,10214255,2002-08-06,CIP
10460822,10246367,2002-09-16,CIP
10460823,PCT/DE01/04687,2001-12-12,CON
10460825,60395115,2002-07-10,PRO
10460825,60395697,2002-07-12,PRO
10460826,09414659,1999-10-06,DIV
10460826,09635987,2000-08-09,CON
10460826,10214255,2002-08-06,CIP
10460826,10246367,2002-09-16,CIP
10460827,09961775,2001-09-18,CIP
10460829,09785064,2001-02-15,CON
10460830,10455910,2003-06-06,CIP
10460835,09479438,2000-01-07,CIP
10460835,09479438,2000-01-07,DIV
10460835,10435781,2003-05-12,CIP
10460837,09886174,2001-06-18,DIV
10460839,60388833,2002-06-14,PRO
10460842,60388760,2002-06-14,PRO
10460842,60388769,2002-06-17,PRO
10460843,60388596,2002-06-13,PRO
10460844,09285948,1999-04-02,DIV
10460844,09942147,2001-08-29,CIP
10460845,PCT/JP01/10998,2001-12-14,CON
10460846,60396353,2002-07-16,PRO
10460847,60389489,2002-06-18,PRO
10460850,60388567,2002-06-13,PRO
10460852,60390011,2002-06-19,PRO
