application_number,child_application_number,child_filing_date,continuation_type
11380809,PCT/US07/66755,2007-04-17,CON
11380810,13285641,2011-10-31,CON
11380810,13867832,2013-04-22,CON
11380810,14451075,2014-08-04,CON
11380810,12906826,2010-10-18,CIP
11380810,PCT/US07/67504,2007-04-26,CON
11380810,13153906,2011-06-06,CON
11380811,PCT/US07/66831,2007-04-18,CON
11380816,12390001,2009-02-20,CON
11380819,12694709,2010-01-27,DIV
11380822,PCT/US06/16404,2006-04-28,CON
11380829,PCT/US07/09689,2007-04-20,CON
11380830,12763499,2010-04-20,DIV
11380831,14182830,2014-02-18,DIV
11380833,13942846,2013-07-16,CON
11380833,13942931,2013-07-16,CON
11380838,PCT/US07/67808,2007-04-30,CON
11380840,PCT/US07/67384,2007-04-25,CON
11380840,PCT/US07/67342,2007-04-24,CON
11380840,11383125,2006-05-12,CIP
11380840,PCT/US07/67348,2007-04-24,CON
11380840,PCT/US07/67469,2007-04-26,CON
11380840,PCT/US07/67468,2007-04-26,CON
11380841,13275996,2011-10-18,CON
11380844,11557855,2006-11-08,CIP
11380844,12979053,2010-12-27,CIP
11380854,PCT/US06/32479,2006-08-17,CON
11380855,PCT/US07/63895,2007-03-13,CON
11380856,PCT/US07/67833,2007-04-30,CON
11380857,12970237,2010-12-16,DIV
11380859,PCT/US07/67037,2007-04-20,CON
11380860,PCT/US07/64381,2007-03-20,CON
11380863,12057662,2008-03-28,CON
11380863,11619170,2007-01-02,CON
11380863,11618799,2006-12-30,CON
11380864,PCT/US07/66832,2007-04-18,CON
11380868,12117575,2008-05-08,CON
11380868,PCT/US07/66816,2007-04-18,CON
11380869,PCT/US06/24341,2006-06-22,CON
11380870,13089157,2011-04-18,CON
11380871,PCT/US07/66823,2007-04-18,CON
11380872,12050510,2008-03-18,CON
11380873,PCT/US07/10167,2007-04-25,CON
11380874,12140217,2008-06-16,CON
11380874,PCT/US07/66820,2007-04-18,CON
11380875,PCT/US07/10165,2007-04-25,CON
11380875,12823775,2010-06-25,DIV
11380876,PCT/US07/65418,2007-03-29,CON
11380877,13211233,2011-08-16,CIP
11380878,PCT/US06/16440,2006-04-28,CON
11380878,PCT/US07/04534,2007-02-20,CON
11380879,11580667,2006-10-12,CON
11380880,13184958,2011-07-18,CON
11380881,PCT/US07/67811,2007-04-30,CON
11380883,14663016,2015-03-19,CON
11380883,14040674,2013-09-28,CIP
11380884,13909704,2013-06-04,CON
11380884,13046448,2011-03-11,CON
11380888,PCT/US07/67811,2007-04-30,CON
11380888,13597170,2012-08-28,CON
11380888,12794161,2010-06-04,CON
11380890,13033581,2011-02-23,CON
11380891,PCT/US06/34542,2006-09-06,CON
11380892,PCT/US07/65033,2007-03-27,CON
11380895,11580667,2006-10-12,CON
11380901,PCT/US07/65456,2007-03-29,CON
11380903,PCT/US06/38002,2006-09-27,CON
11380904,PCT/US07/66597,2007-04-13,CON
11380905,12784755,2010-05-21,CON
11380905,13618207,2012-09-14,CON
11380907,14177462,2014-02-11,CON
11380907,13112171,2011-05-20,CON
11380907,PCT/US06/38002,2006-09-27,CON
11380910,PCT/US07/67549,2007-04-26,CON
11380911,PCT/US06/38002,2006-09-27,CON
11380913,PCT/US07/67550,2007-04-26,CON
11380914,PCT/US06/16700,2006-05-01,CON
11380923,14855779,2015-09-16,CIP
11380923,11951307,2007-12-05,CIP
11380923,11458092,2006-07-17,CIP
11380923,13933475,2013-07-02,CIP
11380923,11608398,2006-12-08,CIP
11380923,PCT/US07/67643,2007-04-27,CON
11380923,11608327,2006-12-08,CIP
11380923,11608261,2006-12-08,CIP
11380923,11828903,2007-07-26,CIP
11380923,11608277,2006-12-08,CIP
11380923,PCT/US07/74475,2007-07-26,CON
11380923,11557271,2006-11-07,CIP
11380923,11828939,2007-07-26,CIP
11380923,11828949,2007-07-26,CIP
11380923,11608492,2006-12-08,CIP
11380927,12173750,2008-07-15,CON
11380937,13243121,2011-09-23,DIV
11380942,12624460,2009-11-24,CIP
11380944,14280879,2014-05-19,CON
11380944,12406327,2009-03-18,CON
11380944,13607819,2012-09-10,CON
11380944,13106863,2011-05-13,CON
11380944,14803129,2015-07-20,CON
11380945,12543023,2009-08-18,CIP
11380945,PCT/US06/16868,2006-05-02,CON
11380946,13301254,2011-11-21,DIV
11380953,PCT/US07/67872,2007-05-01,CON
11380953,12204991,2008-09-05,CON
11380954,12413263,2009-03-27,CIP
11380954,13404815,2012-02-24,CIP
11380954,12023307,2008-01-31,CIP
11380954,12432508,2009-04-29,CIP
11380955,12477145,2009-06-03,CON
11380960,13089072,2011-04-18,DIV
11380961,11752007,2007-05-22,CON
11380965,12889091,2010-09-23,DIV
11380965,13238564,2011-09-21,DIV
11380965,12203475,2008-09-03,DIV
11380965,13969079,2013-08-16,DIV
11380965,13486138,2012-06-01,DIV
11380965,14281189,2014-05-19,DIV
11380965,12575893,2009-10-08,DIV
11380965,13765251,2013-02-12,DIV
11380971,12048549,2008-03-14,DIV
11380971,12880541,2010-09-13,DIV
11380972,PCT/US07/60952,2007-01-24,CON
11380982,11931879,2007-10-31,CIP
11380984,12983022,2010-12-31,CIP
11380985,PCT/US07/66997,2007-04-19,CON
11380985,11381992,2006-05-05,CIP
11380986,PCT/US06/30346,2006-08-02,CON
11380987,PCT/US07/67926,2007-05-01,CON
11380991,PCT/US07/65580,2007-03-30,CON
11380992,PCT/US07/67926,2007-05-01,CON
11380993,12130808,2008-05-30,CON
11380996,11687905,2007-03-19,CIP
11380996,11682574,2007-03-06,CIP
11380996,11682470,2007-03-06,CIP
11380997,12035043,2008-02-21,DIV
11380997,PCT/IL06/01326,,CON
11380998,PCT/US06/40590,2006-10-13,CON
11381001,11924690,2007-10-26,CON
11381001,11924734,2007-10-26,CON
11381004,12983768,2011-01-03,CON
11381005,11687905,2007-03-19,CIP
11381005,11682470,2007-03-06,CIP
11381005,11682574,2007-03-06,CIP
11381010,14134604,2013-12-19,CON
11381010,13616088,2012-09-14,CON
11381010,13110148,2011-05-18,CON
11381010,PCT/US07/09963,2007-04-25,CON
11381010,13222063,2011-08-31,CON
11381010,13591669,2012-08-22,CON
11381012,11780766,2007-07-20,CIP
11381018,PCT/US07/67757,2007-04-30,CON
11381021,PCT/US07/67728,2007-04-30,CON
11381022,12465899,2009-05-14,CON
11381023,11936445,2007-11-07,CIP
11381023,12025349,2008-02-04,CIP
11381023,11382097,2006-05-08,CIP
11381023,PCT/US06/19153,2006-05-17,CON
11381024,12495167,2009-06-30,CON
11381024,11676790,2007-02-20,CON
11381027,12886089,2010-09-20,CIP
11381031,12347853,2008-12-31,CIP
11381036,12464485,2009-05-12,DIV
11381038,PCT/US07/66980,2007-04-19,CON
11381041,PCT/US07/67765,2007-04-30,CON
11381045,11932304,2007-10-31,CIP
11381045,PCT/US07/67938,2007-05-01,CON
11381047,PCT/US07/67937,2007-05-01,CON
11381047,11932304,2007-10-31,CIP
11381048,12698612,2010-02-02,CON
11381048,14157081,2014-01-16,CON
11381048,14848417,2015-09-09,CON
11381048,11954562,2007-12-12,CON
11381048,13657486,2012-10-22,CON
11381051,13447816,2012-04-16,CON
11381051,12891338,2010-09-27,CON
11381052,13458572,2012-04-27,CIP
11381052,PCT/US07/67629,2007-04-27,CON
11381052,11673980,2007-02-12,CIP
11381056,PCT/US07/67952,2007-05-01,CON
11381057,12122602,2008-05-16,CON
11381060,PCT/US07/10705,2007-04-30,CON
11381061,12467725,2009-05-18,CIP
11381061,PCT/US07/66507,2007-04-12,CON
11381064,13042670,2011-03-08,DIV
11381068,PCT/US06/32194,2006-08-17,CON
11381068,11465192,2006-08-17,CIP
11381071,11465508,2006-08-18,CIP
11381072,PCT/US07/67709,2007-04-27,CON
11381074,PCT/US07/67729,2007-04-30,CON
11381081,12777289,2010-05-11,DIV
11381081,PCT/US07/07647,2007-03-27,CON
11381084,PCT/US06/29715,2006-07-26,CON
11381085,11930337,2007-10-31,DIV
11381085,11833063,2007-08-02,DIV
11381088,12510963,2009-07-28,CON
11381093,PCT/US07/67674,2007-04-27,CON
11381099,14095731,2013-12-03,CON
11381104,12962162,2010-12-07,CON
11381104,PCT/US07/67418,2007-04-25,CON
11381104,11679960,2007-02-28,CIP
11381104,13667842,2012-11-02,CON
11381107,12772488,2010-05-03,CON
11381125,13365825,2012-02-03,CON
11381125,12272370,2008-11-17,CON
11381140,12031422,2008-02-14,CON
11381142,PCT/US07/10636,2007-05-01,CON
11381147,13609232,2012-09-10,DIV
11381151,12129072,2008-05-29,CON
11381183,12958723,2010-12-02,DIV
11381197,12838784,2010-07-19,CON
11381202,PCT/US06/16947,2006-05-03,CON
11381207,12568808,2009-09-29,DIV
11381210,12722006,2010-03-11,CON
11381210,PCT/US07/68054,2007-05-02,CON
11381211,PCT/US07/66383,2007-04-11,CON
11381211,12703382,2010-02-10,DIV
11381214,PCT/US07/67319,2007-04-24,CON
11381217,13770163,2013-02-19,CON
11381217,13267512,2011-10-06,CON
11381219,PCT/US07/07575,2007-03-29,CON
11381221,PCT/US07/67908,2007-05-01,CON
11381225,13009598,2011-01-19,CON
11381228,PCT/US07/68023,2007-05-02,CON
11381229,11424131,2006-06-14,CON
11381229,12366517,2009-02-05,CON
11381231,12391459,2009-02-24,CON
11381233,12823598,2010-06-25,CON
11381234,13099473,2011-05-03,DIV
11381238,PCT/US07/67989,2007-05-02,CON
11381238,13226732,2011-09-07,CON
11381238,13770052,2013-02-19,CON
11381244,PCT/US07/10378,2007-04-30,CON
11381245,PCT/US07/68019,2007-05-02,CON
11381247,11461624,2006-08-01,CIP
11381247,11555896,2006-11-02,CIP
11381247,11539861,2006-10-09,CIP
11381247,11550594,2006-10-18,CIP
11381247,11426231,2006-06-23,CIP
11381247,11531651,2006-09-13,CIP
11381247,11421694,2006-06-01,CIP
11381247,11464764,2006-08-15,CIP
11381247,11554452,2006-10-30,CIP
11381247,11420594,2006-05-26,CIP
11381247,11535021,2006-09-25,CIP
11381247,11383022,2006-05-12,CIP
11381247,11466953,2006-08-24,CIP
11381247,11464751,2006-08-15,CIP
11381247,11548191,2006-10-10,CIP
11381247,11535282,2006-09-26,CIP
11381247,11537469,2006-09-29,CIP
11381247,11559278,2006-11-13,CIP
11381247,11423594,2006-06-12,CIP
11381247,12047130,2008-03-12,CIP
11381247,11464775,2006-08-15,CIP
11381247,11556520,2006-11-03,CIP
11381247,11539798,2006-10-09,CIP
11381247,11462845,2006-08-07,CIP
11381247,11532461,2006-09-15,CIP
11381247,11470156,2006-09-05,CIP
11381247,11425043,2006-06-19,CIP
11381247,11466727,2006-08-23,CIP
11381247,11465063,2006-08-16,CIP
11381247,11549874,2006-10-16,CIP
11381247,11566455,2006-12-04,CIP
11381247,11551083,2006-10-19,CIP
11381247,11464788,2006-08-15,CIP
11381247,11462795,2006-08-07,CIP
11381247,11555589,2006-11-01,CIP
11381247,11464799,2006-08-15,CIP
11381257,11464775,2006-08-15,CIP
11381257,11464751,2006-08-15,CIP
11381257,11465063,2006-08-16,CIP
11381257,11531651,2006-09-13,CIP
11381257,11551083,2006-10-19,CIP
11381257,11464764,2006-08-15,CIP
11381257,11549874,2006-10-16,CIP
11381257,11464788,2006-08-15,CIP
11381257,11426231,2006-06-23,CIP
11381257,11461624,2006-08-01,CIP
11381257,11555896,2006-11-02,CIP
11381257,11423594,2006-06-12,CIP
11381257,11539861,2006-10-09,CIP
11381257,11420594,2006-05-26,CIP
11381257,11539798,2006-10-09,CIP
11381257,11470156,2006-09-05,CIP
11381257,12047130,2008-03-12,CIP
11381257,11559278,2006-11-13,CIP
11381257,11464799,2006-08-15,CIP
11381257,11555589,2006-11-01,CIP
11381257,11466727,2006-08-23,CIP
11381257,11462795,2006-08-07,CIP
11381257,11554452,2006-10-30,CIP
11381257,11556520,2006-11-03,CIP
11381257,11548191,2006-10-10,CIP
11381257,11462845,2006-08-07,CIP
11381257,11425043,2006-06-19,CIP
11381257,11537469,2006-09-29,CIP
11381257,11532461,2006-09-15,CIP
11381257,11466953,2006-08-24,CIP
11381257,11550594,2006-10-18,CIP
11381257,11535021,2006-09-25,CIP
11381257,11421694,2006-06-01,CIP
11381257,11383022,2006-05-12,CIP
11381257,11566455,2006-12-04,CIP
11381257,11535282,2006-09-26,CIP
11381265,11464775,2006-08-15,CIP
11381265,11549874,2006-10-16,CIP
11381265,11555896,2006-11-02,CIP
11381265,11466953,2006-08-24,CIP
11381265,11555589,2006-11-01,CIP
11381265,11550594,2006-10-18,CIP
11381265,11566455,2006-12-04,CIP
11381265,11464788,2006-08-15,CIP
11381265,11383022,2006-05-12,CIP
11381265,11539798,2006-10-09,CIP
11381265,11465063,2006-08-16,CIP
11381265,11423594,2006-06-12,CIP
11381265,11426231,2006-06-23,CIP
11381265,11425043,2006-06-19,CIP
11381265,11559278,2006-11-13,CIP
11381265,11461624,2006-08-01,CIP
11381265,11551083,2006-10-19,CIP
11381265,11531651,2006-09-13,CIP
11381265,11421694,2006-06-01,CIP
11381265,11539861,2006-10-09,CIP
11381265,11464799,2006-08-15,CIP
11381265,11532461,2006-09-15,CIP
11381265,11464764,2006-08-15,CIP
11381265,11464751,2006-08-15,CIP
11381265,11548191,2006-10-10,CIP
11381265,12047130,2008-03-12,CIP
11381265,11470156,2006-09-05,CIP
11381265,11462795,2006-08-07,CIP
11381265,11420594,2006-05-26,CIP
11381265,11466727,2006-08-23,CIP
11381265,11535021,2006-09-25,CIP
11381265,11456472,2006-07-10,CIP
11381265,11462845,2006-08-07,CIP
11381265,11535282,2006-09-26,CIP
11381265,11556520,2006-11-03,CIP
11381265,11537469,2006-09-29,CIP
11381265,11554452,2006-10-30,CIP
11381266,13281022,2011-10-25,CON
11381269,PCT/US07/67999,2007-05-02,CON
11381269,11746975,2007-05-10,CIP
11381269,12290918,2008-11-05,CIP
11381273,11458626,2006-07-19,CIP
11381273,PCT/US07/65793,2007-04-02,CON
11381274,PCT/US07/10739,2007-05-02,CON
11381275,12208238,2008-09-10,CON
11381275,12973701,2010-12-20,CON
11381275,13273127,2011-10-13,CON
11381277,11425043,2006-06-19,CIP
11381277,11462795,2006-08-07,CIP
11381277,11535282,2006-09-26,CIP
11381277,11548191,2006-10-10,CIP
11381277,11539798,2006-10-09,CIP
11381277,11531651,2006-09-13,CIP
11381277,11551083,2006-10-19,CIP
11381277,11421694,2006-06-01,CIP
11381277,11465063,2006-08-16,CIP
11381277,11464751,2006-08-15,CIP
11381277,11426231,2006-06-23,CIP
11381277,11559278,2006-11-13,CIP
11381277,11423594,2006-06-12,CIP
11381277,11535021,2006-09-25,CIP
11381277,11462845,2006-08-07,CIP
11381277,11464764,2006-08-15,CIP
11381277,11554452,2006-10-30,CIP
11381277,11466727,2006-08-23,CIP
11381277,11464775,2006-08-15,CIP
11381277,11549874,2006-10-16,CIP
11381277,11464799,2006-08-15,CIP
11381277,11539861,2006-10-09,CIP
11381277,11532461,2006-09-15,CIP
11381277,11550594,2006-10-18,CIP
11381277,11383022,2006-05-12,CIP
11381277,11556520,2006-11-03,CIP
11381277,11566455,2006-12-04,CIP
11381277,11555896,2006-11-02,CIP
11381277,11470156,2006-09-05,CIP
11381277,11420594,2006-05-26,CIP
11381277,12047130,2008-03-12,CIP
11381277,11461624,2006-08-01,CIP
11381277,11537469,2006-09-29,CIP
11381277,11555589,2006-11-01,CIP
11381277,11464788,2006-08-15,CIP
11381277,11466953,2006-08-24,CIP
11381279,13108265,2011-05-16,CON
11381280,11776100,2007-07-11,CIP
11381281,PCT/US07/68012,2007-05-02,CON
11381282,13404361,2012-02-24,CON
11381282,12965358,2010-12-10,CON
11381286,12147833,2008-06-27,CON
11381286,13160228,2011-06-14,CON
11381288,PCT/US06/16954,2006-05-03,CON
11381291,PCT/US06/60446,2006-11-01,CON
11381291,11555535,2006-11-01,CIP
11381292,11696172,2007-04-03,CIP
11381293,PCT/US07/67893,2007-05-01,CON
11381295,14066223,2013-10-29,DIV
11381296,PCT/US07/68598,2007-05-09,CON
11381297,13043675,2011-03-09,DIV
11381297,PCT/US07/08842,2007-04-10,CON
11381304,12036084,2008-02-22,DIV
11381305,PCT/US07/67621,2007-04-27,CON
11381307,12619075,2009-11-16,DIV
11381311,12903706,2010-10-13,DIV
11381311,13533643,2012-06-26,DIV
11381313,13595898,2012-08-27,CON
11381313,12549269,2009-08-27,DIV
11381313,14464524,2014-08-20,CON
11381313,12549229,2009-08-27,DIV
11381313,PCT/US07/66021,2007-04-05,CON
11381314,13208602,2011-08-12,CON
11381314,13206234,2011-08-09,CON
11381314,13206265,2011-08-09,CON
11381314,13206284,2011-08-09,CON
11381314,13208631,2011-08-12,CON
11381314,12978124,2010-12-23,CON
11381314,13208613,2011-08-12,CON
11381315,11927543,2007-10-29,DIV
11381315,11927551,2007-10-29,DIV
11381315,11927531,2007-10-29,DIV
11381320,13041326,2011-03-04,CON
11381320,12684956,2010-01-10,CON
11381320,13041322,2011-03-04,CON
11381320,13041329,2011-03-04,CON
11381321,13115891,2011-05-25,CON
11381321,13801886,2013-03-13,CON
11381324,PCT/US07/67859,2007-05-01,CON
11381326,PCT/US06/16815,2006-05-03,CON
11381329,PCT/US07/67873,2007-05-01,CON
11381332,PCT/US07/67868,2007-05-01,CON
11381334,PCT/US07/67861,2007-05-01,CON
11381337,PCT/US07/66973,2007-04-19,CON
11381340,12628151,2009-11-30,CIP
11381340,12628138,2009-11-30,DIV
11381341,PCT/US07/66198,2007-04-07,CON
11381341,14057625,2013-10-18,CON
11381342,11733014,2007-04-09,CON
11381346,PCT/US06/23043,2006-06-13,CON
11381346,11564777,2006-11-29,CIP
11381346,11564773,2006-11-29,CIP
11381346,12868654,2010-08-25,CIP
11381346,12483203,2009-06-11,CIP
11381346,12534780,2009-08-03,CIP
11381346,11539166,2006-10-05,CIP
11381346,11453278,2006-06-13,CIP
11381349,12392071,2009-02-24,CON
11381349,13408950,2012-02-29,CON
11381349,14558517,2014-12-02,CON
11381349,PCT/US07/67814,2007-04-30,CON
11381357,12335372,2008-12-15,CON
11381364,12139582,2008-06-16,CON
11381374,PCT/US06/16823,2006-05-04,CON
11381376,PCT/US07/68088,2007-05-03,CON
11381378,12182965,2008-07-30,DIV
11381378,12061958,2008-04-03,DIV
11381378,11742176,2007-04-30,DIV
11381381,12173707,2008-07-15,DIV
11381387,PCT/US06/16974,2006-05-03,CON
11381389,11420747,2006-05-27,CIP
11381392,PCT/US07/00728,2007-01-11,CON
11381393,12660304,2010-02-24,CIP
11381397,12256327,2008-10-22,DIV
11381401,PCT/US06/17185,2006-05-04,CON
11381402,PCT/US07/68061,2007-05-02,CON
11381410,PCT/US07/67600,2007-04-27,CON
11381410,11926712,2007-10-29,CIP
11381411,11672121,2007-02-07,DIV
11381411,11673034,2007-02-09,DIV
11381411,11672316,2007-02-07,DIV
11381411,11673224,2007-02-09,DIV
11381411,11672252,2007-02-07,DIV
11381411,11672620,2007-02-08,DIV
11381417,95001185,2009-04-30,REX
11381417,12360028,2009-01-26,CON
11381417,14227810,2014-03-27,CON
11381417,13353129,2012-01-18,CON
11381420,12116548,2008-05-07,DIV
11381421,PCT/US07/68141,2007-05-03,CON
11381427,12348974,2009-01-06,DIV
11381427,12047638,2008-03-13,CIP
11381428,PCT/US06/17701,2006-05-08,CON
11381434,14922788,2015-10-26,CON
11381437,12129813,2008-05-30,CON
11381439,12752910,2010-04-01,CON
11381442,PCT/US07/10529,2007-05-01,CON
11381443,13011835,2011-01-21,CIP
11381443,12875983,2010-09-03,CIP
11381443,PCT/US07/68061,2007-05-02,CON
11381443,13550276,2012-07-16,CIP
11381443,12875925,2010-09-03,CIP
11381443,13364088,2012-02-01,CIP
11381445,PCT/US07/68108,2007-05-03,CON
11381450,13598324,2012-08-29,CON
11381450,PCT/US07/68061,2007-05-02,CON
11381451,12348655,2009-01-05,DIV
11381454,13421774,2012-03-15,CIP
11381454,PCT/US07/67748,2007-04-30,CON
11381454,11943467,2007-11-20,CIP
11381454,12971883,2010-12-17,CIP
11381454,PCT/US07/67541,2007-04-26,CON
11381454,13420093,2012-03-14,CIP
11381457,13195167,2011-08-01,DIV
11381458,PCT/US06/17074,2006-05-04,CON
11381462,12706982,2010-02-17,CON
11381464,12357255,2009-01-21,DIV
11381480,13334480,2011-12-22,CON
11381486,PCT/US07/68081,2007-05-02,CON
11381486,13474697,2012-05-17,DIV
11381488,PCT/US07/72061,2007-06-25,CON
11381488,11768188,2007-06-25,CIP
11381488,13356410,2012-01-23,CIP
11381490,12100126,2008-04-09,CON
11381495,PCT/US06/16926,2006-05-03,CON
11381500,PCT/US06/18533,2006-05-11,CON
11381503,11702421,2007-02-05,CON
11381506,12039987,2008-02-29,DIV
11381506,PCT/US07/08737,2007-04-06,CON
11381507,13584632,2012-08-13,CON
11381507,13226206,2011-09-06,CON
11381507,14330768,2014-07-14,CON
11381507,13226210,2011-09-06,CON
11381508,12877492,2010-09-08,CON
11381512,PCT/US07/67611,2007-04-27,CON
11381513,PCT/US07/00730,2007-01-11,CON
11381516,12167140,2008-07-02,CON
11381518,PCT/US07/66737,2007-04-17,CON
11381519,PCT/US07/00732,2007-01-11,CON
11381520,PCT/US07/67962,2007-05-01,CON
11381523,13886660,2013-05-03,CON
11381523,11421208,2006-05-31,CIP
11381523,PCT/US07/68063,2007-05-02,CON
11381528,12262002,2008-10-30,DIV
11381532,PCT/US07/65555,2007-03-29,CON
11381537,11750342,2007-05-18,CIP
11381541,12789462,2010-05-28,DIV
11381544,12057020,2008-03-27,CON
11381544,13680622,2012-11-19,CON
11381544,12839937,2010-07-20,CON
11381544,13306157,2011-11-29,CON
11381544,14335302,2014-07-18,CON
11381545,PCT/US07/67057,2007-04-20,CON
11381551,11968730,2008-01-03,DIV
11381557,12732074,2010-03-25,CON
11381557,14222017,2014-03-21,CON
11381557,13567184,2012-08-06,CON
11381558,11950953,2007-12-05,CON
11381563,12355019,2009-01-16,CON
11381565,PCT/US07/67259,2007-04-24,CON
11381568,PCT/US07/68120,2007-05-03,CON
11381573,PCT/US07/10859,2007-05-03,CON
11381575,PCT/US07/10788,2007-05-04,CON
11381577,13786695,2013-03-06,CON
11381577,12485186,2009-06-16,CON
11381578,11876607,2007-10-22,CON
11381579,12236916,2008-09-24,CON
11381579,13008181,2011-01-18,CON
11381579,11953263,2007-12-10,CON
11381580,11830786,2007-07-30,CON
11381581,PCT/US07/62562,2007-02-22,CON
11381583,11931591,2008-06-09,CIP
11381583,11781853,2007-07-23,CIP
11381587,12286251,2008-09-29,CIP
11381592,13017262,2011-01-31,DIV
11381593,PCT/US07/67186,2007-04-23,CON
11381594,PCT/US07/67746,2007-04-30,CON
11381594,PCT/IB07/50902,2007-03-15,CON
11381598,13396930,2012-02-15,DIV
11381602,11676707,2007-02-20,CIP
11381602,12828472,2010-07-01,CON
11381602,13150401,2011-06-01,CON
11381604,12535030,2009-08-04,DIV
11381605,12485096,2009-06-16,CIP
11381605,11925329,2007-10-26,CIP
11381605,12202638,2008-09-02,DIV
11381606,11776076,2007-07-11,CON
11381607,11467599,2006-08-28,CIP
11381608,PCT/US06/17230,2006-05-04,CON
11381609,11677664,2007-02-22,CIP
11381609,11620800,2007-01-08,CIP
11381609,13664567,2012-10-31,CIP
11381609,11677858,2007-02-22,CIP
11381609,11422240,2006-06-05,CIP
11381609,11457231,2006-07-13,CIP
11381609,11565020,2006-11-30,CIP
11381609,11755199,2007-05-30,CIP
11381609,11470061,2006-09-05,CIP
11381609,11428498,2006-07-03,CIP
11381609,11928763,2007-10-30,CIP
11381609,11461473,2006-08-01,CIP
11381609,11926302,2007-10-29,CIP
11381609,11755881,2007-05-31,CIP
11381609,11554342,2006-10-30,CIP
11381609,11681834,2007-03-05,CIP
11381618,PCT/US06/32298,2006-08-18,CON
11381619,12779454,2010-05-13,CON
11381622,14072978,2013-11-06,CON
11381622,12487296,2009-06-18,CON
11381627,13166675,2011-06-22,DIV
11381628,PCT/US07/10774,2007-05-03,CON
11381630,PCT/US07/68057,2007-05-02,CON
11381630,11695968,2007-04-03,CIP
11381630,PCT/US07/68067,2007-05-02,CON
11381636,12114442,2008-05-02,CON
11381648,11864526,2007-09-28,DIV
11381652,PCT/US06/17212,2006-05-04,CON
11381653,12190468,2008-08-12,CON
11381653,12433703,2009-04-30,CON
11381654,12143869,2008-06-23,DIV
11381655,12823397,2010-06-25,DIV
11381663,12716521,2010-03-03,DIV
11381663,14509790,2014-10-08,DIV
11381668,12494963,2009-06-30,DIV
11381668,14055184,2013-10-16,DIV
11381675,12299756,2009-09-17,CIP
11381676,12732628,2010-03-26,DIV
11381676,12732645,2010-03-26,DIV
11381676,12732657,2010-03-26,DIV
11381677,11423594,2006-06-12,CIP
11381677,11470156,2006-09-05,CIP
11381681,14459062,2014-08-13,CON
11381681,PCT/US07/03459,2007-02-09,CON
11381681,12787319,2010-05-25,CON
11381683,12784434,2010-05-20,DIV
11381687,12816203,2010-06-15,CIP
11381687,12138146,2008-06-12,CON
11381687,11550098,2006-10-17,CIP
11381690,11531158,2006-09-12,CIP
11381692,14751913,2015-06-26,CON
11381692,11612221,2006-12-18,CON
11381692,12426470,2009-04-20,CON
11381692,13894971,2013-05-15,CON
11381692,PCT/US06/17279,2006-05-04,CON
11381694,PCT/IL07/00508,2007-04-25,CON
11381695,PCT/US07/10759,2007-05-03,CON
11381696,PCT/US07/65653,2007-03-30,CON
11381698,PCT/US07/10730,2007-05-03,CON
11381702,PCT/US07/10729,2007-05-03,CON
11381702,13369985,2012-02-09,CON
